Index,cast
265, Amy Adams
1243, Ruth Wilson
484,Harrison Ford
1749,Cuba Gooding Jr.
1871, Jenna Elfman
841, Helen Hunt
1101, Marny Eng
36, Bruce McGill
1358,Jonathan Rhys Meyers
1533, Timothy Hutton
1589, Giovanni Ribisi
1474, Emilie de Ravin
96, Dean Norris
768, Craig Ferguson
612, David Schwimmer
1160, Laura Linney
789, Dallas Roberts
432, Rupert Everett
1194, Joel Edgerton
554, Powers Boothe
94,Chris J. Murray
398, Ethan Suplee
1412, Mo'Nique
733, Abbie Cornish
639, Simon McBurney
908, Michael Clarke Duncan
1303, Ellen Page
1601, Jared Leto
1822, Cole Hauser
1774,George Clooney
302, Chris Marquette
1205, Jake Gyllenhaal
900, Jennifer Jason Leigh
1170, Ken Marschall
297, Mo'Nique
877,Joseph Gordon-Levitt
412,Rick Malambri
822, Mark Strong
1803, Benicio del Toro
1119, Josh Charles
1295, Josh Holloway
1361, Michael Caine
1168,Helen Mirren
450,Ben Affleck
1119,Samuel L. Jackson
1546,Steven Strait
1647, Robert Fyfe
507, Iain Glen
434, Elizabeth Banks
557, Bruce Dern
619, Kenneth Branagh
1042, Andy Samberg
1392, Reese Witherspoon
474, James McAvoy
951, French Stewart
698, Piper Perabo
1493,Kirsten Dunst
29, Giancarlo Esposito
1107, Gerard Butler
1455,Jason Statham
844, Hal Holbrook
738, Mila Kunis
1147, Jason Lee
1166,Charlotte Rampling
1255,Mark Wahlberg
1631,Ashley Judd
1385, Zoe Saldana
612, Chris Rock
121, Dean Winters
1504, Dax Shepard
930, Blayne Weaver
1664,Val Kilmer
1269, Lydia Hull
1576, Melora Walters
994,Sylvester Stallone
934, Antonio Banderas
1481,Frank Welker
1064, Frances McDormand
335, Anna Kendrick
97, Carolyn Lawrence
1683, Wes Bentley
1737, Thandie Newton
97,Tom Kenny
949, Brad Pitt
721, Bryan Cranston
1678, Robert De Niro
573, Adam Garcia
1404,Kristanna Loken
963, GQ
871, Lara Flynn Boyle
519, Milla Jovovich
632, Sarah Jane Morris
1466, Jim Caviezel
590, Bridget Fonda
768, Travis Oates
534, Tim Robbins
933, Connie Nielsen
569, Laurie Holden
419,Gerard Butler
1078, Michelle Rodriguez
1426, Lena Headey
534, Rachael Leigh Cook
1831,BjÃ¶rk
85, Benedict Cumberbatch
1388,Ethan Hawke
1776, Garrett Hedlund
125,Benedict Cumberbatch
1483, Josh Hutcherson
1030, Guy Pearce
1058, Steve Carell
1379,Samuel L. Jackson
249, Heather Graham
1089, Gregor Fisher
1239, Catherine Keener
48, Ray Winstone
1491, Gary Cole
512,Mark Wahlberg
931, Jason Schwartzman
610, Liv Tyler
1884, Famke Janssen
1239, Jackson Nicoll
1065,Devon Bostick
246, Sylvaine Strike
1656, Ice Cube
266, Leslie Mann
816,Neil Patrick Harris
1400, Edward Burns
403, Michelle Rodriguez
1699, Chris Evans
1717, Terrence Howard
1593, Mark Ruffalo
1392, Tyler Hilton
1217,Halle Berry
1884, Hugh Jackman
1413, Alfre Woodard
286, Robert Duvall
978, Jacki Weaver
562, Angela Bassett
672, Donnie Wahlberg
1079, Mike Epps
1301,Dane DeHaan
831, Michelle Trachtenberg
640,George Clooney
480, Danny Glover
1739, Beverly Todd
594,Kirsten Dunst
355, Neal McDonough
1664, Tia Texada
1680, Max von Sydow
1544, Kyle Gass
1571, Rachel McAdams
383, Kate Mara
233, Logan White
941,Kate Bosworth
1132, Piper Perabo
1720, Jimmy Bennett
1342, Willem Dafoe
1827, Jay Mohr
1101, Marny Eng
1837, Seann William Scott
413,Colin Firth
828,Shia LaBeouf
747, Jenna Fischer
1157, Robert Duvall
29, Thomas Brodie-Sangster
1622, Jimmy Fallon
702, Mark Ruffalo
6, Emilia Clarke
993, Hugo Weaving
467, Kristen Wiig
42, Danila Kozlovskiy
877, Roscoe Lee Browne
770, Cam Gigandet
51, Gwyneth Paltrow
1278,Mark Wahlberg
1877, Kyla Pratt
1580, Jake Gyllenhaal
499,John Goodman
215, Allison Janney
941,Kate Bosworth
1601,Colin Farrell
66, Gugu Mbatha-Raw
1092,Ewan McGregor
312, Anthony Ruivivar
1191,Chiwetel Ejiofor
681, Viola Davis
1227, Judy Greer
448, Matt Dillon
1597, Dan Byrd
1576, Amy Smart
1791,Ryan Cartwright
143, Emily Blunt
76, Hannibal Buress
1677, Marcia Gay Harden
1032,Tom Cruise
1580, Jay O. Sanders
231, Jon Ted Wynne
1261, Will Sasso
112, Scoot McNairy
1078, Aryana Engineer
1611, Keira Knightley
1516, Jennifer Hudson
26, Seth MacFarlane
469,Amber Valletta
1331, Kevin James
1017, Joel Edgerton
157, Dominic Cooper
312, Timothy Olyphant
543, Lou Myers
1116, Will Ferrell
581, Andy Davoli
1452, Wanda Sykes
116, Bill Burr
1549,Katie Cassidy
1733,John Cusack
923, Erik Per Sullivan
1817, Jamie Draven
5, Will Poulter
398, Ethan Suplee
691,Rhona Mitra
1116, Ellen Pompeo
269, Shirley Knight
848, Martin Lawrence
1084,Uma Thurman
1019,Sam Worthington
1109,John Cusack
1658, Kathryn Morris
1031, Kevin McNally
1543, Jimmy Bennett
745,Jamie Bell
150, Douglas Smith
1033,Nicolas Cage
889, Rory Culkin
1063,Kodi Smit-McPhee
1827,Kevin Spacey
1104,Jack Black
161, Meryl Streep
102, Alex Jennings
359, Lynn Collins
1367, Mackenzie Crook
667, Meagan Good
460,Hilary Swank
180,Chris Pine
345,Clive Owen
1369,Bruce Willis
1201, Bill Paxton
162, Ice Cube
267, Daryl Sabara
55, Toby Kebbell
1451, Christopher Plummer
1343, Jenna Boyd
503,George Clooney
964, Eva Mendes
1317, Freddie Highmore
805, Lloyd Owen
1624, Jennifer Lopez
901, Seth Green
1641,Diego Luna
1722,Nicolas Cage
1488, Nia Long
558, Kelsey Grammer
117, Stefanie Scott
1297, Vin Diesel
882, Liam Neeson
1457,Paul Walker
1572, Shuler Hensley
455, Olga Kurylenko
1521, RenÃ©e Zellweger
452, Andrea Riseborough
576, Vin Diesel
1641,Diego Luna
1656,Martin Henderson
1345, AdriÃ¡n Alonso Barona
904, Desmond Harrington
284, Malin Ã…kerman
1178, Phaldut Sharma
1782,Halle Berry
1618,Chris Evans
1471, Justin Bartha
146, Ben Mendelsohn
669, PenÃ©lope Cruz
612, Chris Rock
471, Colin Farrell
533,Gwyneth Paltrow
1376, John Hurt
1866,Tommy Lee Jones
427, Jessica Biel
321, Steve Martin
1854, Stephen Baldwin
910,Mel Gibson
452, Andrew Garfield
809, Elisabeth Harnois
1392,Joaquin Phoenix
1539, Scott Hazell
545, Maggie Smith
929, Mike Epps
1320, Steve Buscemi
1657, Patricia Clarkson
1098, Bernie Mac
1348, Helena Bonham Carter
1134, Ken Kirzinger
451, Charlie Day
1884, Ian McKellen
46, JoJo Kushner
300, Rashida Jones
1888, Matthew Settle
542,Morgan Freeman
640, Frances McDormand
341, Jason Earles
1112, Jack Nicholson
1057,Sean Hayes
1497, HÃ©ctor JimÃ©nez
1090, Daniel Tay
1296, Willem Dafoe
1331, Amber Valletta
1825, Michael Caine
1727, Paul Giamatti
783, Martin Freeman
1160, Laura Linney
1531, Pat Healy
855, Raad Rawi
176, Briana Evigan
860, Sean Kingston
826, Christoph Waltz
508, Paul Bettany
1008, Danny DeVito
1630,Don Cheadle
927, Steve Buscemi
1348, Emily Watson
1755, Clifton Powell
62, Aaron Paul
63, Taron Egerton
1269, Emma Roberts
1751, Mary-Louise Parker
762, Ben Kingsley
482, Marshall Chapman
1330, Patrick Stewart
1326,Vin Diesel
1403,Debra Messing
1185, Andrea Riseborough
1811, Imelda Staunton
553, Alec Wilson
1587, Stephen Tobolowsky
1510, Albert Finney
1261, Will Sasso
328, Oscar Isaac
479, Christie Lynn Smith
714, Elizabeth Banks
564, Anthony Anderson
1720, John Michael Higgins
1525, Abigail Bianca
531,Robert Redford
689, Paz Vega
1800, Mark Boone Junior
1490, Rosario Dawson
1720, Lauren Graham
545, Geraldine Somerville
1295, Harrison Ford
256, Woody Harrelson
1234, Anthony Mackie
822,Brendan Gleeson
1696, Gina Gershon
663, Aaron Yoo
605, Mathieu Amalric
1204, Leven Rambin
1364,Drew Barrymore
1703, Kevin Smith
1144, Eva Mendes
489, Peter Stormare
284, Jon Favreau
992,Colin Farrell
1211,Josh Hutcherson
755, BÃ©rÃ©nice Bejo
1824, Rosie Perez
1495,Forest Whitaker
590, Bridget Fonda
924, Sydney Pollack
996, Helena Bonham Carter
735, Griffin Gluck
1257,Josh Brolin
797,Matt Damon
1330, Don Knotts
904, Desmond Harrington
347, Martin Starr
499, Mary Gibbs
1662, Brian J. White
1508, Emma Thompson
1584, Chi McBride
493,Milla Jovovich
480, Justin Long
1811, Jane Horrocks
1339, Simon Woods
1413, Mena Suvari
1137,John Travolta
813, Justin Long
1260, David Banner
1859,David Arquette
618, David Atrakchi
480, Dennis Hopper
1678, Robert De Niro
1703, Patrick Stewart
1493, Judy Davis
870, Martin Sheen
115, Dave Franco
107, T.I.
1316,Jessica Alba
1242, Melissa McCarthy
1556, Samaire Armstrong
851, Paul Walker
1836, Benicio del Toro
418,Julia Roberts
1639, Monica Bellucci
1604, Michelle Trachtenberg
1223, Zach Galifianakis
1121, Regina King
1466, Jim Caviezel
689, Samuel L. Jackson
1349, Ralph Fiennes
1786,Patrick Stewart
1464,Hugh Jackman
652, Erica Gluck
1061, Patrick Fischler
626, Michelle Monaghan
1050, Jean-Luc Bilodeau
361, Zoe Kazan
421, Brendan Gleeson
1829, Terrence Howard
1134,Robert Englund
1775, Ben Chaplin
1607, Julia Roberts
463, Zach Galifianakis
993, Jim Broadbent
1017, Joel Edgerton
1561, Michael Madsen
222, Lake Bell
1261, Greg Kinnear
1365, Hope Davis
569, Martin Landau
592, William H. Macy
1508, Maggie Gyllenhaal
1869, GÃ©rard Depardieu
547, Gene Hackman
1464,Hugh Jackman
226,Jim Caviezel
379, Jeff Bridges
1690,Mike Myers
1555, Samy Naceri
1812, Heath Ledger
1098, Bernie Mac
743, Justin Bartha
1381, ChloÃ« Grace Moretz
1557, Sarah Michelle Gellar
1123, Frances O'Connor
87,Owen Wilson
1112, Luis GuzmÃ¡n
608,Cate Blanchett
1517, Nathan Phillips
1664,Val Kilmer
229, Ashley Judd
82,Jeremy Piven
1446, Rinko Kikuchi
761, Mircea Monroe
1605, Marc Anthony
415, Dejan Angelov
76,Will Ferrell
545,Helen Mirren
332,John C. Reilly
1412,Keira Knightley
1731, Rob Corddry
436, Amy Adams
1597, Chad Michael Murray
757, Harrison Ford
462, Sean Penn
1103, Timothy Olyphant
863, Viggo Mortensen
1460,Amanda Bynes
88, Max Irons
988,John C. Reilly
1431,Emile Hirsch
471, Colin Farrell
555, Jim Caviezel
1238, Jay Baruchel
1693, Jane Lynch
498,Naomi Watts
1429,Billy Bob Thornton
1137, Tim Daly
378, Michelle Williams
447,Emily Barclay
401, Patrick Wilson
183, Abbie Cornish
908, Michael Clarke Duncan
1530, Arielle Kebbel
1349,Peter Sallis
1462, Robin Williams
676, Joseph Cross
1861, Donal Logue
115, June Diane Raphael
416, Alice Braga
107, Craig T. Nelson
267, Steve Valentine
1060, Matthew Fox
266, Leslie Mann
832,Amy Adams
1534, Max Lewis
250, Jeffrey Dean Morgan
1076,Ashley Greene
1827, Helen Hunt
1086, Carrie-Anne Moss
1329, Paul Rudd
1599, Ben Stiller
967, Lena Headey
1262,Miles Teller
118, Jessica Chastain
1511,Kevin Zegers
939, Marcel IureÈ™
631, John Cleese
737, Anthony Mackie
818, Julie Walters
1550, Sarita Choudhury
1828, Kevin Bacon
1392, Robert Patrick
1446,Brad Pitt
809, Joan Cusack
713, Dennis Hopper
1834, Katie Holmes
921, Peter Stormare
1476, Alec Baldwin
396, Adrien Brody
674, John Turturro
387, Paul Bettany
1378, Dianne Reeves
838, Alice Parkinson
1293, Jorge Diaz
760, Ned Beatty
686, Parker Posey
711, Roger Bart
1309, Jon Voight
87,Owen Wilson
1836, Benicio del Toro
1485, Paul Giamatti
987, Ewan McGregor
1853, Johnny Strong
615, Seth Meyers
869, Natalie Portman
264, Keith David
616, Morgan Freeman
573, Brittany Murphy
1650, Tyrese Gibson
288, Amy Adams
467, Maya Rudolph
428, Bailee Madison
52, Alicia Vikander
1868,Freddie Prinze Jr.
1359, Jim Belushi
129, Shia LaBeouf
566,Keanu Reeves
595, Marley Shelton
959, Benjamin Bratt
1337, AndrÃ© Benjamin
1031, Alice Eve
231, Jon Ted Wynne
123, Richard Armitage
1540, Vera Farmiga
250, Billy Crudup
1714, Carrie-Anne Moss
15, Kurt Russell
458, Steven R. McQueen
1674, Charlie Tahan
1856, Virginie Ledoyen
1139, Ludacris
735, Bailee Madison
1392, Reese Witherspoon
1087, Willem Dafoe
685, Toby Kebbell
525, Megan Cavanagh
1704, Nancy Cartwright
617, Saurabh Shukla
1297, Dwayne Johnson
1209, Kou Shibasaki
159, Emily Blunt
1832,Breckin Meyer
1434, Jack Davenport
400,Amanda Seyfried
899, Stephen Dillane
1353,Reese Witherspoon
824, Andie MacDowell
1859, Scott Foley
272, James Marsden
1273, Channing Tatum
208, Emma Rigby
550, Dominic West
18, Helena Bonham Carter
1507, Woody Harrelson
813, Justin Long
985, Seth MacFarlane
936, Izabella Scorupco
1382, TÃ©a Leoni
327, Matt Dillon
255,Sandra Bullock
1394, Joy Bryant
960, Emily Watson
773,Liam Neeson
1786, Ulrich Tukur
26, Seth MacFarlane
264,Dakota Fanning
1613, Shelbie Bruce
174, Ike Barinholtz
478, Christopher Jordan Wallace
1819, Albert Finney
1286, Michael Kenneth Williams
1589, Bai Ling
219,Steve Carell
786, Colin Ford
1166, Jean-Marie Lamour
1635, Snoop Dogg
369, Chengwu Guo
1001, Fran Kranz
1549, Kristen Cloke
1339, Matthew Macfadyen
342, Kevin Nealon
1667,Brittany Murphy
887, Winona Ryder
57, Robert Taylor
1266, SofÃ­a Vergara
344, Jenna Fischer
1182, Woody Harrelson
1869, GÃ©rard Depardieu
1640, Harry Lennix
722,Daniel Radcliffe
1507,Keanu Reeves
659, Geoff Pierson
144, Seth Rogen
367, Sam Elliott
1736, Rosario Dawson
1869, Alice Evans
1524,Richard Gere
1358, Penelope Wilton
1239, Jackson Nicoll
306, Jennifer Aniston
417, Cameron Diaz
123, Ken Stott
799, Neil Patrick Harris
850,Andy Lau
1603,Tobey Maguire
1047, Kristen Bell
1846, Huntley Ritter
1174, Paul Wilson
1133, Brendan Gleeson
1611, Joel Edgerton
1400, Armin Rohde
1128, Charles S. Dutton
1761, JoBeth Williams
452, Domhnall Gleeson
352, Amanda Righetti
948, Chris Rock
921,Nicolas Cage
804, James Franco
439, Jenn Proske
1680, Hiroyuki Sanada
603,Harrison Ford
370, Ken Watanabe
1300, Jacob Latimore
960, Ralph Fiennes
1048, Hope Davis
182, Madeleine West
1687,Keira Knightley
788, Jessica Chastain
1001, Anna Hutchison
1788,Blake Woodruff
1256, William Hurt
244, Zachary Quinto
1025, Anna Kendrick
1872,James Spader
1651,Greg Kinnear
1871, Anne Bancroft
1070, Dennis Quaid
1309, Jon Voight
981, Chris Hemsworth
23, Victor Rasuk
1148, Daryl Sabara
1582,Tom Cruise
1438,Channing Tatum
410, Jackson Rathbone
1054, Bruce Willis
917,Kurt Russell
1476, Alec Baldwin
900, Paul Newman
1132,Steve Martin
755, Penelope Ann Miller
873,Tom Cruise
1877, Alfre Woodard
91, Loan Chabanol
462, Ty Burrell
1772, John Krasinski
1284, Marion Cotillard
123,Martin Freeman
65, Venus Schultheis
1724, Costas Mandylor
728, Tony Goldwyn
218,Russell Crowe
448, Michael Ealy
625, Brandon T. Jackson
1421, Jana Hrabetova
694, Teddy Geiger
1852, Busta Rhymes
676, Billy Burke
1556,Jon Foster
711, Roger Bart
1612,Vin Diesel
702, Rinko Kikuchi
1875,Bruce Willis
129, Logan Lerman
1619, Liev Schreiber
1636, Glenne Headly
1121, Sally Field
1378,David Strathairn
1179, Christopher Eccleston
1051, Kyra Sedgwick
247, Jude Law
1168, Annette Crosbie
1716, Christian Bale
529, Kurt Russell
771, Collette Wolfe
69, Selena Gomez
288, Amy Adams
1152, Leslie Stefanson
68, Jack Huston
1130, Tony Todd
1414, David Arquette
77, James Franco
1056, Jeffrey Dean Morgan
877,Joseph Gordon-Levitt
611, Brian Haley
587, Matt O'Leary
246, Elizabeth Mkandawie
1836,Michael Douglas
1130, Michael Landes
1655, Oanh Nguyen
746, Maya Rudolph
1186, Ken Stott
1845, Patrick Fugit
395, Dustin Hoffman
251, Chiwetel Ejiofor
187, Joseph Gordon-Levitt
1848, Jack Black
1605,Denzel Washington
951, Robin Thomas
1731,Ben Stiller
548, Jessica Bowman
577, Fredro Starr
518, Laura Fraser
1450, Jon Favreau
601, Jeff Bridges
390,Jeff Bridges
1712, Sam Elliott
973, Leonardo DiCaprio
156, Damon Wayans Jr.
46, JoJo Kushner
734, Gary Oldman
640, Brad Pitt
463, Paul Rudd
1756, Brad Garrett
1840,Joshua Jackson
214, David Belle
1508,Will Ferrell
1780,Casey Affleck
110,Jakob Salvati
285, Natalie Portman
712,Ron Perlman
547, Julia Roberts
1783, Liv Tyler
1093, Jon Favreau
1450, Jon Favreau
429, Cary Elwes
1698, Danny Huston
264, Keith David
1433, Derek Jacobi
639, Simon McBurney
1239, Jackson Nicoll
807, E.G. Daily
379, Bruce Boxleitner
1727, Paul Giamatti
1148, Sylvester Stallone
1139,Paul Walker
154, Ben Barnes
1418, Chandra West
1417, Stephen Dillane
1008, Taylor Swift
10,Daniel Craig
649, Courteney Cox
59, Benjamin Walker
842, Danny McBride
1580, Jake Gyllenhaal
134, William Fichtner
1013, Lily Collins
1232, Amanda Seyfried
78,Kate Winslet
866, Brian Cox
437,Jonah Hill
27,Taron Egerton
651, Mila Kunis
36, Ed Harris
1185, Morgan Freeman
825, Nicole Kidman
921, Peter Stormare
398,Denzel Washington
652, Cameron Boyce
564, Bill Duke
145, Sienna Miller
1525,John Cena
912, Alfred Molina
840, Vincent Cassel
717,John Cusack
525, Megan Cavanagh
1258, Daniel Kash
1703, Patrick Stewart
646, Evan Peters
1105, Chad Lindberg
375,Steve Carell
1281, Christina Ricci
1565, Samuel L. Jackson
1637, Sigourney Weaver
1807, Wendie Malick
1881, Jill Talley
1346, Bridget Moynahan
177,Shailene Woodley
446, Sasha Barrese
590, Chris Kattan
538, Charles Malik Whitfield
1563, Mark Ruffalo
107, Kevin Hart
589, Josh Peck
828,Shia LaBeouf
1883, Robert Loggia
413, Timothy Spall
1413,Queen Latifah
1322, Julian McMahon
315, Steve Harris
894, Cliff Curtis
201,Bruce Willis
575, Ivana MiliÄeviÄ‡
1693, Cameron Richardson
469, George Lopez
1163, James Brolin
1209, Kou Shibasaki
1415, Peyton List
416, Alice Braga
829, Lauren Bittner
391, Ralph Fiennes
932, Richard Gere
1402,Josh Lucas
1166, Ludivine Sagnier
454, Christina Hendricks
540, Ian Holm
776, Julia Roberts
854, Jim Broadbent
1740, Roger Bart
1388, Maria Bello
1878, Kate Hudson
1155, Joan Plowright
1381,Ryan Reynolds
924, Kim Staunton
455,Michael Fassbender
725, Tom Hiddleston
402, Mary-Louise Parker
1493, Rip Torn
707,Samuel L. Jackson
1184, Burn Gorman
306, Deirdre Blades
573, Steve Zahn
966, Ron Leibman
1502, Abigail Breslin
952, Katee Sackhoff
763, Josh Lucas
475, James Marsden
1205, Maria Bello
347, Kristen Stewart
1113, Stanley Tucci
963, Leonard Roberts
1365, Danny McCarthy
1778, Bill Clinton
951,Jesse Bradford
217, Ethan Embry
863, Ian McKellen
1792, Amber Valletta
807, Robin Williams
1315, John Hurt
1005, James Hong
393, Armie Hammer
1716,Russell Crowe
1375, Addison Timlin
1637, William Hurt
153, David Burrows
1705, Philip Seymour Hoffman
1751, Sam Shepard
92, Tom Hiddleston
58,Rupert Friend
1541, Juliette Lewis
1014, Mark Strong
1182, Josh Hutcherson
40, Alicia Vikander
1381, Jimmy Bennett
171,Russell Crowe
1102, Romeo Miller
520,Chyler Leigh
760, Alfred Molina
1500, Ty Burrell
495, Dylan Walsh
146,Christian Bale
530, Max Ryan
463, Stephanie Szostak
1675, Harvey Keitel
85, Benedict Cumberbatch
1782, Benicio del Toro
1194,Leonardo DiCaprio
882, Cameron Diaz
1548, Abhishek Bachchan
1368, Becca Gardner
957, Zoe Saldana
1067, Daniela Ruah
806, Colin Farrell
2, Theo James
1553, Sarah Silverman
177, Nat Wolff
1737, Dylan Moran
1087, Brad Garrett
1515, Danny Glover
129, Logan Lerman
1198, Sterling Jerins
681, Alice Drummond
682, Mary Kay Place
1572, Kate Beckinsale
1275,Steve Carell
1639,Jim Caviezel
1888,Susan Ward
699, David Harbour
1211, Aziz Ansari
684, Andrew Ginsburg
461, Stephen Merchant
61, Vanessa Bayer
85, Benedict Cumberbatch
95, Diane Lane
688, Kevin Sorbo
1373,Aaron Eckhart
561, Ron Silver
403,Danny Trejo
1578, Andy GarcÃ­a
1276,Matthew McConaughey
1687,Keira Knightley
1675, Jon Voight
1525, Abigail Bianca
1295, Harrison Ford
156, James D'Arcy
1176, Jared Harris
747,Owen Wilson
1589, Angelina Jolie
1854, Jane Krakowski
146, Ben Mendelsohn
1398, Michael Irvin
1587, Breckin Meyer
543, Matthew McConaughey
1720, John Michael Higgins
1740, Roger Bart
1557, Sam Shepard
909, Famke Janssen
522, Zhang Ziyi
1523, Jr.
655, Alan Arkin
1877, Sanaa Lathan
1404, Michelle Rodriguez
201, Jason Patric
1373, Adam Brody
890, Shannon Cochran
249, Justin Bartha
346, Kerry Fox
475, Martin Lawrence
10, LÃ©a Seydoux
11,Mila Kunis
638, Alan Arkin
781, Justin Michael Brandt
1103, Larenz Tate
140, ChloÃ« Grace Moretz
1393, Amanda Peet
781, Richard Goteri
860,Justin Bieber
50, Natalie Martinez
1512,Alyson Hannigan
927, Daryl Sabara
130,Ben Stiller
1582, Jada Pinkett Smith
1358, Brian Cox
778, Callum Blue
908, Kelly Hu
732, Rooney Mara
517,Reese Witherspoon
1510, Tom Hollander
624, Anna Popplewell
913,Sandra Bullock
1516, Eddie Murphy
1866, Bruce Greenwood
462, Ty Burrell
14, Chris Evans
923, Diane Lane
372, Helena Bonham Carter
1081,Elijah Wood
1287,Owen Wilson
1524, Hope Davis
522, Jr.
885, Simon Helberg
248, Matthew Gray Gubler
776,Tom Hanks
1217, Michael Imperioli
937, William Shatner
1250,James McAvoy
265, Robin Williams
1026, Sayed Badreya
1788, Josh Holloway
722,Daniel Radcliffe
239, Zoe Saldana
501, Eddie Murphy
546, Chuck Campbell
1561, Daryl Hannah
62, Barkhad Abdi
1209, Tadanobu Asano
1226, 50 Cent
352, Jared Padalecki
796, Roger Barclay
1284, Mila Kunis
1814, Adam Garcia
1633,Paul Giamatti
1767, Ahmad Khan Mahmoodzada
1013, Nathan Lane
947, Rachel Griffiths
11, Eddie Redmayne
1787, Aishwarya Rai Bachchan
203, Julie Bowen
1473, Nicolas Cage
1864, Aunjanue Ellis
878, Halle Berry
752, Sean Penn
1809, Hayden Panettiere
1121, Jennifer Coolidge
622, Ralph Fiennes
1434, Orlando Bloom
207, Channing Tatum
155, David Thewlis
1152, Connie Nielsen
1551,Dwayne Johnson
318, Robert Patrick
1871, Anne Bancroft
815, Judi Dench
1383,Jet Li
1545, Lewis Black
549, Dianne Wiest
713, Kelsey Grammer
110, Cary-Hiroyuki Tagawa
620, Cliff Curtis
1439, Queen Latifah
677, Gemma Ward
1448, Pamela Anderson
213, Imogen Poots
1735, Madison Pettis
772, Lily Collins
699, David Harbour
1164, Alfre Woodard
65, Hadley Belle Miller
610, Tim Roth
1831, David Morse
1017, Joel Edgerton
1050,Danielle Panabaker
232, Roxanne McKee
472, Bryce Dallas Howard
1260,Forest Whitaker
1041, Catherine O'Hara
561, Mario Van Peebles
1111, Kevin Chapman
1575, Julie Andrews
466, Nick Nolte
668, Scott Porter
275,Alison Lohman
