group,quantity,Index,date,name
DRINK_JUICE,12,9018,2018-01-03,KUBUS GO 0_33 JA+BAN+MARCZ
SWEETS,14,20943,2018-01-12,DROPS HALLS BLACKURANT
CIGARETTES,43,5499,2018-01-10,PAP CHESTERFILD RED
ICE_CREAMS_FROZEN,12,15619,2018-01-08,LODY PYSZNE KUBEK 220 ML
SWEETS,2,20790,2018-01-11,KNORR FIX SPAGHETTI BOLOGNESE EXTRA
SPICES,7,18529,2018-01-09,CYKORIA KURKUMA 15 G
ALCOHOL,16,22788,2018-01-10,WODKA ZUBRÓWKA BIALA 0_1
DRINK_JUICE,1,10437,2018-01-10,PICCOLO  MUSUJACY 0_75 L
ICE_CREAMS_FROZEN,2,14812,2018-01-03,BRUKSELKA 450 G
DAIRY_CHESSE,13,6452,2018-01-01,GOS.MLEKO ZAGESZCZ.NIE/S?.Z MAGNEZEM 500
SPICES,4,18311,2018-01-05,PRYMAT OREGANO CALE 10 G
CHEMISTRY,1,3276,2018-01-09,NOZYCZKI NIEBIESKIE
GENERAL_FOOD,5,12840,2018-01-05,WIN GALARETKA AGRESTOWA 79G
DRINK_JUICE,13,9770,2018-01-07,NAP CAPRIO CZER.POMARANCZA 2L
GENERAL_FOOD,17,13936,2018-01-12,OCET KULINARNY 0_480 ML L PLASTIK
DAIRY_CHESSE,16,8261,2018-01-10,MLEKO 1_5 L ML.ZAG
SWEETS,2,19112,2018-01-03,BOMB MERCI GREEN 250 G
DAIRY_CHESSE,411,6813,2018-01-03,GOS.MASLO 250G GOSTYN
CIGARETTES,31,5075,2018-01-04,PAP LD MENTHOL SUPER SLIM
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,1,16007,2018-01-01,KAWA ZBOZOWA KUJAWIANKA 500G
DAIRY_CHESSE,125,8300,2018-01-10,SER SMAZONY 200G SREM..
ALCOHOL,1,23035,2018-01-07,WHISKY COLA 0_33 ML ALK 6%
GENERAL,4,11171,2018-01-01,FASOLA PIEKNY JAS 400 SARITA
COFFEE TEA,2,6041,2018-01-09,LIPTON 25 EXP OFF LONDON
SWEETS,16,20022,2018-01-07,WAFLE GORALKI CZEKOLADA 42 G
SPICES,1,18293,2018-01-05,KNORR MIESZANKA WLOSKA
DAIRY_CHESSE,5,8619,2018-01-12,PALUSZKI BESKIDZKIE 250 G DELIKAT
ALCOHOL,12,22836,2018-01-11,WODKA WALET 0_1 40%
VEGETABLES,8.943,21994,2018-01-09,KT PAPRYKA POLNA KG
ALCOHOL,5,991,2018-01-12,PIWO LOM?A MIODOWE 0_5 L B/BEZW
SWEETS,1,20936,2018-01-12,CZEKOLADA ROSHEN 90 G BORÓWKA
CHIPS_FLAKES,1,4360,2018-01-01,LAYS ZIELONA CEBULA 40 G
SWEETS,30,19469,2018-01-05,BATON KINDER BUENO WHITE
ALCOHOL,9,880,2018-01-10,PIWO WARKA STRONG BUTELKA
GENERAL,4,11837,2018-01-09,ZUPA VIFON KREWETKA PIKANTNA OSTRA
CIGARETTES,20,5096,2018-01-04,PAP PAL MAL MINT  LINK
COOKIES_BULK,7,6303,2018-01-09,CIASTKA KRAKUSKI KAKAOWE 163G
ALCOHOL,163,22742,2018-01-09,WODKA ZUBR 0_9
GENERAL_ITEMS,4,17607,2018-01-05,PRYMAT CZOSNEK GRANULOWANY 20 G
ALCOHOL,2,271,2018-01-03,PIWO OKOCIM 0_5 L RADLER B/Z LIMON
CIGARETTES,1,5221,2018-01-06,PAP CAMEL
SWEETS,2,19796,2018-01-06,PREZERWATYWA 3 SZT
CIGARETTES,36,5397,2018-01-08,PAP PS 66 BLUE 20
CHIPS_FLAKES,22,4642,2018-01-07,PIANKA PUF 1 SZT
ICE_CREAMS_FROZEN,5,15729,2018-01-09,LODY KIBICA 110 ML
DRINK_JUICE,6,10670,2018-01-12,NAP HELLENA 0_25 PUSZKA
CHEMISTRY,6,2786,2018-01-06,ZNICZ MALY
DAIRY_CHESSE,4,7742,2018-01-08,BAKOMA SMIET.SPRAY 250 ML
SPICES,3,18203,2018-01-03,WIN ZUPA GRZYBOWA 48 G
GROATS_RICE_PASTA,2,14361,2018-01-07,MAKARON POL MLYN 500 G NITKA DURUM
SPICES,2,18579,2018-01-09,PRYMAT PIETRUSZKA NATKA
GENERAL_FOOD,3,12294,2018-01-02,PIEROGI ZE SZPINAKIEM
DRINK_JUICE,18,10501,2018-01-11,KUBUS MALINA+MARCH+JAB 0_3 100%
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,4,16744,2018-01-11,KNORR G_K BARSZCZ CZERWONY
VEGETABLES,10.96,22238,2018-01-12,KT POMIDOR MALINOWY
GENERAL_FOOD,3,12180,2018-01-01,VEGETA 200G
GENERAL_FOOD,4,13887,2018-01-12,GUMA AIRWAVES 25 SZT SASZETKA
ALCOHOL,10,248,2018-01-03,PIWO DESPERADOS 0_4 L
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,2,16525,2018-01-08,PIWO KARMI 0_4 BUT CLASSIC
CHIPS_FLAKES,16,4838,2018-01-12,TWISTOS FROMAGE 80G
ICE_CREAMS_FROZEN,2,15689,2018-01-09,GROSZEK Z MARCH 450G NORDIS
CHEMISTRY,11,2609,2018-01-05,ZESZYT W KRATKE 60 K
SPICES,1,18041,2018-01-01,PRYMAT GOZDZIKI 10G
CHEMISTRY,2,2570,2018-01-05,SAMOCHOD STRAZ Z CUKIERKAMI
CHIPS_FLAKES,19,4761,2018-01-10,LAYS SOLONE 90G
DRINK_JUICE,3,9589,2018-01-06,NAP COCA COLA ZERO 1L
CHIPS_FLAKES,4,4478,2018-01-04,LAYS FROMAGE 160G
SPICES,9,18391,2018-01-06,WIN MAGI W PLYNIE 200ML
ICE_CREAMS_FROZEN,2,15830,2018-01-10,LODY MAGNUM 88 G
DRINK_JUICE,7,10370,2018-01-10,NAP ENER.V-MAX 250 ML MOJITO
GENERAL_FOOD,2,12853,2018-01-05,WIN POMYS? NA KURCZAK PAP ZIOLA
ICE_CREAMS_FROZEN,5,15606,2018-01-08,LODY OSKAR KROWKA
GENERAL_ITEMS,3,73,2018-01-10,BELLA PODPASKI NORMAL 20 B/SKRZYD
GENERAL,2,11830,2018-01-09,WEDEL CZEKOL.100G PANNA COTTA
GENERAL_ITEMS,33,17574,2018-01-03,MAR PALMA KRUSZWICA 250G
SPICES,2,18206,2018-01-04,DR O AROMAT WANILIA 9ML
SWEETS,10,19031,2018-01-02,ORANZADA W PROSZKU ROZEK
CHIPS_FLAKES,19,4472,2018-01-04,CHRUPKI OWOCE 45 G
GENERAL_ITEMS,1,17638,2018-01-08,MAR FLORA 400G
DAIRY_CHESSE,24,6844,2018-01-03,HOCHL SMIETANKOW 100 G TOPIONY
BREAD,95,1279,2018-01-07,M CHLEB MALY
DAIRY_CHESSE,6,7819,2018-01-08,HOCHL.SZYNKA 100G BLOK TOPIONY
GENERAL_FOOD,3,13916,2018-01-12,KNORR ZUREK DOMOWY EXPRES 42 G
SWEETS,36,20289,2018-01-09,BATON MARS 51 G
ALCOHOL,11,22568,2018-01-06,NAP SPIR ZO?ADKOWA GORZKA 0_1 36%
SWEETS,1,20786,2018-01-11,KALENDARZ ADWENTOWY
DRINK_JUICE,3,9791,2018-01-07,NAP FANTA PUSZKA
GENERAL_FOOD,2,12666,2018-01-04,WAFLE RYZOEE Z PESTKAMI DYNI 130 G SONKO
CHEMISTRY,4,2426,2018-01-04,ZESZTY 16 KRATKA
GENERAL_FOOD,5,12945,2018-01-06,PASZTET DROBIOWY  DROP 160
GENERAL_FOOD,3,12600,2018-01-04,KAKAO PUCHATEK Z WITAM 300G
CHEMISTRY,3,2303,2018-01-04,BREF 4 FORMU?A POWER
ICE_CREAMS_FROZEN,51,14718,2018-01-01,WODA AQA 1_5 L GAZ
DRINK_JUICE,9,10440,2018-01-10,STAR CHIPS SER ZIEMNIAKI 125 G
GENERAL_FOOD,3,12076,2018-01-01,BURACZKI WIORKI 360 G SLON.OGRÓD
COFFEE TEA,3,6074,2018-01-10,KAWA WOSEBA GOLD 250G
CHEMISTRY,1,3111,2018-01-08,PROSZEK DOSIA D/PRANIA 300GR COLOR
DAIRY_CHESSE,76,8212,2018-01-10,GOS.SMIETANKA 18% 250ML GOSTYN
SPICES,3,18143,2018-01-03,FASOLA  PIEKNY JAS 400G KROS
DRINK_JUICE,12,10581,2018-01-11,PEPSI COLA 0_5L..
VEGETABLES,64,21669,2018-01-05,KT SALATA
OCCASIONAL,9,17378,2018-01-03,GOLARKA POLSILWER
ALCOHOL,10,759,2018-01-09,PIWO KASZTELAN 0_5 BUTELKA
SWEETS,4,19540,2018-01-05,HARIBO BARBECUE 100 G
POULTRY,2,1539,2018-01-02,PROFI SZYNKA MIELONA 110G
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,12,16438,2018-01-07,ORZESZKI ZIEMNE OK SOLONE 150G PUSZ
DAIRY_CHESSE,8,8439,2018-01-11,?ACIATY SEREK Z ?OSOSIEM 135 G
CIGARETTES,26,5628,2018-01-12,PAP CHESTERFILD RED
ALCOHOL,10,22444,2018-01-03,WODKA ZUBR 0_5 L
ALCOHOL,119,22445,2018-01-03,WODKA ZUBR 0_9
SWEETS,17,20300,2018-01-09,CHRUPKI KOLOROWE 100 G BOLTEX
CHEWING_GUM_LOLIPOPS,1,4053,2018-01-02,GUMA ORBIT WHITE DRAZE
SWEETS,12,19220,2018-01-03,PAP LM LINK BLU
GENERAL_FOOD,1.54,13963,2018-01-12,SERDELKI Z DROBIEM
VEGETABLES,21,22095,2018-01-10,KT WLOSZCZYZNA TACKA
DAIRY_CHESSE,1,7090,2018-01-04,POEZJA DESER TRUSKAWKA 180 G
COFFEE TEA,9,6106,2018-01-11,JACOBS KRONUNG 250G
CHEMISTRY,2,2539,2018-01-05,PERSIL 280 G COLOR
ALCOHOL,19,22809,2018-01-11,NAP SPIR ZO?ADKOWA Z MIETA 0_1 ML
DRINK_JUICE,6,10373,2018-01-10,NAP ENERGRT ROCKST 0_25 ML PUSZKA
DRINK_JUICE,1,10644,2018-01-12,LODY KOKTAILOWE 400 ML
ALCOHOL,4,23092,2018-01-09,WINO FRESCO ROZOWE P/SL
DAIRY_CHESSE,4,7669,2018-01-07,MLEKO TUBA
ICE_CREAMS_FROZEN,2,15865,2018-01-10,WARZYWA NA PATELNIE WIEJSKIE
VEGETABLES,1,21448,2018-01-02,MARCHEW MINI CALA -NORDIS
SPICES,4,18271,2018-01-05,GALEO LISC LAUROWY 5 G
DAIRY_CHESSE,2.71,8093,2018-01-09,SER LOWICKI
SPICES,2,18388,2018-01-06,RODZYNKI 100GR SULTANSKIE HELIO
SWEETS,4,19209,2018-01-03,MILKA CZEKOLADA MLECZNA 100G
CHEMISTRY,2,3193,2018-01-09,BOND PIANKA DO GOLENIA 200 ML
ICE_CREAMS_FROZEN,1,15438,2018-01-07,LODY KIBICA 900 ML
DAIRY_CHESSE,0.14,7105,2018-01-04,SER KROLEWSKI LUZ
ALCOHOL,19,22950,2018-01-03,SZAMPAN SOWIETSKOJE IGRIST.0_7 L
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,6,16238,2018-01-04,ORZESZKI ZIEMNE OK SOLONE 150G PUSZ
DRINK_JUICE,40,9395,2018-01-05,NAP COCA COLA 1L
CHEMISTRY,1,3337,2018-01-09,SZAM DO DZIECI BAMBI 150ML
POULTRY,1.68,17109,2018-01-06,KIE?BASA KRUCHA Z WEDZARNI KG
ALCOHOL,8,442,2018-01-05,PIWO WARKA RADLER 0% MIETA B/ZWROT
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,2,16063,2018-01-02,CHRZAN TARTY 160G VICTUS
DAIRY_CHESSE,16,7449,2018-01-06,JOGURT MLEKOVITA Z BISZKOPT 125
DRINK_JUICE,4,9641,2018-01-06,NAP TYMBARK 0_4 LEMONIADA
DAIRY_CHESSE,66,7532,2018-01-06,SEREK WIEJSKI 200G ZIARNISTY COTTAGE
CHIPS_FLAKES,8,4741,2018-01-09,STAR CHIPS 250 G SER+CEBULA
SPICES,19,18596,2018-01-10,DR O CUKIER WANILIOWY  16G
POULTRY,4,1525,2018-01-02,MAKA POZNA?SKA BASIA 1KG
ALCOHOL,1,22594,2018-01-06,WODKA WYBOROWA 0_7L
ICE_CREAMS_FROZEN,17,15479,2018-01-07,LODY ROZEK JAK DAWNIEJ 180 ML
SPICES,5,18200,2018-01-03,WIN KOSTKA MIESNA 60G
OCCASIONAL,3,17379,2018-01-03,KLEJ MAGICZNY TUBA
CHIPS_FLAKES,10,4775,2018-01-11,CATERING SANDWICH Z CZOSNKOWYM
GENERAL_FOOD,19,12992,2018-01-06,WAFLE SUNNY 60 G NATURALNE
GENERAL_ITEMS,1,17901,2018-01-05,SKARPETKI BALLERINA
POULTRY,1,10913,2018-01-04,TUNCZYK W OLEJU ORKA 170 G
DAIRY_CHESSE,110,7264,2018-01-05,JOGURT ZO NATURALNY 180 G
ICE_CREAMS_FROZEN,4,15119,2018-01-05,LODY MAGNUM 90 ML PRALIN
DRINK_JUICE,6,9919,2018-01-07,ZBYSZKO MAXER 2 L GAZ O.CZERW
DRINK_JUICE,10,9542,2018-01-06,HELLENA ORANZADA BIALA 1_25K GAZ
DAIRY_CHESSE,1,7102,2018-01-04,SER KIELBASKI MLEKOWITA  100 G WEDZONY
DRINK_JUICE,6,8855,2018-01-01,WODA ZYWIEC 5L
CHEMISTRY,2,3503,2018-01-10,PERWOL 900 ML RENEW KOLOR
CHEMISTRY,1,3165,2018-01-08,ZAPALNICZKA
POULTRY,0.32,17267,2018-01-11,KABANOS WIELKOPOLSKI KG
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,8,16655,2018-01-10,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G
CHEMISTRY,2,2443,2018-01-05,BIBULA MIX
SWEETS,15,20286,2018-01-09,BATON LION BLACK/WHITE 40 G
SWEETS,17,20356,2018-01-09,HERBATNIK PETIT BEURRE50 G JUTRZENKA
DRINK_JUICE,3,9862,2018-01-07,PIWO LECH FREE 0_33L BUT.B/ZW
DAIRY_CHESSE,23,6691,2018-01-02,MLEKO 3_2% MLECZ.ZAGRODA
GENERAL_FOOD,3,12238,2018-01-02,CYKORIA SNIEZKA 60 G
DRINK_JUICE,24,10552,2018-01-11,NAP TIGER PUSZKA 0_25
GENERAL,1,11553,2018-01-06,KONSERWA TYROLSKA 300G EVRA
DRINK_JUICE,12,8964,2018-01-02,STAR CHIPS SER ZIEMNIAKI 125 G
SWEETS,1,19453,2018-01-04,ZABAWKA APARAT Z CUKIERAMI
ICE_CREAMS_FROZEN,2,15538,2018-01-08,KALAFIOR MROZONY NORDIS
POULTRY,2,10861,2018-01-03,LARUS DORSZ W GALARECIE 160 G
DRINK_JUICE,6,10302,2018-01-09,WODA PRIMAWERA 1 L N/G
ALCOHOL,1,22954,2018-01-03,WINO ELSOL CZ/PÓ?S? 0_75 L
GENERAL_FOOD,45,13497,2018-01-09,SZYSZKA RYZOWA
DAIRY_CHESSE,1,8041,2018-01-09,JOGURT MLEKOVITA TY_GRECKI 400 G
COFFEE TEA,3,5971,2018-01-07,PRIMA 500G NIEBIESKA
ALCOHOL,9,22780,2018-01-10,WODKA LUKSUSOWA 0_2L
SWEETS,5,19064,2018-01-02,WAFLE GORALKI ARACHID 42 G
POULTRY,1,10877,2018-01-03,SLEDZIK NA RAZ 100G W SMIETANIE
GENERAL_FOOD,1,13915,2018-01-12,KNORR ZUPA CEBULOWA
POULTRY,46,10774,2018-01-06,JAJA LIPOWCZYK 6 SZT
SWEETS,22,19542,2018-01-05,HERBATNIKI BE BE 16G
SWEETS,3,19761,2018-01-06,MARCHEW Z GROSZKIEM 290 G FRUBEX
CHEMISTRY,1,3219,2018-01-09,E PLYN DO PLUKANIA 1 L
CHEMISTRY,1,3177,2018-01-08,ZNICZ KWIAT
SWEETS,30,19046,2018-01-02,PRINCESA ZEBRA37 G
CHEWING_GUM_LOLIPOPS,4,4257,2018-01-09,GUMA WRIGLEYS FRUIT 5 LIS
POULTRY,5,11143,2018-01-12,P PASTA Z TUNCZYKA
COOKIES_BULK,1.902,6341,2018-01-10,WAFLE GRZESKI LUZ
CHEMISTRY,2,3858,2018-01-12,KRET GRANULKI 400 G
CHEMISTRY,1,3362,2018-01-09,ZAPALNICZKA
DAIRY_CHESSE,10,6884,2018-01-03,MASLANKA TRUSK.1 L MLEKOWITA
POULTRY,3,11064,2018-01-10,MAKRELA GRAAL W POMID 300G
DAIRY_CHESSE,15,7823,2018-01-08,JOGOBELA DO PICIA 315 G
ICE_CREAMS_FROZEN,29,15492,2018-01-07,LODY SMYKUS BARWIJEZOR
DRINK_JUICE,11,9650,2018-01-06,NAP TYMBARK 1 L POMAR/BRZOSKLWINIA 1L
POULTRY,11,1698,2018-01-08,PROFI PASZTET DROB.FIRMOWY 131G
DAIRY_CHESSE,8,8311,2018-01-10,SERNICZEK  Z WISNIAMI CZARNKOW 150GR
CIGARETTES,5,5380,2018-01-08,PAP LUCKY STRIKE 22 RED
CHEWING_GUM_LOLIPOPS,2,4318,2018-01-12,GUMA ORBIT PEPERMINT DRAZE
CHIPS_FLAKES,18,4557,2018-01-05,STAR CHIPS 130 G SER CEBULA
CHEMISTRY,1,3137,2018-01-08,SZAM FAMILIJNY POLLENA 500ML
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,4,16245,2018-01-04,PRZYPR.WARZYWKO 200G
GENERAL_FOOD,4.86,12746,2018-01-05,KIELBASA SLASKA  KG
GENERAL_FOOD,36,12689,2018-01-04,WIN SOS PIECZ/CIEMNY 30G
CHEMISTRY,2,3040,2018-01-08,KRET GRANULKI 400 G
DRINK_JUICE,2,9638,2018-01-06,NAP TYMBARK 0_3 L POMAR PET 100%
SWEETS,5,20027,2018-01-07,WEDEL CZEKOL.WISNIOWA 100 G
DAIRY_CHESSE,8.82,6517,2018-01-01,SER EDEN/GOUDA/MORSKI/EDEK
SPICES,1,18004,2018-01-01,DR O AROMAT WANILIA 9ML
ALCOHOL,16,384,2018-01-05,PIWO DEBOWE MOCNE 0_5L PUSZKA
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,24,16864,2018-01-12,WODA CISOWIANKA 1_5 L N/GAZ.
CHEWING_GUM_LOLIPOPS,13,4044,2018-01-02,GUMA ORBIT APPLE DRAZE
DRINK_JUICE,59,9899,2018-01-07,WODA ZYWIEC 0_5L N/GAZ
GENERAL_FOOD,21,12463,2018-01-03,O PALUSZKI LAJKONIK SOLONE 300 G
ALCOHOL,1,22971,2018-01-04,WINO KADARKA 1 L B/PPÓ?
GENERAL_ITEMS,3,81,2018-01-11,BELLA PODPASKI NORMAL 20 B/SKRZYD
CHEMISTRY,3,1962,2018-01-01,SCIERKA UNIWERSALNA 5 SZT
POULTRY,0.27,17295,2018-01-11,SMAKOSZKI KG
BREAD,188,1238,2018-01-06,DROZDZOWKA DROZDZOWA
GENERAL_ITEMS,1,4,2018-01-01,BELLA PODPASKI NOVA MAXI 10
SPICES,3,18723,2018-01-12,FASOLA BIALA  500 G
ICE_CREAMS_FROZEN,6,15378,2018-01-06,WODA DOBROWIANKA1_5 L GAZ LEKKI
SPICES,4,18411,2018-01-07,GALEO PRZYPRAWA DO GYROSA 20G
GENERAL_FOOD,1,12252,2018-01-02,GULASZ ANGIELSKI 300 G
ICE_CREAMS_FROZEN,4,15084,2018-01-05,LODY CHOCKOBERRY 60 ML
ICE_CREAMS_FROZEN,12,15706,2018-01-09,LODY CHOCKOBERRY 60 ML
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,10,16815,2018-01-12,KETCHUP LAGODNY 250G TORTEX
CHEMISTRY,1,2084,2018-01-02,PLATKI KOSM.BELLA KWADRAT 50SZT
SWEETS,8,19148,2018-01-03,DELICJE MALINOWE 147G
ALCOHOL,1,22961,2018-01-03,WINO SOPHIA 0_75 RED S?ODKIE
ALCOHOL,1,23171,2018-01-12,WINO ROYAL 0_75 B/WYTRAWNE
ICE_CREAMS_FROZEN,2,15439,2018-01-07,LODY KLAPS 105 ML
SWEETS,30,20408,2018-01-09,ORANZADA W PROSZKU SUPER
GENERAL,4,11381,2018-01-04,DELECTA AROMAT ARAKOWY
COFFEE TEA,3,5869,2018-01-05,HERB.MINUTKA EXP 100SZT
CIGARETTES,6,5224,2018-01-06,PAP CHESTERFILD 100 BLU
CHEWING_GUM_LOLIPOPS,2,4287,2018-01-10,ZELKI CYMES  80 G BOBO MISKI
DRINK_JUICE,18,10404,2018-01-10,NAP TYMBARK 0_25 L JAB+WISNIA
POULTRY,0.52,17119,2018-01-06,PAROWKI Z CIELECINY\DZICZYZNY KG
VEGETABLES,54,22174,2018-01-11,KT WLOSZCZYZNA TACKA
GROATS_RICE_PASTA,2,14365,2018-01-07,MAKARON SARITA SWIDEREK 400G
GENERAL,6,12064,2018-01-12,ZURAWINA 80 G HELIO
ALCOHOL,272,294,2018-01-03,PIWO WOJAK 0_5 L BUTELKA JASNE
SWEETS,23,19922,2018-01-07,GRZESKI GOFROWE 33G
CHEMISTRY,1,2265,2018-01-03,WELLAFLEX LAKIER 250 ML
POULTRY,0.15,17162,2018-01-07,SZYNKA DOMOWA KG
CHEMISTRY,1,2425,2018-01-04,ZEL DO WLOSOW BIALY 150ML STYLE & A
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,2,16521,2018-01-08,PAPRYKA KONS.SLONECZNY OGROD 650G
GENERAL_ITEMS,2,17979,2018-01-11,RAJSTOPY STRETCH -3
POULTRY,2,11066,2018-01-10,P PASTA LOSOS ZE SZCZYPIORKIEM
GROATS_RICE_PASTA,3,14314,2018-01-06,MAKARON LUBELLA  KOLANKO OZDOBNE 500G
CIGARETTES,18,5156,2018-01-05,PAP LM LINK FORWARD
GENERAL_FOOD,1,13326,2018-01-08,SUCHARY DELIKATESOWE 290G MAMU
CHEMISTRY,1,2675,2018-01-06,LUDWIK P?YN DO SZYB I GLAZUR 750ML
GENERAL_FOOD,14,13204,2018-01-08,CUKIER 1KG
SWEETS,14,18889,2018-01-01,PRINCE POLO ORZECH 35 G
COFFEE TEA,2,6017,2018-01-09,HERB.SAGA EXPR.20SZT
ICE_CREAMS_FROZEN,4,14676,2018-01-01,LODY COFFE LATTE 200 ML
CIGARETTES,25,5617,2018-01-11,WODA AQA 0_5 L GAZ
SWEETS,1,20619,2018-01-10,ODRA DUETKA FAMIL PIANKA 400G POMAR
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,6,16126,2018-01-03,BULKA TARTA MAMUT 450 G
CHEWING_GUM_LOLIPOPS,16,4141,2018-01-05,GUMA WINTERFRESH DRAZE
DRINK_JUICE,103,10228,2018-01-09,NAP TIGER PUSZKA 0_25
DRINK_JUICE,2,10712,2018-01-12,NAP VERONI 1 L LIFE POMAR. GAZ
SWEETS,8,20127,2018-01-08,GOFRY SEZAM 100 G
GENERAL_ITEMS,5,17949,2018-01-09,SKARPETY INEZ B/UCISK
COFFEE TEA,6,6026,2018-01-09,JACOBS KRONUNG 250G
GENERAL,2,11184,2018-01-01,KNORR G.K. PIECZARKOWA
GENERAL_FOOD,1,12216,2018-01-01,ZESTAW SW Z KUBKIEM
GENERAL_FOOD,15,12350,2018-01-02,WIN ROSOL DROBIOWY 60G
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,4,16727,2018-01-11,CZEK AMELIA MLECZNA NADZIIEWANA 100G
POULTRY,3,11160,2018-01-12,TUNCZYK ROZDROBNIONY W OLEJU 130 G
SWEETS,21,19032,2018-01-02,ORANZADA W PROSZKU SUPER
COFFEE TEA,1,5968,2018-01-07,LOPTON PIRAMIDKA CYTRYNA 10 SZT
ALCOHOL,105,22505,2018-01-05,NAP SPIR ABSOLWENT POZIOMAKA 0_1 30%
ALCOHOL,4,358,2018-01-04,PIWO TYSKIE REDLER CYT.0_5 L PUSZKA
ICE_CREAMS_FROZEN,8,15258,2018-01-06,LODY GRAND
SWEETS,23,20037,2018-01-07,ZELKI KABLE DLUGIE
SWEETS,3,19153,2018-01-03,DRAZE SMIETANKOWE 70G SKAWA
CHEMISTRY,3,3766,2018-01-11,WYKA?ACZKI 1 SZT
VEGETABLES,422.72,21382,2018-01-01,KT ZIEMNIAKI
SWEETS,4,20830,2018-01-11,PRECELKI LAJKONIK 130 G
SWEETS,4.3,19885,2018-01-07,CHRUSCIKI/CIASTA ROZNE KG
SWEETS,1,20163,2018-01-08,MARCHEW Z GROSZKIEM 290 G FRUBEX
BREAD,2,1135,2018-01-03,S CHLEB KROJONY 1KG
COOKIES_BULK,0.42,6271,2018-01-07,CUKIERKI MIESZ KRAKOWSKA WAWEL
CIGARETTES,71,5191,2018-01-05,PAP RGD MINT SUP.SLIM
GENERAL_FOOD,1,13319,2018-01-08,SMAK MAK SMALEC Z CZOSNKIEM 200G
DRINK_JUICE,6,10045,2018-01-08,NAP TYMBARK 1 L ANANAS SOK
COFFEE TEA,6,5999,2018-01-08,KAWA TCHIBO FAMILI 100G
COFFEE TEA,3,5732,2018-01-01,LIPTON HERB.ZIELONA MALINA +TRUSK 25 EX
DRINK_JUICE,4,8801,2018-01-01,NAP TYMBARK 1 L JAB?KO 100%
CIGARETTES,74,5153,2018-01-05,PAP LD RED.
ALCOHOL,42,211,2018-01-02,PIWO MOCNE POLSKIE 0_33L
DRINK_JUICE,12,10121,2018-01-08,WODA ZYWIEC 1_5 N/G BRZOSKW_
GENERAL,2,11542,2018-01-06,FASOLKA ZÓ?TA 400 G MROZONA
BREAD,2328,1069,2018-01-02,BULKA MALA/KAJZERKA__
CHEMISTRY,3,3183,2018-01-09,BIALY JELEN PLYN DO KAPIELI 750 ML
TABLETS,1,21308,2018-01-11,TABLETKI WEGIEL 30 SZT
DRINK_JUICE,72,9339,2018-01-04,WODA ZYWIEC 1_5L NIE/GAZ
ICE_CREAMS_FROZEN,8,15477,2018-01-07,LODY ROZEK JAGODA
ALCOHOL,59,22625,2018-01-07,WODKA 1906 0_2L
DRINK_JUICE,1,10271,2018-01-09,PICCOLO  MUSUJACY 0_75 L
DRINK_JUICE,1,10381,2018-01-10,NAP HOOP 2 GAZ POMARANCZ
CHEMISTRY,13,3625,2018-01-11,FOLIA ALUMINIOWA 10M PAN PACK
POULTRY,0.38,16985,2018-01-03,KIELBASA JA?OWCOWA KG
ALCOHOL,1,23024,2018-01-06,WINO WALDWEIN BOROWKA 0_7 L SLODKIE
CHEMISTRY,1,3129,2018-01-08,SILAN 1L SENSITIVE.
CHEMISTRY,3,2885,2018-01-07,PASTA D/ZEB COLODENT SUP.BIEL 100G
SWEETS,1,20521,2018-01-10,BISZKOPT Z GALARETKA 135 G
ALCOHOL,4,325,2018-01-04,PIWO LECH 0_5 L ORANGE  PUSZKA
VEGETABLES,6,21465,2018-01-03,AMINO BLYSK  ZUREK
GENERAL,8,11604,2018-01-06,TORTILLA 150 G
SPICES,3,18728,2018-01-12,GALEO PAPRYKA SLODKA 16 G
DAIRY_CHESSE,7,6837,2018-01-03,HOCH TWAR.KANAPKOWY SZCZYPIOREK 130G
OCCASIONAL,1,17490,2018-01-10,KLEJ MAGICZNY TUBA
GENERAL,1,11345,2018-01-03,MAKA Z PESTEK DYNI 250 G
DRINK_JUICE,2,10663,2018-01-12,NAP COCA COLA ZERO 0_200 ML PUSZKA
COOKIES_BULK,3,6206,2018-01-03,BOMBONIERA GALARETKS POM.190 G W CZEK
CIGARETTES,72,5328,2018-01-07,PAP PS BLU LINK
TABLETS,3,21136,2018-01-04,TABLETKI IBUM 7 SZT
DAIRY_CHESSE,6,8622,2018-01-12,POEZJA DESER CZEKOLADOWY 180 G
GENERAL,2,11339,2018-01-03,KROKIETY Z MIESEM  GRZESKOWIAK
