original_title,title_length,production_companies
Swimming Pool,13, Gimages
Extremely Loud & Incredibly Close,33,Paramount Pictures
Daddy Day Camp,14,Revolution Studios
Alvin and the Chipmunks,23,Dune Entertainment
Catwoman,8, Maple Shade Films
The Wrestler,12, Top Rope
Hall Pass,9,New Line Cinema
The Internship,14, Wild West Picture Show Productions
Unbroken,8, Jolie Pas
Dark Blue,9, Intermedia Films
Spectre,7, Danjaq
The Woman in Black,18, Talisman Productions
Blood Diamond,13,Bedford Falls Productions
Deception,9, Seed Productions
Cats & Dogs,11, NPV Entertainment
Premium Rush,12,Pariah Entertainment Group
Man of Tai Chi,14, Dalian Wanda Group
2 Fast 2 Furious,16, Universal Pictures
Epic,4,Blue Sky Studios
The SpongeBob SquarePants Movie,31,Paramount Pictures
The Ides of March,17,Appian Way
Ghost Ship,10, Dark Castle Entertainment
North Country,13, Nick Wechsler Productions
The Great Gatsby,16, A&E Television Networks
The Proposal,12, Mandeville Films
Kingdom of Heaven,17, Dune Films
Poseidon,8, Irwin Allen Productions
Capitalism: A Love Story,24, Paramount Vantage
The Secret Life of Walter Mitty,31, Ingenious Media
The Skulls,10, Original Film
Blended,7, Gulfstream Pictures
Taken,5, TPS Star
Ninja Assassin,14, Anarchos Productions
Pacific Rim,11, Warner Bros.
Black Swan,10, Dune Entertainment
San Andreas,11, Village Roadshow Pictures
Hotel for Dogs,14,DreamWorks SKG
My Week with Marilyn,20,BBC Films
Without a Paddle,16,Paramount Pictures
Concussion,10, Scott Free Productions
Xin shao lin si,15,Emperor Motion Pictures
Big Eyes,8, Electric City Entertainment
Brideshead Revisited,20,BBC Films
One Day,7,Film 4
Dawn of the Planet of the Apes,30,Ingenious Media
Broken City,11, Closest to the Hole Productions
My Best Friend's Girl,21, Terra Firma Films
Mission to Mars,15,Spyglass Entertainment
The Amazing Spider-Man,22, Marvel Entertainment
Jem and the Holograms,21, Blumhouse Productions
In the Land of Women,20,Castle Rock Entertainment
Coraline,8,Focus Features
Star Trek Into Darkness,23, Kurtzman/Orci
Grindhouse,10, Dimension Films
Hannibal,8, Dino De Laurentiis Company
Priest,6, Buckaroo Entertainment
Ocean's Thirteen,16, Section Eight
Spy Game,8, Red Wagon Productions
Inside Out,10, Pixar Animation Studios
Reign Over Me,13, Madison 23
TMNT,4,The Weinstein Company
Jobs,4, Silver Reel
City By The Sea,15, Brad Grey Pictures
Be Cool,7, Metro-Goldwyn-Mayer (MGM)
The Intern,10,Waverly Films
Suspect Zero,12, Cruise/Wagner Productions
The Chronicles of Narnia: Prince Caspian,40, Ozumi Films
Non-Stop,8, Silver Pictures
Terminator 3: Rise of the Machines,34, IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
The Tourist,11, Peninsula Films
If I Stay,9, Metro-Goldwyn-Mayer (MGM)
Chocolat,8,Miramax Films
Gangster Squad,14, Langley Park Production
Julie & Julia,13, Scott Rudin Productions
Rambo,5, Millennium Films
Abduction,9,Lions Gate Films
Killing Them Softly,19, Inferno Entertainment
Carnage,7,Wild Bunch
Catwoman,8,Village Roadshow Pictures
27 Dresses,10,Spyglass Entertainment
Victor Frankenstein,19, Davis Entertainment
Lockout,7,Canal+
The Hours,9, Scott Rudin Productions
The League of Extraordinary Gentlemen,37, Angry Films
The Dark Knight Rises,21, DC Entertainment
Under the Skin,14, Nick Wechsler Productions
Clash of the Titans,19, Thunder Road Pictures
Mirrors,7, Castel Film Romania
Shanghai Knights,16, Birnbaum / Barber Productions
The Age of Adaline,18, Sierra/Affinity
D-Tox,5,Universal Pictures
The Skulls,10,Universal Pictures
Minority Report,15, Blue Tulip Productions
Dirty Dancing: Havana Nights,28,Miramax Films
The Big Short,13, Regency Enterprises
Crazy Heart,11, Informant Media
Our Idiot Brother,17,The Weinstein Company
Pathfinder,10, Dune Entertainment
Eight Below,11, Kennedy/Marshall Company
The Adjustment Bureau,21,Universal Pictures
Paranormal Activity 4,21, Solana Films
Last Vegas,10, Good Universe
Unknown,7, Dark Castle Entertainment
Moonrise Kingdom,16,Scott Rudin Productions
A Good Day to Die Hard,22, Mid Atlantic Films
The Artist,10,France 3 Cin̩ma
Aloha,5, Regency Enterprises
Dolphin Tale,12,Alcon Entertainment
Insurgent,9, Red Wagon Entertainment
The Hangover Part II,20,Legendary Pictures
Memento,7, I Remember Productions
I Could Never Be Your Woman,27, I Could Never Ltd.
Hope Springs,12, Metro-Goldwyn-Mayer (MGM)
Inherent Vice,13,Ghoulardi Film Company
No Good Deed,12, Screen Gems
Parental Guidance,17, Walden Media
Ghost Rider,11, Michael De Luca Productions
Ella Enchanted,14,Miramax Films
The Illusionist,15, Contagious Entertainment
Jumping the Broom,17, Our Stories Films
The Illusionist,15, Stillking Films
Clash of the Titans,19, Warner Bros.
The Order,9, N1 European Film Produktions GmbH & Co. KG
Van Helsing,11, Stillking Films
American Gangster,17, Relativity Media
Interstellar,12,Paramount Pictures
Machete Kills,13, AR Films
Fifty Shades of Grey,20, Trigger Street Productions
The Twilight Saga: New Moon,27, Maverick Films
The Punisher,12,Lions Gate Films
Seeking Justice,15, Fierce Entertainment
Hachi: A Dog's Tale,19,Grand Army Entertainment
American Gangster,17, Scott Free Productions
Enough,6,Columbia Pictures
The Incredibles,15, Pixar Animation Studios
Maleficent,10,Walt Disney Pictures
The Gift,8, STX Entertainment
Paranormal Activity 3,21, Blumhouse Productions
Jack Reacher,12, Skydance Productions
This Is Where I Leave You,25,Spring Creek Productions
Ghost Ship,10, NPV Entertainment
The Longest Ride,16, Temple Hill Entertainment
DodgeBall: A True Underdog Story,32,Twentieth Century Fox Film Corporation
The Invasion,12, Silver Pictures
Freddy vs. Jason,16, Avery Pix
Basic Instinct 2,16, IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
The Lego Movie,14, Vertigo Entertainment
Timeline,8,Paramount Pictures
The Unborn,10, Platinum Dunes
Iron Man,8,Marvel Studios
AVP: Alien vs. Predator,23,Impact Pictures
"You, Me and Dupree",18, Kaplan/Perrone Entertainment
Drive,5,Bold Films
Revolutionary Road,18, BBC Films
Spectre,7, B24
Fred Claus,10, Warner Bros.
The Rover,9, FilmNation Entertainment
The Transporter,15, Current Entertainment
Aliens in the Attic,19, Regency Enterprises
We Are Marshall,15, Warner Bros.
Killer Elite,12, Open Road Films
Penguins of Madagascar,22,DreamWorks Animation
Twisted,7, Intertainment AG
The Order,9, Baumgarten Merims Productions
The Island,10, Parkes/MacDonald Productions
The Queen,9, Granada Film Productions
The Mechanic,12, Scared Productions
Barnyard,8,Paramount Pictures
The Scorpion King,17, World Wrestling Entertainment (WWE)
Body of Lies,12, De Line Pictures
Taken 2,7, Grive Productions
TRON: Legacy,12, Sean Bailey Productions
Nutty Professor II: The Klumps,30,Imagine Entertainment
Fury,4, Crave Films
Ted,3, Fuzzy Door Productions
3 Idiots,8,Vidhu Vinod Chopra Productions
Kingdom of Heaven,17,Studio Babelsberg
This Must Be the Place,22, Indigo Film
Project Almanac,15, Insurge Pictures
The Lovely Bones,16,WingNut Films
Abandon,7,Paramount Pictures
Prisoners,9,Alcon Entertainment
Her,3,Annapurna Pictures
The Hitchhiker's Guide to the Galaxy,36, Touchstone Pictures
Down with Love,14,Regency Enterprises
Righteous Kill,14, InVenture Entertainment
You Again,9, Touchstone Pictures
The Legend of Bagger Vance,26, Allied Filmmakers
The Game Plan,13, Monkey Dance Productions
Four Brothers,13,Paramount Pictures
Adaptation.,11, Beverly Detroit
The Last Legion,15, Zephyr Films
Perfume: The Story of a Murderer,32, Ikiru Films
The Great Raid,14, Marty Katz Productions
Dreamgirls,10, DreamWorks SKG
Jobs,4,Open Road Films
Jupiter Ascending,17, Warner Bros.
Ratatouille,11,Walt Disney Pictures
21 Grams,8, Y Productions
Lone Survivor,13, Weed Road Pictures
Law Abiding Citizen,19, The
Rango,5, GK Films
Harry Potter and the Philosopher's Stone,40, Heyday Films
The Place Beyond the Pines,26, Verisimilitude
Rumor Has It...,15, Section Eight
Sabotage,8,Open Road Films
The Grudge,10, Senator International
Sparkle,7, Akil Production Company
Love the Coopers,16, CBS Films
The Mummy: Tomb of the Dragon Emperor,37,Universal Pictures
The Express,11, Relativity Media
The Nanny Diaries,17,The Weinstein Company
The Heartbreak Kid,18, Davis Entertainment
The Life of David Gale,22, Intermedia Films
Divergent,9,Summit Entertainment
Spotlight,9,Participant Media
Dawn of the Planet of the Apes,30, Chernin Entertainment
Rendition,9,Anonymous Content
Wicker Park,11, Metro-Goldwyn-Mayer (MGM)
Transformers: Revenge of the Fallen,35, DreamWorks SKG
Into the Woods,14, Lucamar Productions
Rock Star,9, Bel Air Entertainment
The Wolverine,13, Donners' Company
The Hills Have Eyes,19,Dune Entertainment
Brooklyn's Finest,17, Fuqua Films
Piranha 3DD,11, Mark Canton Productions
The King's Speech,17, Aegis Film Fund
The Grand Seduction,19, Morag Loves Company
The Call,8, Troika Pictures
Stuck on You,12, Conundrum Entertainment
Spy Kids 3-D: Game Over,23,Dimension Films
Jack Ryan: Shadow Recruit,25, Mace Neufeld Productions
Sideways,8, Sideways Productions Inc.
Sweeney Todd: The Demon Barber of Fleet Street,46, Tim Burton Productions
Letters from Iwo Jima,21,DreamWorks SKG
The 6th Day,11, Phoenix Pictures
High Crimes,11, Regency Enterprises
Green Lantern,13,De Line Pictures
The Other Woman,15, LBI Productions
Sin City: A Dame to Kill For,28, Troublemaker Studios
Chicken Little,14,Walt Disney Pictures
The Three Stooges,17,Wessler Entertainment
What to Expect When You're Expecting,36, Lionsgate
Traffic,7, Bedford Falls Company
The Fifth Estate,16,DreamWorks SKG
Pride & Prejudice,17, Scion Films
Get Smart,9, Warner Bros.
Hereafter,9,Amblin Entertainment
My Best Friend's Girl,21, Superfinger Entertainment
Hardball,8, GHS Productions KG
Hancock,7,Columbia Pictures
Rules of Engagement,19,Paramount Pictures
Harry Potter and the Order of the Phoenix,41, Harry Potter Publishing Rights
House of the Dead,17, Mindfire Entertainment
Hannah Montana: The Movie,25,Walt Disney Pictures
Winnie the Pooh,15,Walt Disney Pictures
Cowboys & Aliens,16, Reliance Entertainment
Kicking & Screaming,19,Universal Pictures
G.I. Joe: The Rise of Cobra,27, Kontsept Film Company
Disaster Movie,14,Grosvenor Park Media Ltd.
War,3, Current Entertainment
The Guest,9, Snoot Entertainment
World Trade Center,18,Paramount Pictures
A Walk Among the Tombstones,27, 1984 Private Defense Contractors
The Woman in Black,18,Hammer Film Productions
Wall Street: Money Never Sleeps,31,Twentieth Century Fox Film Corporation
Click,5,Original Film
Magic Mike,10, Extension 765
Creed,5, Metro-Goldwyn-Mayer (MGM)
P.S. I Love You,15, Alcon Entertainment
Broken City,11, 1984 Private Defense Contractors
Something Borrowed,18, 2S Films
Are We There Yet?,17, Cube Vision
Alexander,9,France 3 Cin̩ma
The Hunger Games: Catching Fire,31,Lionsgate
Killing Them Softly,19, Annapurna Pictures
Alone in the Dark,17, Brightlight Pictures
The Departed,12, Plan B Entertainment
Belle,5, British Film Institute (BFI)
Marley & Me,11,Sunswept Entertainment
Surrogates,10,Touchstone Pictures
The Grey,8, Open Road Films
"10,000 BC",9, Moonlighting Films
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",59, Jim Henson Company
Murder by Numbers,17, Warner Bros. Pictures
The Rite,8,New Line Cinema
The Hangover Part II,20, Green Hat Films
The Good Girl,13,Fox Searchlight Pictures
"I, Robot",8, Overbrook Entertainment
Sin City: A Dame to Kill For,28, Demarest Films
Serendipity,11,Miramax Films
The Others,10, Lucky Red
Bridesmaids,11,Universal Pictures
Queen of the Damned,19,Village Roadshow Pictures
Alone in the Dark,17, Infogrames Entertainment
Empire State,12, Cheetah Vision
Riddick,7,One Race Productions
Brooklyn's Finest,17, Thunder Road Productions
Taken 2,7, EuropaCorp
Horrible Bosses 2,17,New Line Cinema
Madagascar,10, Pacific Data Images (PDI)
Return to Never Land,20, Walt Disney Animation Australia
The Giver,9,The Weinstein Company
The Lady in the Van,19,BBC Films
4: Rise of the Silver Surfer,28, Constantin Film Produktion
Bedazzled,9, Regency Enterprises
The Taking of Pelham 1 2 3,26,Columbia Pictures
Kill Bill: Vol. 2,17, Super Cool ManChu
We Were Soldiers,16, Icon Entertainment International
Star Wars: Episode II - Attack of the Clones,44,Lucasfilm
The Big Bounce,14, Material
30 Days of Night,16, HorrorFlix
The Conjuring,13, Evergreen Media Group
Tristan & Isolde,16,Twentieth Century Fox Film Corporation
Unbreakable,11,Limited Edition Productions Inc.
Stuck on You,12,Twentieth Century Fox Film Corporation
Lara Croft: Tomb Raider,23,Paramount Pictures
Australia,9, Twentieth Century Fox Film Corporation
Monsters University,19, Pixar Animation Studios
Valentine's Day,15, Karz Entertainment
The Lady in the Van,19, TriStar Productions
Date Night,10, Dune Entertainment
Little Black Book,17,Revolution Studios
Munich,6, Peninsula Films
4: Rise of the Silver Surfer,28,Ingenious Film Partners
The Texas Chainsaw Massacre,27, Radar Pictures
Chicken Run,11, Path̩
Death Race,10,Universal Pictures
Let Me In,9, Exclusive Media Group
Deux fr̬res,12,Path̩ Renn Productions
X-Men Origins: Wolverine,24, Twentieth Century Fox Film Corporation
The Skeleton Key,16,Universal Pictures
Ladder 49,9,Casey Silver Productions
No Reservations,15, Storefront Pictures
The In Crowd,12,Warner Bros. Pictures
The Ides of March,17, Cross Creek Pictures
Vampires Suck,13, Regency Enterprises
The Twilight Saga: Eclipse,26, Temple Hill Entertainment
Lara Croft Tomb Raider: The Cradle of Life,42, Toho-Towa
Carnage,7, Zanagar Films
The Namesake,12,Fox Searchlight Pictures
Summer Catch,12, Warner Bros.
Tooth Fairy,11, Mayhem Pictures
The Mummy: Tomb of the Dragon Emperor,37, Sommers Company
Lawless,7, Pie Films Inc.
Insurgent,9,Summit Entertainment
The International,17, Mosaic Media Group
Repo Men,8,Universal Pictures
3:10 to Yuma,12, Relativity Media
Panic Room,10, Indelible Productions
The Guard,9, Element Pictures
Prisoners,9, 8:38 Productions
Norbit,6, Tollin/Robbins Productions
Wicker Park,11,Lakeshore Entertainment
xXx: State of the Union,23, Revolution Studios
Sky Captain and the World of Tomorrow,37, Filmauro
Mutant Chronicles,17, First Foot Films
The Counselor,13, Nick Wechsler Productions
Seventh Son,11, Moving Picture Company (MPC)
Sherlock Holmes: A Game of Shadows,34, Silver Pictures
Machete Kills,13, Demarest Films
Yogi Bear,9,De Line Pictures
Lord of War,11, Rising Star
The Cat's Meow,14,Lions Gate Films
Out Cold,8,Spyglass Entertainment
AntiTrust,9,Industry Entertainment
The Bling Ring,14,Path̩ Distribution
No Country for Old Men,22,Miramax Films
The Little Prince,17,Onyx Films
Over the Hedge,14,Pacific Data Images (PDI)
War,3, Lionsgate
The Tourist,11,Spyglass Entertainment
The SpongeBob Movie: Sponge Out of Water,40,Paramount Pictures
Paranormal Activity: The Marked Ones,36, Solana Films
Kingdom of Heaven,17, Twentieth Century Fox Film Corporation
Before the Devil Knows You're Dead,34,Capitol Films
The Darkest Hour,16, Regency Enterprises
The Water Horse,15, Ecosse Films
Love in the Time of Cholera,27, Grosvenor Park Media Ltd.
The Alamo,9, Touchstone Pictures
Beverly Hills Chihuahua,23,Walt Disney Pictures
The Kingdom,11, FilmWorks
Wrath of the Titans,19, Furia de Titanes II
Hearts in Atlantis,18,Castle Rock Entertainment
"I, Frankenstein",15, Sidney Kimmel Entertainment
The Ghost Writer,16,Studio Babelsberg
The Town,8, Thunder Road Pictures
Drive Angry,11, Millennium Films
The Four Feathers,17, Dune Films
Deux fr̬res,12, Pathe
Friday the 13th,15,New Line Cinema
La migliore offerta,19, Business Location Sudtirol Alto Adige
Nick and Norah's Infinite Playlist,34, Mandate Pictures
The Day After Tomorrow,22,Lions Gate Films
Jurassic World,14, Legendary Pictures
Dark Blue,9, Metro-Goldwyn-Mayer (MGM)
Super 8,7, K/O Camera Toys
Barbershop,10,Metro-Goldwyn-Mayer (MGM)
The Judge,9,Village Roadshow Pictures
Scream 4,8,Dimension Films
The Animal,10,Revolution Studios
The Haunted Mansion,19, Gunn Films
Devil,5, Media Rights Capital
Alice in Wonderland,19, Tim Burton Productions
In the Valley of Elah,21,Summit Entertainment
The Big Year,12, Dune Entertainment
The Water Diviner,17, Fear of God Films
You Again,9, Frontier Pictures
Hitman: Agent 47,16, TSG Entertainment
Bright Star,11, Screen Australia
Iron Man 3,10,Marvel Studios
The Legend of Bagger Vance,26, Twentieth Century Fox Film Corporation
An Unfinished Life,18, Persistent Entertainment
Ender's Game,12, Chartoff Productions
I Don't Know How She Does It,28,The Weinstein Company
Unfaithful,10, Unfaithful Filmproduktion GmbH & Co. KG
Oz: The Great and Powerful,26,Walt Disney Pictures
The Lord of the Rings: The Fellowship of the Ring,49,WingNut Films
The Midnight Meat Train,23, Midnight Picture Show
I Could Never Be Your Woman,27, Bauer Martinez Studios
The Hundred-Foot Journey,24, Reliance Entertainment
Finding Neverland,17,Miramax Films
88 Minutes,10,TriStar Pictures
Jeepers Creepers 2,18, American Zoetrope
Paul Blart: Mall Cop,20, Happy Madison Productions
Unknown,7, StudioCanal
Smokin' Aces,12, Working Title Films
The Lord of the Rings: The Two Towers,37, The Saul Zaentz Company
Righteous Kill,14,Grosvenor Park Media Ltd.
"Legally Blonde 2: Red, White & Blonde",37, Metro-Goldwyn-Mayer (MGM)
Paranormal Activity: The Ghost Dimension,40,Paramount Pictures
Runaway Jury,12, Epsilon Motion Pictures
Due Date,8, Green Hat Films
The Happening,13, UTV Motion Pictures
Woman in Gold,13,BBC Films
Flyboys,7,Ingenious Film Partners
The Water Diviner,17, Seven Group Holdings
Night at the Museum: Secret of the Tomb,39, 21 Laps Entertainment
Young Adam,10,Recorded Picture Company (RPC)
Uptown Girls,12,GreeneStreet Films
Open Range,10, Touchstone Pictures
Ocean's Thirteen,16,Village Roadshow Pictures
