Index,date,group,quantity,unit_cogs
4977,2018-01-02,CIGARETTES,18,10.93
18858,2018-01-01,SWEETS,1,1.69
4343,2018-01-01,CHIPS_FLAKES,2,3.28
7803,2018-01-08,DAIRY_CHESSE,2,5.16
6142,2018-01-12,COFFEE TEA,1,1.57
17028,2018-01-04,POULTRY,0.4,18.1
22042,2018-01-10,VEGETABLES,26,2.75230769230769
8175,2018-01-10,DAIRY_CHESSE,24,1.26
554,2018-01-07,ALCOHOL,23,2.55
6088,2018-01-11,COFFEE TEA,4,1.07
14439,2018-01-09,GROATS_RICE_PASTA,1,1.4
10187,2018-01-09,DRINK_JUICE,7,0.84
1745,2018-01-09,POULTRY,1,1.72
20614,2018-01-10,SWEETS,8,2.63
8515,2018-01-11,DAIRY_CHESSE,4,1.39
5887,2018-01-05,COFFEE TEA,2,15.8
18743,2018-01-12,SPICES,2,1.29
8420,2018-01-11,DAIRY_CHESSE,54,0.89
2860,2018-01-07,CHEMISTRY,4,0.99
13821,2018-01-11,GENERAL_FOOD,2,2.06
13519,2018-01-09,GENERAL_FOOD,1,1.16
5363,2018-01-08,CIGARETTES,4,10.67
368,2018-01-04,ALCOHOL,3,1.71
441,2018-01-05,ALCOHOL,1,2.33
163,2018-01-01,ALCOHOL,3,2.53
19812,2018-01-06,SWEETS,4,4.92
5508,2018-01-10,CIGARETTES,5,12.04
6592,2018-01-02,DAIRY_CHESSE,12,1.17
9901,2018-01-07,DRINK_JUICE,26,1.78
22285,2018-01-01,ALCOHOL,2,7.57
17404,2018-01-05,OCCASIONAL,12,0.93
20076,2018-01-08,SWEETS,4,1.78
670,2018-01-08,ALCOHOL,8,2.3
19691,2018-01-06,SWEETS,6,2.66
15527,2018-01-07,ICE_CREAMS_FROZEN,132,0.434242424242424
14696,2018-01-01,ICE_CREAMS_FROZEN,1,3.5
10781,2018-01-09,POULTRY,81,3.8
3613,2018-01-11,CHEMISTRY,2,1.11
6371,2018-01-12,COOKIES_BULK,0.78,13.474358974359
15406,2018-01-07,ICE_CREAMS_FROZEN,3,9.52
17353,2018-01-01,OCCASIONAL,2,1.16
11508,2018-01-05,GENERAL,3,3.42
5512,2018-01-10,CIGARETTES,39,12.56
11041,2018-01-09,POULTRY,1,3.08
21357,2018-01-01,VEGETABLES,92.46,3.91001514168289
8648,2018-01-12,DAIRY_CHESSE,2.82,11.946808510638304
8124,2018-01-09,DAIRY_CHESSE,4,2.5
23037,2018-01-07,ALCOHOL,3,10.17
23039,2018-01-07,ALCOHOL,5,7.89
1965,2018-01-01,CHEMISTRY,3,1.72
14235,2018-01-05,GROATS_RICE_PASTA,2,2.81
4659,2018-01-07,CHIPS_FLAKES,3,2.18
23064,2018-01-08,ALCOHOL,1,7.71
22581,2018-01-06,ALCOHOL,2,22.2
21247,2018-01-09,TABLETS,2,4.16
11964,2018-01-11,GENERAL,1,3.56
1060,2018-01-01,BREAD,18.5,1.65027027027027
3082,2018-01-08,CHEMISTRY,2,2.13
8617,2018-01-12,DAIRY_CHESSE,42,1.81
20952,2018-01-12,SWEETS,10,0.8
8501,2018-01-11,DAIRY_CHESSE,12,1.38
14272,2018-01-05,GROATS_RICE_PASTA,4,1.39
16264,2018-01-04,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,3,16.89
22044,2018-01-10,VEGETABLES,2.15,1.58604651162791
9229,2018-01-04,DRINK_JUICE,2,2.99
22911,2018-01-01,ALCOHOL,1,14.0
1809,2018-01-11,POULTRY,1,1.72
4942,2018-01-02,CIGARETTES,85,10.863411764705901
8966,2018-01-02,DRINK_JUICE,20,2.266
859,2018-01-10,ALCOHOL,7,1.83
8614,2018-01-12,DAIRY_CHESSE,39,2.1
7697,2018-01-07,DAIRY_CHESSE,7.54,15.1618037135279
20356,2018-01-09,SWEETS,17,0.47
18188,2018-01-03,SPICES,1,0.72
3209,2018-01-09,CHEMISTRY,1,5.93
21233,2018-01-08,TABLETS,2,3.16
14920,2018-01-04,ICE_CREAMS_FROZEN,3,11.18
4584,2018-01-06,CHIPS_FLAKES,1,3.35
13290,2018-01-08,GENERAL_FOOD,10,4.19
19799,2018-01-06,SWEETS,7,0.86
123,2018-01-12,GENERAL_ITEMS,3,0.74
21501,2018-01-03,VEGETABLES,52.1,3.6278310940499
22214,2018-01-12,VEGETABLES,37.78,2.7048703017469595
12836,2018-01-05,GENERAL_FOOD,1,0.72
12473,2018-01-03,GENERAL_FOOD,30,0.8
2581,2018-01-05,CHEMISTRY,1,6.08
14435,2018-01-09,GROATS_RICE_PASTA,3,1.01
17335,2018-01-01,OCCASIONAL,31,0.93
16039,2018-01-01,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,6,2.96
16405,2018-01-07,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,5,2.906
11999,2018-01-12,GENERAL,2,3.0
2534,2018-01-05,CHEMISTRY,1,2.1
11931,2018-01-11,GENERAL,2,2.04
21143,2018-01-04,TABLETS,2,10.37
17343,2018-01-01,OCCASIONAL,1,4.09
117,2018-01-07,GENERAL_ITEMS,3,0.21
16472,2018-01-07,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,1,2.77
115,2018-01-05,GENERAL_ITEMS,4,0.59
4136,2018-01-05,CHEWING_GUM_LOLIPOPS,4,2.25
971,2018-01-12,ALCOHOL,98,1.22326530612245
15025,2018-01-04,ICE_CREAMS_FROZEN,1,3.59
18534,2018-01-09,SPICES,12,0.37
18168,2018-01-03,SPICES,7,1.17
138,2018-01-01,ALCOHOL,8,2.05
2886,2018-01-07,CHEMISTRY,2,2.19
20683,2018-01-10,SWEETS,21,1.05
2924,2018-01-07,CHEMISTRY,4,2.06
19734,2018-01-06,SWEETS,4,1.55
7559,2018-01-07,DAIRY_CHESSE,5,0.99
16950,2018-01-02,POULTRY,0.31,10.0
20747,2018-01-11,SWEETS,4,1.44
19957,2018-01-07,SWEETS,2,1.19
21128,2018-01-03,TABLETS,3,0.99
5837,2018-01-04,COFFEE TEA,1,7.24
11597,2018-01-06,GENERAL,3,3.42
21409,2018-01-02,VEGETABLES,2.71,4.12915129151292
4271,2018-01-10,CHEWING_GUM_LOLIPOPS,7,0.6
20606,2018-01-10,SWEETS,81,0.8485185185185191
18841,2018-01-01,SWEETS,1,0.63
19295,2018-01-04,SWEETS,15,1.81
9035,2018-01-03,DRINK_JUICE,2,3.03
6356,2018-01-11,COOKIES_BULK,1.195,10.0
12344,2018-01-02,GENERAL_FOOD,4,2.19
4899,2018-01-01,CIGARETTES,67,9.95
21619,2018-01-05,VEGETABLES,1,3.0
15949,2018-01-12,ICE_CREAMS_FROZEN,1,5.39
12814,2018-01-05,GENERAL_FOOD,11,1.6
6977,2018-01-04,DAIRY_CHESSE,5,1.52
16343,2018-01-06,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,2,1.67
2011,2018-01-02,CHEMISTRY,2,2.39
3006,2018-01-08,CHEMISTRY,2,2.94
6989,2018-01-04,DAIRY_CHESSE,2,5.25
21003,2018-01-12,SWEETS,1,2.53
20420,2018-01-09,SWEETS,1,2.47
4376,2018-01-01,CHIPS_FLAKES,5,2.21
804,2018-01-09,ALCOHOL,7,1.95
18533,2018-01-09,SPICES,30,0.36
9439,2018-01-05,DRINK_JUICE,28,0.84
7154,2018-01-04,DAIRY_CHESSE,2,0.84
19062,2018-01-02,SWEETS,3,1.9
9226,2018-01-04,DRINK_JUICE,3,2.53
7854,2018-01-08,DAIRY_CHESSE,21,2.26857142857143
4044,2018-01-02,CHEWING_GUM_LOLIPOPS,13,1.03
14796,2018-01-02,ICE_CREAMS_FROZEN,1,3.65
20777,2018-01-11,SWEETS,1,3.15
21061,2018-01-12,SWEETS,1,4.06
17645,2018-01-08,GENERAL_ITEMS,23,4.81826086956522
17357,2018-01-02,OCCASIONAL,1,0.52
1905,2018-01-01,CHEMISTRY,2,3.89
21027,2018-01-12,SWEETS,1,1.54
14556,2018-01-11,GROATS_RICE_PASTA,5,1.09
19521,2018-01-05,SWEETS,3,3.53
18901,2018-01-01,SWEETS,24,0.53
22495,2018-01-04,ALCOHOL,8,12.52
1677,2018-01-08,POULTRY,5,0.86
12628,2018-01-04,GENERAL_FOOD,2,4.0
20397,2018-01-09,SWEETS,7,2.36571428571429
13334,2018-01-08,GENERAL_FOOD,2,1.83
14947,2018-01-04,ICE_CREAMS_FROZEN,1,6.11
16303,2018-01-05,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,9,2.53
3723,2018-01-11,CHEMISTRY,3,3.39
1737,2018-01-09,POULTRY,6,1.72
8279,2018-01-10,DAIRY_CHESSE,4,1.31
11719,2018-01-08,GENERAL,4,0.93
3923,2018-01-12,CHEMISTRY,3,3.05
8878,2018-01-02,DRINK_JUICE,1,1.06
9697,2018-01-06,DRINK_JUICE,4,0.84
2754,2018-01-06,CHEMISTRY,2,2.69
17258,2018-01-10,POULTRY,1.139,19.402985074626894
15956,2018-01-12,ICE_CREAMS_FROZEN,1,11.92
20291,2018-01-09,SWEETS,23,0.77
19906,2018-01-07,SWEETS,4,4.5
629,2018-01-07,ALCOHOL,33,1.98
730,2018-01-08,ALCOHOL,260,1.74215384615385
563,2018-01-07,ALCOHOL,8,1.92
16483,2018-01-08,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,1,2.04
7097,2018-01-04,DAIRY_CHESSE,11,2.78
9836,2018-01-07,DRINK_JUICE,7,1.87
5982,2018-01-08,COFFEE TEA,5,1.12
7553,2018-01-06,DAIRY_CHESSE,4,3.53
4673,2018-01-08,CHIPS_FLAKES,7,3.75
12362,2018-01-02,GENERAL_FOOD,2,1.65
9017,2018-01-03,DRINK_JUICE,6,2.25
12311,2018-01-02,GENERAL_FOOD,1,1.98
14841,2018-01-03,ICE_CREAMS_FROZEN,5,1.0
17875,2018-01-04,GENERAL_ITEMS,3,3.15
3196,2018-01-09,CHEMISTRY,1,2.79
20496,2018-01-09,SWEETS,14,1.55
13205,2018-01-08,GENERAL_FOOD,7,1.57
20119,2018-01-08,SWEETS,2,0.84
4383,2018-01-01,CHIPS_FLAKES,3,2.15
15431,2018-01-07,ICE_CREAMS_FROZEN,2,6.38
10688,2018-01-12,DRINK_JUICE,9,3.06
12981,2018-01-06,GENERAL_FOOD,1,4.09
1201,2018-01-05,BREAD,15,1.35
8180,2018-01-10,DAIRY_CHESSE,11,0.82
19436,2018-01-04,SWEETS,5,1.4
9696,2018-01-06,DRINK_JUICE,2,0.99
20579,2018-01-10,SWEETS,28,0.53
18719,2018-01-12,SPICES,1,2.1
19430,2018-01-04,SWEETS,6,1.18
17973,2018-01-11,GENERAL_ITEMS,1,2.16
1851,2018-01-01,CHEMISTRY,44,0.78
16791,2018-01-12,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,3,0.9
20442,2018-01-09,SWEETS,20,1.04
14094,2018-01-02,GROATS_RICE_PASTA,2,1.66
19018,2018-01-02,SWEETS,55,0.22
16635,2018-01-09,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,5,2.26
9945,2018-01-08,DRINK_JUICE,2,1.585
8949,2018-01-02,DRINK_JUICE,6,0.73
20674,2018-01-10,SWEETS,1,0.57
15501,2018-01-07,ICE_CREAMS_FROZEN,2,2.35
6725,2018-01-02,DAIRY_CHESSE,0.08,15.875
10202,2018-01-09,DRINK_JUICE,1,2.73
19489,2018-01-05,SWEETS,61,0.727377049180328
7385,2018-01-06,DAIRY_CHESSE,2,1.03
12384,2018-01-03,GENERAL_FOOD,19,0.55
9568,2018-01-06,DRINK_JUICE,10,0.53
13058,2018-01-07,GENERAL_FOOD,2,2.34
14470,2018-01-09,GROATS_RICE_PASTA,6,2.32
22051,2018-01-10,VEGETABLES,35,0.8905714285714291
14330,2018-01-06,GROATS_RICE_PASTA,4,1.375
15762,2018-01-09,ICE_CREAMS_FROZEN,5,1.35
14242,2018-01-05,GROATS_RICE_PASTA,8,0.89
12899,2018-01-06,GENERAL_FOOD,4,0.52
15946,2018-01-12,ICE_CREAMS_FROZEN,3,4.41
7663,2018-01-07,DAIRY_CHESSE,3,2.34
14043,2018-01-01,GROATS_RICE_PASTA,3,1.96
2974,2018-01-08,CHEMISTRY,1,2.04
3925,2018-01-12,CHEMISTRY,1,2.22
13423,2018-01-09,GENERAL_FOOD,1,0.99
11673,2018-01-07,GENERAL,1,3.15
19668,2018-01-06,SWEETS,1,1.02
631,2018-01-07,ALCOHOL,47,2.14
20440,2018-01-09,SWEETS,7,1.06
20553,2018-01-10,SWEETS,2,0.83
17878,2018-01-04,GENERAL_ITEMS,1,2.16
2536,2018-01-05,CHEMISTRY,1,2.19
15155,2018-01-05,ICE_CREAMS_FROZEN,14,2.59
4461,2018-01-03,CHIPS_FLAKES,5,3.81
9679,2018-01-06,DRINK_JUICE,38,0.62
10551,2018-01-11,DRINK_JUICE,9,2.39
23021,2018-01-06,ALCOHOL,1,7.51
620,2018-01-07,ALCOHOL,7,2.14
5169,2018-01-05,CIGARETTES,80,10.859375
15534,2018-01-08,ICE_CREAMS_FROZEN,2,4.93
17027,2018-01-04,POULTRY,0.38,15.2894736842105
21037,2018-01-12,SWEETS,10,1.16
640,2018-01-08,ALCOHOL,B/ZW,5.0
6178,2018-01-01,COOKIES_BULK,0.35,14.2
13990,2018-01-12,GENERAL_FOOD,3,0.72
13846,2018-01-12,GENERAL_FOOD,1,1.02
15207,2018-01-05,ICE_CREAMS_FROZEN,3,3.36
8700,2018-01-07,GENERAL_ITEMS,15,2.9
9731,2018-01-07,DRINK_JUICE,6,1.36
13273,2018-01-08,GENERAL_FOOD,3,2.7
21333,2018-01-01,VEGETABLES,6,0.82
13131,2018-01-07,GENERAL_FOOD,6,1.76
9280,2018-01-04,DRINK_JUICE,22,2.68272727272727
10577,2018-01-11,DRINK_JUICE,2,0.73
14276,2018-01-05,GROATS_RICE_PASTA,17,1.83
17560,2018-01-02,GENERAL_ITEMS,21,1.3952380952381
4752,2018-01-10,CHIPS_FLAKES,10,1.24
19375,2018-01-04,SWEETS,13,2.2
10386,2018-01-10,DRINK_JUICE,3,2.62
3005,2018-01-08,CHEMISTRY,2,3.65
15485,2018-01-07,ICE_CREAMS_FROZEN,20,1.35
1791,2018-01-11,POULTRY,3,1.53
2630,2018-01-06,CHEMISTRY,3,3.84
11646,2018-01-07,GENERAL,1,5.16
9037,2018-01-03,DRINK_JUICE,5,2.99
559,2018-01-07,ALCOHOL,3,1.94
18788,2018-01-01,SWEETS,1,0.66
15289,2018-01-06,ICE_CREAMS_FROZEN,5,3.65
4520,2018-01-05,CHIPS_FLAKES,1,3.18
17962,2018-01-10,GENERAL_ITEMS,2,4.99
5239,2018-01-06,CIGARETTES,2,12.18
2915,2018-01-07,CHEMISTRY,1,1.68
12417,2018-01-03,GENERAL_FOOD,2,1.99
293,2018-01-03,ALCOHOL,12,2.63
2092,2018-01-02,CHEMISTRY,1,4.69
4679,2018-01-08,CHIPS_FLAKES,2,1.3
8583,2018-01-12,DAIRY_CHESSE,4,2.62
13826,2018-01-11,GENERAL_FOOD,1,2.77
1211,2018-01-05,BREAD,316,0.58
10599,2018-01-11,DRINK_JUICE,23,0.919130434782609
7605,2018-01-07,DAIRY_CHESSE,11,3.47
2871,2018-01-07,CHEMISTRY,1,4.29
347,2018-01-04,ALCOHOL,7,2.46428571428571
17126,2018-01-06,POULTRY,1.74,18.396551724137897
9321,2018-01-04,DRINK_JUICE,10,0.97
15759,2018-01-09,ICE_CREAMS_FROZEN,1,1.66
5028,2018-01-03,CIGARETTES,63,9.48
20633,2018-01-10,SWEETS,3,5.74
20770,2018-01-11,SWEETS,32,0.84
4577,2018-01-06,CHIPS_FLAKES,4,3.85
21110,2018-01-03,TABLETS,2,6.0
7912,2018-01-08,DAIRY_CHESSE,9.479,16.4669268910223
10151,2018-01-09,DRINK_JUICE,37,2.21567567567568
16291,2018-01-05,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,6,2.225
21450,2018-01-02,VEGETABLES,2,3.52
10319,2018-01-09,DRINK_JUICE,7,1.48
20402,2018-01-09,SWEETS,1,8.83
19653,2018-01-06,SWEETS,3,1.45
17365,2018-01-02,OCCASIONAL,8,0.24
21147,2018-01-04,TABLETS,1,2.13
22759,2018-01-10,ALCOHOL,8,16.585
4769,2018-01-10,CHIPS_FLAKES,1,3.47
14354,2018-01-07,GROATS_RICE_PASTA,2,2.01
13979,2018-01-12,GENERAL_FOOD,7,5.62428571428571
7800,2018-01-08,DAIRY_CHESSE,0.675,10.874074074074096
19481,2018-01-05,SWEETS,6,4.87
18805,2018-01-01,SWEETS,0.91,13.9450549450549
2432,2018-01-04,CHEMISTRY,1,3.92
8219,2018-01-10,DAIRY_CHESSE,1,1.56
17846,2018-01-02,GENERAL_ITEMS,2,3.15
11959,2018-01-11,GENERAL,1,10.19
13180,2018-01-07,GENERAL_FOOD,1,1.16
3503,2018-01-10,CHEMISTRY,2,7.39
8548,2018-01-12,DAIRY_CHESSE,7,1.2
8423,2018-01-11,DAIRY_CHESSE,8,1.5
23082,2018-01-09,ALCOHOL,7,7.63
5069,2018-01-04,CIGARETTES,4,9.91
7841,2018-01-08,DAIRY_CHESSE,123,0.949756097560976
11657,2018-01-07,GENERAL,3,3.4
18100,2018-01-02,SPICES,2,1.04
20057,2018-01-08,SWEETS,9,0.98
21057,2018-01-12,SWEETS,1,0.51
22992,2018-01-05,ALCOHOL,1,7.04
1912,2018-01-01,CHEMISTRY,3,1.49
15325,2018-01-06,ICE_CREAMS_FROZEN,50,1.66
11157,2018-01-12,POULTRY,10,1.94
3902,2018-01-12,CHEMISTRY,1,3.59
19743,2018-01-06,SWEETS,10,1.65
7884,2018-01-08,DAIRY_CHESSE,4,3.61
5134,2018-01-05,CIGARETTES,1,5.05
18851,2018-01-01,SWEETS,24,2.28
18423,2018-01-07,SPICES,1,1.44
1155,2018-01-04,BREAD,52,4.0
21765,2018-01-06,VEGETABLES,28,2.47071428571429
20007,2018-01-07,SWEETS,1,2.1
13451,2018-01-09,GENERAL_FOOD,48,1.164375
3087,2018-01-08,CHEMISTRY,1,8.44
13752,2018-01-11,GENERAL_FOOD,1,6.99
709,2018-01-08,ALCOHOL,15,1.66
21729,2018-01-06,VEGETABLES,0.99,0.5353535353535349
13587,2018-01-10,GENERAL_FOOD,5,0.99
4206,2018-01-07,CHEWING_GUM_LOLIPOPS,10,1.26
19359,2018-01-04,SWEETS,26,0.699615384615385
4827,2018-01-12,CHIPS_FLAKES,2,0.34
14311,2018-01-06,GROATS_RICE_PASTA,3,1.09
21912,2018-01-08,VEGETABLES,58,0.961379310344828
448,2018-01-05,ALCOHOL,2,1.95
12639,2018-01-04,GENERAL_FOOD,3,2.3
2270,2018-01-03,CHEMISTRY,2,3.49
22263,2018-01-12,VEGETABLES,19,3.46
12837,2018-01-05,GENERAL_FOOD,3,0.75
7070,2018-01-04,DAIRY_CHESSE,1,7.98
12271,2018-01-02,GENERAL_FOOD,1,1.84
6126,2018-01-11,COFFEE TEA,1,3.58
21299,2018-01-11,TABLETS,1,3.05
8986,2018-01-02,DRINK_JUICE,1,0.79
10866,2018-01-03,POULTRY,3,2.07
17952,2018-01-10,GENERAL_ITEMS,8,1.62
20380,2018-01-09,SWEETS,1,1.1
4818,2018-01-12,CHIPS_FLAKES,5,3.85
11633,2018-01-07,GENERAL,4,0.93
7781,2018-01-08,DAIRY_CHESSE,1,2.69
4656,2018-01-07,CHIPS_FLAKES,6,3.81
21967,2018-01-09,VEGETABLES,94.128,1.1375998640149598
11372,2018-01-03,GENERAL,2,2.29
6804,2018-01-03,DAIRY_CHESSE,31,1.18
9170,2018-01-04,DRINK_JUICE,5,1.45
12140,2018-01-01,GENERAL_FOOD,1,3.17
22500,2018-01-04,ALCOHOL,23,3.76
13056,2018-01-07,GENERAL_FOOD,5,1.83
16381,2018-01-06,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,8,1.42
18521,2018-01-08,SPICES,7,1.18
22243,2018-01-12,VEGETABLES,5,3.0780000000000003
12485,2018-01-03,GENERAL_FOOD,10,3.19
20346,2018-01-09,SWEETS,7,0.14
10178,2018-01-09,DRINK_JUICE,2,2.81
9631,2018-01-06,DRINK_JUICE,2,1.12
18482,2018-01-08,SPICES,1,1.44
11587,2018-01-06,GENERAL,1,7.7
19127,2018-01-03,SWEETS,3,1.31
9189,2018-01-04,DRINK_JUICE,22,3.9
21242,2018-01-09,TABLETS,4,6.0
20642,2018-01-10,SWEETS,28,0.61
6739,2018-01-02,DAIRY_CHESSE,15,2.5
18616,2018-01-10,SPICES,7,0.92
8618,2018-01-12,DAIRY_CHESSE,19,2.58947368421053
19549,2018-01-05,SWEETS,25,1.662
5358,2018-01-08,CIGARETTES,3,1.65
11315,2018-01-03,GENERAL,1,3.35
18118,2018-01-02,SPICES,4,0.72
5959,2018-01-07,COFFEE TEA,2,7.66
14078,2018-01-02,GROATS_RICE_PASTA,3,1.01
16862,2018-01-12,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,2,11.89
13472,2018-01-09,GENERAL_FOOD,7,2.23
2261,2018-01-03,CHEMISTRY,1,1.77
2615,2018-01-06,CHEMISTRY,1,5.99
13521,2018-01-09,GENERAL_FOOD,2,2.29
81,2018-01-11,GENERAL_ITEMS,3,1.86
9935,2018-01-08,DRINK_JUICE,2,1.16
16095,2018-01-02,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,2,3.09
15626,2018-01-08,ICE_CREAMS_FROZEN,38,1.39631578947368
20576,2018-01-10,SWEETS,3,2.59
16842,2018-01-12,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,1,2.48
13073,2018-01-07,GENERAL_FOOD,5,2.59
21164,2018-01-05,TABLETS,2,6.25
2458,2018-01-05,CHEMISTRY,3,3.07
5284,2018-01-06,CIGARETTES,10,0.08
178,2018-01-01,ALCOHOL,1222,1.30914075286416
17485,2018-01-10,OCCASIONAL,1,2.22
13484,2018-01-09,GENERAL_FOOD,4,1.94
14131,2018-01-03,GROATS_RICE_PASTA,1,2.43
18373,2018-01-06,SPICES,8,2.53
9069,2018-01-03,DRINK_JUICE,2,2.34
22159,2018-01-11,VEGETABLES,75.475,5.97575356078172
10934,2018-01-05,POULTRY,4,2.79
18134,2018-01-03,SPICES,2,0.99
16690,2018-01-10,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,7,0.26
18757,2018-01-12,SPICES,1,0.82
18694,2018-01-11,SPICES,3,0.99
5744,2018-01-02,COFFEE TEA,2,1.07
16591,2018-01-09,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,14,1.16142857142857
11836,2018-01-09,GENERAL,11,3.58454545454545
16051,2018-01-01,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,2,3.62
22457,2018-01-04,ALCOHOL,14,6.397142857142861
22364,2018-01-02,ALCOHOL,1,41.36
21583,2018-01-04,VEGETABLES,103.14,6.18916036455304
21039,2018-01-12,SWEETS,3,1.11
440,2018-01-05,ALCOHOL,8,1.74
18379,2018-01-06,SPICES,1,0.82
4059,2018-01-02,CHEWING_GUM_LOLIPOPS,48,0.1
14202,2018-01-04,GROATS_RICE_PASTA,10,1.59
18507,2018-01-08,SPICES,1,1.54
18385,2018-01-06,SPICES,3,0.99
11810,2018-01-09,GENERAL,11,0.51
1659,2018-01-07,POULTRY,16,1.57
22985,2018-01-05,ALCOHOL,2,10.46
687,2018-01-08,ALCOHOL,3,1.63
12067,2018-01-01,GENERAL_FOOD,1,0.82
13552,2018-01-10,GENERAL_FOOD,7,1.45
23044,2018-01-07,ALCOHOL,2,9.48
14714,2018-01-01,ICE_CREAMS_FROZEN,1,3.5
7130,2018-01-04,DAIRY_CHESSE,2,2.81
12724,2018-01-05,GENERAL_FOOD,9,2.02
7440,2018-01-06,DAIRY_CHESSE,80,0.929
3350,2018-01-09,CHEMISTRY,13,1.03
14055,2018-01-01,GROATS_RICE_PASTA,3,3.98
20801,2018-01-11,SWEETS,2,4.97
4926,2018-01-02,CIGARETTES,57,10.73
5864,2018-01-05,COFFEE TEA,2,2.59
17021,2018-01-03,POULTRY,0.76,17.171052631579002
10467,2018-01-10,DRINK_JUICE,17,0.92
9554,2018-01-06,DRINK_JUICE,12,1.43
11986,2018-01-11,GENERAL,1,1.31
8914,2018-01-02,DRINK_JUICE,7,2.6842857142857097
15769,2018-01-09,ICE_CREAMS_FROZEN,7,1.2
5089,2018-01-04,CIGARETTES,40,11.8
19309,2018-01-04,SWEETS,3,4.87
14449,2018-01-09,GROATS_RICE_PASTA,7,1.09
1567,2018-01-03,POULTRY,25,1.2812
16848,2018-01-12,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,9,1.39
4869,2018-01-01,CIGARETTES,29,12.611724137931
17232,2018-01-10,POULTRY,1.878,9.72310969116081
14834,2018-01-03,ICE_CREAMS_FROZEN,1,5.6
18115,2018-01-02,SPICES,1,0.72
8810,2018-01-01,DRINK_JUICE,1,0.73
19852,2018-01-06,SWEETS,5,1.93
15615,2018-01-08,ICE_CREAMS_FROZEN,76,1.15
15489,2018-01-07,ICE_CREAMS_FROZEN,3,1.66
7112,2018-01-04,DAIRY_CHESSE,2,2.81
12787,2018-01-05,GENERAL_FOOD,3,2.97
13244,2018-01-08,GENERAL_FOOD,3,2.48
2832,2018-01-07,CHEMISTRY,22,1.96
20984,2018-01-12,SWEETS,3,4.41
7635,2018-01-07,DAIRY_CHESSE,22,1.74
17933,2018-01-09,GENERAL_ITEMS,3,1.62
22946,2018-01-03,ALCOHOL,1,10.46
3297,2018-01-09,CHEMISTRY,1,9.99
15041,2018-01-04,ICE_CREAMS_FROZEN,4,2.88
5353,2018-01-07,CIGARETTES,25,0.354
877,2018-01-10,ALCOHOL,10,1.95
4703,2018-01-08,CHIPS_FLAKES,8,2.18
16371,2018-01-06,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,27,1.66
22320,2018-01-01,ALCOHOL,4,5.48
12617,2018-01-04,GENERAL_FOOD,1,1.38
3361,2018-01-09,CHEMISTRY,55,0.06
21870,2018-01-07,VEGETABLES,1,2.55
4228,2018-01-08,CHEWING_GUM_LOLIPOPS,6,2.25
18006,2018-01-01,SPICES,11,0.37
14200,2018-01-04,GROATS_RICE_PASTA,2,1.93
5248,2018-01-06,CIGARETTES,41,10.72
2464,2018-01-05,CHEMISTRY,1,6.69
17698,2018-01-12,GENERAL_ITEMS,1,1.72
12512,2018-01-03,GENERAL_FOOD,5,2.08
13488,2018-01-09,GENERAL_FOOD,1,2.55
10825,2018-01-02,POULTRY,1,6.57
13864,2018-01-12,GENERAL_FOOD,2,1.08
15766,2018-01-09,ICE_CREAMS_FROZEN,8,1.37
21002,2018-01-12,SWEETS,2,0.61
14394,2018-01-08,GROATS_RICE_PASTA,1,2.34
5237,2018-01-06,CIGARETTES,4,11.67
19174,2018-01-03,SWEETS,12,0.14
11433,2018-01-04,GENERAL,3,2.06
2849,2018-01-07,CHEMISTRY,2,2.15
10060,2018-01-08,DRINK_JUICE,21,2.9423809523809505
23022,2018-01-06,ALCOHOL,1,6.75
15911,2018-01-11,ICE_CREAMS_FROZEN,2,6.38
13170,2018-01-07,GENERAL_FOOD,3,0.78
15975,2018-01-12,ICE_CREAMS_FROZEN,5,4.64
16158,2018-01-03,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,30,3.62
18512,2018-01-08,SPICES,7,1.54
1062,2018-01-01,BREAD,87,1.73
17623,2018-01-07,GENERAL_ITEMS,12,1.5833333333333302
2611,2018-01-05,CHEMISTRY,9,1.15
2174,2018-01-03,CHEMISTRY,1,3.97
14606,2018-01-12,GROATS_RICE_PASTA,5,1.54
