Index,date,group,name,unit_cogs
16961,2018-01-02,POULTRY,METKA ?OSOSIOWA,9.86046511627907
12533,2018-01-03,GENERAL_FOOD,WAFLE SUNNY 60 G NATURALNE,1.83571428571429
13988,2018-01-12,GENERAL_FOOD,WIN BARSZCZ CZERWONY 60 G,1.18
15993,2018-01-01,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,BRYKIET WEGLA 2_5,5.57
20282,2018-01-09,SWEETS,BATON KNOPERS KOKOS 25 G,0.98
11618,2018-01-07,GENERAL,CATERING SANDWICH 180 G,3.0
7416,2018-01-06,DAIRY_CHESSE,GOS.MLEKO ZAGESZCZ.500ML GOSTYN,3.18
7245,2018-01-05,DAIRY_CHESSE,JOGOBELA ZBOZA 200 G,1.78
13429,2018-01-09,GENERAL_FOOD,KNORR SOS DO SAL.PAP.ZIOLA 9G,1.25444444444444
5866,2018-01-05,COFFEE TEA,HER.GRANULOW.INDYJ 80G CONSUM,1.07
17181,2018-01-08,POULTRY,KRAKOWSKA SUCHA KG,22.0
2036,2018-01-02,CHEMISTRY,GABKA DO KAPIELI I MASAZU,1.27
2033,2018-01-02,CHEMISTRY,FARBY PLAKATOWE 6 KOLOR,3.65
1047,2018-01-01,BREAD,M BULKA Z RODZYNKAMI,1.27
228,2018-01-02,ALCOHOL,PIWO TYSKIE PUSZKA 0_5L,1.9642857142857095
17312,2018-01-12,POULTRY,KIE?BASA KRUCHA Z WEDZARNI KG,19.1184668989547
14410,2018-01-08,GROATS_RICE_PASTA,MAKARON LASAGNE 500G LUBELLA,6.13
13521,2018-01-09,GENERAL_FOOD,WIN SOS MYSLIWSKI 33GR,2.29
21007,2018-01-12,SWEETS,MLECZKO ALPEJSKIE CARAMEL 350 G,6.78
12651,2018-01-04,GENERAL_FOOD,SKORUPKA BURACZKI MIAZGA 385G,1.6
5781,2018-01-02,COFFEE TEA,LIPTON 50 EX,7.86
13281,2018-01-08,GENERAL_FOOD,OGORKI MALOSOLNE  LUZ,15.009803921568599
12641,2018-01-04,GENERAL_FOOD,PLATKI OWSIAN GORSKIE 500G,1.87
2444,2018-01-05,CHEMISTRY,BLOK TECHNICZNY,0.89
4443,2018-01-03,CHIPS_FLAKES,LAYS KARBOWANE 140 ZIEL  CEBULA,3.85
14259,2018-01-05,GROATS_RICE_PASTA,MAKARON CZANIECKI NITKA WALCOWANA 500G,3.98
11830,2018-01-09,GENERAL,WEDEL CZEKOL.100G PANNA COTTA,2.43
201,2018-01-02,ALCOHOL,PIWO KSIAZECE IPA 0_5 B/ZWR,3.15
8090,2018-01-09,DAIRY_CHESSE,SER KIELBASKA MLEKOVITA Z SZYNKA,1.29
1677,2018-01-08,POULTRY,CYKORIA ZIELE ANGIELSKIE  20 G,0.86
5240,2018-01-06,CIGARETTES,PAP LUCKY STRIKE 22 RED,12.18
5888,2018-01-05,COFFEE TEA,KAWA NESCAFE CLASSIC PALUSZEK,0.27
15329,2018-01-06,ICE_CREAMS_FROZEN,LODY ROZEK MIX,1.35
5185,2018-01-05,CIGARETTES,PAP PS GOLD 100,10.1
846,2018-01-10,ALCOHOL,PIWO LECH PILS 0_5L PUSZKA,2.035
8931,2018-01-02,DRINK_JUICE,NAP TYMBARK 0_25 L JAB/BRZOSK,0.88
9529,2018-01-05,DRINK_JUICE,ZBYSZKO 3 FRESCH CITRUS 1_5L GAZ,1.76
2707,2018-01-06,CHEMISTRY,PAPIER TOALETOWY MEA BIALY 4 ROLKI,2.53
20325,2018-01-09,SWEETS,CIASTKA OREO 96 G,2.9760000000000004
18503,2018-01-08,SPICES,MARCO-POLO POMIDOR Z RUKOLA 30 G,2.4
17247,2018-01-10,POULTRY,KRAKOWSKA SUCHA KG,25.6219512195122
9636,2018-01-06,DRINK_JUICE,NAP TYMBARK 0_25 MIETA CYTRYNA,0.785652173913044
11143,2018-01-12,POULTRY,P PASTA Z TUNCZYKA,1.94
18940,2018-01-02,SWEETS,BATON IKAR XXL WAWEL,1.02333333333333
12829,2018-01-05,GENERAL_FOOD,VEGETA 75G,1.17
6919,2018-01-03,DAIRY_CHESSE,SER SALAMI WOSK SREM,17.009329940627698
20820,2018-01-11,SWEETS,PETTITKI LUBISIE DUO CZEK-ORZECH 30 G,0.82
21191,2018-01-06,TABLETS,TABLETKI NUROFEN 10SZTULTRA,3.97
1393,2018-01-10,BREAD,M CHLEB MALY,2.44311431143114
4105,2018-01-04,CHEWING_GUM_LOLIPOPS,GUMA ORBIT BAG PEPPERMINT,2.25
21367,2018-01-01,VEGETABLES,KT POMIDOR KOKTAILOWY 250 G,2.97
8341,2018-01-11,DAIRY_CHESSE,BAKOMA 7 ZBÓZ MEN 300 G,2.12
7703,2018-01-07,DAIRY_CHESSE,SER TOP TYLZYCKI SERTOP,1.49
11903,2018-01-10,GENERAL,WAFLE RYZOWE Z SOLA MORSKA POL_MLYN 100G,1.9
17344,2018-01-01,OCCASIONAL,KREDKI SWIECOWE 12 SZT,1.15
6039,2018-01-09,COFFEE TEA,KAWA WOSEBA GOLD 250G,4.73
11780,2018-01-09,GENERAL,CYKORIA BUDYN MALINOWY 40 G B/CUKRU,0.68
19673,2018-01-06,SWEETS,BRANZOLETKA SWIECACA  1 SZT,0.64
22106,2018-01-10,VEGETABLES,SKORUPKA BURACZKI 385G WIORKI,1.64875
18846,2018-01-01,SWEETS,HERBATNIK PETIT BEURRE50 G JUTRZENKA,0.51
2441,2018-01-05,CHEMISTRY,BELLA HERBS 12 SZT,2.53
8411,2018-01-11,DAIRY_CHESSE,HOCHL.SZCZYP.CEB.100G BLOK TOPIONY,1.75
18873,2018-01-01,SWEETS,ORANZADA W PROSZKU SUPER,0.37
5893,2018-01-05,COFFEE TEA,KAWA ZBOZOWA ANATOL 84 G EX,1.68
23018,2018-01-06,ALCOHOL,WINO MOGEN DAVID 0_75 L B/PÓ?S?,12.99
8148,2018-01-10,DAIRY_CHESSE,ALMETTE SER POMIDOR 150 G,2.69
1891,2018-01-01,CHEMISTRY,LAKIER PROFESSIONAL 265ML,3.58
15542,2018-01-08,ICE_CREAMS_FROZEN,LODT CZEKOLADA 900 ML ALGIDA,7.0
21110,2018-01-03,TABLETS,TABLETKI APAP EXTRA 10SZT,6.0
1473,2018-01-12,BREAD,M CHLEB RUSTYKALNY,2.7311475409836103
19531,2018-01-05,SWEETS,GOPL CZEKOLADA MLECZNA 90G,2.22692307692308
878,2018-01-10,ALCOHOL,PIWO WARKA RADLER JAB+GRUSZKA 0_5 LB/ZW,1.94125
11177,2018-01-01,GENERAL,KASZKA MANNA 400 G SARITA,0.92
17737,2018-01-02,GENERAL_ITEMS,KARMA CHAPPI Z DROBIEM 400 G,2.7
2684,2018-01-06,CHEMISTRY,MYDLO SZARE 175 G,1.49
1252,2018-01-06,BREAD,S CHLEB PSZENNY 0_25KG,2.1128301886792498
20928,2018-01-12,SWEETS,CZEK AMELIA 250G Z CIASTECZKAMI,4.14
4115,2018-01-04,CHEWING_GUM_LOLIPOPS,GUMA WRIGLEYS FRUIT 5 LISTKOW,0.92
8314,2018-01-10,DAIRY_CHESSE,SERY Z?OTE LUZ,10.5614035087719
18441,2018-01-07,SPICES,MIGDA?Y P?ATKI  60 G,4.13
22634,2018-01-07,ALCOHOL,WODKA KRUPNIK PREMIUM 0_7 L,20.77
3060,2018-01-08,CHEMISTRY,MYDLO SAFINA KREMOWE 90 GR,0.8
2661,2018-01-06,CHEMISTRY,GOLARKA WILKINSON XTREME 3,1.96
16540,2018-01-08,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,SER BRIE PRESI NATURALNY 125G,3.75
4703,2018-01-08,CHIPS_FLAKES,STAR CHIPS ORZECH 125 G,2.18
123,2018-01-12,GENERAL_ITEMS,DLUGOPIS PSTRYKANY,0.74
7536,2018-01-06,DAIRY_CHESSE,SMALEC 200GR KOSTKA  AGI,0.84
19471,2018-01-05,SWEETS,BATON LION BIALY 43G,0.69
11549,2018-01-06,GENERAL,KNORR G K BOROWIKOWA,0.93
7202,2018-01-05,DAIRY_CHESSE,GALEO KWASWK CYTR,0.55
15407,2018-01-07,ICE_CREAMS_FROZEN,LODY CASSATE 400 ML,6.1
19411,2018-01-04,SWEETS,PRINCE POLO XXL ORZECHOWE 50G,0.88
19749,2018-01-06,SWEETS,KUBUS 0_9 L BANAN+TRUS,2.4
1531,2018-01-02,POULTRY,PIEROGI Z MI?SEM 400GR GRZESKOWIAK,4.0
8483,2018-01-11,DAIRY_CHESSE,SER WIEDENSKI RICOTTA,11.7609756097561
10323,2018-01-09,DRINK_JUICE,ZBYSZKO LEMONIADA 1 L CYTR+LIMON,1.63
12706,2018-01-05,GENERAL_FOOD,AMINO B?YSK_PIECZARKOWA,1.01
14903,2018-01-04,ICE_CREAMS_FROZEN,BUKIET KROLEWSKI 450G NORDIS,4.09
3076,2018-01-08,CHEMISTRY,PAPIER SNIADANIOW.MAWA 300X325,0.48
18321,2018-01-05,SPICES,PRZYPRAWA DO PIZZY GALEO 12GR,0.8
11170,2018-01-01,GENERAL,FASOLA BIALA 400G SLON.OGROD,1.18
7962,2018-01-09,DAIRY_CHESSE,BAKOMA POLSKIE SMAK 120 G LESNYCH,0.76
16160,2018-01-03,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,OLEJ NIEZBEDNY 1L,3.75
413,2018-01-05,ALCOHOL,PIWO MOCNE POLSKIE 0_33L,1.03652173913043
568,2018-01-07,ALCOHOL,PIWO HEINEKEN 0_5 L BUT/BEZW 0%,2.19
16613,2018-01-09,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PIWO PERLA CHMIELOWA 0_5L BUT.B/ZWROT.,1.76
6015,2018-01-09,COFFEE TEA,HERB RUMIANEK 20 EX POSTI,1.12
8578,2018-01-12,DAIRY_CHESSE,HOCH.TWAR. KANAPKOWY SMIETANA 130G,2.15
14225,2018-01-04,GROATS_RICE_PASTA,RYZ SARITA BIALY DLUGOZIAR. 4x100G KAR,1.4
758,2018-01-09,ALCOHOL,PIWO HEINEKEN 0_5 L BUT/BEZW 0%,2.42
19402,2018-01-04,SWEETS,PETITKI LUBISIE BANAN,0.664
12909,2018-01-06,GENERAL_FOOD,KAPUSTA  KISZONA LUZ,2.16976633285646
3383,2018-01-10,CHEMISTRY,BELLA CHUSTECZKI ODSWIEZAJACE 10,1.75
18077,2018-01-02,SPICES,GALEO CZOSNEK GRANULOWANY 16 G,0.83
7525,2018-01-06,DAIRY_CHESSE,SER TOPIONY 130 G LACTIMA  EMENTALER,1.99
329,2018-01-04,ALCOHOL,PIWO LECH PILS 0_5L PUSZKA,1.99
21652,2018-01-05,VEGETABLES,KT MARCHEW LUZ,2.1226474278544503
8910,2018-01-02,DRINK_JUICE,NAP HORTEX 0_2 L SCOOBY-DOO,0.99
686,2018-01-08,ALCOHOL,PIWO OKOCIM 0_5 L RADLER B/Z LIMON,1.82
8132,2018-01-09,DAIRY_CHESSE,SMIETANA 18 % MLEKOWITA GESTA,1.63
8833,2018-01-01,DRINK_JUICE,WODA JURAJSKA Z JODEM 1_5 L GAZ,0.86
20764,2018-01-11,SWEETS,GOPL CZEKOLADA MLECZNA 90G,2.08857142857143
9839,2018-01-07,DRINK_JUICE,NAP TYMBARK 1 L JAB/BRZOSKW,1.87
19232,2018-01-03,SWEETS,PRINCESA ZEBRA37 G,0.65
1881,2018-01-01,CHEMISTRY,HELP 1 L UNIWERSALNY,2.78
16253,2018-01-04,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,SOS PUDL SOS  SLODKO-KWASNY LAGOD.500G,4.27
16074,2018-01-02,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,JAJKO Z NIESPODZIANKA FERRERO 20G,2.28
20166,2018-01-08,SWEETS,MILKA 100GR CARAMEL,2.15
14742,2018-01-02,ICE_CREAMS_FROZEN,LODY  /,1.07
16405,2018-01-07,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DANIE KACHNY GOLABKI W SOSIE POMID.500G.,2.906
2286,2018-01-03,CHEMISTRY,ZMYWACZ KWIATEK,1.27
11033,2018-01-09,POULTRY,MAKRELA GRAAL W POMID 300G,4.83
8465,2018-01-11,DAIRY_CHESSE,SER KANAPKOWY DEMI ZE SZCZYPIORKIEM 100G,1.31
22564,2018-01-06,ALCOHOL,NAP SPIR SOPLICA WISNIOWA 0_5 L,16.7
15996,2018-01-01,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,CHRZAN DYMECKI 200G,1.71
19302,2018-01-04,SWEETS,BATON SNICKERS 50 G,1.02
17260,2018-01-10,POULTRY,SZYNKA GOTOWANA BIALA KG,17.8
6520,2018-01-01,DAIRY_CHESSE,SER LA POLLE CAMEBERT 120 G,2.93
3174,2018-01-08,CHEMISTRY,ZESZYT 96 W SZER LINIE,1.99
12177,2018-01-01,GENERAL_FOOD,SP SMALEC Z CEBULA I CZOSNKIEM,2.63
14123,2018-01-02,GROATS_RICE_PASTA,SONKO KASZA JECZMIENNA 4X100G WIEJSKA,1.16
17135,2018-01-07,POULTRY,KABANOSY Z DROBIEM KG,17.033333333333303
13070,2018-01-07,GENERAL_FOOD,GUMA AIRWAVES 25 SZT SASZETKA,2.25
22538,2018-01-05,ALCOHOL,WODKA KRUPNIK PREMIUM 0_7 L,20.77
21712,2018-01-06,VEGETABLES,KT CEBUL CZERWONNA MODRA,1.57142857142857
18554,2018-01-09,SPICES,KAMIS PRZYPRAWA DO BIGOS 20G,1.23
11668,2018-01-07,GENERAL,PUDL KETCHUP ?AGODNY 410 G,4.22
12644,2018-01-04,GENERAL_FOOD,POWIDLA SLIWKA SLON.OGROD 290G,2.25
6637,2018-01-02,DAIRY_CHESSE,HOCHL KANAPKOWY Z OGORKIEM 130 G,1.75
21253,2018-01-09,TABLETS,TABLETKI POLOPIRYNA S/10/,3.16
1035,2018-01-01,BREAD,C BULKA TARTA 0_5KG,1.57
8466,2018-01-11,DAIRY_CHESSE,SER LA POLLE BRI 125 G,2.96
2415,2018-01-04,CHEMISTRY,WKLADKI BELLA PANTY SOFT,2.25
8885,2018-01-02,DRINK_JUICE,NAP AQA 1_5 L N/GAZ CYTRYNA,0.74
13304,2018-01-08,GENERAL_FOOD,PUDL KUKURYDZA 400G PUSZKA,2.23
20104,2018-01-08,SWEETS,CIASTKA SONATA 125 G DESEROWA,3.45
10812,2018-01-01,POULTRY,PAPRYKARZ Z LOSOSIA 135 G DEGA,1.35
5383,2018-01-08,CIGARETTES,PAP MARLBORO GOLD MIEK.,12.18
6301,2018-01-09,COOKIES_BULK,CIASTKA DESSINO Z KAWA?KAMI CZEK.120G,1.39
8730,2018-01-01,DRINK_JUICE,HELLENA ORANZADA BIALA 1_25K GAZ,1.35
10890,2018-01-04,POULTRY,FILETY Z MAKRELI W POMID.175 G,3.0
3652,2018-01-11,CHEMISTRY,MLECZKO CIF DO CZYSZCZENIA 540GR,7.43
14375,2018-01-07,GROATS_RICE_PASTA,WAFLE SUNNY 60G Z CEBULA,1.83
22168,2018-01-11,VEGETABLES,KT SELER NAC SZT,3.52
9800,2018-01-07,DRINK_JUICE,NAP HORTEX 1 L JABLKO,2.53
22436,2018-01-03,ALCOHOL,WODKA OGINSKI 0_5 L,19.99
385,2018-01-05,ALCOHOL,PIWO DESPERADOS 0_4 L,2.34666666666667
5935,2018-01-07,COFFEE TEA,CAPPUCCINO CZEKOLADOWE MOKATE 110GR,2.39
18708,2018-01-12,SPICES,CYKORIA  AROMAT  WANILIOWY CYKORIA,1.17
21316,2018-01-12,TABLETS,TABLETKI APAP 12 SZT,5.08
63,2018-01-08,GENERAL_ITEMS,BELLA PODPASKI PERF.BLUE 10,3.58
8087,2018-01-09,DAIRY_CHESSE,SER GOUDA 250 G,3.95
14535,2018-01-10,GROATS_RICE_PASTA,RYZ SARITA BIALY DLUGOZIAR. 4x100G KAR,1.42666666666667
19193,2018-01-03,SWEETS,LIZAK CHOINKA,1.49
345,2018-01-04,ALCOHOL,PIWO REDDS BIANCO 0_5 L PUSZKA,2.72
21266,2018-01-10,TABLETS,TABLETKI GRIPACTIVE 14 T ZATOKI,9.66
14263,2018-01-05,GROATS_RICE_PASTA,MAKARON LASAGNE 500G LUBELLA,6.13
20467,2018-01-09,SWEETS,WAFLE SUCHE 165 G,1.98
20782,2018-01-11,SWEETS,JOGURT MASCARPONE 130 G TRUSKAWKA,1.49
6932,2018-01-03,DAIRY_CHESSE,SEREK WIEJSKI 180 G B/LAKTOZY MLEKOWITA,1.49
15090,2018-01-05,ICE_CREAMS_FROZEN,LODY GRZESKI 110 ML,2.3560869565217404
7966,2018-01-09,DAIRY_CHESSE,BAKOMA SATINA  KARMEL 170 G,1.18
9576,2018-01-06,DRINK_JUICE,NAP CAPPY 0_33 POMAR,1.78
18355,2018-01-06,SPICES,KAMIS PRZYPRAWA DO BIGOS 20G,1.2
1294,2018-01-07,BREAD,S CIASTKA KRUCHPLACEK DROZDZOWY,16.087242798353902
4677,2018-01-08,CHIPS_FLAKES,LAYS PAPRYKA 140 G,3.85
13030,2018-01-06,GENERAL_FOOD,ZUPA VIFON TAJSKA,0.98
19229,2018-01-03,SWEETS,PRINCE POLO ORZECH 35 G,0.79
15166,2018-01-05,ICE_CREAMS_FROZEN,LODY ROZEK TRUSKAWKA,1.28
8345,2018-01-11,DAIRY_CHESSE,BAKOMA KAWA SATINA 240 ML,1.77
13676,2018-01-10,GENERAL_FOOD,WIN SOS PIECZARKOWY 34G,1.08
11926,2018-01-11,GENERAL,CHRZAN KRAKUS 190 G,1.81
12081,2018-01-01,GENERAL_FOOD,CUKIER 1KG,1.69
20489,2018-01-09,SWEETS,ZELKI NIM 2 BOOMBKI MUSS 90 G,2.69
9379,2018-01-05,DRINK_JUICE,LORENZ 140 G PAPRYKA PIK+SER,2.68
8661,2018-01-12,DAIRY_CHESSE,SKORUPKA 400 G OGOREK KWASZONY,2.77
20565,2018-01-10,SWEETS,DRAZE SKAWA  CZEKOL.70G,0.84
17375,2018-01-03,OCCASIONAL,CUKIERKI OREO 86 G,5.74
20732,2018-01-11,SWEETS,CIASTKA KRAKUSKI SERDUSZKA 171 G,3.0980000000000003
19103,2018-01-03,SWEETS,BATON LION BLACK/WHITE 40 G,0.64
3690,2018-01-11,CHEMISTRY,PAPIER TOAL.REGINA RUMIANEK 4 ROLKI,3.88
14820,2018-01-03,ICE_CREAMS_FROZEN,KLUSKI SLASKIE  Z DZIURK? 450GR NORDIS,4.13
18318,2018-01-05,SPICES,PRZYPR.DO ZUP 210G WINIARY,1.65
4570,2018-01-06,CHIPS_FLAKES,CHRUPKI TRUSKAWKOWE 80 G,1.24
3792,2018-01-12,CHEMISTRY,BATERIA R6 ALKAICZ,0.86
18804,2018-01-01,SWEETS,CHRUSCIKI/CIASTA ROZNE KG,21.729713239780306
9421,2018-01-05,DRINK_JUICE,NAP LEON JAB/GRUSZ/MANGO 0_2L,0.86
19111,2018-01-03,SWEETS,BOMB MERCI 400G,19.51
6882,2018-01-03,DAIRY_CHESSE,MASLANKA NATURALNA MRAGOWSKA,2.102
14456,2018-01-09,GROATS_RICE_PASTA,MAKA KRUPCZATKA 1KG STOISLAW,1.96
18308,2018-01-05,SPICES,PRYMAT GRILL PIKANTNT 20G,0.82
2428,2018-01-04,CHEMISTRY,ZESZYT W KRATKE 60 K,0.75
22639,2018-01-07,ALCOHOL,WODKA ZUBR  0_2 L 40%,5.37
5692,2018-01-01,COFFEE TEA,EKOLAND HERBATA MULTIVITA 300GR TOR,2.49
17944,2018-01-09,GENERAL_ITEMS,RAJSTOPY DZIECIECE,2.35
20245,2018-01-08,SWEETS,WEDEL CZEK GORZKA 100G,2.43
15074,2018-01-05,ICE_CREAMS_FROZEN,LODY BIG MILK STRACIAT,1.39
9102,2018-01-03,DRINK_JUICE,PEPSI *1L,2.175625
15991,2018-01-01,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,BATON 3BIT 46/51 G,0.92
9561,2018-01-06,DRINK_JUICE,LODY KOKTAILOWE 400 ML,3.9
16244,2018-01-04,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PROSZEK D/PIECZ.CYKORIA 18G,0.26
17308,2018-01-12,POULTRY,KIELBASA PIECZONA  KG,19.1553398058252
354,2018-01-04,ALCOHOL,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,1.39
14217,2018-01-04,GROATS_RICE_PASTA,MAKARON NADODRZANSKI SWID.MA?Y 400G,1.49
8532,2018-01-12,DAIRY_CHESSE,BAKOMA OLEJ RZEPAKOWY,4.44
18009,2018-01-01,SPICES,GALEO CZOSNEK GRANULOWANY 16 G,0.83
18154,2018-01-03,SPICES,GALEO SODA OCZYSZCZONA 24 GG,0.52
3078,2018-01-08,CHEMISTRY,PAPIER TOALET SZARY 8 SZT,0.29
21166,2018-01-05,TABLETS,TABLETKI RENNIE ANTACIDUM MOCN.MIETA 24T,10.37
19952,2018-01-07,SWEETS,LIZAK NIM 2,0.51
22676,2018-01-08,ALCOHOL,WODKA CZYSTA DE LUXE 40% 0_7L,21.59
4052,2018-01-02,CHEWING_GUM_LOLIPOPS,GUMA ORBIT WHIT TOREBKA 25 FRESH,2.25
9186,2018-01-04,DRINK_JUICE,KUBUS WATERRR MALINA 0_5L,1.27
1598,2018-01-05,POULTRY,BRZOSKWINIE SANDRA 820G,3.56
3223,2018-01-09,CHEMISTRY,EWA KREM OCHRONNY 25 ML,5.56
11643,2018-01-07,GENERAL,KRATKA DO WYSMAZENIA 200G,2.15
21616,2018-01-04,VEGETABLES,ZAPIEKANKA Z PIECZARKA 220 G,3.55
5408,2018-01-08,CIGARETTES,PAP RGD MINT SUP.SLIM,9.96
22063,2018-01-10,VEGETABLES,KT KAPUSTA CZERWONA SZT,1.66
16700,2018-01-10,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,SLIWKA KALIFORNIJSKA HELIO 200G,5.25
9498,2018-01-05,DRINK_JUICE,WODA KOKOSOWA 250 ML NATURALNA 100%,3.15
19613,2018-01-05,SWEETS,TOREBKA,2.11
16300,2018-01-05,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,OLEJ NIEZBEDNY 1L,3.52
18954,2018-01-02,SWEETS,BOMB MON CHERI 147 G SERCE,14.2
15154,2018-01-05,ICE_CREAMS_FROZEN,LODY ROZEK JAGODA,1.66
3598,2018-01-11,CHEMISTRY,BREF KULKI WC PERFUME,4.79
2291,2018-01-03,CHEMISTRY,ZNICZ KWIAT,4.24
15947,2018-01-12,ICE_CREAMS_FROZEN,FILET Z MIRUNY,20.083116883116894
18879,2018-01-01,SWEETS,PETITKI TRUSKAWKA  30 G,0.62
3058,2018-01-08,CHEMISTRY,MYDLO PALMOLIVE 90 G MILD,1.2
2991,2018-01-08,CHEMISTRY,BREF KULKI BLUE TURK 50 G,5.25
2875,2018-01-07,CHEMISTRY,PAP LM FORWARD,12.0107692307692
7544,2018-01-06,DAIRY_CHESSE,SOL O SOLE JODOWANA,1.02
17360,2018-01-02,OCCASIONAL,KLEJ MAGICZNY TUBA,2.09
22551,2018-01-05,ALCOHOL,WODKA ZUBRÓWKA BIA?A 0_5 L,13.7559574468085
23021,2018-01-06,ALCOHOL,WINO SPECJAL 1 L ROSBERY,7.51
11168,2018-01-01,GENERAL,DR OETKER KISIEL SLODKS CHWILA 32 G MAL,1.18
4904,2018-01-01,CIGARETTES,STARTER 5 ZL,3.26
4412,2018-01-02,CHIPS_FLAKES,LAYS ZIELONA CEBULKA 140 G,3.85
1854,2018-01-01,CHEMISTRY,BIALY JELEN SZAMPON 300 ML,4.99
9149,2018-01-03,DRINK_JUICE,WODA ZYWIEC 5L,3.29375
19725,2018-01-06,SWEETS,GRZESKI MEGA KAKAO,0.6290909090909089
21600,2018-01-04,VEGETABLES,KT ZIEMNIAKI KG,0.441885248719447
22893,2018-01-12,ALCOHOL,WODKA ZUBR 0_9,2.523125
3097,2018-01-08,CHEMISTRY,PLATKI BELLA 140 SZT,2.29
7244,2018-01-05,DAIRY_CHESSE,JOGOBELA MUSLI 150 G,1.29
17356,2018-01-02,OCCASIONAL,CHUSTECZKA HIGIENICZNA,0.18
10570,2018-01-11,DRINK_JUICE,NAP TYMBARK 1L SOK POMIDOR.,2.91
19547,2018-01-05,SWEETS,KARTY,0.08
543,2018-01-06,ALCOHOL,PIWO ZUBR 0_5L PUSZKA,1.75666666666667
13713,2018-01-11,GENERAL_FOOD,DR O AROMAT RUMOWY,1.14
14889,2018-01-03,ICE_CREAMS_FROZEN,WODA AQA 1_5 L GAZ,0.437115384615385
21006,2018-01-12,SWEETS,MILKA MLECZNA 250 G,7.43
16793,2018-01-12,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,BATON KIT KAT CHUNKY 40G,1.06
4446,2018-01-03,CHIPS_FLAKES,LAYS ROZKI SER 95 G,1.9
16342,2018-01-06,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,FASOLA CZERWONA SLONECZNY OGROD 400G.,1.49
10781,2018-01-09,POULTRY,JAJKA 10 SZT LIPOWCZYK,3.8
17167,2018-01-08,POULTRY,KABANOS WIELKOPOLSKI KG,18.610091743119305
20975,2018-01-12,SWEETS,KALENDARZ ADWENTOWY,2.74
18342,2018-01-06,SPICES,GALEO PAPRYKA SLODKA 16 G,0.65
9414,2018-01-05,DRINK_JUICE,NAP HORTEX 1 L POMIDOROWY,3.04
8955,2018-01-02,DRINK_JUICE,PEPSI COLA PUSZKA,0.97
11514,2018-01-05,GENERAL,SOS WEGIERSKI Z PIECZ.550G DAWTONA,2.67
1497,2018-01-01,POULTRY,MAKA POZNA?SKA BASIA 1KG,2.43
15064,2018-01-05,ICE_CREAMS_FROZEN,LOD ROZEK ORZECHOWE ICE MASTRY,1.28
7246,2018-01-05,DAIRY_CHESSE,JOGOBELA ZE ZBOZAMI 200 G,1.6
16398,2018-01-06,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,ZURAWINA SUSZONA FRESCO 100 G,2.77
19237,2018-01-03,SWEETS,ROGAL CHIPICAO 65G,1.21
18594,2018-01-10,SPICES,CYKORIA MAJERANEK  20 G,0.902
2191,2018-01-03,CHEMISTRY,LUDWIK D/NACZYN 0_5 L MIETA,2.34
16483,2018-01-08,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,HELLENA GRUSZKA N/GAZ.1_75L,2.04
16651,2018-01-10,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,CIASTKA JEZYKI DARK COCOA 140G,2.72
7932,2018-01-08,DAIRY_CHESSE,SMIETANA 18 400G SREM,2.4
1493,2018-01-01,POULTRY,KROKIETY Z KAPUS/GRZYB.400GR GRZESKOWIAK,4.1
23024,2018-01-06,ALCOHOL,WINO WALDWEIN BOROWKA 0_7 L SLODKIE,7.6
16606,2018-01-09,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,ORZESZKI DJ 150 G NIESOLONE PUSZKA,2.53
7280,2018-01-05,DAIRY_CHESSE,MASLANKA NATURALNA MRAGOWSKA,2.06
4048,2018-01-02,CHEWING_GUM_LOLIPOPS,GUMA ORBIT BUBLEMINT DRAZE,1.46
15511,2018-01-07,ICE_CREAMS_FROZEN,NORDIS FASOLA SZPARAG.CIETA 450G,3.48
19643,2018-01-05,SWEETS,ZELKI WAWEL 100 G KWASNE,1.87
3734,2018-01-11,CHEMISTRY,SILAN 1L SENSITIVE.,4.75
4683,2018-01-08,CHIPS_FLAKES,LAYS ZIELONA CEBULA KARBOW.150 G,2.58
10361,2018-01-10,DRINK_JUICE,NAP CAPRIO JABLKO 2L,2.81
22494,2018-01-04,ALCOHOL,WODKA WYBOROWA 40% 0_2L BUT.,7.02
