Index,popularity,budget,original_title,release_year,genres
7362,0.181908,0,ShÅgun,1980,"Drama, History, Adventure"
7363,0.17666700000000002,0,Breaker Morant,1980,"War, History, Drama"
7365,0.156245,0,Brubaker,1980,"Drama, Crime"
7366,0.155584,0,The Ninth Configuration,1980,"Horror, Comedy, Thriller, Drama"
7367,0.074325,2000000,Battle Beyond the Stars,1980,Science Fiction
7368,0.14513099999999998,0,Seems Like Old Times,1980,"Romance, Comedy"
7369,0.11361099999999999,0,Coal Miner's Daughter,1980,"Drama, Music"
7370,0.130304,20000000,Xanadu,1980,"Romance, Music, Fantasy"
7371,0.128234,10000000,The Long Riders,1980,"Western, History"
7372,0.118342,350000,Maniac,1980,Horror
7373,0.113677,0,Humanoids from the Deep,1980,"Horror, Science Fiction"
7374,0.103925,0,The Watcher in the Woods,1980,"Fantasy, Horror, Thriller, Science Fiction, Mystery"
7375,0.100189,0,The Hunter,1980,"Action, Drama, Thriller"
7376,0.097584,0,Where the Buffalo Roam,1980,"Comedy, Drama, Action, Adventure"
7377,0.091896,0,Death Ship,1980,"Adventure, Mystery, Thriller, Horror"
7378,0.090285,0,The Octagon,1980,"Thriller, Adventure, Action"
7379,0.088759,0,Foxes,1980,"Thriller, Drama"
7381,0.133052,0,The Changeling,1980,"Thriller, Horror"
7382,0.0826,0,The Awakening,1980,Horror
7383,0.307691,0,Gloria,1980,"Drama, Crime, Action, Thriller"
7385,0.03468,0,The Stunt Man,1980,"Action, Drama, Thriller, Comedy"
7386,0.031132999999999997,3000000,Motel Hell,1980,"Horror, Comedy"
7387,4.965391,300000000,Pirates of the Caribbean: At World's End,2007,"Action, Fantasy, Adventure"
7388,4.8781620000000006,150000000,Harry Potter and the Order of the Phoenix,2007,"Adventure, Family, Fantasy, Mystery"
7389,2.764535,150000000,Ratatouille,2007,"Fantasy, Family, Animation, Comedy"
7390,2.755051,70000000,The Bourne Ultimatum,2007,"Mystery, Action, Thriller, Drama"
7391,2.730114,25000000,No Country for Old Men,2007,"Drama, Thriller, Crime"
7392,2.692916,150000000,I Am Legend,2007,"Thriller, Action, Horror, Science Fiction, Drama"
7393,2.523173,130000000,National Treasure: Book of Secrets,2007,"Adventure, Thriller, Mystery, Action"
7394,2.520912,258000000,Spider-Man 3,2007,"Adventure, Fantasy, Action"
7395,2.510571,18000000,The Mist,2007,"Science Fiction, Horror, Thriller"
7396,2.489611,70000000,Stardust,2007,"Family, Romance, Fantasy, Adventure"
7397,2.400727,25000000,Death Proof,2007,"Thriller, Action"
7398,2.227384,110000000,Live Free or Die Hard,2007,"Thriller, Action"
7399,2.213223,140000000,Rush Hour 3,2007,"Action, Crime, Thriller, Comedy"
7400,2.1945259999999998,15000000,Into the Wild,2007,"Drama, Adventure"
7401,2.191408,65000000,300,2007,"Adventure, War, Action"
7402,2.148427,110000000,Ghost Rider,2007,"Action, Thriller, Fantasy, Horror"
7403,2.148164,7500000,Juno,2007,"Comedy, Romance, Drama"
7404,2.089502,60000000,Bridge to Terabithia,2007,"Family, Drama, Adventure"
7405,2.082325,61000000,Shooter,2007,"Crime, Action, Thriller, Drama, Mystery"
7406,2.0663970000000003,30000000,Atonement,2007,"Romance, Drama"
7407,2.04262,25000000,There Will Be Blood,2007,Drama
7408,2.042307,3800000,Species: The Awakening,2007,"Thriller, Science Fiction, Horror"
7409,1.946073,100000000,American Gangster,2007,"Crime, Drama"
7410,1.901256,0,Hot Fuzz,2007,"Action, Comedy, Crime"
7411,1.862295,160000000,Shrek the Third,2007,"Family, Animation, Adventure, Comedy, Fantasy"
7412,1.846602,50000000,Sweeney Todd: The Demon Barber of Fleet Street,2007,"Music, Drama, Horror"
7413,1.7767130000000002,20000000,Superbad,2007,Comedy
7414,1.748315,60000000,Alvin and the Chipmunks,2007,"Music, Fantasy, Family, Animation, Comedy"
7415,1.713611,150000000,Bee Movie,2007,"Family, Comedy, Animation, Adventure"
7416,1.672137,150000000,Meet the Robinsons,2007,"Animation, Comedy, Family"
7417,1.6470169999999997,30000000,P.S. I Love You,2007,"Romance, Drama"
7418,1.640237,30000000,Knocked Up,2007,"Drama, Romance, Comedy"
7419,1.591827,30000000,The Number 23,2007,"Thriller, Drama, Mystery"
7420,1.588462,0,Planet Terror,2007,"Thriller, Horror, Action"
7421,1.552842,130000000,4: Rise of the Silver Surfer,2007,"Thriller, Adventure, Fantasy, Action"
7422,1.4886709999999999,85000000,Enchanted,2007,"Fantasy, Family, Romance, Comedy"
7423,1.4645549999999998,65000000,Zodiac,2007,"Drama, Crime, Thriller, Mystery"
7424,1.433511,0,Drive Thru,2007,"Horror, Comedy"
7425,1.41435,85000000,Ocean's Thirteen,2007,"Thriller, Crime"
7426,1.3909049999999998,34000000,TMNT,2007,"Adventure, Science Fiction, Fantasy, Action, Comedy"
7427,1.3804319999999999,75000000,The Simpsons Movie,2007,"Animation, Comedy, Family"
7428,1.3747,75000000,Charlie Wilson's War,2007,"Comedy, History, Drama"
7429,1.368087,15000000,28 Weeks Later,2007,"Thriller, Science Fiction, Horror"
7430,1.352489,70000000,The Kingdom,2007,"Drama, Thriller, Action"
7431,1.323511,40000000,Aliens vs Predator: Requiem,2007,"Fantasy, Horror, Action, Science Fiction, Thriller"
7432,1.318019,50000000,Sunshine,2007,"Thriller, Science Fiction"
7433,1.31484,25000000,Mr. Bean's Holiday,2007,"Comedy, Family"
7434,1.30813,20000000,Mr. Brooks,2007,"Drama, Mystery, Crime, Thriller"
7435,1.285301,30000000,30 Days of Night,2007,"Thriller, Horror"
7436,1.269498,180000000,The Golden Compass,2007,"Adventure, Fantasy"
7437,1.254438,160000,Once,2007,"Romance, Music, Drama"
7438,1.219374,0,Fracture,2007,Thriller
7439,1.210966,30000000,88 Minutes,2007,"Thriller, Mystery, Crime"
7440,1.196636,70000000,The Brave One,2007,"Drama, Thriller, Crime"
7441,1.180341,20000000,Disturbia,2007,"Mystery, Drama, Thriller"
7442,1.156092,35000000,Lions for Lambs,2007,"Action, Adventure, History, Drama"
7443,1.1503889999999999,55000000,3:10 to Yuma,2007,Western
7444,1.145815,25000000,August Rush,2007,Drama
7445,1.142781,86000000,Awake,2007,"Crime, Thriller, Mystery"
7446,1.13351,25000000,War,2007,"Thriller, Action, Crime"
7447,1.120442,15000,Paranormal Activity,2007,"Horror, Mystery"
7448,1.109374,175000000,Evan Almighty,2007,"Fantasy, Comedy, Family"
7449,1.09781,85000000,I Now Pronounce You Chuck & Larry,2007,"Romance, Comedy"
7450,1.0681260000000001,70000000,Next,2007,"Science Fiction, Action, Thriller"
7451,1.0592290000000002,8000000,Cinderella III: A Twist in Time,2007,"Romance, Animation, Family, Fantasy"
7452,1.0528309999999999,20000000,Premonition,2007,"Drama, Mystery, Fantasy"
7453,1.0522719999999999,0,Breach,2007,"History, Crime, Thriller, Drama"
7454,1.049862,10000000,Saw IV,2007,"Horror, Thriller, Crime"
7455,1.0310110000000001,100000000,Fred Claus,2007,"Drama, Action, Comedy"
7456,1.02603,0,Are We Done Yet?,2007,"Family, Drama, Comedy"
7457,1.019152,50000000,Hairspray,2007,"Romance, Comedy, Music"
7458,1.017441,15000000,The Hills Have Eyes II,2007,"Thriller, Horror"
7459,0.9963290000000001,0,High School Musical 2,2007,"Comedy, Family, Music, Drama"
7460,0.993908,39000000,Shoot 'Em Up,2007,"Thriller, Action, Crime, Comedy"
7461,0.992072,51500000,Eastern Promises,2007,"Mystery, Crime, Thriller"
7462,0.969354,70000000,Beowulf,2007,"Fantasy, Animation"
7463,0.9473530000000001,28000000,No Reservations,2007,Comedy
7464,0.9460649999999999,0,American Pie Presents: Beta House,2007,Comedy
7465,0.9246549999999999,60000000,The Heartbreak Kid,2007,Comedy
7466,0.919967,85000000,Surf's Up,2007,"Family, Comedy, Animation"
7467,0.917818,25000000,1408,2007,"Thriller, Horror"
7468,0.9155139999999999,24000000,Hitman,2007,"Drama, Action, Thriller, Crime"
7469,0.911592,22000000,The Game Plan,2007,"Family, Comedy"
7470,0.907749,0,Wild Hogs,2007,"Adventure, Comedy, Action"
7471,0.9069379999999999,67000000,Grindhouse,2007,"Horror, Action, Thriller"
7472,0.9060389999999999,10000000,Run Fatboy Run,2007,"Romance, Comedy"
7473,0.890977,16000000,The Messengers,2007,"Thriller, Horror, Drama"
7474,0.8905569999999999,150000000,Transformers,2007,"Action, Science Fiction, Adventure"
7475,0.881034,45000000,The Bucket List,2007,"Drama, Adventure, Comedy"
7476,0.8748870000000001,10200000,Hostel: Part II,2007,Horror
7477,0.8380340000000001,0,2 Days in Paris,2007,"Romance, Comedy"
7478,0.8295530000000001,53000000,Blades of Glory,2007,"Drama, Action, Comedy"
7479,0.8276950000000001,10000000,The Hitcher,2007,"Horror, Action, Crime"
7480,0.8236469999999999,0,The Girl Next Door,2007,"Horror, Drama, Crime, Thriller"
7481,0.822839,4000000,Wrong Turn 2: Dead End,2007,"Thriller, Horror"
7482,0.811539,12000000,I Know Who Killed Me,2007,"Crime, Thriller, Horror, Mystery"
7483,0.809646,15000000,Halloween,2007,Horror
7484,0.7944,16500000,Becoming Jane,2007,"Drama, Romance"
7485,0.779254,0,Family Guy Presents: Blue Harvest,2007,Animation
7486,0.773934,15000000,Funny Games,2007,"Thriller, Horror, Crime"
7487,0.761612,60000000,In the Name of the King: A Dungeon Siege Tale,2007,"Fantasy, Adventure, Drama, Action"
7488,0.756472,25000000,Elizabeth: The Golden Age,2007,"Romance, Drama, History"
7489,0.743027,0,Northanger Abbey,2007,"Romance, Drama"
7490,0.729174,0,Feast of Love,2007,"Comedy, Drama, Romance"
7491,0.726521,80000000,The Invasion,2007,"Thriller, Science Fiction"
7492,0.704024,0,Mr. Magorium's Wonder Emporium,2007,Comedy
7493,0.690719,0,Then She Found Me,2007,"Romance, Drama, Comedy"
7494,0.682794,18000000,Before the Devil Knows You're Dead,2007,"Drama, Crime, Thriller"
7495,0.6826260000000001,0,Afro Samurai,2007,"Adventure, Action, Animation, Drama, Fantasy"
7496,0.680581,6000000,Daddy Day Camp,2007,"Comedy, Family"
7497,0.677804,0,Outlaw,2007,"Thriller, Action, Crime"
7498,0.67455,2000000,Waitress,2007,Comedy
7499,0.6742560000000001,0,The Man from Earth,2007,"Drama, Science Fiction"
7500,0.6686979999999999,0,Underdog,2007,"Action, Family, Comedy, Adventure"
7501,0.667454,8000000,P2,2007,"Thriller, Horror"
7502,0.665367,45000000,Resident Evil: Extinction,2007,"Action, Science Fiction, Horror"
7503,0.6638189999999999,2000000,Diary of the Dead,2007,"Science Fiction, Horror, Action"
7504,0.653746,30000000,The Assassination of Jesse James by the Coward Robert Ford,2007,"Action, Drama, Western"
7505,0.6431020000000001,16000000,A Mighty Heart,2007,"Drama, Thriller"
7506,0.642207,9000000,Death at a Funeral,2007,"Comedy, Drama"
7507,0.63935,40000000,The Reaping,2007,Horror
7509,0.6145579999999999,60795000,Perfect Stranger,2007,"Mystery, Thriller, Crime, Drama"
7510,0.611445,5200000,KatyÅ„,2007,"War, History, Drama"
7511,0.608302,20000000,Georgia Rule,2007,"Drama, Romance, Comedy"
7512,0.607023,60000000,Norbit,2007,Comedy
7513,0.606428,40000000,Music and Lyrics,2007,"Romance, Music, Comedy"
7514,0.59846,27500000,Rendition,2007,"Thriller, Drama"
7515,0.59707,20000000,Flawless,2007,"Drama, Crime, Thriller"
7516,0.594693,8000000,The Life Before Her Eyes,2007,"Thriller, Drama, Mystery"
7517,0.593079,0,Big Stan,2007,Comedy
7518,0.582192,60000000,Shrek the Halls,2007,"Family, Adventure, Animation, Fantasy, Comedy"
7519,0.5813229999999999,0,Lucky You,2007,"Romance, Drama"
7520,0.579121,0,Martian Child,2007,Drama
7521,0.578112,23000000,In the Valley of Elah,2007,"Crime, Thriller, Drama, History, Mystery"
7522,0.575389,0,Control,2007,Drama
7523,0.574488,25000000,Good Luck Chuck,2007,"Drama, Comedy, Romance"
7524,0.572591,0,Battlestar Galactica: Razor,2007,"Science Fiction, Drama, Action, Thriller"
7525,0.572136,0,The Nines,2007,"Drama, Thriller, Science Fiction, Mystery, Fantasy"
7526,0.57106,20000000,Epic Movie,2007,"Adventure, Comedy, Action"
7528,0.569416,10000000,In the Land of Women,2007,"Drama, Comedy, Romance"
7530,0.567972,0,The Seeker: The Dark Is Rising,2007,"Family, Fantasy, Adventure, Drama, Thriller"
7531,0.564132,4000000,Battle for Terra,2007,"Action, Animation, Adventure, Family, Science Fiction"
7532,0.5514060000000001,20000000,The Nanny Diaries,2007,"Romance, Comedy, Drama"
7533,0.549308,0,Because I Said So,2007,Comedy
7534,0.54498,15000000,The Great Debaters,2007,Drama
7535,0.544916,12000000,Trick 'r Treat,2007,"Thriller, Horror"
7536,0.543629,0,Jackass 2.5,2007,"Documentary, Comedy"
7537,0.543326,0,Doctor Strange,2007,"Animation, Action, Science Fiction, Fantasy, Family"
7538,0.54281,21000000,Freedom Writers,2007,"Drama, Crime"
7540,0.541086,30000000,The Invisible,2007,"Adventure, Drama, Action, Crime, Fantasy"
7541,0.532062,0,Across the Universe,2007,"Music, Adventure, Romance, Drama"
7542,0.529537,22000000,Mr. Woodcock,2007,"Romance, Comedy"
7543,0.528177,0,Hot Rod,2007,"Action, Comedy"
7544,0.523238,0,The Hunting Party,2007,"Action, Thriller, Drama, Adventure"
7545,0.522454,3500000,La terza madre,2007,Horror
7546,0.521559,21000000,We Own the Night,2007,"Thriller, Drama, Crime"
7547,0.5058090000000001,20000000,The Kite Runner,2007,Drama
7548,0.504782,19000000,Vacancy,2007,"Horror, Thriller"
7549,0.501939,25000000,Dan in Real Life,2007,"Comedy, Drama, Romance"
7550,0.500747,0,Ex Drummer,2007,"Thriller, Comedy, Crime, Drama"
7551,0.500174,16500000,Sydney White,2007,Comedy
7552,0.49988999999999995,0,The Condemned,2007,"Action, Thriller"
7553,0.49979399999999996,0,Cassandra's Dream,2007,"Thriller, Crime, Drama"
7554,0.49939700000000004,0,The Jane Austen Book Club,2007,"Drama, Comedy, Romance"
7555,0.49765,17000000,Captivity,2007,"Thriller, Crime, Horror"
7556,0.494874,230400,Goal! II: Living the Dream,2007,Drama
7557,0.492637,35000000,License to Wed,2007,Comedy
7558,0.490256,24000000,I Could Never Be Your Woman,2007,"Romance, Drama, Comedy"
7559,0.482885,20000000,Butterfly on a Wheel,2007,"Thriller, Drama, Crime"
7560,0.482716,0,Reservation Road,2007,"Thriller, Crime, Drama"
7561,0.47598999999999997,25000000,Michael Clayton,2007,"Crime, Mystery, Drama"
7562,0.475818,12000000,Lars and the Real Girl,2007,"Comedy, Drama, Romance"
7564,0.473709,0,Garfield Gets Real,2007,"Family, Animation, Comedy"
7565,0.471104,45000000,The Water Horse,2007,"Adventure, Family, Fantasy"
7566,0.470629,20000000,Death Sentence,2007,"Crime, Action, Drama, Thriller"
7567,0.470193,22000000,The Death and Life of Bobby Z,2007,"Action, Crime, Drama, Thriller"
7568,0.467559,0,Blood and Chocolate,2007,"Fantasy, Horror, Romance, Drama"
7570,0.464887,0,I Want Candy,2007,"Comedy, Drama"
7571,0.464192,0,Return to House on Haunted Hill,2007,"Thriller, Horror"
7572,0.46346099999999996,0,Rogue,2007,"Action, Thriller, Horror"
7573,0.462363,700,Black Water,2007,"Drama, Adventure, Horror"
7574,0.46111599999999997,2000000,An American Crime,2007,"Drama, Crime"
7575,0.45571999999999996,0,Chapter 27,2007,Drama
7576,0.45154399999999995,16000000,The Lookout,2007,"Thriller, Drama, Crime"
7577,0.45048299999999997,0,Contre-EnquÃªte,2007,Thriller
7578,0.444525,0,Suburban Girl,2007,"Drama, Comedy, Romance"
7580,0.443679,4500000,Boogeyman 2,2007,"Horror, Thriller"
7581,0.44185399999999997,10000000,Until Death,2007,"Thriller, Action, Drama"
7582,0.437121,0,Robot Chicken: Star Wars,2007,"Comedy, Science Fiction, Animation"
7583,0.436123,0,The Air I Breathe,2007,"Action, Thriller, Crime, Drama"
7584,0.43341,2600000,Timber Falls,2007,"Horror, Thriller"
7585,0.43292600000000003,9000000,Sicko,2007,Documentary
7586,0.43151000000000006,45000000,Pathfinder,2007,Action
7587,0.431266,19000000,Gone Baby Gone,2007,"Drama, Mystery, Crime"
7588,0.428296,0,The Savages,2007,Drama
7589,0.42626000000000003,0,Hellboy Animated: Blood and Iron,2007,"Action, Animation, Fantasy, TV Movie, Horror"
7590,0.42500200000000005,6000000,Wind Chill,2007,"Drama, Thriller, Horror"
7591,0.42224700000000004,23000000,Closing the Ring,2007,"Romance, Drama"
7592,0.420933,1500000,Young People Fucking,2007,"Romance, Drama, Comedy"
7593,0.42080200000000006,0,Shelter,2007,"Action, Drama, Romance"
7595,0.41937700000000006,35000000,Walk Hard: The Dewey Cox Story,2007,"Comedy, Music"
7596,0.5666100000000001,0,Lissi und der wilde Kaiser,2007,"Comedy, Animation"
7597,0.41562200000000005,0,Boy A,2007,"Crime, Drama"
7598,0.412761,5000000,Meet Bill,2007,"Romance, Comedy, Drama"
7599,0.409179,0,First Born,2007,"Horror, Thriller, Drama"
7601,0.408767,16000000,Things We Lost in the Fire,2007,Drama
7602,0.405537,20000000,Death Defying Acts,2007,"Romance, Drama"
7603,0.144451,0,WÎ”Z,2007,"Drama, Horror, Thriller, Crime"
7604,0.48413900000000004,0,The Babysitters,2007,Drama
7605,0.402771,12000000,Married Life,2007,"Crime, Romance, Drama"
7606,0.402329,0,Firehouse Dog,2007,"Adventure, Family, Comedy"
7607,0.401426,0,Sleuth,2007,Thriller
7608,0.396494,0,Tin Man,2007,"Adventure, Science Fiction, Fantasy"
7610,0.517319,0,The Last Mimzy,2007,"Family, Adventure"
7611,0.390687,13000000,Highlander V: The Source,2007,"Fantasy, Science Fiction, Action"
7612,0.390284,20000000,Reign Over Me,2007,Drama
7613,0.38963000000000003,45000000,Love in the Time of Cholera,2007,"Romance, Drama"
7614,0.387356,0,Anamorph,2007,"Thriller, Crime"
7615,0.38617199999999996,26000000,Redline,2007,"Drama, Action, Thriller"
7616,0.385371,0,Battle For Haditha,2007,"Adventure, History, War, Drama, Action"
7617,0.37338499999999997,20000000,I'm Not There.,2007,"Drama, Music"
7618,0.372832,0,Nocturna,2007,Animation
7619,0.37049499999999996,0,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,"Comedy, Animation"
7621,0.369633,0,Resurrecting the Champ,2007,Drama
7622,0.575573,0,Import/Export,2007,"Foreign, Drama"
7623,0.36244,0,Your Friend the Rat,2007,"Family, Animation, Fantasy, Comedy, Adventure"
7624,0.360061,0,Bury My Heart At Wounded Knee,2007,"History, Drama, Western"
7625,0.359607,0,Storm Warning,2007,Horror
7626,0.356032,0,The Visitor,2007,"Crime, Drama, Music"
7627,0.354991,0,Mansfield Park,2007,Drama
7628,0.352844,25000000,Cleaner,2007,"Thriller, Crime, Mystery"
7629,0.351775,0,King of California,2007,"Drama, Comedy"
7630,0.35159,15000000,Earth,2007,Documentary
7631,0.343105,0,The Dukes of Hazzard: The Beginning,2007,"Comedy, Action, Adventure"
7632,0.2265,0,Jeff Dunham: Spark of Insanity,2007,Comedy
7633,0.333928,20000000,Silk,2007,"Romance, Drama"
7634,0.330962,0,Interview,2007,Drama
7635,0.32477,0,Flood,2007,"Foreign, Action, Thriller"
7636,0.324711,0,How to Rob a Bank,2007,"Crime, Comedy, Action"
7637,0.32337,15000000,The Good Night,2007,"Drama, Music, Fantasy, Comedy, Romance"
7638,0.320907,67000000,The Last Legion,2007,"Fantasy, Adventure, Action, War"
7639,0.43563199999999996,0,Prey,2007,"Adventure, Thriller, Horror"
7640,0.317446,3000000,FrontiÃ¨re(s),2007,"Horror, Action, Drama, Thriller"
7641,0.316932,0,White Noise 2: The Light,2007,"Horror, Thriller, Fantasy, Drama"
7642,0.316739,2000000,In the Shadow of the Moon,2007,Documentary
7643,0.324065,12000000,Whisper,2007,"Drama, Crime, Thriller, Horror"
7644,0.312239,0,The Invincible Iron Man,2007,"Science Fiction, Animation, Action"
7645,0.3122,0,Babylon 5: The Lost Tales - Voices in the Dark,2007,"Action, Science Fiction, Adventure"
7647,0.30690500000000004,0,La HabitaciÃ³n de Fermat,2007,"Thriller, Mystery"
7648,0.301641,0,L'Auberge rouge,2007,Comedy
7649,0.299708,0,The Cake Eaters,2007,"Drama, Romance"
7650,0.383253,0,Encounters at the End of the World,2007,Documentary
7652,0.140782,0,The Pixar Story,2007,Documentary
7653,0.291333,10000000,My Blueberry Nights,2007,"Romance, Drama"
7654,0.290794,4000000,You Kill Me,2007,"Romance, Crime, Thriller, Comedy"
7655,0.289096,0,Barbie Fairytopia: Magic of the Rainbow,2007,"Family, Fantasy, Romance, Animation"
7657,0.281136,0,Youth Without Youth,2007,"Drama, Fantasy, Mystery"
7658,0.280613,10000000,BloodRayne II: Deliverance,2007,"Horror, Action, Western"
7659,0.279864,0,Joe Strummer: The Future Is Unwritten,2007,"Documentary, Music"
7660,0.276624,0,Persuasion,2007,"Drama, Romance"
