original_title,title_length,production_companies
The Grand Seduction,19, Morag Loves Company
Deux frÃ¨res,12, Canal+
Journey 2: The Mysterious Island,32,New Line Cinema
Black Mass,10, Free State Pictures
9,1,Focus Films
Outlander,9, VIP Medienfonds 4
Australia,9, Twentieth Century Fox Film Corporation
Speed Racer,11, Anarchos Productions
The Great Debaters,18,The Weinstein Company
Boogeyman,9,Ghost House Pictures
American Outlaws,16, Morgan Creek Productions
Cosmopolis,10,France 2 CinÃ©ma
Brooklyn's Finest,17,Nu Image Films
August: Osage County,20, Smokehouse Pictures
The Musketeer,13,Crystal Sky Worldwide
Harry Potter and the Half-Blood Prince,38, Heyday Films
Deux frÃ¨res,12,PathÃ© Renn Productions
Limitless,9, Many Rivers Productions
Behind the Candelabra,21,HBO Films
Music and Lyrics,16, Castle Rock Entertainment
Centurion,9, UK Film Council
Calendar Girls,14,Harbour Pictures
The Pacifier,12,Walt Disney Pictures
The Score,9,Paramount Pictures
Firewall,8, Warner Bros.
Lemony Snicket's A Series of Unfortunate Events,47, Scott Rudin Productions
Escape Plan,11, Atmosphere Entertainment MM
Project Almanac,15, Insurge Pictures
Hostage,7, Syndicate Films International
Bandits,7, Empire Pictures
The Midnight Meat Train,23, GreeneStreet Films
The Twilight Saga: Eclipse,26, Temple Hill Entertainment
Dreamcatcher,12,Village Roadshow Pictures
The Crazies,11, Participant Media
The Taking of Pelham 1 2 3,26, Escape Artists
The Boat That Rocked,20, Medienproduktion Prometheus Filmgesellschaft
Colombiana,10, CinÃ©CinÃ©ma
American Hustle,15,Columbia Pictures
Metallica: Through the Never,28, Picturehouse Entertainment
I Think I Love My Wife,22,Fox Searchlight Pictures
Little Miss Sunshine,20, Bona Fide Productions
The Ghost Writer,16, R.P. Productions
The Kite Runner,15, Sidney Kimmel Entertainment
Pompeii,7,Impact Pictures
Banlieue 13,11, EuropaCorp
Last Vegas,10, Good Universe
What Happens in Vegas,21, Regency Enterprises
Clash of the Titans,19, Legendary Pictures
Hannah Montana: The Movie,25, Millar Gough Ink
Jack Ryan: Shadow Recruit,25,Paramount Pictures
Moms' Night Out,15, Provident Films
Righteous Kill,14, InVenture Entertainment
Outlander,9, Rising Star
John Q,6, Evolution Entertainment
My Blueberry Nights,19, Jet Tone Production
The Ant Bully,13, Legendary Pictures
Eagle Eye,9, K/O Paper Products
Jack the Giant Slayer,21, Legendary Pictures
The Weather Man,15, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG
Mirrors,7, Castel Film Romania
The International,17, X-Filme Creative Pool
Tropic Thunder,14,DreamWorks SKG
The Woman in Black,18, Film i VÃ¤st
My Week with Marilyn,20,BBC Films
Return to Never Land,20, Walt Disney Television Animation
Avengers: Age of Ultron,23, Prime Focus
The Other Guys,14, Gary Sanchez Productions
St. Vincent,11,The Weinstein Company
Vacation,8,New Line Cinema
Queen of the Damned,19, NPV Entertainment
Into the Wild,13,Paramount Vantage
Terminator Salvation,20, Warner Bros.
Sydney White,12, Clifford Werber Productions
Zodiac,6, Phoenix Pictures
Hope Springs,12, Metro-Goldwyn-Mayer (MGM)
I'm Not There.,14, John Wells Productions
Revolutionary Road,18, Neal Street Productions
Fantastic Mr. Fox,17, Indian Paintbrush
The Manchurian Candidate,24, Clinica Estetico
The Wedding Planner,19, Dee Gee Entertainment
Babel,5,Paramount Vantage
The Town,8,Legendary Pictures
Virgin Territory,16, Red Lion Sarl
Miss Congeniality,17, Warner Bros.
Sanctum,7, Relativity Media
Bride Wars,10, Fox 2000 Pictures
Dawn of the Dead,16, Cruel and Unusual Films
Notes on a Scandal,18,Fox Searchlight Pictures
Dancer in the Dark,18, SVT Drama
The Whole Nine Yards,20, Morgan Creek Productions
Paul,4, Relativity Media
Furry Vengeance,15, Participant Media
All the King's Men,18,Columbia Pictures Corporation
Indiana Jones and the Kingdom of the Crystal Skull,50,Lucasfilm
Charlie and the Chocolate Factory,33,Village Roadshow Pictures
Death Race,10, Relativity Media
End of Watch,12, Exclusive Media Group
Madagascar 3: Europe's Most Wanted,34,DreamWorks Animation
The Lizzie McGuire Movie,24,Walt Disney Pictures
The Help,8, 1492 Pictures
The Ring,8, Parkes+MacDonald Image Nation
United 93,9,Universal Pictures
Swimming Pool,13, Gimages
Sugar & Spice,13,New Line Cinema
Contraband,10,Universal Pictures
Red Riding Hood,15, Warner Bros.
Shark Tale,10,DreamWorks SKG
Blue Crush,10, Universal Pictures
The Happening,13, Twentieth Century Fox Film Corporation
How to Train Your Dragon,24, Mad Hatter Entertainment
300,3,Virtual Studios
The Grudge 3,12, Stage 6 Films
Lo imposible,12, Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)
Talladega Nights: The Ballad of Ricky Bobby,43, Apatow Productions
Killers,7, Lionsgate
The Woman in Black,18,Hammer Film Productions
The Guard,9,UK Film Council
Love & Other Drugs,18, Regency Enterprises
The Twilight Saga: Breaking Dawn - Part 2,41, Temple Hill Entertainment
Did You Hear About The Morgans?,31,Columbia Pictures
Titan A.E.,10, Fox Animation Studios
The Invisible,13, Hollywood Pictures
Trainwreck,10, Apatow Productions
Inkheart,8,New Line Cinema
The Reaping,11, Chime Films
Bright Star,11, UK Film Council
Mad Max: Fury Road,18, Kennedy Miller Productions
Gangs of New York,17, Alberto Grimaldi Productions
Friday After Next,17,New Line Cinema
Underworld: Evolution,21, Screen Gems
Lara Croft: Tomb Raider,23, Toho-Towa
Riddick,7, Radar Pictures
The Others,10, Canal Plus
Return to Never Land,20, DisneyToon Studios
Transformers: Age of Extinction,31,Paramount Pictures
All Is Lost,11, Treehouse Pictures
The Good German,15,Warner Bros.
Abduction,9,Lions Gate Films
Godsend,7, 2929 Productions
Bridget Jones: The Edge of Reason,33, Working Title Films
The Counselor,13, Scott Free Productions
The Perks of Being a Wallflower,31, Mr. Mudd Production
Real Steel,10, Reliance Entertainment
Jupiter Ascending,17, Warner Bros.
Kill Bill: Vol. 2,17,Miramax Films
Marie Antoinette,16, Commission du Film France
The Guest,9, Snoot Entertainment
What Lies Beneath,17, Twentieth Century Fox Film Corporation
Ender's Game,12, K/O Paper Products
Side Effects,12, Universal
28 Weeks Later,14,DNA Films
District 9,10, Canadian Film or Video Production Tax Credit (CPTC)
The Mechanic,12, Scared Productions
The Words,9, Also Known As Pictures
Hollow Man,10,Columbia Pictures Corporation
Disconnect,10, Liddell Entertainment
Running Scared,14,International Production Company
The Patriot,11, Global Entertainment Productions GmbH & Company Medien KG
Hannibal,8, Dino De Laurentiis Company
Rambo,5, Lionsgate
Thor: The Dark World,20,Marvel Studios
Fun with Dick and Jane,22, Columbia Pictures Corporation
Chocolat,8,Miramax Films
The Descendants,15, Ad Hominem Enterprises
ParaNorman,10, Laika Entertainment
Belle,5, British Film Institute (BFI)
Ready to Rumble,15, Warner Bros.
Ghosts of the Abyss,19, Walden Media
The Majestic,12, Castle Rock Entertainment
God's Not Dead,14,Pure Flix Entertainment
Piranha 3DD,11, Mark Canton Productions
Chappie,7,Columbia Pictures
Doom,4, Babelsberg Film
A Knight's Tale,15, Escape Artists
Flags of Our Fathers,20, Warner Bros.
Burn After Reading,18, Studio Canal
The SpongeBob SquarePants Movie,31, Nickelodeon Movies
The Change-Up,13,Universal Pictures
Alone in the Dark,17, Lionsgate
Machine Gun Preacher,20, Relativity Media
Insidious: Chapter 3,20,Sony Pictures
300: Rise of an Empire,22,Legendary Pictures
The Boy in the Striped Pyjamas,30, BBC Films
Billy Elliot,12, Tiger Aspect Productions
Suspect Zero,12, Cruise/Wagner Productions
In the Land of Women,20, Land Films Inc.
The Twilight Saga: New Moon,27, Sunswept Entertainment
The Interpreter,15, Misher Films
Akeelah and the Bee,19, Out of the Blue... Entertainment
Tooth Fairy,11,Dune Entertainment
Joe Dirt,8,Columbia Pictures
The Internship,14, Regency Enterprises
Reign of Fire,13, Tripod Entertainment
Talladega Nights: The Ballad of Ricky Bobby,43,Columbia Pictures
How High,8, Jersey Films
Machine Gun Preacher,20, Moonlighting Films
No Strings Attached,19, The
Into the Woods,14,Walt Disney Pictures
Queen of the Damned,19, Warner Bros.
The Day the Earth Stood Still,29,Twentieth Century Fox Film Corporation
Trainwreck,10,Universal Pictures
Finding Nemo,12, Pixar Animation Studios
Bedazzled,9,Twentieth Century Fox Film Corporation
King Kong,9, MFPV Film
"Big Mommas: Like Father, Like Son",33, Regency Enterprises
Just Married,12, Mediastream Dritte Film GmbH & Co. Beteiligungs KG
Land of the Dead,16,Universal Pictures
Seabiscuit,10, DreamWorks Pictures
Carol,5, Number 9 Films
Hotel Rwanda,12,Lions Gate Films
The Machinist,13, Canal+ EspaÃ±a
Sanctum,7, Sanctum Australia
The Hurt Locker,15, Kingsgate Films
Kiss of the Dragon,18, Canal+
Scott Pilgrim vs. the World,27,Universal Pictures
Rise of the Planet of the Apes,30,20th Century Fox
The Great Debaters,18, Marshall Production
The 40 Year Old Virgin,22, Apatow Productions
Finding Forrester,17,Fountainbridge Films
Man of Steel,12, Syncopy
Ghosts of Mars,14, Storm King Productions
Barnyard,8, Paramount Animation
A Dangerous Method,18, Prospero Pictures
The Muppets,11,Walt Disney Pictures
Chicken Run,11, DreamWorks Animation
Everest,7, Working Title Films
Valkyrie,8, Bad Hat Harry Productions
Rent,4, 1492 Pictures
Saw 3D,6, Serendipity Productions
A Sound of Thunder,18, Dante Entertainment
Tears of the Sun,16, Michael Lobell Productions
Bright Star,11, Screen Australia
The Green Hornet,16, Sony Pictures Entertainment
While We're Young,17, A24
My Week with Marilyn,20, Lip Sync Post
Adventureland,13, This Is That Productions
Hotel Transylvania 2,20,Columbia Pictures
Bewitched,9, Red Wagon Entertainment
Angels & Demons,15, Panorama Films
Side Effects,12, Open Road Films
The Perfect Guy,15,Screen Gems
The Machinist,13,Filmax Entertainment
The Musketeer,13, ApolloMedia Distribution
Man of Tai Chi,14, Company Films
The Tailor of Panama,20, Merlin Films
Annapolis,9,Touchstone Pictures
The Longest Ride,16,Fox 2000 Pictures
The Mummy Returns,17, Alphaville Films
Love the Coopers,16, CBS Films
Don't Be Afraid of the Dark,27, Tequila Gang
16 Blocks,9, Alcon Entertainment
Fahrenheit 9/11,15, Fellowship Adventure Group
The Big Year,12,Ingenious Media
Salt,4, Relativity Media
The Invention of Lying,22, Wintergreen Productions
Love & Basketball,17,40 Acres & A Mule Filmworks
Lord of War,11, Ascendant Pictures
Hercules,8, Flynn Picture Company
50/50,5,Summit Entertainment
Ocean's Twelve,14,Village Roadshow Pictures
The Railway Man,15, Lionsgate
Hostage,7, Cheyenne Enterprises
License to Wed,14, Robert Simonds Productions
I Am Legend,11, Heyday Films
Max,3,Sunswept Entertainment
Doomsday,8, Intrepid Pictures
Exodus: Gods and Kings,22, Volcano Films
Bangkok Dangerous,17, Saturn Films
Brideshead Revisited,20, Ecosse Films
88 Minutes,10, Nu Image Entertainment
A Knight's Tale,15, Black and Blu Entertainment
Me and Orson Welles,19,Isle of Man Film
Itâ€™s a Boy Girl Thing,23, Icon Entertainment International
John Tucker Must Die,20, Dune Entertainment
Getaway,7, Saints LA
22 Jump Street,14, Metro-Goldwyn-Mayer (MGM)
Knockaround Guys,16,Lawrence Bender Productions
50/50,5, Mandate Pictures
Mission: Impossible III,23, Studio Babelsberg
"I, Frankenstein",15,Lakeshore Entertainment
Hotel for Dogs,14, Nickelodeon Movies
Southpaw,8,Escape Artists
Man of Tai Chi,14, Dalian Wanda Group
Shallow Hal,11,Twentieth Century Fox Film Corporation
Crash,5, Bull's Eye Entertainment
Dracula Untold,14, Dentsu
The Brothers Bloom,18, Endgame Entertainment
Hot Tub Time Machine,20, New Crime Productions
Freddy vs. Jason,16, Crystal Lake Entertainment
Death Race,10, Scion Films
Enemy at the Gates,18, Mandalay Pictures
Wall Street: Money Never Sleeps,31, Edward R. Pressman Film
Hellboy,7, Starlite Films
Collateral Damage,17, Hacienda Productions
Johnson Family Vacation,23, Hallway Pictures
Training Day,12, NPV Entertainment
3:10 to Yuma,12, Lionsgate
Stealth,7,Laura Ziskin Productions
The Rite,8, Mid Atlantic Films
21,2,Columbia Pictures
Chef,4, Aldamisa Entertainment
Around the World in 80 Days,27, Walden Media
War,3, Lionsgate
Bad Boys II,11, Don Simpson/Jerry Bruckheimer Films
Action Replayy,14, Blockbuster Movie Entertainers
Harry Potter and the Philosopher's Stone,40, Warner Bros.
The Curious Case of Benjamin Button,35, Kennedy/Marshall Company
Trumbo,6,Groundswell Productions
Premonition,11, Hyde Park Films
The Heat,8, Chernin Entertainment
Finding Forrester,17, Laurence Mark Productions
The Stepford Wives,18, De Line Pictures
The Bourne Ultimatum,20, Ludlum Entertainment
Hidalgo,7, Touchstone Pictures
No Strings Attached,19, Cold Spring Pictures
Moon,4,Liberty Films UK
Remember the Titans,19, Jerry Bruckheimer Films
Cursed,6,Craven-Maddalena Films
Eight Below,11, Kennedy/Marshall Company
There Will Be Blood,19,Miramax Films
The Cabin in the Woods,22, Mutant Enemy Productions
Billy Elliot,12, Arts Council of England
War of the Worlds,17, DreamWorks SKG
The Game Plan,13, Mayhem Pictures
Tropic Thunder,14, Internationale Filmproduktion Stella-del-Sud Second
World Trade Center,18,Paramount Pictures
Live Free or Die Hard,21, Dune Entertainment
Dumb and Dumberer: When Harry Met Lloyd,39,New Line Cinema
"Tomorrow, When the War Began",28, Ambience Entertainment
The Cold Light of Day,21, Intrepid Pictures
Derailed,8,Miramax Films
Ã†on Flux,9, Colossal Pictures
The Spiderwick Chronicles,25,Paramount Pictures
Shanghai Knights,16, Jackie Chan Films Limited
Underworld: Rise of the Lycans,30, Screen Gems
Once Upon a Time in Mexico,26, Troublemaker Studios
Her,3,Annapurna Pictures
Mystic River,12, Malpaso Productions
Mr. & Mrs. Smith,16, Dutch Oven
Mean Girls,10,Paramount Pictures
Machete,7, Dune Entertainment III
The Flintstones in Viva Rock Vegas,34,Universal Pictures
Pirates of the Caribbean: The Curse of the Black Pearl,54,Walt Disney Pictures
Eight Below,11, The
Sex and the City,16,New Line Cinema
The Happening,13, UTV Motion Pictures
Saving Mr. Banks,16, BBC Films
Man of Tai Chi,14, China Film Group Corporation (CFGC)
White Noise,11, Endgame Entertainment
In Time,7, New Regency Pictures
Be Cool,7,Double Feature Films
The Wolverine,13, Big Screen Productions
Hansel & Gretel: Witch Hunters,30, Studio Babelsberg
How to Lose Friends & Alienate People,37, Intandem Films
Silent Hill,11, Davis-Films
Skyline,7, Hydraulx
Harry Brown,11, Marv Films
The Reaping,11, Warner Bros.
Moms' Night Out,15, Affirm Films
Poltergeist,11, TSG Entertainment
Role Models,11, New Regency Pictures
Stranger Than Fiction,21,Mandate Pictures
Sin City: A Dame to Kill For,28,Miramax Films
Cowboys & Aliens,16, platinum studios
The Great Gatsby,16, A&E Television Networks
Final Destination,17, Hard Eight Pictures
Green Zone,10, Dentsu
Good Luck Chuck,15, Karz Entertainment
The Ides of March,17, Crystal City Entertainment
Monkeybone,10, 1492 Pictures
Burnt,5, 3 Arts Entertainment
RockNRolla,10, Warner Bros.
The Dark Knight Rises,21, Syncopy
4: Rise of the Silver Surfer,28, Constantin Film Produktion
The Joneses,11,Echo Lake Productions
Suite FranÃ§aise,16, TF1 Droits Audiovisuels
Jeepers Creepers,16, American Zoetrope
The Dark Knight,15,DC Comics
The Whole Nine Yards,20, Warner Bros.
2 Fast 2 Furious,16, Original Film
9,1, Tim Burton Productions
American Pie 2,14, Liveplanet
Atonement,9, Working Title Films
The Ghost Writer,16, France 2 CinÃ©ma
Around the World in 80 Days,27, Babelsberg Film
The Avengers,12,Marvel Studios
Awake,5,The Weinstein Company
The Three Musketeers,20, Constantin Film Produktion
Children of Men,15,Universal Pictures
The DUFF,8, CBS Films
Memento,7,Summit Entertainment
Star Trek,9, MavroCine Pictures GmbH & Co. KG
Blood Ties,10, LGM Productions
All the King's Men,18, Rising Star
The Day the Earth Stood Still,29, Dune Entertainment III
Cats & Dogs,11,Village Roadshow Pictures
Last Vegas,10, Gidden Media
It's Complicated,16,Universal Pictures
What Just Happened,18,2929 Productions
Homefront,9,Millennium Films
FearDotCom,10, DoRo Fiction Film
Stealth,7, Original Film
Hostel: Part II,15, Screen Gems
Epic Movie,10, Paul Schiff Productions
We Are Marshall,15, Warner Bros.
4: Rise of the Silver Surfer,28, Dune Entertainment
Vacancy,7, Hal Lieberman Company
Queen of the Damned,19, WV Films LLC
Hanna,5, Focus Features
American Psycho,15, Muse Productions
The Dark Knight,15, Warner Bros.
Nick and Norah's Infinite Playlist,34,Columbia Pictures
The Adjustment Bureau,21,Universal Pictures
Mulholland Drive,16, Les Films Alain Sarde
Dragonfly,9, Kalima Productions GmbH & Co. KG
Water for Elephants,19, Fox 2000 Pictures
Atonement,9, Studio Canal
A Perfect Getaway,17, Relativity Media
Let's Be Cops,13, WideAwake
MacGruber,9,Relativity Media
Get Smart,9, Mosaic Media Group
Stolen,6, Millennium Films
Supernova,9, Hammerhead Productions
2 Fast 2 Furious,16, Ardustry Entertainment
Noah,4,Paramount Pictures
World War Z,11,Paramount Pictures
A Knight's Tale,15,Columbia Pictures Corporation
The Sorcerer's Apprentice,25, Saturn Films
Gigli,5, Casey Silver Productions
The Phantom of the Opera,24, Warner Bros.
Step Up,7, Eketahuna LLC
Astro Boy,9, Imagi Animation Studios
2 Guns,6,Universal Studios
The Fifth Estate,16, Anonymous Content
The Hangover Part II,20, Warner Bros.
Match Point,11,DreamWorks
The Polar Express,17, Golden Mean
Looney Tunes: Back in Action,28, Warner Bros.
The Hobbit: The Battle of the Five Armies,41,WingNut Films
Alex & Emma,11, Franchise Pictures
Fantastic Mr. Fox,17,Twentieth Century Fox Film Corporation
The Illusionist,15, Contagious Entertainment
Shrek 2,7, DreamWorks Animation
Meet the Robinsons,18,Walt Disney Pictures
The Lord of the Rings: The Two Towers,37, New Line Cinema
RED,3, Di Bonaventura Pictures
Let's Be Cops,13,Twentieth Century Fox Film Corporation
The Bounty Hunter,17, Madhouse Entertainment
