brand,categories
783,"146.0, 2833.0, 2790.0, 3879.0, 3910.0, 3900.0, 601.0, 870.0, 3911.0, 146.0, 1247.0, 3910.0, 2325.0, 2995.0, 1091.0, 4048.0, 3910.0, 2032.0, 3911.0, 3575.0, 3910.0, 1229.0, 2833.0, 2790.0, 2032.0, 2287.0, 3497.0, 3910.0, 2005.0, 3902.0, 1359.0, 2287.0, 2833.0, 2833.0, 3901.0, 1000.0, 3654.0, 601.0, 4030.0, 146.0, 3910.0, 3953.0, 2368.0, 3911.0, 3910.0, 3262.0, 1091.0, 2357.0, 2833.0, 1138.0, 3900.0, 4029.0, 4029.0, 4029.0, 4045.0, 2833.0, 601.0, 3424.0, 3910.0, 3934.0, 3903.0, 3903.0, 2833.0, 3575.0, 2790.0, 578.0, 3900.0, 3900.0, 3779.0, 1083.0, 1138.0, 3497.0, 2325.0, 1138.0, 720.0, 1000.0, 690.0, 3900.0, 2833.0, 1229.0, 3911.0, 3985.0, 74.0, 386.0, 2995.0, 3900.0, 870.0, 794.0, 146.0, 870.0, 74.0, 3902.0, 3903.0, 578.0, 3903.0, 3776.0, 3900.0, 3900.0, 1091.0, 3910.0, 3779.0, 3902.0, 3497.0, 146.0, 1138.0, 4086.0, 3903.0, 3262.0, 1000.0, 2005.0, 3879.0, 2833.0, 3911.0, 568.0, 1091.0, 1138.0, 4029.0, 3903.0, 1083.0, 3497.0, 2995.0, 3985.0, 2833.0, 3575.0, 2005.0, 2005.0, 3910.0, 1000.0, 1184.0, 4030.0"
784,"NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN"
785,NaN
786,"1781.0, 1775.0, NaN, 1732.0, 644.0, 2609.0, 342.0, 1781.0, 1421.0, 1781.0, 3447.0, 578.0, 1421.0"
787,"3990.0, 2176.0, 855.0, 2716.0, 1807.0, 855.0, 1033.0, 1033.0, 1033.0, 1807.0"
788,"1898.0, 1569.0, 1091.0"
789,2464.0
790,"3736.0, NaN, 2872.0, 2668.0, 394.0, NaN, 3625.0, 1523.0, 2402.0, 972.0, 178.0, 3736.0, 2402.0, 3736.0, 2402.0, NaN, 2402.0, 394.0, 3736.0, 1079.0, 3736.0"
791,"3262.0, 3708.0, 522.0, 2334.0, 3424.0, 2157.0, 325.0, 3136.0, 277.0, 2157.0, 2241.0, 2197.0, 2157.0, 3776.0, 3902.0, 3902.0, 1855.0, 3916.0, 2833.0, 3911.0, 1085.0, 3976.0, 3916.0, 2833.0, 667.0, 1801.0, 3229.0, 3817.0, 3879.0, 3902.0, 879.0, 1950.0, 1861.0, 3713.0, 1861.0, 3755.0, 3901.0, 1083.0, 86.0, 2241.0, 3903.0, 3713.0, 3910.0, 1416.0, 3901.0, 2636.0, 870.0, NaN, 137.0, 1085.0, 3779.0, 2459.0, 2459.0, 2459.0, 3625.0, 2459.0, 3916.0, 2127.0, 3843.0, 277.0, 3902.0, 3914.0, 2127.0, 308.0, 1392.0, 2459.0, 12.0, 3654.0, 3910.0, 3843.0, 450.0, 3209.0, 1421.0, 3915.0, 411.0, 3755.0, 3713.0, 2459.0, 2833.0, 879.0, 3424.0, 86.0, 2864.0, 2833.0, 2607.0, 3910.0, 3604.0, 3928.0, 1224.0, 2459.0, 498.0, 1889.0, 2872.0, 2833.0, 1021.0, 3639.0, 3639.0, 1359.0, 2197.0, 2833.0, 3639.0, 2157.0, 2241.0, 3916.0, 1699.0, 2510.0, 3424.0, 2636.0, 3903.0, 3901.0, 3843.0, 3903.0, 3903.0, 2459.0, 3901.0, 150.0, 3755.0, 879.0, 955.0, 879.0, 879.0, 1359.0, 720.0, 2833.0, 2157.0, 3424.0, 2157.0, 3424.0, 3916.0, 3900.0, 3900.0, 1224.0, 2241.0, 3924.0, 2833.0, 2459.0, NaN, 86.0, NaN, 2197.0, 2157.0, 2157.0, 2459.0, 3911.0, 3916.0, 3262.0, 3843.0, 879.0, 879.0, 3424.0, 2833.0, 3916.0, 3713.0, 3915.0, 3916.0, 2334.0, 3916.0, NaN, 1472.0, 2370.0, 277.0, 1694.0, 1101.0, 1889.0, 450.0, 1889.0, 1224.0, 870.0, 3639.0, 3424.0, 3916.0, 3533.0, 3916.0, 293.0, 1855.0, 2325.0, 3903.0, 3604.0, 3900.0, 3688.0, 3639.0, 146.0, 3916.0, 3910.0, 3625.0, 3639.0, 2459.0, 373.0, 3900.0, 256.0, 2382.0, 3262.0, 12.0, 3916.0, 1868.0, 178.0, 2032.0, 3639.0, 3916.0, 1091.0, 450.0, 3916.0, 955.0, 3639.0, 86.0, 3799.0, 2197.0, 2510.0, 146.0, 3639.0, 308.0, 3916.0, 3903.0, 3901.0, 3903.0, 1861.0, 146.0, 288.0, 3262.0, 3916.0, 61.0, 3903.0, 3914.0, 1138.0, 578.0, 3953.0, 2459.0, 2241.0, 1889.0, 2241.0, 2504.0, 3136.0"
792,"NaN, 4011.0, 3909.0, 3908.0, 2786.0, 3257.0, 3909.0, 1675.0, 3911.0, 3908.0, 2872.0, 2786.0, 3974.0, 4011.0, 789.0, 3257.0, 3999.0, 3974.0, 3965.0, 3986.0, 3999.0, 2786.0, 3974.0, 3902.0, 847.0, 3910.0, 3903.0, 3961.0, 3257.0, NaN, 3910.0, 545.0, NaN, 4070.0, 3910.0"
793,"3688.0, 1800.0, 2422.0, 2167.0, 1800.0, 1069.0, 1301.0, 1628.0, 1628.0, 3309.0, 1113.0, 12.0, 1262.0, 1628.0, 3901.0, 1628.0, 3916.0, 1628.0, 1800.0, 1015.0, 2312.0, 1262.0, 1800.0, 1921.0, 1262.0, 1921.0, 3916.0, 3688.0, 3309.0, 1628.0, 12.0, 284.0, 1113.0, 1482.0, 12.0, 1262.0, 1301.0, 308.0, 1800.0, 1015.0, 3916.0, 2862.0, 308.0, 3916.0, 1628.0, 1800.0, 3903.0, 1694.0, 2671.0, 1301.0, 1921.0, 2308.0, 3309.0, 1262.0, 1069.0, 1069.0, 2029.0, 1628.0, 1301.0, 2862.0, 1628.0, 3916.0, 1800.0, 2658.0, 3903.0, 2658.0, 1262.0, 1628.0, 2658.0, 1800.0, 1800.0, 1262.0"
794,NaN
796,"4107.0, 4012.0, NaN, NaN, 4013.0, NaN, NaN, NaN, 1920.0"
797,"2035.0, 3900.0, 3903.0, 3042.0, 3578.0, 3900.0, 3902.0, 862.0, 3900.0, 3578.0, 3625.0, 2256.0, 3902.0, 3911.0, 1110.0, 2422.0, 3578.0, 3625.0, 3901.0, 757.0, NaN, NaN, 357.0, 3900.0, 757.0, 3905.0, 757.0, 3910.0, 3905.0, 3902.0, 3578.0, 757.0, 3578.0, 284.0, 2035.0, 3905.0, 3578.0, 3902.0, 3578.0, 3901.0, 3900.0, 12.0, 1807.0, 3903.0, 3903.0, 2035.0, 3867.0, 3578.0, 3578.0, 862.0"
798,"3625.0, 3767.0"
799,"178.0, 1775.0, 1775.0, 2979.0, 178.0, 4048.0, 3625.0, 2979.0, 3625.0, 2995.0, 3934.0, 1091.0, 3996.0, 3625.0, 3953.0, 3910.0, 3625.0, 2979.0, 2870.0, 74.0, NaN, 3625.0, 3424.0, 3910.0, 4014.0, 2872.0, 585.0, 629.0, 3916.0, 3934.0, 178.0, 2632.0, 2979.0, 1403.0, 557.0"
800,"3548.0, 3910.0, 3724.0, 3407.0, 3900.0, 3903.0, 2780.0, 2780.0, 3407.0, 1348.0, 2780.0, 2780.0, 1348.0, 3407.0, 3407.0, 3900.0, 3916.0, 3902.0, 2097.0, 3903.0, 2386.0, 3171.0, 3724.0, 3407.0, 3558.0, 3558.0, 3201.0, 2780.0, 934.0, 3201.0, 934.0, 3724.0, 3903.0, 3901.0"
801,"3287.0, 3473.0, 3254.0, 3254.0, 2872.0, 3910.0, 703.0, 3254.0, 3254.0, 3625.0, 1537.0, 1734.0, 3900.0, 3900.0, 3915.0, 1779.0, 3903.0, 3907.0, 2872.0, 927.0, 3997.0, 1170.0, 3901.0, 3254.0, 1186.0, 3910.0, 3907.0, 1646.0, 3911.0, 3254.0, 807.0, 3827.0, 1363.0, 3910.0, 3910.0, 2022.0, 1794.0, 4.0, 1505.0, 3024.0, 1734.0, 3902.0, 1794.0, 3254.0, 1170.0, 3024.0, 766.0, 3911.0, 1734.0, 3907.0, 3903.0, 3907.0, 3956.0, 3997.0, 3254.0"
802,"2843.0, 3910.0, NaN"
803,NaN
805,1069.0
806,"2858.0, 1373.0, 2147.0, 3838.0, 3827.0, NaN, NaN, 3254.0, 1373.0, 2754.0, 344.0, 1373.0, 3254.0, NaN, NaN, 3179.0, 3254.0, 3073.0, NaN, 1779.0, 2754.0, 2754.0, 1373.0, NaN, NaN, 2022.0, NaN, 2414.0, 3254.0, NaN, 2147.0, 3254.0, 2022.0, NaN, NaN, 1373.0, 2022.0, 344.0, 2483.0, NaN, 2787.0, 3254.0, 1422.0, 3454.0, 2787.0, 2787.0, 1602.0, NaN, 3254.0, 3254.0, 1373.0, NaN, 2754.0, 2483.0, 3254.0, NaN, 3838.0, 3254.0, 3916.0, 3254.0, 3941.0, 2022.0, 773.0, 184.0, 1186.0, NaN, 2147.0, NaN, 2022.0, 3977.0, 1646.0, NaN, 1734.0, 344.0, 1775.0, 3254.0, NaN, 703.0, 3254.0, NaN, 2022.0, NaN, NaN, NaN, 3254.0, 344.0, 2787.0, 1373.0, 1734.0, NaN, 1646.0, 1173.0, 3911.0, 3254.0, 3900.0, 3254.0, 2022.0, 2858.0, 773.0, NaN, 2483.0, 1779.0, 1734.0, 2147.0, NaN, 1373.0, 773.0, NaN, 2483.0, 3179.0, 2022.0, 539.0, 1373.0, NaN, 2861.0, 3254.0, 1422.0, 2754.0, NaN, 3065.0, 2022.0, 344.0, 2022.0, 2483.0, 2483.0, NaN, 773.0, NaN, 2483.0, 216.0, 3254.0, 3977.0, 1373.0, 3454.0, 3254.0, 2147.0, 3254.0, 2872.0, NaN, 1803.0, 1373.0, 3254.0, 344.0, 3254.0, 3254.0, 2754.0, 1373.0, 3977.0, 2483.0, 2022.0, 2414.0, NaN, 3827.0, 3254.0, 1422.0, 3254.0, 1555.0, 1581.0, 3827.0, 344.0, 539.0, 3827.0, 2483.0, NaN, NaN, NaN, 1373.0, 3254.0, 3254.0, 184.0, 3532.0, NaN, NaN, 2787.0"
807,620.0
810,"997.0, 2325.0, 146.0, 2833.0, 386.0, 2632.0, 1138.0, 328.0, 2790.0, 328.0, 1229.0, 784.0, 3916.0, 328.0, 3424.0, 3625.0, 178.0, 2833.0, 3090.0, 3639.0, 3260.0, 328.0, 3260.0, 3755.0, 3260.0, 784.0, 1138.0, 2032.0, 328.0, 3639.0, 3755.0, 1359.0, 3639.0, 667.0, 3903.0, 3260.0, 522.0, 1091.0, 328.0, 1229.0, 667.0, 2325.0, 2790.0, 3260.0, 328.0, 146.0, 1138.0, 328.0, 328.0, 690.0, 146.0, 1138.0, 3262.0, 1848.0, 870.0, 2704.0, 3910.0, 2833.0, 2091.0, 3090.0, 146.0, 993.0, 2995.0, 328.0, 1138.0, 2995.0, 1904.0, 1091.0, 2872.0, 2287.0, 2325.0, 328.0, 3858.0, 3858.0, 411.0, 1889.0, 3262.0, 3858.0, 146.0, 3625.0, 74.0, 3424.0, 3260.0, 3260.0, 3459.0, 4029.0, 1138.0, 2833.0, 3424.0, 1138.0, 1091.0, 522.0, 1138.0, 667.0, 1138.0, 328.0, 2833.0, 1904.0, 3260.0, 3639.0, 3260.0, 1091.0, 2632.0, 2704.0, 2833.0, 328.0, 2325.0, 3639.0"
811,"46.0, NaN, 1898.0"
812,"2011.0, 3431.0, 3024.0, NaN, 1210.0, 2011.0, 2671.0, 4071.0, 2011.0, 3026.0, NaN, NaN, 1090.0, 3230.0, 1382.0"
813,"3827.0, 806.0, 4014.0, NaN, NaN, NaN, NaN, 3827.0, 1364.0, 3005.0, NaN, 1672.0, NaN, 1652.0, 2011.0, 3143.0, 3959.0, NaN, 278.0, 249.0, NaN, 1610.0, NaN, 878.0, 2415.0, NaN, NaN, 836.0, 249.0, 3881.0, 399.0, 2011.0, 3827.0, NaN, 3293.0, NaN"
814,1807.0
815,"824.0, 824.0, 345.0"
816,"3900.0, 3903.0, 694.0, 3981.0, 2049.0, 3910.0, 2722.0, 3625.0, 2049.0, 3901.0, 2268.0"
817,"1176.0, 3970.0, NaN, 3970.0, 2207.0, 3981.0, 1775.0"
819,"1229.0, NaN, 3502.0, 2833.0"
820,1164.0
821,"3229.0, 2491.0, 578.0, 382.0, 1164.0"
822,"281.0, 1628.0, 1523.0, 3259.0, 3916.0, 281.0, 1628.0, 2624.0, 1064.0, 2447.0, 2624.0, 3274.0, 1045.0, 1628.0, 2447.0, 3259.0, 2384.0, 3916.0, 1358.0, 2624.0, 1628.0, 3916.0, 1628.0, 1358.0, 3274.0, 1628.0, 3349.0, 2447.0, 1628.0, 281.0, 2447.0, 3259.0, 1628.0, 3916.0, 677.0"
823,"NaN, 2668.0, 2668.0, 178.0, NaN, 3619.0, NaN, 2668.0, 2402.0, 2668.0, 394.0, 3250.0, 3250.0, 178.0, 2982.0, NaN, 54.0"
824,"178.0, 178.0, 2175.0, 3625.0, 2175.0, 976.0, 2405.0, 976.0, 759.0, 3625.0, 2175.0, 2355.0, 2175.0, 3625.0, 1991.0, 3682.0, 178.0, 2930.0, 2668.0, 178.0, 178.0, 976.0, 1045.0, 3625.0, 178.0, 178.0, 178.0, 178.0, 3625.0, 2405.0, 1045.0, 1974.0, 178.0, 178.0, 2175.0, 2982.0, 3916.0, 178.0, 2063.0, 2668.0, 2405.0, 1045.0, 2175.0, 2175.0, 2872.0, 2175.0, 178.0"
826,"3497.0, 2995.0"
827,"3775.0, 3267.0, 1112.0, 2890.0, 3897.0, 4129.0, 3901.0, 1807.0, 3905.0, 3915.0, 3540.0, 3173.0, 3625.0, 274.0, 2582.0, 2829.0, 3523.0, 3910.0, 3267.0, 3903.0, 4155.0, 2470.0, 4064.0, 777.0, 2209.0, 274.0, 1225.0, 2062.0, 3530.0, 1518.0, 2650.0, 2062.0, 3992.0, 3903.0, 3901.0, 2919.0, 3444.0, 1772.0, 715.0, 1118.0, 3042.0, 2196.0, 2256.0, 2565.0, 3444.0, 2256.0, 1807.0, 4132.0, 2062.0, 3909.0, 3173.0, 3042.0, 2473.0, 2582.0, 327.0, 766.0, 2209.0, 547.0, 4129.0, 3903.0, 1508.0, 3901.0, 2879.0, 855.0, 464.0, 219.0, 3775.0, 188.0, 3307.0, 3901.0, 813.0, 3915.0, 3900.0, 218.0, 614.0, 1112.0, 3902.0, 1016.0, 3902.0, 3902.0, 3245.0, 1551.0, 2.0, 3444.0, 3905.0, 2341.0, 3042.0, 2256.0, 614.0, 13.0, 3185.0, 3444.0, 3901.0, 136.0, 3914.0, 547.0, 1980.0, 4070.0, 2473.0, 300.0, 3775.0, 3902.0, 2658.0, 614.0, 779.0, 991.0, 2942.0, 3905.0, 3970.0, 2341.0, 74.0, 3915.0, 337.0, 3653.0, 3669.0, 1807.0, 3901.0, 3697.0, 4085.0, 337.0, 2460.0, 4070.0, 3900.0, 2919.0, 3901.0, 2464.0, 1635.0, 3903.0, 3961.0, 1772.0, 2700.0, 3836.0, 3540.0, 1524.0, 3915.0, 614.0, 3914.0, 1250.0, 3903.0, 813.0, 3949.0, 2829.0, 779.0, 2942.0, 3909.0, 914.0, 3775.0, 3905.0, 2464.0, 1711.0, 3905.0, 1524.0, 3916.0, 274.0, 4085.0, 1518.0, 4042.0, 580.0, 219.0, 3669.0, 2565.0, 3910.0, 2062.0, 3625.0, 3915.0, 1225.0, 2829.0, 3775.0, 4035.0, 1551.0, 3934.0, 1772.0, 3961.0, 2062.0, 3042.0, 3917.0, 2196.0, 2942.0, 3173.0, 3915.0, 1505.0, 3897.0, 337.0, 1518.0, 3900.0, 3042.0, 3902.0, 1366.0, 3909.0, 385.0, 3173.0, 385.0, 3902.0, 1244.0, 3910.0, 3836.0, 1705.0, 1369.0, 1705.0, 4085.0, 1350.0, 3901.0, 3910.0, 338.0, 3910.0, 3901.0, 2005.0, 3905.0, 3905.0, 3903.0, 3900.0, 3910.0, 1366.0, 3961.0, 188.0, 3995.0, 855.0, 4129.0, 2829.0, 3901.0, 4133.0, 4053.0, 2565.0, 3908.0, 3903.0, 1138.0, 1524.0, 1524.0, 3902.0, 3444.0, 272.0, 2256.0, 219.0, 3901.0, 3915.0, 3901.0, 219.0, 337.0, 1016.0, 1807.0, 1363.0, 3042.0, 3916.0, 37.0, 2443.0, 2829.0, 2872.0, 614.0, 3902.0, 3995.0, 994.0, 81.0, 3916.0, 3901.0, 2256.0, 3185.0, 1244.0, 337.0, 4064.0, 4120.0, 2062.0, 327.0, 3901.0, 440.0, 3836.0, 580.0, 2196.0, 300.0, 2829.0, 3902.0, 3903.0, 614.0, 274.0, 385.0, 337.0, 1515.0, 3908.0, 3910.0, 1763.0, 547.0, 2829.0, 217.0, 914.0, 3836.0, 337.0, 3909.0, 1463.0, 3138.0, 3909.0, 1807.0, 3185.0, 1807.0, 1980.0, 1920.0, 3908.0, 3901.0, 218.0, 3900.0, 3999.0, 3910.0, 3900.0, 2650.0, 3900.0, 3307.0, 975.0, 4064.0, 3949.0, 3894.0, 3901.0, 1244.0, 3900.0, 3042.0, 3042.0, 614.0, 3917.0, 327.0, 4120.0, 2389.0, 3324.0, 1300.0, 3900.0, 348.0, 3915.0, 4085.0, 3901.0, 3900.0, 2256.0, 975.0, 1763.0, 1244.0, 3908.0, 3903.0, 3900.0, 3902.0, 3173.0, 2196.0, 3444.0, 3901.0, 2658.0, 3325.0, 614.0, 3836.0, 2443.0, 614.0, 789.0, 3900.0, 580.0, 2951.0, 3903.0, 3900.0, 614.0, 4133.0, 3981.0, 3923.0, 1807.0, 3625.0, 914.0, 3916.0, 1013.0, 1124.0, 2256.0, 1335.0, 953.0, 219.0, 4070.0, 3444.0, 1518.0, 3836.0, 3910.0, 3903.0, 1463.0, 1667.0, 715.0, 813.0, 3948.0, 855.0, 394.0, 3915.0, 1244.0, 777.0, 2565.0, 614.0, 3836.0, 3902.0, 3245.0, 991.0"
828,"667.0, 667.0"
829,"564.0, 669.0, 1064.0, 622.0, 3138.0, 17.0, 1920.0, 3778.0, 2710.0, 977.0, 3540.0, 3373.0, 236.0, 3349.0, 3775.0, 2384.0, 1943.0, 390.0, 3915.0, 2430.0, 2624.0, 1361.0, 1064.0, 390.0, 914.0, 2430.0, 622.0, 2797.0, 4060.0, 244.0, 2730.0, 3483.0, 3653.0, 390.0, 2738.0, 2624.0, 536.0, 3882.0, 1763.0, 2080.0, 523.0, 2464.0, 17.0, 1415.0, 17.0, 2822.0, NaN, 2730.0, 1006.0, 2757.0, 2710.0, 3916.0, 922.0, 2384.0, 1000.0, 2710.0, 622.0, 2615.0, 3954.0, 1011.0, 3349.0, 2884.0, 3138.0, 88.0, 3349.0, 1920.0, 622.0, 464.0, 3024.0, 1907.0, 1877.0, 1505.0, 4047.0, 2005.0, 3228.0, NaN, 3625.0, 3625.0, 3259.0, 1006.0, 3540.0, 3259.0, 3901.0, 2470.0, 3310.0, 3138.0, 1772.0, 2209.0, 3373.0, 4195.0, 2562.0, 3653.0, 2470.0, 2624.0, 2341.0, 74.0, 2710.0, 3259.0, 3259.0, 3954.0, 2209.0, 314.0, 2730.0, 3915.0, 2209.0, 2710.0, 3078.0, 2730.0, 1481.0, 3540.0, 1000.0, 2384.0, 2730.0, 3985.0, 3259.0, 4030.0, 1725.0, 732.0, 2730.0, 4104.0, 237.0, 2765.0, 3389.0, 1006.0, 74.0, 977.0, 1064.0, 3468.0, 2005.0, 732.0, 1176.0, 1176.0, 399.0, 1006.0, 390.0, 17.0, 3775.0, 3907.0, 1006.0, 3047.0, 3915.0, 3653.0, 1064.0, 57.0, 81.0, 3914.0, 304.0, NaN, 3625.0, 562.0, 3259.0, 1920.0, 3915.0, 2942.0, 4002.0, 1667.0, 646.0, 3653.0, 622.0, 2105.0, 4002.0, 2710.0, 3540.0, 2512.0, 17.0, 1920.0, 3259.0, 3778.0, 4030.0, 1176.0, 327.0, 3901.0, 2209.0, 1920.0, 2730.0, 2730.0, 777.0, 2730.0, 3161.0, 732.0, 1980.0, 3653.0, 2710.0, 74.0, 17.0, 3353.0, 455.0, 2384.0, 977.0, 237.0, 1064.0, 2624.0, 4053.0, 3775.0, 3259.0, 4053.0, 1000.0, 3953.0, 2547.0, 2624.0, 3353.0, 1907.0, 813.0, 2624.0, 4153.0, 732.0, 88.0, 13.0, 1883.0, 3907.0, 314.0, 3654.0, 4061.0, 3282.0, 3653.0, 767.0, 3349.0, 922.0, 2464.0, 2384.0, 664.0, 2822.0, 622.0, 3244.0, 3373.0, 3668.0, 977.0, 3510.0, 536.0, 536.0, 3259.0, 813.0, 3244.0, 4104.0, 1708.0, 1772.0, 2186.0, 2080.0, 2624.0, 3267.0, 2730.0, 1704.0, 3259.0, 1763.0, 88.0, 4028.0, 390.0, 3755.0, 17.0, 2005.0, NaN, 2624.0, 2617.0, 2080.0, 3514.0, 74.0, 3228.0, 3114.0, 1708.0, 1505.0, 2091.0, 3654.0, 2624.0, 4028.0, 88.0, 3653.0, 1980.0, 474.0, 141.0, NaN, 669.0, 2730.0, 88.0, 3915.0, 4047.0, 4266.0, 1006.0, 74.0, 3953.0, 3178.0, 2396.0, 732.0, 2617.0, 2464.0, 568.0, 2730.0, 677.0, 1701.0, 180.0, 2624.0, 1772.0, 3961.0, 2730.0, 3244.0, 1176.0, 2730.0, 74.0, 622.0, 4122.0, 2049.0, 3848.0, 4047.0, 2624.0, 931.0, 3138.0, 4028.0, 3125.0, 1064.0, 2038.0, 3954.0, 1212.0, 2430.0, 1000.0, 3259.0, 2624.0, 1064.0, 1807.0, 4195.0, 4035.0, 423.0, 2179.0, 17.0, 4061.0, 622.0, 300.0, 977.0, 1594.0, 922.0, 455.0, 2384.0, 2624.0, 3653.0, 3259.0, 2710.0, 3138.0, 2730.0, 536.0, 2091.0"
830,"NaN, NaN, NaN, 1422.0, 2065.0, NaN, NaN, NaN, 376.0, 596.0, 3179.0, NaN, NaN, 2483.0"
831,"1043.0, 399.0, 455.0, 3293.0, 399.0, 3293.0, 399.0, 3916.0, 3916.0, 1043.0, 399.0, 1043.0, 1652.0, 249.0, 455.0, 141.0, 3867.0, 399.0, 1043.0, 3287.0"
832,"3760.0, 3867.0, 3587.0"
833,248.0
834,"146.0, 1138.0"
835,NaN
836,"3900.0, 533.0"
837,"3072.0, NaN, 2198.0, 3072.0, 1365.0, 2198.0"
838,1348.0
839,"88.0, 2203.0, 2942.0, 2203.0, 347.0, 3259.0, 463.0, 991.0, 975.0, 2580.0, 3138.0, 1462.0, 1524.0, 2942.0, 2470.0, 3259.0, 1350.0, 390.0, 2275.0, 1650.0, 347.0, 2492.0, 2716.0, 3376.0, 747.0, 975.0, 4048.0, 1032.0, 3224.0, 1796.0, 2080.0, 3836.0, 3173.0, 2580.0, 1796.0, 975.0, 2700.0, 2942.0, 74.0, 3767.0, 347.0, 747.0, 1583.0, 2690.0, 975.0, 978.0, 1032.0, NaN, 3259.0, 2470.0, 3963.0, 136.0, 1796.0, 3963.0, 88.0, 1980.0, 2942.0, 2951.0, 3138.0, NaN, 347.0, 545.0, 2452.0, 975.0, 1980.0"
840,"4028.0, 3920.0, 2897.0, 4027.0, 3920.0, 4027.0, 3413.0, 4028.0, 327.0"
841,"1508.0, 1508.0, 2256.0, 1027.0, 2457.0"
842,"NaN, 3916.0, 2320.0, NaN, NaN, 3570.0"
843,"3916.0, NaN, 3901.0, 464.0, 3901.0, NaN, 2011.0, 3901.0, 3582.0, 1619.0, 2081.0, 464.0"
844,"468.0, NaN, 468.0, NaN, 2464.0, 3903.0, NaN, 1608.0, 1807.0, 468.0, NaN, 3900.0"
846,289.0
847,"3994.0, 3181.0, 775.0, 3994.0, 3540.0, 3543.0, 3540.0, 1505.0, 744.0, 3390.0, 3910.0, 664.0, 2569.0, 2569.0, 3994.0, 3181.0, 1505.0, 3181.0, 218.0, 3613.0, 1210.0, 2569.0, 3540.0, 3543.0, 836.0, 4213.0, 391.0, 2569.0, 1920.0, 2894.0, 3540.0, 3316.0, 3994.0, 1505.0, 2569.0, 613.0, 237.0, 1760.0, 1772.0, 218.0, 3390.0, 3316.0, 1920.0, 3540.0, 4133.0, 3181.0, 3912.0, 2569.0, 3181.0, 1920.0, 3540.0, 3913.0, 3901.0, 3914.0, 3994.0, 391.0, 3924.0, 3994.0, 3181.0, 3540.0, 2942.0, 3914.0, 2942.0, 4214.0, 1760.0"
848,"1744.0, NaN"
849,"3981.0, 880.0, 2049.0, 2049.0, 2049.0, NaN, NaN, 2049.0, 880.0, NaN, NaN, 1063.0"
850,"1772.0, 1980.0, 4225.0, 3928.0, 3900.0, 2470.0, 2473.0, 3024.0, 4157.0, 4157.0, 1772.0, 1505.0, 3024.0, 3910.0, 4156.0, 3901.0, 914.0, 2951.0, 4225.0, 3910.0, 3024.0, 4157.0, 3902.0, 1772.0, 3901.0, 1772.0, 2658.0"
851,"2464.0, 188.0, 1980.0, 188.0, 2470.0, 855.0, 2826.0"
852,"NaN, NaN"
853,"2085.0, 1405.0, 3254.0, 407.0, 2162.0, 344.0, 773.0, 3179.0, 2022.0, 2289.0, 2386.0, 773.0, 1286.0, 539.0, NaN, 3254.0, 3916.0, 3760.0, 2458.0, 539.0, 3557.0, 2022.0, 2483.0, 3073.0, 2126.0, 2501.0, 2126.0, 2147.0, 2147.0, 1529.0, 1063.0, 1373.0, 1405.0, 3254.0, 74.0, 1803.0, 2830.0, 3254.0, 2126.0, 3873.0, 1063.0, 1966.0, 2126.0, 344.0, 2483.0, 2561.0, 3107.0, 344.0, 2830.0, 1529.0, 344.0, 3254.0, 3557.0, 1803.0, 2483.0, 344.0, NaN, 924.0, 3587.0, 2483.0, 1803.0, 924.0, 2483.0, 407.0, 1405.0, 344.0, 3981.0, 3179.0, 3254.0, 2414.0, 3073.0, 679.0, 3313.0, 3915.0, 1388.0, 2754.0, 766.0, 3914.0, 924.0, 3873.0, 3791.0, 3867.0, 2065.0, 2126.0, NaN, 407.0, 3557.0, 2754.0, 2126.0, 407.0, 3286.0, 2085.0, 924.0, 407.0, 376.0, 3254.0, 1803.0, 3867.0, 2414.0, 892.0, 871.0, 2754.0, 3636.0, 344.0, 2754.0, 3365.0, 3179.0, 3981.0, 3179.0, 281.0, 2501.0, 2483.0, 1405.0, 206.0, 2126.0, 3254.0, 2022.0, 3313.0, 407.0, 2754.0, 3873.0, 1405.0, 3179.0, 1078.0, 2483.0, 3073.0, 3254.0, 1422.0, 2296.0, 2022.0, 3107.0, 2483.0, 344.0, 3073.0, 2754.0, 2011.0, 3916.0, 3107.0, 407.0, 1415.0, 3850.0, 1173.0, 3981.0, 3254.0, 934.0, 2022.0, 2022.0, 924.0, 407.0, 3254.0, 407.0, 3760.0"
854,3639.0
855,975.0
856,"2733.0, 3610.0"
858,"NaN, NaN, NaN, NaN"
859,"1358.0, 2090.0, 1426.0"
860,"3902.0, 3900.0, 3903.0, 137.0, 3902.0, 732.0, 3903.0, 1737.0, 3902.0, 2091.0, NaN, 3910.0, 3900.0, 1865.0, 411.0, 3902.0, 2995.0, 3902.0, 3911.0, 3903.0, 450.0, 3901.0, 3903.0, 1873.0, 3900.0, 3911.0, 1801.0, 1176.0, 3903.0, 1421.0, 3900.0, 3911.0, 3901.0, 3902.0, 3424.0, 3262.0, 3901.0, 3910.0, 19.0, 3900.0"
861,"4012.0, 1920.0, 3907.0, 3909.0, 4012.0, 4013.0, 2470.0, 1807.0, 914.0, 4012.0, 4012.0, 2890.0, 3903.0, 3932.0, 4013.0, 3908.0, 4013.0, 2469.0, 547.0"
