original_title,title_length,production_companies
Tangled,7, Walt Disney Animation Studios
Bangkok Dangerous,17, International Production Company
Scary Movie,11,Gold/Miller Productions
Wall Street: Money Never Sleeps,31, Dune Entertainment
The Good German,15,Warner Bros.
New in Town,11,Lionsgate
This Is Where I Leave You,25, Warner Bros.
The Bourne Supremacy,20, Motion Picture THETA Produktionsgesellschaft
Something's Gotta Give,22, Warner Bros.
Mission: Impossible - Rogue Nation,34,Paramount Pictures
Entourage,9,Warner Bros.
This Is the End,15,Columbia Pictures
House of Wax,12, Warner Bros.
Almost Famous,13, DreamWorks Pictures
Dead Silence,12,Universal Pictures
Predators,9,Twentieth Century Fox Film Corporation
No Escape,9,Bold Films
Harry Potter and the Chamber of Secrets,39, Heyday Films
The Mummy: Tomb of the Dragon Emperor,37, China Film Co-Production Corporation
Iron Man 2,10,Marvel Studios
"Monsters, Inc.",14, Pixar Animation Studios
Bridget Jones's Diary,21, Studio Canal
The Lake House,14, Vertigo Entertainment
Conviction,10, Omega Entertainment
The Karate Kid,14, Jerry Weintraub Productions
Escape Plan,11, Atmosphere Entertainment MM
The Kid,7,Walt Disney Pictures
Dreamcatcher,12, WV Films II
The Maze Runner,15, Twentieth Century Fox Film Corporation
Nanny McPhee and the Big Bang,29, Working Title Films
Blade: Trinity,14, Imaginary Forces
Clockstoppers,13,Paramount Pictures
The Frozen Ground,17, Emmett/Furla Films
All the King's Men,18,Columbia Pictures Corporation
16 Blocks,9,Donners' Company
The Book of Eli,15,Alcon Entertainment
Stuart Little 2,15,Columbia Pictures
Night at the Museum: Secret of the Tomb,39,Twentieth Century Fox Film Corporation
Hulk,4, Valhalla Motion Pictures
Open Range,10, Touchstone Pictures
No Country for Old Men,22,Miramax Films
Watchmen,8,Paramount Pictures
Angels & Demons,15, Skylark Productions
Hotel Transylvania 2,20, Sony Pictures Animation
Reindeer Games,14, Marty Katz Productions
Thirteen Days,13,New Line Cinema
Underworld: Awakening,21, UW4 Productions
The Cold Light of Day,21, Galavis Film
Beowulf,7, Shangri-La Entertainment
The Hangover Part II,20, Living Films
The Pursuit of Happyness,24, Escape Artists
In Bruges,9, Twins Financing
Scooby-Doo,10, Mosaic Media Group
Pompeii,7, TriStar Pictures
G-Force,7, Jerry Bruckheimer Films
Flushed Away,12,Aardman Animations
In Time,7, New Regency Pictures
Made of Honor,13,Columbia Pictures
Eight Below,11, Vertigo Entertainment
Wonderland,10,Lions Gate Films
Wicker Park,11, Mel's Cite du Cinema
Mission: Impossible - Rogue Nation,34, Skydance Productions
Beowulf,7, Paramount Animation
Get Smart,9, Mad Chance
Collateral Damage,17, Hacienda Productions
Star Trek,9,Paramount Pictures
Devil,5,Universal Pictures
Cats & Dogs,11, NPV Entertainment
Suffragette,11,Ruby Films
Run All Night,13,Vertigo Entertainment
Disconnect,10, Liddell Entertainment
Max,3,Sunswept Entertainment
Piranha 3D,10, Dimension Films
Planes: Fire & Rescue,21,Walt Disney Pictures
Step Up 2: The Streets,22, Offspring Entertainment
Maleficent,10,Walt Disney Pictures
Transformers: Dark of the Moon,30, Indochina Productions
Blade II,8,New Line Cinema
Underworld: Evolution,21,Lakeshore Entertainment
Terminator Salvation,20,Columbia Pictures
X-Men Origins: Wolverine,24, Dune Entertainment
Agent Cody Banks,16, Dylan Sellers Productions
Slumdog Millionaire,19, Warner Bros.
A Very Harold & Kumar Christmas,31,New Line Cinema
Lo imposible,12, Canal+ EspaÃ±a
Chicken Run,11, DreamWorks Animation
Coach Carter,12, MTV Films
Agent Cody Banks 2: Destination London,38, Maverick Films
Little Black Book,17, Blue Star Pictures
Stuck on You,12,Twentieth Century Fox Film Corporation
The Ugly Truth,14,Lakeshore Entertainment
The Last Samurai,16, Bedford Falls Company
White Noise,11,Universal Pictures
Deux frÃ¨res,12, Canal+
"I, Frankenstein",15, Sidney Kimmel Entertainment
Secret Window,13, Mel's Cite du Cinema
Four Christmases,16, Spyglass Entertainment
Brokeback Mountain,18, Alberta Film Entertainment
Boys and Girls,14,Dimension Films
Promised Land,13, Media Farm
Neighbors,9,Universal Pictures
Beastly,7,CBS Films
The Haunted Mansion,19, Doom Buggy Productions
In the Valley of Elah,21,Summit Entertainment
The Soloist,11,DreamWorks
Promised Land,13, Focus Features
The Last Samurai,16, Radar Pictures
xXx: State of the Union,23, Columbia Pictures Corporation
Daddy Day Camp,14,Revolution Studios
Flightplan,10,Imagine Entertainment
How Do You Know,15, Road Rebel
Lucky Number Slevin,19, VIP Medienfonds 4
Mission: Impossible - Ghost Protocol,36, Revolution Sun Studios
Gladiator,9, Red Wagon Entertainment
The Dilemma,11,Imagine Entertainment
X-Men,5, Springwood Productions
Enemy at the Gates,18, Mandalay Pictures
Johnson Family Vacation,23,Fox Searchlight Pictures
50 First Dates,14,Columbia Pictures Corporation
Timeline,8,Paramount Pictures
The Boat That Rocked,20, Portobello Studios
The Incredibles,15,Walt Disney Pictures
21 & Over,9,Relativity Media
G-Force,7,Walt Disney Pictures
Transformers: Revenge of the Fallen,35, DreamWorks SKG
Becoming Jane,13, Bueprint Pictures
Self/less,9, Ram Bergman Productions
Couples Retreat,15, Wild West Picture Show Productions
The Debt,8, Pioneer Pictures
Oz: The Great and Powerful,26, Roth Films
My Bloody Valentine,19,Lionsgate
The Man from U.N.C.L.E.,23, RatPac-Dune Entertainment
Project Almanac,15, MTV Films
Date Night,10,Twentieth Century Fox Film Corporation
The Brothers Grimm,18, Reforma Films
Killer Joe,10, ANA Media
Inglourious Basterds,20, A Band Apart
Promised Land,13,Participant Media
The Big Wedding,15, Two Ton Films
Shall We Dance?,15,Miramax Films
xXx: State of the Union,23, Revolution Studios
Mud,3,FilmNation Entertainment
What Happens in Vegas,21, Penn Station Entertainment
4: Rise of the Silver Surfer,28, Constantin Film Produktion
Movie 43,8, Witness Protection Films
Solitary Man,12, Millennium Films
9,1,Focus Films
Cheaper by the Dozen,20, Robert Simonds Productions
K-19: The Widowmaker,20, New Regency Pictures
Night at the Museum: Battle of the Smithsonian,46, Museum Canada Productions
The Jacket,10, Rising Star
Unstoppable,11, Prospect Park
The Hitcher,11, Platinum Dunes
Mr. Bean's Holiday,18, Working Title Films
Charlie Wilson's War,20, Playtone Production
Derailed,8,Miramax Films
War,3,Mosaic Media Group
Contraband,10,Universal Pictures
The Bling Ring,14,PathÃ© Distribution
Action Replayy,14, Hari Om Entertainment Co.
Kingsman: The Secret Service,28, Cloudy Productions
United 93,9, StudioCanal
Clash of the Titans,19, Warner Bros.
No Strings Attached,19, Montecito Picture Company
Assault on Precinct 13,22, Biscayne Pictures
The Monuments Men,17, Smokehouse Pictures
Flags of Our Fathers,20, Warner Bros.
The Emperor's New Groove,24,Walt Disney Pictures
Hotel Rwanda,12, Endgame Entertainment
Bedtime Stories,15, Happy Madison Productions
The Day the Earth Stood Still,29, Earth Canada Productions
The Visit,9, Blinding Edge Pictures
Despicable Me,13,Universal Pictures
The Rite,8, Contrafilm
We Were Soldiers,16, Wheelhouse Entertainment
The Blind Side,14, Zucker/Netter Productions
Ice Age,7,Twentieth Century Fox Film Corporation
The Sorcerer's Apprentice,25, Broken Road Productions
Paul Blart: Mall Cop,20, Happy Madison Productions
The Expendables 3,17, Nu Image Films
The Ides of March,17,Appian Way
Reign Over Me,13, Sunlight Productions
White House Down,16, Iron Horse Entertainment (II)
The Lego Movie,14, Vertigo Entertainment
Sin City,8, Miramax
The Curious Case of Benjamin Button,35, The
Chef,4, Kilburn Media
Starsky & Hutch,15, Warner Bros.
Conviction,10,Oceana Media Finance
Eye in the Sky,14, Raindog Films
Little Man,10,Revolution Studios
United 93,9, Sidney Kimmel Entertainment
The Eagle,9, Focus Features
Sahara,6, Mace Neufeld Productions
Nick and Norah's Infinite Playlist,34, Mandate Pictures
Inception,9, Syncopy
Almost Famous,13,Columbia Pictures
Bridge of Spies,15, Fox 2000 Pictures
Colombiana,10, Grive Productions
Maid in Manhattan,17,Columbia Pictures
Broken City,11, New Regency Pictures
The Grudge,10,Ghost House Pictures
The Santa Clause 2,18,Walt Disney Pictures
Fun Size,8, Nickelodeon Movies
50 First Dates,14, Flower Films (II)
The November Man,16, SPD Films
Hoodwinked!,11,The Weinstein Company
The Ugly Truth,14, Relativity Media
3:10 to Yuma,12, Lionsgate
Miami Vice,10, Metropolis Films
Arbitrage,9, Lucky Monkey Pictures
Eragon,6, Fox 2000 Pictures
Let's Be Cops,13, Genre Films
Click,5, Columbia Pictures Corporation
Ocean's Twelve,14, Warner Bros.
Harry Brown,11, UK Film Council
Something's Gotta Give,22,Columbia Pictures Corporation
He's Just Not That Into You,27,New Line Cinema
Happy Feet Two,14, Warner Bros.
The Sentinel,12, Epsilon Motion Pictures
Vacancy,7,Screen Gems
Race to Witch Mountain,22, Gunn Films
Lucky Number Slevin,19, FilmEngine
Paranoia,8, IM Global
Lone Survivor,13, Herrick Entertainment
Australia,9, Ingenious Film Partners
FearDotCom,10, DoRo Fiction Film
Walk the Line,13, Fox 2000 Pictures
The Express,11,Davis Entertainment
4: Rise of the Silver Surfer,28, Twentieth Century Fox Film Corporation
Couples Retreat,15,Universal Pictures
Sweeney Todd: The Demon Barber of Fleet Street,46, Tim Burton Productions
The Adventures of Tintin,24, WingNut Films
The Boat That Rocked,20, Working Title Films
Rango,5, Blind Wink
Escape from Planet Earth,24, The
The Wolf of Wall Street,23, Red Granite Pictures
Scream 4,8,Dimension Films
The Chronicles of Riddick,25, One Race Productions
The Jacket,10, 2929 Productions
Furious 7,9, Dentsu
Bridge of Spies,15,DreamWorks SKG
Dracula Untold,14, Legendary Pictures
The Love Guru,13, Goldcrest Pictures
Crank: High Voltage,19, Radical Media
The Green Hornet,16, Reliance BIG Entertainment
EuroTrip,8,DreamWorks SKG
Dark Shadows,12, Tim Burton Productions
Don't Be Afraid of the Dark,27, Necropia
The Brothers Grimm,18, Atlas Entertainment
The Rover,9, Screen Australia
Bullet to the Head,18, Automatik Entertainment
The Cold Light of Day,21,Summit Entertainment
Lucky Number Slevin,19, Ascendant Pictures
The Assassination of Jesse James by the Coward Robert Ford,58, Warner Bros.
Jack the Giant Slayer,21, Legendary Pictures
Hercules,8, Flynn Picture Company
Lone Survivor,13, Closest to the Hole Productions
Percy Jackson: Sea of Monsters,30, Sunswept Entertainment
Moon,4, Xingu Films
Apollo 18,9, Dimension Films
Lawless,7, Annapurna Pictures
The Little Prince,17,Onyx Films
Big Eyes,8, Electric City Entertainment
Room,4, A24
Doomsday,8, Internationale Filmproduktion Blackbird Dritte
Hotel Rwanda,12,Lions Gate Films
The Secret of Moonacre,22, Spice Factory
The Illusionist,15, Contagious Entertainment
The Lord of the Rings: The Two Towers,37, New Line Cinema
Freddy vs. Jason,16, Crystal Lake Entertainment
Surrogates,10, Top Shelf Productions
The King's Speech,17,The Weinstein Company
Haywire,7,Irish Film Board
Catwoman,8, DiNovi Pictures
Role Models,11, WideAwake
Man on Fire,11, Fox 2000 Pictures
Ant-Man,7,Marvel Studios
The Hunger Games: Catching Fire,31, Color Force
The Final Destination,21, Practical Pictures
The Grand Budapest Hotel,24, TSG Entertainment
Transcendence,13,Alcon Entertainment
Hugo,4, GK Films
The Guard,9, Crescendo Productions
Les MisÃ©rables,15, Working Title Films
The Lovely Bones,16,WingNut Films
Freddy vs. Jason,16,New Line Cinema
Armored,7,Screen Gems
The Legend of Bagger Vance,26, Epsilon Motion Pictures
The Karate Kid,14,Columbia Pictures
The Bad Lieutenant: Port of Call - New Orleans,46, Millennium Films
Justin Bieber: Never Say Never,30, Scooter Braun Films
The Rocker,10,Fox Atomic
War Horse,9, Kennedy/Marshall Company
Apollo 18,9,Bazelevs Production
The Guardian,12, Firm Films
Julie & Julia,13, Scott Rudin Productions
Insurgent,9, Red Wagon Entertainment
Katy Perry: Part of Me,22, Imagine Entertainment
Insomnia,8, Witt/Thomas Productions
The Age of Adaline,18, Sidney Kimmel Entertainment
Extremely Loud & Incredibly Close,33, Warner Bros.
The Revenant,12, Appian Way
Garfield,8, Davis Entertainment
The House Bunny,15, Relativity Media
Don't Be Afraid of the Dark,27, FilmDistrict
Nightcrawler,12,Bold Films
Secret in Their Eyes,20, Route One Films
Safe,4, Trigger Street Productions
Selma,5, PathÃ©
The Wild,8,Walt Disney Pictures
Paycheck,8, Province of British Columbia Film Incentive BC
Green Zone,10, StudioCanal
National Treasure: Book of Secrets,34, Walt Disney
War Horse,9, The
Red Dragon,10, Metro-Goldwyn-Mayer (MGM)
Transsiberian,13, Castelao Producciones
X-Men,5, Bad Hat Harry Productions
Jay and Silent Bob Strike Back,30,Dimension Films
Bangkok Dangerous,17,Virtual Studios
Runaway Jury,12, New Regency Pictures
Upside Down,11, France 2 CinÃ©ma
AntiTrust,9, Hyde Park Films
Identity Thief,14,Stuber Productions
Alice in Wonderland,19,Walt Disney Pictures
Dark Shadows,12, GK Films
Pitch Perfect 2,15,Universal Pictures
Guardians of the Galaxy,23, Bulletproof Cupid
The Hobbit: The Battle of the Five Armies,41, Metro-Goldwyn-Mayer (MGM)
Chronicle,9,Twentieth Century Fox Film Corporation
District 9,10, Canadian Film or Video Production Tax Credit (CPTC)
Upside Down,11, Transfilm
National Treasure: Book of Secrets,34, Saturn Films
Dr. Dolittle 2,14,Twentieth Century Fox Film Corporation
The Assassination of Jesse James by the Coward Robert Ford,58, Virtual Studios
Everything Must Go,18,Birdsong Pictures
Funny People,12, Happy Madison Productions
Transporter 2,13, Twentieth Century Fox Film Corporation
This Must Be the Place,22,ARP SÃ©lection
One Hour Photo,14,Fox Searchlight Pictures
Invictus,8, Mace Neufeld Productions
Wrath of the Titans,19, Warner Bros.
Safe,4, IM Global
Hostage,7,Miramax Films
Mr. Brooks,10,Tig Productions
Runaway Jury,12, Epsilon Motion Pictures
Sinister 2,10,Alliance Films
Season of the Witch,19, Relativity Media
The Karate Kid,14, Overbrook Entertainment
Pompeii,7,Impact Pictures
Madagascar,10,DreamWorks SKG
I'm Not There.,14, John Wells Productions
Elf,3, Guy Walks into a Bar Productions
The Phantom of the Opera,24,Odyssey Entertainment
Rambo,5, Millennium Films
Underworld: Awakening,21, Screen Gems
Bad Santa,9, Dimension Films (US version)
Tooth Fairy,11, Mayhem Pictures
State of Play,13, Andell Entertainment
That's My Boy,13, Happy Madison Productions
Brothers,8, Palomar Pictures (II)
Red Planet,10, Mars Production Pty. Ltd.
Rock Star,9, Bel Air Entertainment
Rendition,9, Level 1 Entertainment
The Rundown,11, Universal Pictures
Nebraska,8, Bona Fide Productions
Premium Rush,12,Pariah Entertainment Group
Guess Who,9,Columbia Pictures
Brothers,8, Michael De Luca Productions
Fantastic Mr. Fox,17, Regency Enterprises
Open Range,10,Tig Productions
The 6th Day,11, Phoenix Pictures
Legend of the Guardians: The Owls of Ga'Hoole,45, Warner Bros.
Gangs of New York,17,Miramax Films
What Lies Beneath,17, Twentieth Century Fox Film Corporation
Dark Shadows,12, Warner Bros.
X-Men: Days of Future Past,26, TSG Entertainment
Haywire,7, Relativity Media
Basic Instinct 2,16,Intermedia Films
Anger Management,16, Revolution Studios
The Adventures of Rocky & Bullwinkle,36, Capella International
The Gift,8,Blumhouse Productions
Sky High,8, Max Stronghold Productions Inc.
Jackass Presents: Bad Grandpa,29,Paramount Pictures
How to Lose Friends & Alienate People,37,UK Film Council
Pain & Gain,11, De Line Pictures
Push,4, Infinity Features Entertainment
Don't Say a Word,16, Regency Enterprises
In Bruges,9, Film4
Gladiator,9, Universal Pictures
Paul Blart: Mall Cop 2,22, Sony Pictures Home Entertainment
The Incredible Hulk,19, Valhalla Motion Pictures
Along Came Polly,16, Loofah Productions
The Tailor of Panama,20,Columbia Pictures
Eragon,6, Major Studio Partners
Shanghai Knights,16,Spyglass Entertainment
Sherlock Holmes: A Game of Shadows,34, Wigram Productions
The Eye,7,Paramount Vantage
The Day the Earth Stood Still,29, Dune Entertainment III
Meet the Parents,16, Universal Pictures
Joy Ride,8, New Regency Pictures
Rendition,9,Anonymous Content
Sex Tape,8, LStar Capital
The Dukes of Hazzard,20, Gerber Pictures
Disconnect,10, LD Entertainment
Tears of the Sun,16,Columbia Pictures
Godzilla,8,Toho Company
Enough,6,Columbia Pictures
Non-Stop,8, Silver Pictures
The Mortal Instruments: City of Bones,37, Unique Features
No Escape,9, Living Films
The Rover,9, FilmNation Entertainment
Pacific Rim,11,Legendary Pictures
We Are Marshall,15,Legendary Pictures
Priest,6, Buckaroo Entertainment
The Whole Ten Yards,19, Eclipse Catering
Transcendence,13, Syncopy
Never Let Me Go,15, DNA Films
Dhoom 2,7,Yash Raj Films
The Dilemma,11, Universal Pictures
Taken 3,7, CinÃ©+
Changeling,10, Malpaso Productions
What If,7, Caramel Film
Bring It On,11,Beacon Communications
Spotlight,9, Entertainment One Features
Jeepers Creepers,16, Cinerenta Medienbeteiligungs KG
Firewall,8,Village Roadshow Pictures
Inherent Vice,13, Warner Bros.
Mulholland Drive,16, Les Films Alain Sarde
The Reaping,11, Eyetronics
J. Edgar,8,Imagine Entertainment
Black or White,14,Treehouse Pictures
The Dark Knight,15, Syncopy
High Crimes,11, Epsilon Motion Pictures
Body of Lies,12, Warner Bros.
Star Trek: Nemesis,18,Paramount Pictures
Lo imposible,12, Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)
Big Miracle,11,Universal Pictures
Miami Vice,10, Forward Pass
Mr. Brooks,10, Relativity Media
Movie 43,8,Greenestreet Films
Vantage Point,13,Columbia Pictures
Blood Diamond,13, Virtual Studios
Taken 2,7, EuropaCorp
Night at the Museum: Secret of the Tomb,39, TSG Entertainment
The Big Bounce,14, Shangri-La Entertainment
Highlander: Endgame,19,Davis-Panzer Productions
Death Sentence,14,Twentieth Century Fox Film Corporation
Thor,4, Marvel Entertainment
Salt,4, Di Bonaventura Pictures
Final Destination,17,New Line Cinema
Lara Croft Tomb Raider: The Cradle of Life,42, Toho-Towa
Ouija,5, Hasbro
Furry Vengeance,15, Participant Media
