unit_cogs,name,quantity,Index,group
1.68,KAWA ZBOZOWA ANATOL 84 G EX,4,6003,COFFEE TEA
2.58,PIWO REDD`S APPLE 0_4L BUT.B\ZWR.,2,218,ALCOHOL
0.89,JOGOBELLA 150G CLASSIC,88,8418,DAIRY_CHESSE
3.53,CZEKOLADA RITTER 100 G,1,19147,SWEETS
1.06,ROGAL 7DAYS SZAMPANSKI,5,20652,SWEETS
1.16666666666667,GROSZEK KON.SLONECZNY OGROD,9,13227,GENERAL_FOOD
2.08,LODY GRAND,1,14829,ICE_CREAMS_FROZEN
1.5,JOGURT GRECKI 330 G,4,8595,DAIRY_CHESSE
0.46,NAP NAPI MULTIWITAMINA 200 ML,27,9814,DRINK_JUICE
1.09,WODA USTRONIANKA Z JODEM 1_5 L,5,9517,DRINK_JUICE
1.825,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G,12,16068,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.3230000000000002,PIWO HARNAS 0_5L BUTELKA,20,567,ALCOHOL
0.88,GUMA WRIGLEYS FRUIT 5 LIS,10,4233,CHEWING_GUM_LOLIPOPS
1.39302521008403,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,119,433,ALCOHOL
0.64,SOL KAMIENNA KLODAWA,1,12172,GENERAL_FOOD
1.16260869565217,SMIETANA 18% ZOOT 180G,23,7348,DAIRY_CHESSE
1.39639175257732,SEREK WIEJSKI 200G ZIARNISTY COTTAGE,97,6546,DAIRY_CHESSE
2.64,WLOSZCZYZNA PASKI 500G,2,15374,ICE_CREAMS_FROZEN
0.98,FRUGO ZIELONE 0_25 PET,15,10491,DRINK_JUICE
25.6219512195122,KRAKOWSKA SUCHA KG,0.82,17247,POULTRY
2.715,WIN SOS CZOSNKOWY 250ML,2,16707,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
14.9606741573034,SER LOWICKI,1.78,7687,DAIRY_CHESSE
1.19588235294118,WIN BARSZCZ CZERWONY 60 G,17,13661,GENERAL_FOOD
1.88,LODY BIG MILK CHOCO,12,15242,ICE_CREAMS_FROZEN
1.85,CIASTKA DESIMO ZBO?OWE 200G,3,20308,SWEETS
16.5,SER RYCKI /RADAMER/CYGANSKI/JAGRAMER,0.08,6918,DAIRY_CHESSE
3.66,LUDWIK D/NACZYN 1L MIETOW,4,3253,CHEMISTRY
0.44258610900832707,KT ZIEMNIAKI,422.72,21382,VEGETABLES
3.6,WLOSZCZYZNA PASKI 450G NORDIS,5,15979,ICE_CREAMS_FROZEN
7.39,PALUSZKI RYBNE FILET 300 G,2,15357,ICE_CREAMS_FROZEN
0.62,PRYMAT PRZYP.DO KURCZAKA,2,18119,SPICES
3.11950819672131,WODKA 1906 0_1 ML,122,22624,ALCOHOL
2.96,SP GALAT WIEPRZOWY 200G,5,16882,GENERAL_ITEMS
14.5,CUKIERKI MINI MIESZANKA,0.3,6330,COOKIES_BULK
1.98,WAFLE SUCHE 165 G,2,20467,SWEETS
1.29,NAP ENERG ROCKSTAR 0_25 PUSZKA,11,8901,DRINK_JUICE
2.34,KAWA TCHIBO FAMILI 100G,3,5961,COFFEE TEA
2.23,STAR CHIPS KEBAB 130 G,14,4702,CHIPS_FLAKES
9.43,MAK NIEBIESKI 400 G,1,12018,GENERAL
1.93,PIWO LECH SHANDY 0_5 BUT,8,850,ALCOHOL
3.1,BARSZCZ UKRAINSKI 450 G,1,15530,ICE_CREAMS_FROZEN
2.02,PIWO LECH  FREE 0_5 L  B/ZWR,7,259,ALCOHOL
0.12,REKAWICE JEDNORAZOWE,12,2244,CHEMISTRY
0.605764151127981,KT ZIEMNIAKI,511.09,21681,VEGETABLES
3.39,PUR 900 ML DLON+PAZN,2,3722,CHEMISTRY
24.99,WODKA STOCK 0_7L,1,22592,ALCOHOL
1.77,PIWO ZYWIEC 0_5L BUTELKA,30,816,ALCOHOL
2.62,PIWO KSIAZECE IPA 0_5 B/ZWR,3,573,ALCOHOL
0.18,ZMYWAK KUCHENNY MALY 1 SZT,8,2784,CHEMISTRY
3.52,ZUPA 9 WARZYW 450 G,1,11238,GENERAL
0.61,PRYMAT SOS SALATKOWY CZOSNKOWY,9,10078,DRINK_JUICE
1.07,DR O KISIEL SLOD.CHWILA MANGO+ANANAS32 G,6,11539,GENERAL
0.74,GILZY CHIEFS 100 SZT,10,5063,CIGARETTES
2.55,TWAROG POLTLUSTY SREMSKI 250G,20,7938,DAIRY_CHESSE
6.15,BREF ZEL 700 ML 10 X,1,3600,CHEMISTRY
0.99,SEREK HEJ STRACCIATELLA 150 G,1,7126,DAIRY_CHESSE
1.19,PROFI PASZTET DROB.FIRMOWY 131G,9,1616,POULTRY
1.78,MILKA CZEK 90 G PEANUT CARAMEL,1,20168,SWEETS
2.34,HELP PLYN DO WC 750 ML,3,2490,CHEMISTRY
4.31,ZNICZ TECZA,1,2132,CHEMISTRY
5.05666666666667,SOFTLAN PLYN DO PLUK.NIEB 1 L,3,2746,CHEMISTRY
1.95,KAWA ZBOZOWA ANATOL 84 G EX,11,5725,COFFEE TEA
0.53,GUMA MAMBA,6,4314,CHEWING_GUM_LOLIPOPS
5.52,SMAK MAK NUGGETS  300G,2,11499,GENERAL
1.12,KOMPRES 7 CM*7CM,1,3638,CHEMISTRY
0.92,WODA MUSZYNIANKA PLUS 0_6 L GAZ,2,8837,DRINK_JUICE
1.18,PAMIATKA,6,9279,DRINK_JUICE
3.2,SZNURA KANAPKA Z KEBABEM 160 G,2,11295,GENERAL
2.67,PIWO DESPERADOS 0_4 L 6%  B/BEZW,5,191,ALCOHOL
1.0,NOZE 12 SZT,1,3471,CHEMISTRY
3.58,LIPTON HERB.ZIELONA MALINA +TRUSK 25 EX,1,6126,COFFEE TEA
7.11,LODY ROLADA KORAL SMOAK,5,15316,ICE_CREAMS_FROZEN
1.11,WORECZKI SNIADANIOWE 100 SZT,6,2118,CHEMISTRY
2.65164682539683,C CHLEB KROJONY 0_6 KG,504,1269,BREAD
1.01,MAK ZLOTY LAN NITKA DOMOWA 250,14,14450,GROATS_RICE_PASTA
0.97,APPETITA PRZYPRAWA DO GULASZU 20 G,2,18264,SPICES
0.81,NAP TYMBARK 0_25 L JAB+WISNIA,9,9079,DRINK_JUICE
1.87,CIASTKA LEIBNIZ  ZOO 100 G ORYGINAL,8,19507,SWEETS
2.01263157894737,MAKARON CZANIECKI 250G SWOJSKI,38,14308,GROATS_RICE_PASTA
2.0366666666666697,WAFLE FAMILIJNE 180G SMIETANKOWE,6,19257,SWEETS
14.7943262411348,SZYNKA PRASOWANA KG,1.41,17059,POULTRY
1.71,PIWO ZYWIEC 0_5L BUTELKA,25,180,ALCOHOL
2.43,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,5,323,ALCOHOL
2.65,PIECZARKA CA?A 156 G S?ON.OGROD,3,13618,GENERAL_FOOD
1.35,LODY ROZEK MIX LOTERIA,30,15332,ICE_CREAMS_FROZEN
3.75,MAK LUBELLA JAJE WSTAZKA 400G,7,14135,GROATS_RICE_PASTA
1.3270588235294098,PROFI PASZTET DROB.FIRMOWY 131G,17,1535,POULTRY
3.33,FILETY SLEDZIOWE W OLEJU 170 G,2,10887,POULTRY
3.94,HOCHL KRAZEK 180 G TARCETT,3,6841,DAIRY_CHESSE
8.15,MAKA KOKOSOWA 1 KG,1,11948,GENERAL
9.95357142857143,PAP RGD LINK BLU,42,4962,CIGARETTES
3.38,TABLETKI POLOPIRYNA MAX 6 T,1,21192,TABLETS
3.75,SER CAMEMBERT 120 G PRESIDENT,2,7297,DAIRY_CHESSE
0.84,WODA AQA 0_7 L SPORT N/G,26,14717,ICE_CREAMS_FROZEN
3.17777777777778,NAP SPIR CYTRYNOWKA 0_1 30%,63,22653,ALCOHOL
2.56,SZPROT W POMIDORZE 175G LOSOS,5,11053,POULTRY
22.99,LIKIER WISNIOWY SERCE DEBOWA 100 ML,1,22846,ALCOHOL
0.58,BATON MILKY WAY 21 5,19,20065,SWEETS
8.99,LIPTON EX 88 TOR.,1,6124,COFFEE TEA
10.19,PERSIL 1_4 KG COLOR,1,11959,GENERAL
1.57,ZBYSZKO 3 WITAMINKI GAZ 1_5 L,6,10762,DRINK_JUICE
0.24,HERBATNIKI BE BE 16G,19,20776,SWEETS
2.43,KASZA JAGLANA 400 G,1,14131,GROATS_RICE_PASTA
2.43,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,2,400,ALCOHOL
1.98,MILKA CZEKOLADA MLECZNA 100G,3,19970,SWEETS
1.09,LODY ROZEK SERNIKOWY 115 ML,14,15165,ICE_CREAMS_FROZEN
4.1,TABLETKI SCORBOLAMID GARD?O 8 SZT,1,21144,TABLETS
1.19333333333333,KUBUS MAR.BAN.JAB.0_33L,18,10502,DRINK_JUICE
2.9,O KAWA INKA 150 G,8,12452,GENERAL_FOOD
4.5,FILETY Z MAKRELI W POMIDORACH 175 K FALA,2,11096,POULTRY
7.02,WODKA WYBOROWA 40% 0_2L BUT.,1,22638,ALCOHOL
2.53,MILKA 100GR YOGHURT,3,19960,SWEETS
3.17,MLEKO KOKOSOWE 250 ML,3,11482,GENERAL
0.52,SZYSZKA RYZOWA,18,13328,GENERAL_FOOD
5.49,PLYN KAMIEN I RDZA 750 ML,1,14,GENERAL_ITEMS
1.23692307692308,SONKO KASZA JECZMIENNA PERLOWA 4*100G,13,14431,GROATS_RICE_PASTA
2.19,WEDEL CZEK TRUSKAW 100G,5,20868,SWEETS
1.87,PLATKI OWSIAN GORSKIE 500G,9,12641,GENERAL_FOOD
2.06,WAFLE FAMILIJNE 180 G KAKAO,4,20233,SWEETS
1.71714285714286,NAP COCA COLA 0_5L,21,8895,DRINK_JUICE
2.84,KARMA CHAPPI  WOLOW/WARZYWA 500G,1,17741,GENERAL_ITEMS
1.49,HERBATA MINUTKA EARL GREY 40 T,1,6021,COFFEE TEA
0.99,PRYMAT PRZYPRAWA DO GRZANCA 40G,1,18050,SPICES
1.59,WODA JURAJSKA  CYTRYNA 1_5 L N/G,1,10454,DRINK_JUICE
1.21,SER TOP TYLZYCKI SERTOP,11,7121,DAIRY_CHESSE
3.03,KNORR FIX DO STROGONOFF,6,18427,SPICES
2.81,CHLEB ZYTNI 500G BENUS,1,12578,GENERAL_FOOD
2.65,PIWO SOMERSBY 0_5 PUSZKA,8,431,ALCOHOL
12.01,JACOBS VELVET  100G ROSP.SLOIK,1,19935,SWEETS
7.79833333333333,JACOBS KRONUNG 250G,6,6026,COFFEE TEA
1.01,MAK ZLOTY LAN NITKA DOMOWA 250,16,14506,GROATS_RICE_PASTA
4.99,KIE?BASA SWOJSKA S?OIK 300GR MUCHNIA STA,2,13417,GENERAL_FOOD
2.51,SER PLASTRY MLECZ ZAGRODA SZWAJCAR 150 G,5,14489,GROATS_RICE_PASTA
0.92,KNOR SOS DO SALATEK GRECKI,4,12750,GENERAL_FOOD
0.92,WODA MUSZYNIANKA 0_6 L PLUS,3,9504,DRINK_JUICE
1.04,MAKARON ARC-POL 250 G ?EZKI,9,8609,DAIRY_CHESSE
1.4,MAKARON SPAGHETI 400G SULMA,8,14219,GROATS_RICE_PASTA
0.47,LIZAK SMOCZEK 1 SZT,93,19759,SWEETS
1.74,VANISH OXI/ACTION MAX 30G PROSZEK,1,2114,CHEMISTRY
17.849462365591396,FILET Z MIRUNY,1.86,14814,ICE_CREAMS_FROZEN
1.98,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR,2,544,ALCOHOL
0.925,KT SZCZYPIOR,2,21935,VEGETABLES
0.9,CYKORIA SOS DO PIECZENI,10,13709,GENERAL_FOOD
1.51,DROPS HALLS MIOD CYTRYNA 33_5G,2,18825,SWEETS
1.45,KAWA WOSEBA RODZINNA 80G,9,5964,COFFEE TEA
7.03,WODKA WYBOROWA 40% 0_2L BUT.,5,22785,ALCOHOL
6.45126353790614,KT POMIDOR MALINOWY,13.85,21368,VEGETABLES
3.19,NAP MIRINDA 2_25 L,4,16677,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
2.9966666666666697,ALMETTE SZCZYPIOREK CEBULA 150G,3,7732,DAIRY_CHESSE
3.34,CATERING SANDWICH 180 G,2,11922,GENERAL
2.13,KARMA MR DOG SUPREME 500G,2,17788,GENERAL_ITEMS
0.99,B ROGAL MLECZNY 0_1KG,6,1374,BREAD
3.82,PIWO PILSNER URQUELL 0_5L BUTELKA,4,593,ALCOHOL
0.78,BATERIA MAXELL R3 AA,22,3790,CHEMISTRY
0.61,GRZESKI GOFROWE CZEKOLADA,24,19923,SWEETS
1.35,LODY ROZEK MIX,7,15160,ICE_CREAMS_FROZEN
2.17028183562048,KAPUSTA  KISZONA LUZ,67.77,12601,GENERAL_FOOD
3.18,FRYTKI KARBOWA 450 G,3,14664,ICE_CREAMS_FROZEN
3.2,ACE 1 L,1,1848,CHEMISTRY
2.46,LODY COFFE LATTE 200 ML,18,15560,ICE_CREAMS_FROZEN
1.15,PAPRYKARZ Z LOSOSIA 135 G DEGA,5,10974,POULTRY
2.64,WLOSZCZYZNA PASKI 500G,2,15208,ICE_CREAMS_FROZEN
1.08,LODY CHOCKOBERRY 60 ML,19,15558,ICE_CREAMS_FROZEN
6.16,WIN MAJONEZ 700G,11,16854,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
6.2,NAP SPIR KRAKOWSKA 0_2 SLIWKA,2,22800,ALCOHOL
0.65,ZAPALNICZKA KOLOR,46,5620,CIGARETTES
1.21,WIN ZUPA GROCHOWA 75GR,2,12356,GENERAL_FOOD
2.75666666666667,DANIE KACHNY PULPETY,9,16893,GENERAL_ITEMS
1.02,MAR NIEZBEDNA KOSTKA 250GR,25,7069,DAIRY_CHESSE
3.9,KT KIWI ZÓ?TE 3 SZT,2,21822,VEGETABLES
1.76,HERBATA TETLAY 25 EX,1,5802,COFFEE TEA
1.39,BATON KINDER PINGUINI,10,8173,DAIRY_CHESSE
2.72,CIASTKA JEZYKI CAFE 140 G,3,19132,SWEETS
5.2,MAR OPTIMA OMEGA 3 /400G,1,8060,DAIRY_CHESSE
0.99,B ROGAL MLECZNY 0_1KG,13,1299,BREAD
6.4,LODY CASSATE 400 ML,6,15252,ICE_CREAMS_FROZEN
2.19,NAP OSHE 0_75 ZERO MULTI,6,17432,OCCASIONAL
8.99,LIPTON EX 88 TOR.,1,5730,COFFEE TEA
1.49,FASOLA CZERWONA SLONECZNY OGROD 400G.,7,16410,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
9.94,PAP PAL MAL MINT  LINK,20,5521,CIGARETTES
0.99,NAP HORTEX 0_2 L SCOOBY-DOO,3,9220,DRINK_JUICE
3.37,SER CAMEMBERT TUREK NATURALNY 120 G,5,6703,DAIRY_CHESSE
1.48,DESER RISO 175 G GRUSZKA,1,6610,DAIRY_CHESSE
2.43,MAKARON LUBELLA  KOLANKO OZDOBNE 500G,3,14216,GROATS_RICE_PASTA
1.3175,WAFLE DESIMO 160 G KAKAOWE,4,20230,SWEETS
1.12,SMIETANKA DO KAWT 10 MLECZ.ZAG,3,8669,DAIRY_CHESSE
3.9,DANIE KACHNY FLACZKI W ROSOLE,1,16873,GENERAL_ITEMS
0.37,KT BRZOSKWINA SZT,13,21709,VEGETABLES
5.75,KASZKA NESTLE MALINA,1,8699,GENERAL_ITEMS
3.04,PIEROGI RUSKIE 450 G,1,11665,GENERAL
0.99,WODA DOBROWIANKA 1_5 N/G,6,9685,DRINK_JUICE
9.9328813559322,PAP RGD MINT SUP.SLIM,59,5036,CIGARETTES
1.46,WIN GALARETKA PRZEZROCZYSTA 71 G,4,11438,GENERAL
2.3,PIWO PRAZUBR 0_5 L PUSZKA,4,216,ALCOHOL
2.5025,E PROSZEK 300 G COLOR,4,2468,CHEMISTRY
0.98,ZUPA VIFON TAJSKA,3,13030,GENERAL_FOOD
2.32,SUROWKA KUBEK,2,20663,SWEETS
2.35,KUBUS 0_9 L MAR.JABL.POMAR.,1,10634,DRINK_JUICE
0.45,PETIT BERRY 50G KRAKUSKI BAHLSEN,11,19978,SWEETS
5.22,FRYTKI ORGINA? 750 G IGLOT,6,14666,ICE_CREAMS_FROZEN
1.4,JOGURT JOVI 350 G DUET,6,8596,DAIRY_CHESSE
5.39,FRYTKI KARBOWANE 450 G AVIKO,5,13399,GENERAL_FOOD
2.13,SUROWKA KUBEK,5,21692,VEGETABLES
2.23,LAYS STAR SMITI CEBULA 130 G,9,4762,CHIPS_FLAKES
0.93,PATYCZKI HIG MEA 160 SZT,6,2890,CHEMISTRY
3.09,ALMETTE Z RZODKIEWKA 150 G,4,13033,GENERAL_FOOD
4.95,KROKIETY Z MIESEM  GRZESKOWIAK,5,11870,GENERAL
2.69,GOS MLEKO ZAGESZCZ/NIES? 500 ML,1,7781,DAIRY_CHESSE
2.81,KT ZIOLA  DONICZKA  1 SZT,3,21446,VEGETABLES
2.99,SZAM FAMILIJNY POLLENA 500ML,1,2104,CHEMISTRY
1.29729166666667,MAR ZWYKLA 250G KRUSZWICA,48,17669,GENERAL_ITEMS
2.0,?ACIATY  SEREK 135 G POMIDORY,2,7464,DAIRY_CHESSE
2.0,C CHLEB DWORSKI,13,1192,BREAD
4.92,FRYTKI KULECZKI ZIEMNIACZANE 600 AVIKO,1,15227,ICE_CREAMS_FROZEN
2.9525,SER LA POLLE BRI 125 G,4,8280,DAIRY_CHESSE
2.14,KAKAO DEKOMORENO 80 G,3,13072,GENERAL_FOOD
2.3133333333333304,SUROWKA KUBEK,3,21035,SWEETS
2.75230769230769,KT BROKUL,26,22042,VEGETABLES
3.75,WODKA ZUBRÓWKA BIALA 0_1,22,22325,ALCOHOL
2.87,KRAKUS BARSZCZ CZERW.300 ML KONC,1,11187,GENERAL
2.6,SKORUPKA KAPUSTA CZERWONA 0_9,4,21456,VEGETABLES
19.75,SER EDAMSKI  LUZ,0.12,6707,DAIRY_CHESSE
0.34,PIANKA PUF 1 SZT,2,4827,CHIPS_FLAKES
2.21,STAR CHIPS 130 G PAPRYKA,5,4376,CHIPS_FLAKES
1.75,NAP TYMBARK 1 L  WISNIA JABLK0,9,9261,DRINK_JUICE
2.23,STAR CHIPS 130 G PAPRYKA,11,4600,CHIPS_FLAKES
2.49,BELLA HERBS 12 SZT,2,2790,CHEMISTRY
4.23,TABLETKI IBUM 7 SZT,5,21323,TABLETS
2.83,SER CAPREESI 150 G ZIOLA,1,8458,DAIRY_CHESSE
19.419689119171,KIE?BASA POLSKA WEDZONA  KG,0.965,17241,POULTRY
1.66,LODY ROZKI CZEKOL.110 ML,2,15490,ICE_CREAMS_FROZEN
4.4,ZABAWKA APARAT Z CUKIERAMI,1,19453,SWEETS
1.66,HELLENA GRUSZKA N/GAZ.1_75L,7,16071,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.27,NAP TYMBARK 0_4 L LEMONIADA MANGO,1,9640,DRINK_JUICE
1.11,GOLARKA POLSILWER,9,17378,OCCASIONAL
6.1578659370725,KT WINOGRONO BIALEI/ROZOWE KG,36.55,22173,VEGETABLES
2.06,WAFLE FAMILIJNE 180G SMIETANKOWE,6,19439,SWEETS
1.3,DROZDZOWKA DROZDZOWA,170,1200,BREAD
1.02,AMINO BLYSK .POMIDOROWA Z PIETRUSZKA,10,11527,GENERAL
1.6975,PIWO TYSKIE KLASYCZNE 0_5 BUT.ZW,8,356,ALCOHOL
3.15,SER BRIE TUREK NATURALNY 125G,2,8626,DAIRY_CHESSE
4.07,PIWO WEST COOST 0_5 L B/BEZW,1,1014,ALCOHOL
2.0185,PIWO LECH PILS 0_5L PUSZKA,40,676,ALCOHOL
2.97,GROSZEK ZIELONY MROZONY 450 G,1,16889,GENERAL_ITEMS
2.17,OREGANO 20 G,1,12023,GENERAL
1.69,KOREKTOR W SZTYFCIE,1,3641,CHEMISTRY
1.95,MLEKO LACIATE 2%1L,10,7665,DAIRY_CHESSE
0.14,EUROPAPIER DUZY,47,20569,SWEETS
0.7,GALEO LISC LAUROWY 5 G,13,18011,SPICES
1.57,HELLENA 1_25 GAZ LEMONIADA,1,9009,DRINK_JUICE
0.93,DR O KISIEL SLODKA CHWILA OWOCE LESNE,1,20752,SWEETS
2.115,JOGOBELLA CLASSIC 400G,10,7250,DAIRY_CHESSE
11.04375,TYTON PS BLAC,32,5206,CIGARETTES
2.43,MAKARON LUBELLA  KOLANKO OZDOBNE 500G,10,14264,GROATS_RICE_PASTA
2.37,MAKARON NITKA CIETA 500G LUBELLA,1,14526,GROATS_RICE_PASTA
2.63,NAP TYMBARK 1 L ZIEL BANAN,8,9845,DRINK_JUICE
16.7,WODKA ZUBRÓWKA Z TRAWA 0_5 L,1,22647,ALCOHOL
3.61,NAP HORTEX 1 L GREJPR.RUBIN,1,9606,DRINK_JUICE
5.37,GUM TROLLS GIGA,2,4219,CHEWING_GUM_LOLIPOPS
2.15,RYZ SONKO 4X100 PARABOLICZNY,1,14487,GROATS_RICE_PASTA
2.15,GOS.MLEKO CODZIENNE 2_%,218,6441,DAIRY_CHESSE
0.65,GALEO MAJERANEK 6 G,18,18408,SPICES
1.59,TASMA PAKOWA SZEROKA,1,3148,CHEMISTRY
2.59,CIASTKA HIT MILKY 220GR,1,20311,SWEETS
6.31314031180401,KT PIETRUSZKA LUZ KORZE?,22.45,21659,VEGETABLES
1.73017543859649,S CHLEB ZIARNISTY 0_3,28.5,1137,BREAD
2.89,BELLA PODPASKI  MAX GREEN,2,2144,CHEMISTRY
4.94049605160716,KT MANDARYNKA LUZ,44.955,22147,VEGETABLES
0.99,APPETITA CURRY 20 G,2,18647,SPICES
20.77,WODKA KRUPNIK PREMIUM 0_7 L,1,22732,ALCOHOL
1.64,PIWO LECH FREE 0_33L BUT.B/ZW,3,9862,DRINK_JUICE
2.24,MAKARON LUBELL  LAZANKA  500G,1,14215,GROATS_RICE_PASTA
3.87,POMPKA ORANGE 5 ZL,31,17799,GENERAL_ITEMS
1.12,GROSZEK KON.SLONECZNY OGROD,6,12597,GENERAL_FOOD
2.04,HOCHL KANAPKOWY Z OGORKIEM 130 G,2,7809,DAIRY_CHESSE
0.65,PALUSZKI BESK. 70G,6,19975,SWEETS
3.08,PAPRYKARZ SZCZECINSKI 300 FALA,3,10973,POULTRY
1.36,KUKURYDZ SLON OGROD 400 G,10,12930,GENERAL_FOOD
2.4,KUBUS 0_9 L BANAN+TRUS,1,19944,SWEETS
1.85,NAP TYMBARK 1 L JABLKO/MIETA 1L,6,10699,DRINK_JUICE
21.59,WODKA CZYSTA DE LUXE 40% 0_7L,1,22877,ALCOHOL
1.73,?ACIATY SEKEK SMIETANKOWY 135 G,22,7065,DAIRY_CHESSE
9.9416393442623,PAP RGD MINT SUP.SLIM,61,5669,CIGARETTES
1.82,PIWO OKOCIM 0_5 L RADLER B/Z LIMON,1,213,ALCOHOL
6.62,LODY ROLADA PARADISO TRUSKAWKA,1,15624,ICE_CREAMS_FROZEN
0.68,CYKORIA BUDYN CZEKOLADOWY 40 G B/CUKRU,1,13384,GENERAL_FOOD
1.21408163265306,WODA ZYWIEC 1_5L GAZ,49,10617,DRINK_JUICE
2.13,SUROWKA KUBEK,6,21872,VEGETABLES
1.45,MILLER FROOP 150 G Z MANGO,1,7475,DAIRY_CHESSE
1.69,MIESZANKA 7 SK?,10,6504,DAIRY_CHESSE
0.53,BROS PACKI NA MUCHY,1,17517,OCCASIONAL
3.03,BLOK TECHNICZNY 43 KOLOR,1,3392,CHEMISTRY
1.76,GROSZEK KONS PUSZKA 400G JAMAR,1,1681,POULTRY
3.59,PUR ACTION 900 ML LEMON,4,3931,CHEMISTRY
3.75,SMALEC KRUPIOWSKIE SPECJA?Y 170 G,2,14651,GROATS_RICE_PASTA
9.84169014084507,PAP LD BLUE T,71,5439,CIGARETTES
2.18,STAR CHIPS SER POMIDOR 125 G,13,4507,CHIPS_FLAKES
1.39,SMIETANA 18% ZOOT 180G,7,8666,DAIRY_CHESSE
2.89,ALMETTE SMIETANKOWY 150G,8,6956,DAIRY_CHESSE
1.91,RAJSTOPY 20 DEN XL,3,17863,GENERAL_ITEMS
2.15,MARCHEW KOSTKA  MROZONA,1,15019,ICE_CREAMS_FROZEN
3.97,ZABAWKA STEPEL,1,19454,SWEETS
3.59,WKLADKI INTIMA  BELLA 24,1,3976,CHEMISTRY
2.9,KAWA INKA 150G KARTON,4,5882,COFFEE TEA
0.99,APETTITA JA?OWIEC 10 G,6,1812,POULTRY
3.2,SZNURA KANAPKA Z POLEDWICA 148 G,1,11296,GENERAL
2.81,LOWICZ DZEM KIWI 280 G,4,12772,GENERAL_FOOD
1.12,PIWO FOX 0_5L PUSZKA JASNE,20,478,ALCOHOL
2.93923076923077,WIN MAJONEZ 300 G,13,11310,GENERAL
10.1576354679803,PAROWKA HOT-DOG KG,1.015,17219,POULTRY
0.99,NAP VERONI 1 L LIFE CYTRYNA GAZ,1,10574,DRINK_JUICE
0.37,DR O PROSZEK DO PIECZENIA  30G,12,18534,SPICES
3.0780000000000003,NAP SPIR  ABSOLWENT CYTR.01,40,22554,ALCOHOL
2.71,WIN SOS CZOSNKOWY 250ML,3,16783,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
3.15,SMAK MAK GALAT WIEPRZOWY 200G,1,11418,GENERAL
6.25,TABLETKI NUROFEN EXPRESS 10 SZT,2,21164,TABLETS
1.17,PROFI PASZTET Z PIECZARKA 131G,4,1669,POULTRY
2.87,PAPRYKA KONS.SLONECZNY OGROD 650G,2,16521,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
9.95,PAP ROTHMANS BLU LINK,20,5269,CIGARETTES
1.79,SER PLASTRY GOUDA 130G LACTIMA,1,7311,DAIRY_CHESSE
5.97575356078172,KT POMIDOR MALINOWY,75.475,22159,VEGETABLES
1.07,ROGAL 7 DAYS ORZECH,4,14322,GROATS_RICE_PASTA
2.15,KAKAO DEKOMORENO 80 G,5,12101,GENERAL_FOOD
3.29,KREM DO RAK EWA,1,3448,CHEMISTRY
2.26222222222222,GOPL CZEKOLADA MLECZNA 90G,9,20954,SWEETS
1.27,CUKIERKI ZOZOLE MUSS 75 G,2,19702,SWEETS
3.3277777777777797,AGA MIGDALY PLATKI 50G,9,13842,GENERAL_FOOD
1.39,HELP  1 L DO NACZYN CYTRYNA,5,1880,CHEMISTRY
1.5,BATON KINDER DELIC 39 G,3,8720,DRINK_JUICE
0.88,GALEO PRZYPRAWA DO RYB CYTRYNA,2,18019,SPICES
2.33,BLOK TECHNICZNY A3,2,3190,CHEMISTRY
0.98,BAKOMA JOGURT NATURALNY 150 G,20,6967,DAIRY_CHESSE
2.34,GOS.SMIETANKA 30% 250ML GOSTYN,31,7022,DAIRY_CHESSE
2.03,PEPSI CHERRY 2 L,4,9473,DRINK_JUICE
2.34,DZEMIX 3 W 1,2,13058,GENERAL_FOOD
16.14,NAP SPIR SOPLICA MALINA 0_5 L,2,22284,ALCOHOL
3.83,BUKIET KROLEWSKI 450G NORDIS,2,15804,ICE_CREAMS_FROZEN
0.78,BATERIA R6 ALKAICZ,24,3180,CHEMISTRY
0.19,GUMA ARBUZ,84,4250,CHEWING_GUM_LOLIPOPS
1.9,WODA ZYWIEC 1_5 N/G MALINA N/GAZ.,12,16715,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.76,RURKI WAFLOWE KAKAOWE 160G TAGO,6,20443,SWEETS
3.8615,SER SMAZONY 200G SREM..,80,8111,DAIRY_CHESSE
1.78345454545455,PIWO DEBOWE MOCNE 0_5L BUTELKA,55,246,ALCOHOL
2.78,CIASTKA JEZYKI KOKOSOWE 140G JUTRZENKA,3,20538,SWEETS
0.99,PRYMAT PRZYPRAWA DO GRZANCA 40G,1,18637,SPICES
0.15,GUMA MOIST,2,19927,SWEETS
