city,cuisine_style,ranking,rating,reviews_number
Paris,Mediterranean,4365.0,3.5,405.0
Rome, Vegetarian Friendly,2437.0,3.5,901.0
Berlin, Tibetan,599.0,4.0,98.0
Oslo, Wine Bar,73.0,4.5,159.0
Barcelona, Vegetarian Friendly,6537.0,3.5,122.0
Paris,unknown,8915.0,4.0,9.0
London, Mediterranean,10186.0,3.5,30.0
Madrid, Peruvian,475.0,4.0,435.0
Oslo, Sushi,171.0,5.0,29.0
Milan, Vegetarian Friendly,467.0,4.5,195.0
London, Vegetarian Friendly,14023.0,3.0,246.0
Zurich,Italian,1398.0,4.5,3.0
Edinburgh, Italian,1472.0,3.5,55.0
Lyon,unknown,581.0,4.5,25.0
Rome, Fast Food,14.0,5.0,489.0
London,unknown,6643.0,4.5,18.0
Vienna, Vegetarian Friendly,645.0,3.5,188.0
Dublin,American,872.0,4.5,10.0
Rome,unknown,1002.0,5.0,154.0
Copenhagen, Vegetarian Friendly,596.0,3.5,94.0
Budapest, Central European,188.0,4.5,686.0
Paris, Vegan Options,1096.0,4.0,667.0
Prague, Vegetarian Friendly,3430.0,5.0,8.0
Amsterdam, Gluten Free Options,280.0,4.0,349.0
London,Cafe,329.0,4.5,612.0
Athens,unknown,1267.0,4.5,2.0
London, Halal,5043.0,4.0,310.0
Geneva,French,1117.0,4.0,10.0
Milan, Barbecue,221.0,4.0,760.0
Prague, International,1051.0,4.5,12.0
Barcelona,unknown,5246.0,4.0,12.0
Madrid,Bar,7743.0,3.0,258.0
Stockholm,Peruvian,2397.0,2.5,10.0
Berlin, Gluten Free Options,9.0,4.5,984.0
Zurich, European,1190.0,3.5,19.0
Vienna,Austrian,304.0,4.0,351.0
London, Seafood,10677.0,3.0,36.0
Munich, Asian,709.0,5.0,14.0
Berlin, Singaporean,285.0,4.0,364.0
Prague, European,147.0,4.5,1368.0
Barcelona, Spanish,889.0,4.5,173.0
London, Vegetarian Friendly,2880.0,3.5,576.0
Paris,French,9708.0,5.0,16.0
Prague, Vegetarian Friendly,136.0,4.5,605.0
Ljubljana,Steakhouse,126.0,4.0,125.0
Rome,Italian,3323.0,5.0,17.0
Barcelona,Seafood,166.0,4.5,627.0
London, Barbecue,1039.0,4.0,3317.0
Berlin, Pub,5329.0,4.5,8.0
Lisbon, Gluten Free Options,146.0,4.5,669.0
Munich,unknown,1871.0,4.0,23.0
Stockholm, European,473.0,4.0,49.0
Rome,Italian,4992.0,4.5,10.0
Rome, Vegetarian Friendly,257.0,4.5,1982.0
Madrid,Spanish,819.0,4.0,172.0
Munich, European,213.0,4.0,573.0
London, Diner,6953.0,4.0,17.0
Oporto, Portuguese,1204.0,3.0,398.0
Budapest, Latvian,1130.0,5.0,5.0
Paris, Bar,4087.0,4.0,125.0
Lisbon,unknown,3609.0,2.5,17.0
Lisbon, Vegan Options,21.0,4.5,2253.0
Edinburgh, Vegetarian Friendly,674.0,4.0,81.0
London, Diner,15924.0,2.5,23.0
Paris,Caribbean,2062.0,4.0,158.0
London, European,9616.0,4.5,7.0
Milan, Mediterranean,606.0,4.0,471.0
Budapest, Hungarian,2090.0,3.5,6.0
Paris, Vegan Options,5067.0,4.0,288.0
Budapest,unknown,559.0,5.0,20.0
London,Fast Food,771.0,4.0,715.0
Paris,French,613.0,4.5,509.0
Amsterdam, Cafe,553.0,4.0,214.0
Copenhagen, Fast Food,567.0,3.5,219.0
Milan,Chinese,1889.0,4.0,88.0
Madrid,Spanish,1900.0,4.5,25.0
Krakow, Vegetarian Friendly,248.0,4.5,32.0
Madrid, Fast Food,830.0,4.5,39.0
Madrid, International,870.0,4.5,277.0
Milan,Italian,2218.0,3.5,179.0
Geneva, Central American,592.0,4.5,6.0
London, Asian,15646.0,3.0,30.0
London, Grill,14194.0,3.5,32.0
Stockholm, Brew Pub,70.0,4.0,1461.0
Budapest, Vegan Options,416.0,4.0,375.0
Rome, Seafood,601.0,4.5,224.0
Athens, Pub,775.0,4.0,75.0
Lyon, Pizza,15.0,4.5,355.0
Lisbon, Portuguese,1237.0,4.0,90.0
Madrid, Seafood,305.0,4.5,402.0
Madrid,Wine Bar,1962.0,4.0,68.0
Madrid, Contemporary,2127.0,5.0,9.0
Rome, Vegetarian Friendly,3792.0,4.0,131.0
Berlin,American,616.0,4.0,227.0
Stockholm,Thai,1359.0,4.5,9.0
Paris, Middle Eastern,5021.0,3.5,382.0
London, Spanish,4207.0,4.5,133.0
Berlin,unknown,4984.0,4.0,2.0
Dublin, Healthy,784.0,4.0,27.0
London,French,12257.0,4.5,3.0
Vienna,Chinese,2048.0,4.0,19.0
London,French,7175.0,4.0,31.0
Barcelona,Italian,502.0,4.0,1360.0
Brussels,French,89.0,4.0,468.0
Zurich,unknown,826.0,4.5,7.0
Brussels,Belgian,2277.0,4.0,4.0
Vienna, Israeli,3095.0,3.0,28.0
Milan, Gluten Free Options,305.0,4.0,456.0
Zurich, Vegan Options,589.0,3.5,220.0
Munich, Ethiopian,1931.0,3.5,43.0
London, Healthy,7259.0,4.5,9.0
Budapest,unknown,1689.0,4.0,13.0
London, Vegetarian Friendly,613.0,4.5,210.0
London, Vegetarian Friendly,773.0,4.5,193.0
Budapest, Hungarian,297.0,4.5,115.0
Barcelona, European,14.0,4.5,1676.0
London, Vegetarian Friendly,13674.0,4.0,20.0
Budapest, Hungarian,1041.0,4.5,14.0
Barcelona, Vegetarian Friendly,3600.0,3.5,159.0
Lisbon, Vegetarian Friendly,207.0,4.0,1041.0
Paris, Vegan Options,6863.0,4.0,45.0
Barcelona, Vegetarian Friendly,1169.0,5.0,24.0
London, Asian,347.0,4.5,3407.0
Stockholm, Mediterranean,372.0,4.0,67.0
Madrid, Spanish,710.0,4.0,228.0
London, British,697.0,4.5,277.0
Zurich,unknown,1132.0,3.5,24.0
Milan, Vegetarian Friendly,1238.0,3.5,530.0
Rome, Pub,5758.0,5.0,2.0
Geneva, European,234.0,4.5,64.0
Rome, Vegan Options,2815.0,4.0,164.0
Barcelona, European,4702.0,3.5,61.0
London, British,1698.0,3.5,1306.0
Madrid, Pub,3594.0,5.0,3.0
Milan,unknown,6265.0,1.0,NaN
Vienna, Wine Bar,1438.0,4.5,16.0
Rome, Vegetarian Friendly,2481.0,4.5,74.0
Paris, European,13092.0,3.0,139.0
Lisbon,Portuguese,2274.0,4.0,84.0
Paris,Diner,4173.0,4.0,115.0
Berlin,French,4500.0,4.0,22.0
Paris, Portuguese,4655.0,4.5,58.0
London, Vegetarian Friendly,2439.0,4.0,186.0
Prague, Central European,1117.0,4.0,64.0
Vienna,unknown,3368.0,2.0,2.0
Madrid, Gluten Free Options,489.0,3.5,945.0
Milan, Mediterranean,313.0,4.0,335.0
Berlin, Vegetarian Friendly,1774.0,4.0,57.0
Paris, Asian,4857.0,4.5,11.0
Milan, Pub,2090.0,4.5,74.0
Dublin, European,262.0,4.0,560.0
Milan,Italian,538.0,4.5,283.0
London,unknown,13069.0,3.5,9.0
Barcelona, Vegan Options,406.0,4.0,3291.0
London, European,524.0,4.0,777.0
Hamburg,Seafood,951.0,3.5,62.0
Copenhagen, Gluten Free Options,85.0,5.0,134.0
Berlin,French,3939.0,4.0,12.0
Geneva, European,1196.0,3.5,36.0
Rome, Seafood,483.0,4.5,481.0
Hamburg, Vegetarian Friendly,637.0,4.0,23.0
Berlin,Mediterranean,209.0,4.5,264.0
Rome, Contemporary,268.0,4.5,987.0
Barcelona, Gluten Free Options,746.0,4.0,473.0
Paris,French,3514.0,4.0,72.0
Brussels, Vegetarian Friendly,362.0,4.0,202.0
Edinburgh, Vegetarian Friendly,107.0,4.5,1072.0
London, Asian,5130.0,3.5,260.0
Lisbon, Portuguese,2806.0,4.0,2.0
Lisbon,European,2310.0,4.0,17.0
Ljubljana,Italian,24.0,4.0,596.0
Paris, Cafe,11928.0,3.5,142.0
Lisbon, Portuguese,2821.0,4.0,19.0
Amsterdam,Pub,111.0,4.5,302.0
Prague, European,2372.0,4.0,23.0
Edinburgh, Vegetarian Friendly,647.0,4.0,139.0
Krakow,unknown,643.0,4.0,16.0
Rome, Steakhouse,3686.0,3.5,432.0
Oslo, Norwegian,160.0,3.5,227.0
Amsterdam, Bar,3163.0,3.0,117.0
Milan,Healthy,1080.0,3.5,689.0
London, Mediterranean,12740.0,4.0,NaN
Lisbon,unknown,2093.0,5.0,NaN
Barcelona, European,185.0,4.5,566.0
London, Asian,6024.0,3.5,181.0
Edinburgh, Pub,455.0,4.5,125.0
London,Chinese,15790.0,2.5,11.0
Dublin, European,1495.0,4.0,18.0
Budapest, Vegetarian Friendly,630.0,3.5,265.0
Barcelona, Mediterranean,205.0,4.5,798.0
Milan, Gluten Free Options,2240.0,4.0,30.0
Madrid, Vegan Options,135.0,4.5,483.0
Berlin, Mediterranean,1063.0,4.0,60.0
Stockholm, Greek,2164.0,3.0,9.0
Budapest, European,1780.0,3.5,21.0
Warsaw, Vegetarian Friendly,326.0,4.0,102.0
Berlin,Vietnamese,5421.0,4.0,13.0
Oslo, Pub,918.0,3.5,61.0
Krakow,American,909.0,4.5,8.0
London,Pizza,6345.0,3.5,124.0
Amsterdam, European,2336.0,4.0,23.0
Brussels,Chinese,1213.0,4.5,15.0
Budapest, European,97.0,4.5,426.0
London, Bar,3795.0,4.0,184.0
Dublin, Vegetarian Friendly,334.0,4.0,250.0
Copenhagen, Vegetarian Friendly,571.0,4.0,35.0
Prague,European,2624.0,4.0,9.0
Edinburgh, Middle Eastern,1670.0,2.5,70.0
Rome, Vegetarian Friendly,2262.0,4.0,212.0
London, Asian,13132.0,3.5,28.0
London, Asian,1323.0,4.0,443.0
Dublin, Asian,518.0,4.5,101.0
London, Vegetarian Friendly,13860.0,3.5,32.0
Barcelona, Gluten Free Options,1011.0,4.0,333.0
Lisbon, Vegetarian Friendly,714.0,3.5,750.0
London, Vegetarian Friendly,13636.0,3.5,100.0
London, Vegetarian Friendly,1298.0,4.5,167.0
Munich,International,906.0,4.5,16.0
Munich, Mediterranean,261.0,4.5,337.0
London, Mexican,3139.0,4.0,105.0
Rome, Vegetarian Friendly,3564.0,4.0,134.0
Barcelona, Spanish,1917.0,4.0,158.0
Barcelona, Gluten Free Options,620.0,4.0,383.0
Dublin, European,911.0,3.5,161.0
Milan, Mediterranean,1046.0,4.0,711.0
Stockholm,European,33.0,4.5,256.0
Hamburg, Seafood,60.0,4.5,173.0
Brussels,Belgian,415.0,3.5,114.0
Copenhagen,unknown,1952.0,1.5,7.0
Prague, Pub,1333.0,4.0,66.0
Paris,Mediterranean,4377.0,4.0,104.0
Berlin, Wine Bar,869.0,4.5,40.0
Lyon, Thai,1350.0,3.5,121.0
Amsterdam,unknown,2238.0,5.0,2.0
Budapest,Pub,1570.0,5.0,6.0
Dublin, European,1674.0,3.5,17.0
Madrid,unknown,7657.0,3.0,9.0
Oslo, Gluten Free Options,98.0,4.5,91.0
Milan,unknown,3264.0,4.0,9.0
Dublin, Pub,1305.0,4.0,12.0
London, Gluten Free Options,5487.0,4.0,69.0
Prague, Asian,3443.0,3.5,4.0
Berlin,Mediterranean,14.0,4.5,454.0
Berlin,unknown,6022.0,3.5,12.0
Paris, Mediterranean,8465.0,3.5,178.0
London, Vegetarian Friendly,1551.0,4.0,355.0
London, Wine Bar,2471.0,4.5,168.0
Amsterdam, European,1732.0,4.0,32.0
Madrid, Spanish,802.0,4.0,194.0
Amsterdam,Dutch,102.0,4.5,475.0
Brussels,European,2569.0,3.5,33.0
Budapest, Vegan Options,81.0,4.5,1204.0
Paris, Latin,13083.0,3.0,398.0
Lisbon,Mediterranean,1246.0,4.0,145.0
Paris, Bar,4553.0,4.0,204.0
Barcelona,Mediterranean,271.0,4.5,334.0
Rome, Gastropub,979.0,4.0,413.0
Brussels, Steakhouse,139.0,4.5,174.0
Paris, Mediterranean,3479.0,4.5,64.0
London, Pizza,2160.0,4.5,40.0
Prague, Czech,1954.0,5.0,NaN
Warsaw, Central European,231.0,4.0,160.0
Paris,French,10367.0,4.5,3.0
London, Vegan Options,5319.0,3.5,125.0
Budapest, Eastern European,1770.0,3.5,37.0
Munich, Soups,2347.0,4.0,7.0
Madrid, Bar,2480.0,4.0,89.0
Amsterdam,Mexican,1582.0,3.5,213.0
London, Pizza,6476.0,4.0,56.0
Warsaw, Vegan Options,172.0,4.5,247.0
Berlin,unknown,2779.0,5.0,4.0
London,Sushi,11690.0,4.0,10.0
Vienna, Vietnamese,535.0,4.5,20.0
Munich, Vegetarian Friendly,135.0,5.0,44.0
Dublin, Pizza,1463.0,3.5,45.0
Vienna, Brew Pub,1228.0,4.0,15.0
London, Lebanese,11821.0,4.0,14.0
Paris, Gastropub,5485.0,3.5,76.0
Hamburg, Central European,142.0,4.0,326.0
Vienna,Bar,3245.0,3.0,24.0
Lisbon, Portuguese,2483.0,4.5,3.0
Paris, Cuban,5409.0,3.5,187.0
Barcelona, European,1906.0,4.0,250.0
Milan,Japanese,604.0,4.5,40.0
Oporto,unknown,1314.0,4.0,19.0
Vienna,Bar,493.0,4.0,159.0
Lisbon, Vegetarian Friendly,121.0,4.5,353.0
Prague, European,901.0,4.0,139.0
Helsinki,Asian,748.0,3.5,12.0
Hamburg, Pizza,2255.0,3.5,75.0
Paris, European,1090.0,4.5,206.0
Paris, Grill,6687.0,4.5,20.0
Helsinki,Vegetarian Friendly,8.0,4.5,767.0
Paris,American,12121.0,3.0,254.0
Dublin,unknown,1838.0,3.0,5.0
London, Spanish,277.0,4.5,283.0
Madrid, Vegan Options,1062.0,4.5,76.0
Milan, Pub,654.0,4.0,294.0
Paris,Lebanese,6351.0,4.5,34.0
Hamburg, Vegetarian Friendly,271.0,5.0,18.0
Milan, Mediterranean,2602.0,3.5,196.0
Barcelona, Gluten Free Options,1273.0,4.0,554.0
Paris, Vegetarian Friendly,2582.0,4.5,32.0
Budapest, Hungarian,949.0,4.5,16.0
Edinburgh,British,434.0,4.0,135.0
Madrid, Pub,2131.0,4.5,47.0
Warsaw, European,1769.0,4.0,6.0
Budapest,International,1599.0,4.0,6.0
Milan, European,4765.0,3.5,135.0
Oporto, Portuguese,703.0,4.5,17.0
Edinburgh,unknown,1234.0,4.0,9.0
Milan,Bar,5757.0,3.5,10.0
Stockholm,Swedish,72.0,4.0,791.0
Munich, Middle Eastern,267.0,4.5,132.0
Lisbon,European,1763.0,4.5,21.0
Paris, Vegan Options,1970.0,4.0,159.0
London, Middle Eastern,11716.0,4.0,9.0
Lisbon, Vegetarian Friendly,637.0,4.5,86.0
Athens, Central European,989.0,4.0,18.0
Hamburg, Sushi,1580.0,4.0,22.0
Budapest,European,20.0,4.5,903.0
Athens, Contemporary,117.0,4.5,155.0
Copenhagen,unknown,1921.0,2.5,4.0
Rome, Gluten Free Options,1562.0,4.5,182.0
Milan, Seafood,2091.0,4.5,103.0
Rome,Mediterranean,1899.0,4.5,86.0
London, Vegan Options,1414.0,4.5,298.0
Rome,Italian,4607.0,4.0,14.0
Barcelona,unknown,2550.0,5.0,9.0
London, Vegetarian Friendly,1784.0,4.0,510.0
Barcelona, Mediterranean,521.0,4.0,411.0
London, Soups,5139.0,3.5,733.0
Brussels, Vegetarian Friendly,29.0,4.5,893.0
London, Asian,15951.0,2.0,42.0
London, Persian,6079.0,4.5,19.0
Paris,Japanese,2659.0,4.0,100.0
Milan, Sushi,1454.0,4.0,383.0
Paris,French,3980.0,4.0,119.0
Vienna, Mexican,447.0,4.5,114.0
London,unknown,9362.0,5.0,NaN
Geneva, European,1147.0,3.5,11.0
Copenhagen, Vegetarian Friendly,4.0,5.0,332.0
Paris,unknown,10728.0,4.0,NaN
Berlin, Vegetarian Friendly,623.0,4.0,111.0
Milan, Barbecue,540.0,4.0,430.0
Oporto, European,983.0,5.0,NaN
London, Vegetarian Friendly,2318.0,4.5,181.0
Munich,unknown,2019.0,4.0,10.0
Munich,Italian,1843.0,4.0,17.0
Barcelona, Korean,1548.0,4.5,41.0
Edinburgh,Portuguese,1160.0,3.5,129.0
Madrid, Spanish,5641.0,4.0,2.0
London,Cafe,10299.0,4.5,4.0
Hamburg,Fast Food,530.0,4.5,20.0
Madrid, Vegetarian Friendly,1505.0,3.5,812.0
Oslo, European,818.0,3.0,125.0
London, Halal,8073.0,5.0,17.0
Amsterdam, Seafood,10.0,4.5,450.0
Paris, Pizza,2297.0,4.0,204.0
Paris,unknown,7212.0,5.0,4.0
Paris,unknown,10326.0,4.0,4.0
Paris, Asian,12979.0,3.0,40.0
Brussels, Belgian,462.0,4.0,228.0
Milan, Pizza,417.0,4.5,104.0
Paris,Indian,5706.0,4.5,20.0
Bratislava,unknown,584.0,4.0,5.0
Geneva, Vegetarian Friendly,648.0,4.0,63.0
Rome,Italian,4044.0,4.0,65.0
Zurich, Central European,359.0,4.0,80.0
London, Vegetarian Friendly,2612.0,4.5,176.0
Paris, Asian,6330.0,4.5,8.0
Paris, Bar,6446.0,4.0,79.0
Madrid,Spanish,6739.0,3.5,63.0
Hamburg, Spanish,844.0,4.0,57.0
Berlin,Turkish,6285.0,2.0,NaN
Paris, European,1689.0,4.5,129.0
Madrid, European,2091.0,4.5,115.0
Barcelona,Pizza,6530.0,3.5,2.0
Krakow,Polish,1044.0,5.0,8.0
Hamburg,unknown,2578.0,2.5,13.0
London, Pub,3870.0,4.0,116.0
London,Middle Eastern,10808.0,3.5,37.0
Rome,Italian,3501.0,4.5,35.0
Amsterdam, Vegetarian Friendly,147.0,5.0,81.0
Edinburgh,European,590.0,3.5,269.0
Madrid,International,2984.0,3.5,113.0
Milan,Italian,2823.0,4.5,15.0
Zurich, Fast Food,1373.0,3.0,47.0
Paris,French,4870.0,3.5,115.0
Madrid,unknown,3973.0,4.0,17.0
Berlin,Greek,580.0,4.5,71.0
Lisbon, Contemporary,1661.0,5.0,3.0
Amsterdam, Pub,1536.0,4.0,27.0
Warsaw, Asian,541.0,4.5,21.0
Edinburgh,Mexican,523.0,4.5,211.0
Copenhagen,American,1833.0,3.0,7.0
Rome, Mediterranean,2016.0,4.0,202.0
Stockholm,Cafe,1022.0,4.0,50.0
London,African,9420.0,5.0,NaN
London, British,7774.0,4.0,34.0
Prague,unknown,3419.0,3.5,27.0
Amsterdam, Vegan Options,1614.0,3.5,648.0
Rome,Brew Pub,4294.0,5.0,14.0
Vienna, American,268.0,4.0,206.0
Oslo, Grill,466.0,3.5,50.0
Munich, Vegetarian Friendly,110.0,4.5,120.0
Rome, Vegetarian Friendly,1901.0,4.0,459.0
Paris, Cafe,1159.0,5.0,41.0
Rome, European,3383.0,3.5,276.0
Rome, Pizza,2191.0,3.5,444.0
London, Gluten Free Options,6077.0,3.5,388.0
Madrid,unknown,8045.0,2.5,3.0
Lisbon, Pub,170.0,5.0,114.0
London,Indian,7849.0,4.0,38.0
Stockholm,American,2239.0,3.0,157.0
London, Vegan Options,449.0,4.0,1377.0
Lyon,Wine Bar,1568.0,3.5,90.0
Copenhagen, International,573.0,4.0,97.0
Paris,French,5490.0,4.0,123.0
London, Fast Food,10368.0,3.0,226.0
Munich,German,749.0,5.0,10.0
London, Vegan Options,6359.0,4.0,59.0
Edinburgh, Gluten Free Options,510.0,4.5,83.0
Krakow, Vegetarian Friendly,93.0,4.5,404.0
London,American,4888.0,3.5,433.0
Lyon,Vegetarian Friendly,563.0,5.0,17.0
Dublin,Irish,57.0,4.5,3491.0
Paris, European,4161.0,4.5,68.0
Paris,French,5799.0,3.5,31.0
Paris, European,817.0,4.5,301.0
Lyon,French,1275.0,4.5,20.0
Krakow, Gluten Free Options,25.0,4.5,427.0
Edinburgh,Italian,110.0,4.5,337.0
Brussels, Vegan Options,346.0,4.0,135.0
Paris, Pub,12551.0,3.0,17.0
Vienna, Central European,388.0,4.5,128.0
Milan, Mediterranean,1404.0,4.0,273.0
Munich,Mediterranean,1031.0,4.0,26.0
Madrid,unknown,5456.0,3.5,37.0
Paris, Street Food,103.0,4.5,269.0
Zurich, European,123.0,4.5,168.0
Lisbon, Japanese,3149.0,4.5,19.0
Barcelona, Soups,683.0,4.0,256.0
Budapest, Vegetarian Friendly,692.0,4.0,56.0
Bratislava, Italian,154.0,4.0,27.0
Barcelona,American,876.0,4.0,498.0
Barcelona,Mediterranean,2094.0,4.0,125.0
Paris,unknown,9729.0,4.0,7.0
Vienna, Vegan Options,1882.0,5.0,NaN
Berlin, Vegetarian Friendly,5530.0,3.5,69.0
Warsaw, Barbecue,9.0,4.5,693.0
Madrid,Spanish,2175.0,4.0,33.0
Oporto,European,1166.0,4.0,6.0
Prague, Eastern European,1164.0,4.0,95.0
London,Polish,2816.0,4.5,183.0
Vienna, Bar,682.0,4.0,118.0
Brussels, French,507.0,4.0,126.0
Madrid,Mexican,2576.0,3.5,145.0
Milan, European,531.0,4.0,484.0
Rome, Fast Food,1321.0,4.0,224.0
Prague, Vegetarian Friendly,1869.0,3.5,331.0
Madrid,Cafe,491.0,4.0,932.0
Paris, Cafe,4099.0,4.0,84.0
Helsinki,Mexican,824.0,3.0,212.0
Budapest, Central European,583.0,4.0,153.0
Krakow,unknown,393.0,4.5,29.0
Milan,Italian,5716.0,3.0,40.0
London, Pub,1803.0,4.0,559.0
Paris,American,12811.0,3.0,619.0
Prague,European,1917.0,5.0,NaN
Copenhagen, Vegetarian Friendly,441.0,4.0,87.0
Madrid,International,1293.0,4.0,158.0
Milan,unknown,5514.0,3.0,NaN
Berlin, Vegan Options,311.0,4.5,54.0
Paris, Bar,6539.0,3.5,96.0
Prague, Steakhouse,1402.0,4.0,18.0
Munich,Pizza,1243.0,4.5,23.0
London, Cafe,4530.0,4.5,108.0
Helsinki,Nepali,225.0,5.0,13.0
Berlin,Turkish,5996.0,3.5,16.0
Copenhagen,American,565.0,4.0,144.0
Barcelona, Sushi,5979.0,3.0,2.0
Prague, Czech,753.0,4.0,89.0
Zurich, Japanese,567.0,4.0,61.0
Paris,Vegetarian Friendly,3790.0,4.5,18.0
Berlin, Central European,1347.0,4.0,94.0
Warsaw, Thai,225.0,4.0,144.0
London,Cafe,4681.0,5.0,21.0
Vienna,Lebanese,106.0,4.5,259.0
Munich, Mediterranean,782.0,4.5,59.0
Milan, Cafe,5814.0,3.0,343.0
Rome, Pizza,792.0,4.0,1803.0
Hamburg, Vegetarian Friendly,2623.0,3.0,125.0
Prague, Pub,2440.0,3.5,49.0
Berlin,unknown,2975.0,4.5,6.0
Berlin, Pub,1975.0,5.0,10.0
Vienna, Sushi,501.0,4.0,169.0
Stockholm,Mediterranean,1016.0,4.0,15.0
Stockholm, Pizza,1392.0,3.5,181.0
London, Fast Food,14338.0,3.5,26.0
London, Pub,12951.0,3.5,49.0
Barcelona, Spanish,4987.0,4.5,2.0
Stockholm, Vegetarian Friendly,476.0,4.5,28.0
Paris, Seafood,6611.0,4.5,5.0
Hamburg,unknown,2232.0,3.5,3.0
Munich, German,1304.0,3.5,55.0
Athens, French,523.0,4.0,86.0
Stockholm, Scandinavian,240.0,4.5,150.0
Paris, Moroccan,148.0,4.5,280.0
Barcelona, Mediterranean,1673.0,4.0,109.0
Madrid, Gluten Free Options,2302.0,4.0,79.0
Dublin, European,405.0,4.0,219.0
London, Asian,8173.0,5.0,7.0
Madrid,International,4566.0,3.5,64.0
Amsterdam, Thai,2103.0,3.5,66.0
Berlin,Asian,1080.0,4.0,115.0
London, British,6113.0,4.5,22.0
Budapest,European,404.0,4.0,276.0
Munich,International,1957.0,4.5,35.0
Zurich, Vegan Options,39.0,4.5,235.0
Copenhagen, Bar,1051.0,3.5,54.0
Barcelona, Vegetarian Friendly,1609.0,4.0,436.0
Vienna,unknown,2876.0,3.5,8.0
Edinburgh, Fast Food,1402.0,3.5,57.0
Madrid,unknown,5565.0,4.0,8.0
Brussels, Belgian,1148.0,4.0,78.0
Budapest,Fast Food,717.0,5.0,9.0
Brussels, Bar,2149.0,3.5,32.0
Prague, Mediterranean,3360.0,3.5,39.0
Brussels, Vegan Options,1187.0,4.0,32.0
Paris, Pizza,2102.0,4.5,84.0
London, Gluten Free Options,1461.0,4.5,107.0
Barcelona, International,502.0,4.0,1360.0
Vienna, European,2151.0,3.5,69.0
Amsterdam, European,3174.0,2.5,4.0
Rome,Italian,4665.0,3.5,45.0
Amsterdam, Pizza,2845.0,3.5,31.0
Vienna, Fast Food,3388.0,2.5,5.0
Edinburgh, Gluten Free Options,590.0,3.5,269.0
Rome, Fast Food,1794.0,4.5,68.0
Helsinki, Cafe,321.0,4.0,41.0
Barcelona, Vegetarian Friendly,189.0,4.5,1909.0
Berlin, Vietnamese,167.0,4.5,91.0
Madrid,Seafood,3099.0,4.5,8.0
Milan, Vegetarian Friendly,635.0,3.5,743.0
Warsaw, Barbecue,758.0,3.0,167.0
Rome, Vegetarian Friendly,260.0,4.5,463.0
London, Vegetarian Friendly,5258.0,4.5,22.0
Rome, Vegetarian Friendly,177.0,4.5,264.0
Berlin, Pub,793.0,4.5,85.0
Paris, European,4592.0,4.5,88.0
Rome, Mediterranean,622.0,4.0,2197.0
London, Vegan Options,833.0,4.5,228.0
London, Asian,5535.0,3.5,653.0
Paris, American,11583.0,3.5,59.0
Paris,Indian,4524.0,4.0,64.0
Lyon,French,1258.0,5.0,24.0
Amsterdam,Dutch,2003.0,4.5,7.0
Milan,unknown,4875.0,4.0,4.0
Krakow, Central European,223.0,4.5,92.0
London, Gastropub,4812.0,4.0,74.0
London, Vegan Options,176.0,4.5,280.0
Prague, European,1100.0,3.5,730.0
Madrid, Spanish,45.0,4.5,690.0
Oporto, Portuguese,299.0,4.5,36.0
Barcelona,Irish,4489.0,3.5,62.0
Paris,French,13707.0,2.5,14.0
Rome,Italian,2616.0,5.0,24.0
Lisbon,unknown,2594.0,4.5,3.0
Munich,German,1772.0,4.0,24.0
Milan,Italian,2365.0,3.5,342.0
Paris,Italian,1893.0,4.5,164.0
Athens, Vegan Options,55.0,4.5,826.0
London,Italian,4482.0,4.5,50.0
Stockholm,American,1488.0,4.0,3.0
Oslo,American,147.0,4.5,27.0
Paris, Mediterranean,4096.0,4.0,170.0
London, Vegetarian Friendly,121.0,4.5,516.0
Dublin,Asian,232.0,4.5,324.0
Stockholm,Chinese,379.0,4.0,44.0
London,Bar,11409.0,3.5,103.0
Berlin,Italian,426.0,4.5,82.0
Berlin, European,561.0,4.5,152.0
Milan,Vegetarian Friendly,2118.0,4.0,30.0
Madrid, Spanish,1311.0,4.0,96.0
London, Asian,6319.0,4.0,82.0
Lisbon,unknown,2866.0,4.0,NaN
London,European,1655.0,4.0,178.0
Rome,Italian,3909.0,4.0,128.0
Paris,unknown,10566.0,3.5,16.0
Oporto,European,901.0,3.5,50.0
Warsaw,Spanish,2001.0,3.5,18.0
Paris, Street Food,7556.0,4.0,38.0
Athens,Mediterranean,528.0,4.0,76.0
Budapest, Vegetarian Friendly,21.0,4.5,956.0
Paris,French,2299.0,5.0,59.0
Athens, Cafe,1308.0,4.5,4.0
Amsterdam,Dutch,1699.0,5.0,20.0
Prague, Gluten Free Options,544.0,4.5,55.0
Oporto, European,579.0,4.0,82.0
Paris,French,306.0,4.5,415.0
Milan, Mediterranean,1512.0,3.5,408.0
Edinburgh, European,453.0,4.5,53.0
Milan, Asian,560.0,4.0,244.0
Milan, Fusion,517.0,4.0,402.0
Lisbon,Spanish,1196.0,4.0,60.0
Rome, Mediterranean,2426.0,4.0,202.0
Madrid, Spanish,7795.0,3.0,105.0
London, Indian,13981.0,3.5,5.0
Stockholm,European,149.0,4.5,133.0
Oslo,Polish,1070.0,3.0,2.0
Stockholm, Scandinavian,634.0,3.5,220.0
Lisbon,unknown,2552.0,4.0,7.0
Paris,unknown,10049.0,4.0,2.0
Zurich, Vegetarian Friendly,83.0,3.5,663.0
Paris, Mediterranean,3507.0,4.0,83.0
Ljubljana,Fast Food,173.0,4.5,8.0
Barcelona,Italian,1782.0,4.5,130.0
