city,ranking,reviews_number,cuisine_style
Madrid,5137.0,31.0,Spanish
Madrid,5142.0,2.0," Gastropub, Spanish"
Madrid,5143.0,11.0,Spanish
Madrid,5144.0,82.0,"Mediterranean,  Spanish"
Madrid,5146.0,10.0," Spanish, Mediterranean"
Madrid,5147.0,12.0,Vegetarian Friendly
Madrid,5154.0,5.0,Spanish
Madrid,5155.0,13.0,unknown
Madrid,5158.0,45.0,Mediterranean
Madrid,5161.0,16.0,Spanish
Madrid,5163.0,8.0," Romanian, European,  Spanish,  Central European"
Madrid,5165.0,6.0,unknown
Madrid,5166.0,51.0,Cafe
Madrid,5168.0,4.0,unknown
Madrid,5169.0,13.0,unknown
Madrid,5171.0,5.0,Spanish
Madrid,5172.0,8.0,unknown
Madrid,5173.0,21.0,unknown
Madrid,5174.0,42.0,"Mediterranean,  Vegetarian Friendly"
Madrid,5177.0,36.0," Spanish, Italian"
Madrid,5179.0,20.0,Spanish
Madrid,5181.0,88.0,American
Madrid,5187.0,7.0,Spanish
Madrid,5193.0,3.0," Mediterranean, Cafe,  Spanish"
Madrid,5194.0,16.0,Italian
Madrid,5197.0,7.0,"Indian,  Fusion"
Madrid,5199.0,14.0,Spanish
Madrid,5200.0,4.0,unknown
Madrid,5202.0,45.0," Spanish,  Diner,  European, Mediterranean"
Madrid,5209.0,2.0,unknown
Madrid,5210.0,2.0," Pub,  Bar, Peruvian,  South American,  Portuguese,  European"
Madrid,5211.0,2.0,unknown
Madrid,5212.0,4.0,unknown
Madrid,5213.0,3.0,Pizza
Madrid,5217.0,2.0,unknown
Madrid,5218.0,2.0,Spanish
Madrid,5221.0,3.0,Cafe
Madrid,5224.0,14.0,"Spanish,  Turkish"
Madrid,5226.0,76.0,unknown
Madrid,5229.0,7.0,Spanish
Madrid,5232.0,20.0,Pizza
Madrid,5235.0,182.0,"Cafe,  Vegetarian Friendly,  Fast Food,  European"
Madrid,5237.0,3.0,Sushi
Madrid,5239.0,118.0," Vegetarian Friendly,  European,  Mediterranean,  Pizza, Italian"
Madrid,5241.0,37.0,Chinese
Madrid,5244.0,3.0," International,  Delicatessen, Cafe,  Contemporary"
Madrid,5245.0,5.0,unknown
Madrid,5246.0,27.0,unknown
Madrid,5250.0,7.0,unknown
Madrid,5256.0,17.0,"Mediterranean,  Spanish"
Madrid,5257.0,3.0," Pub, Bar,  Mediterranean"
Madrid,5260.0,9.0,"Cafe,  Spanish,  Wine Bar"
Madrid,5261.0,9.0,Spanish
Madrid,5262.0,12.0,Spanish
Madrid,5263.0,23.0,"Chinese,  Asian,  Japanese"
Madrid,5270.0,4.0,unknown
Madrid,5271.0,84.0," Spanish, Mediterranean"
Madrid,5276.0,34.0,unknown
Madrid,5277.0,2.0,unknown
Madrid,5280.0,3.0,unknown
Madrid,5285.0,18.0," Spanish, Mediterranean"
Madrid,5287.0,7.0,Italian
Madrid,5290.0,29.0,unknown
Madrid,5291.0,9.0," Spanish, Cafe"
Madrid,5294.0,9.0,"Sushi,  Asian"
Madrid,5296.0,29.0,unknown
Madrid,5300.0,51.0," Grill, American"
Madrid,5302.0,214.0," Mediterranean, European,  Vegan Options,  Spanish,  Vegetarian Friendly"
Madrid,5304.0,208.0,"Mediterranean,  Spanish"
Madrid,5305.0,9.0,unknown
Madrid,5309.0,11.0,"Cafe,  European,  Portuguese"
Madrid,5312.0,297.0," Mediterranean,  Vegetarian Friendly, Italian,  Vegan Options"
Madrid,5315.0,4.0,Spanish
Madrid,5317.0,2.0," Delicatessen, International,  Spanish"
Madrid,5323.0,14.0,unknown
Madrid,5324.0,4.0,Spanish
Madrid,5326.0,9.0,unknown
Madrid,5327.0,49.0,unknown
Madrid,5328.0,12.0,unknown
Madrid,5329.0,111.0,Mediterranean
Madrid,5330.0,12.0,unknown
Madrid,5332.0,2.0,Cafe
Madrid,5334.0,7.0,unknown
Madrid,5335.0,12.0," Spanish, Cafe,  Mediterranean"
Madrid,5336.0,9.0,unknown
Madrid,5337.0,10.0,"Mediterranean,  Spanish,  Fusion"
Madrid,5341.0,8.0,unknown
Madrid,5343.0,27.0,unknown
Madrid,5346.0,5.0,Chinese
Madrid,5347.0,2.0,unknown
Madrid,5348.0,9.0,unknown
Madrid,5349.0,8.0,unknown
Madrid,5352.0,26.0,Asian
Madrid,5355.0,3.0,Pub
Madrid,5357.0,15.0,unknown
Madrid,5358.0,122.0," Spanish,  European, Mediterranean"
Madrid,5360.0,60.0," Asian, Sushi"
Madrid,5363.0,16.0,unknown
Madrid,5364.0,5.0,Spanish
Madrid,5368.0,131.0," Spanish, Mediterranean,  European"
Madrid,5369.0,5.0," South American, Peruvian"
Madrid,5375.0,9.0,unknown
Madrid,5376.0,156.0," Fast Food, American"
Madrid,5380.0,5.0," Sushi, Japanese"
Madrid,5383.0,59.0," Mediterranean, Pizza,  Spanish"
Madrid,5386.0,9.0,Spanish
Madrid,5387.0,2.0,Spanish
Madrid,5389.0,5.0," Spanish, Mexican,  Asian"
Madrid,5392.0,7.0,"Cafe,  Pub,  Gastropub"
Madrid,5394.0,32.0,Spanish
Madrid,5395.0,6.0,unknown
Madrid,5396.0,8.0,unknown
Madrid,5399.0,10.0,Spanish
Madrid,5402.0,6.0,"Spanish,  South American,  Venezuelan"
Madrid,5403.0,52.0,"Spanish,  Mediterranean"
Madrid,5408.0,11.0,unknown
Madrid,5414.0,6.0,Vegetarian Friendly
Madrid,5417.0,26.0,unknown
Madrid,5421.0,6.0,unknown
Madrid,5424.0,24.0,unknown
Madrid,5425.0,7.0,unknown
Madrid,5430.0,8.0," Spanish, Italian,  Mediterranean"
Madrid,5433.0,68.0," Spanish,  Barbecue, Mediterranean"
Madrid,5434.0,9.0,unknown
Madrid,5437.0,15.0,Spanish
Madrid,5440.0,4.0," Spanish, Mediterranean"
Madrid,5442.0,18.0," South American,  Spanish, Peruvian"
Madrid,5443.0,6.0,"Brazilian,  South American"
Madrid,5444.0,3.0,unknown
Madrid,5445.0,13.0,unknown
Madrid,5452.0,16.0,unknown
Madrid,5456.0,37.0,unknown
Madrid,5457.0,12.0,Spanish
Madrid,5458.0,106.0," European,  Wine Bar,  Spanish, Mediterranean"
Madrid,5459.0,14.0,American
Madrid,5460.0,31.0,Spanish
Madrid,5461.0,38.0,Spanish
Madrid,5464.0,10.0,Asian
Madrid,5468.0,10.0,unknown
Madrid,5469.0,3.0,unknown
Madrid,5470.0,34.0,American
Madrid,5472.0,3.0,unknown
Madrid,5473.0,64.0,Spanish
Madrid,5474.0,10.0,Spanish
Madrid,5475.0,3.0,unknown
Madrid,5484.0,8.0,unknown
Madrid,5485.0,3.0,unknown
Madrid,5486.0,36.0,"Mediterranean,  Spanish"
Madrid,5488.0,3.0,Spanish
Madrid,5492.0,2.0,Spanish
Madrid,5495.0,19.0," Asian, Mexican"
Madrid,5496.0,4.0,unknown
Madrid,5501.0,8.0,unknown
Madrid,5502.0,6.0,"Peruvian,  South American"
Madrid,5503.0,7.0,unknown
Madrid,5505.0,10.0,unknown
Madrid,5506.0,3.0,unknown
Madrid,5509.0,14.0,unknown
Madrid,5510.0,12.0,Mediterranean
Madrid,5511.0,3.0,unknown
Madrid,5513.0,6.0,unknown
Madrid,5518.0,25.0,unknown
Madrid,5520.0,3.0,unknown
Madrid,5522.0,21.0,unknown
Madrid,5524.0,47.0,"Spanish,  Mediterranean"
Madrid,5525.0,4.0,unknown
Madrid,5527.0,14.0,unknown
Madrid,5528.0,2.0,"International,  Mediterranean,  Israeli,  Spanish"
Madrid,5534.0,2.0,unknown
Madrid,5540.0,47.0,unknown
Madrid,5545.0,3.0,American
Madrid,5550.0,20.0,unknown
Madrid,5553.0,13.0,Spanish
Madrid,5555.0,4.0,American
Madrid,5556.0,11.0," Pub,  Mediterranean,  Cafe,  Healthy, Brew Pub,  Spanish"
Madrid,5558.0,97.0," European, Mediterranean,  Spanish"
Madrid,5560.0,5.0,unknown
Madrid,5562.0,2.0,unknown
Madrid,5563.0,27.0,unknown
Madrid,5564.0,19.0,"International,  Fusion,  Delicatessen"
Madrid,5565.0,8.0,unknown
Madrid,5569.0,3.0,unknown
Madrid,5571.0,14.0,unknown
Madrid,5572.0,24.0,"Mediterranean,  Spanish"
Madrid,5574.0,33.0,unknown
Madrid,5578.0,71.0,American
Madrid,5580.0,55.0,Mexican
Madrid,5581.0,4.0,unknown
Madrid,5586.0,18.0,"International,  Fusion,  Mediterranean"
Madrid,5588.0,53.0,Mediterranean
Madrid,5589.0,25.0,unknown
Madrid,5592.0,62.0,Spanish
Madrid,5594.0,5.0,unknown
Madrid,5595.0,20.0," South American,  Spanish, Peruvian"
Madrid,5596.0,5.0,Spanish
Madrid,5597.0,3.0,unknown
Madrid,5600.0,12.0,unknown
Madrid,5604.0,6.0,unknown
Madrid,5606.0,27.0,unknown
Madrid,5607.0,83.0," Vegan Options,  Halal, Moroccan,  Middle Eastern"
Madrid,5608.0,16.0,Spanish
Madrid,5609.0,8.0,unknown
Madrid,5615.0,18.0,unknown
Madrid,5616.0,10.0,"Mediterranean,  Spanish"
Madrid,5620.0,443.0," Mediterranean,  Middle Eastern,  Vegetarian Friendly, Lebanese,  Vegan Options"
Madrid,5621.0,14.0,unknown
Madrid,5624.0,5.0,unknown
Madrid,5628.0,5.0,unknown
Madrid,5634.0,2.0,unknown
Madrid,5637.0,8.0,unknown
Madrid,5640.0,22.0,Spanish
Madrid,5641.0,2.0," Healthy,  Spanish,  Mediterranean, Cafe"
Madrid,5646.0,28.0,Spanish
Madrid,5647.0,24.0,unknown
Madrid,5648.0,5.0,Spanish
Madrid,5649.0,443.0," Vegetarian Friendly,  Vegan Options, Lebanese,  Middle Eastern,  Mediterranean"
Madrid,5652.0,9.0,Asian
Madrid,5653.0,3.0,unknown
Madrid,5659.0,21.0,Spanish
Madrid,5662.0,7.0,unknown
Madrid,5663.0,4.0,unknown
Madrid,5664.0,62.0,Spanish
Madrid,5667.0,47.0,Spanish
Madrid,5670.0,10.0,Spanish
Madrid,5671.0,10.0,"International,  Fusion"
Madrid,5687.0,11.0," Spanish,  Healthy, Mediterranean"
Madrid,5689.0,6.0,Italian
Madrid,5690.0,27.0," Venezuelan,  Latin,  South American, Caribbean"
Madrid,5696.0,2.0,unknown
Madrid,5700.0,34.0,unknown
Madrid,5708.0,6.0,unknown
Madrid,5711.0,2.0,unknown
Madrid,5713.0,2.0,Chinese
Madrid,5720.0,6.0,"Mediterranean,  Spanish"
Madrid,5722.0,34.0,Contemporary
Madrid,5726.0,91.0,unknown
Madrid,5727.0,6.0,Spanish
Madrid,5734.0,14.0,unknown
Madrid,5737.0,168.0,Italian
Madrid,5741.0,51.0," Asian, Japanese"
Madrid,5748.0,13.0," Fusion, American,  Asian,  Spanish,  Vegetarian Friendly"
Madrid,5750.0,43.0,unknown
Madrid,5754.0,5.0,unknown
Madrid,5761.0,3.0,"Fast Food,  Fusion,  Spanish"
Madrid,5762.0,NaN,unknown
Madrid,5763.0,NaN," Fusion,  Spanish, International"
Madrid,5777.0,NaN,"Mediterranean,  Spanish"
Madrid,5783.0,NaN,unknown
Madrid,5785.0,NaN,Mexican
Madrid,5786.0,NaN,unknown
Madrid,5789.0,NaN,unknown
Madrid,5790.0,NaN,unknown
Madrid,5791.0,2.0,unknown
Madrid,5795.0,NaN,"Mediterranean,  Spanish"
Madrid,5796.0,NaN,unknown
Madrid,5798.0,2.0,Pizza
Madrid,5807.0,NaN,Pub
Madrid,5809.0,NaN,unknown
Madrid,5813.0,NaN,unknown
Madrid,5816.0,NaN,unknown
Madrid,5819.0,NaN,unknown
Madrid,5821.0,NaN,unknown
Madrid,5822.0,NaN,unknown
Madrid,5825.0,NaN,unknown
Madrid,5829.0,NaN,Chinese
Madrid,5831.0,2.0,"Seafood,  Street Food,  International,  Mediterranean,  Spanish"
Madrid,5840.0,NaN,Spanish
Madrid,5844.0,NaN,unknown
Madrid,5845.0,NaN," Vegetarian Friendly, French"
Madrid,5846.0,NaN,Spanish
Madrid,5847.0,NaN,unknown
Madrid,5854.0,NaN,unknown
Madrid,5856.0,NaN,"International,  Gastropub"
Madrid,5858.0,NaN,unknown
Madrid,5859.0,3.0,unknown
Madrid,5860.0,NaN,Mediterranean
Madrid,5861.0,NaN,unknown
Madrid,5863.0,2.0,unknown
Madrid,5867.0,NaN,unknown
Madrid,5869.0,NaN," Spanish, Chinese"
Madrid,5871.0,NaN,Mexican
Madrid,5878.0,NaN,unknown
Madrid,5881.0,NaN,unknown
Madrid,5883.0,NaN,unknown
Madrid,5888.0,NaN,unknown
Madrid,5889.0,NaN,unknown
Madrid,5895.0,2.0,Irish
Madrid,5896.0,NaN,Vegetarian Friendly
Madrid,5908.0,NaN,unknown
Madrid,5909.0,NaN,unknown
Madrid,5910.0,NaN,Chinese
Madrid,5915.0,2.0,unknown
Madrid,5918.0,NaN,unknown
Madrid,5924.0,2.0,"Mexican,  Spanish"
Madrid,5927.0,NaN,American
Madrid,5928.0,3.0,unknown
Madrid,5931.0,NaN,unknown
Madrid,5936.0,NaN,unknown
Madrid,5939.0,3.0,unknown
Madrid,5941.0,2.0,Spanish
Madrid,5949.0,NaN," Spanish, Bar,  Pub"
Madrid,5950.0,2.0,unknown
Madrid,5952.0,NaN,unknown
Madrid,5956.0,NaN,unknown
Madrid,5966.0,2.0,unknown
Madrid,5967.0,NaN,"European,  Spanish,  Portuguese"
Madrid,5968.0,NaN,unknown
Madrid,5969.0,3.0,unknown
Madrid,5970.0,NaN,unknown
Madrid,5971.0,NaN,unknown
Madrid,5974.0,3.0,unknown
Madrid,5975.0,NaN,Indian
Madrid,5976.0,NaN,unknown
Madrid,5982.0,2.0,unknown
Madrid,5984.0,NaN,unknown
Madrid,5991.0,4.0,Spanish
Madrid,5996.0,11.0,unknown
Madrid,6000.0,7.0,unknown
Madrid,6001.0,35.0,Chinese
Madrid,6002.0,26.0,unknown
Madrid,6004.0,8.0,Spanish
Madrid,6011.0,7.0,Pizza
Madrid,6013.0,8.0,Spanish
Madrid,6014.0,48.0,"Italian,  Pizza"
Madrid,6018.0,10.0,Sushi
Madrid,6024.0,24.0,Spanish
Madrid,6026.0,6.0,unknown
Madrid,6028.0,20.0,"Spanish,  Cafe"
Madrid,6032.0,7.0,Spanish
Madrid,6037.0,2.0,unknown
Madrid,6039.0,30.0,unknown
Madrid,6042.0,234.0,"International,  Mediterranean"
Madrid,6046.0,21.0,Chinese
Madrid,6047.0,36.0," Spanish, Mexican"
Madrid,6048.0,28.0," Mediterranean, Spanish"
Madrid,6052.0,17.0,unknown
Madrid,6053.0,29.0,Spanish
Madrid,6054.0,15.0,Russian
Madrid,6059.0,33.0," American,  Spanish,  International, Mexican"
Madrid,6061.0,19.0,Mediterranean
Madrid,6062.0,19.0," Asian, Sushi"
Madrid,6063.0,9.0,Cafe
Madrid,6074.0,10.0,unknown
Madrid,6077.0,18.0,Pizza
Madrid,6078.0,23.0," South American, Argentinean"
Madrid,6079.0,37.0," Japanese, Chinese,  Asian"
Madrid,6084.0,8.0,unknown
Madrid,6087.0,29.0," Contemporary,  Mediterranean, Spanish"
Madrid,6097.0,5.0,unknown
Madrid,6099.0,7.0,Spanish
Madrid,6109.0,7.0,unknown
Madrid,6112.0,26.0,"Chinese,  Spanish,  Japanese"
Madrid,6115.0,5.0," British, Fast Food,  Street Food,  Fusion"
Madrid,6117.0,5.0,unknown
Madrid,6118.0,20.0,unknown
Madrid,6123.0,5.0,Mediterranean
Madrid,6125.0,5.0,unknown
Madrid,6126.0,24.0,Pizza
Madrid,6127.0,12.0,unknown
Madrid,6128.0,7.0,unknown
Madrid,6139.0,17.0,unknown
Madrid,6141.0,6.0,unknown
Madrid,6145.0,4.0,unknown
Madrid,6146.0,5.0,Vegan Options
Madrid,6156.0,19.0,Japanese
Madrid,6159.0,2.0,unknown
Madrid,6161.0,4.0,unknown
Madrid,6163.0,45.0,"Bar,  Pub"
Madrid,6165.0,30.0,Spanish
Madrid,6171.0,14.0,unknown
Madrid,6181.0,26.0,unknown
Madrid,6184.0,11.0,unknown
Madrid,6185.0,18.0,unknown
Madrid,6188.0,119.0," European,  Spanish,  Bar, Mediterranean"
Madrid,6193.0,4.0," Gastropub, Barbecue,  Pub"
Madrid,6196.0,79.0," Mediterranean,  Spanish, Bar"
Madrid,6197.0,50.0,International
Madrid,6200.0,5.0,Italian
Madrid,6201.0,3.0,unknown
Madrid,6202.0,8.0,unknown
Madrid,6203.0,7.0,unknown
Madrid,6204.0,18.0,unknown
Madrid,6205.0,6.0,"Pub,  Gastropub"
Madrid,6206.0,3.0,Spanish
Madrid,6207.0,74.0,unknown
Madrid,6210.0,9.0,Spanish
Madrid,6211.0,8.0,unknown
Madrid,6212.0,19.0,unknown
Madrid,6217.0,17.0,Spanish
Madrid,6221.0,85.0,unknown
Madrid,6222.0,8.0,"Seafood,  Spanish"
Madrid,6223.0,6.0," Sushi, Japanese,  Spanish"
Madrid,6227.0,23.0," Middle Eastern, Mediterranean,  Turkish,  Vegetarian Friendly"
Madrid,6228.0,25.0,unknown
Madrid,6230.0,12.0,Spanish
Madrid,6234.0,50.0,Spanish
Madrid,6236.0,55.0,"Mediterranean,  Spanish"
Madrid,6243.0,4.0,International
Madrid,6244.0,6.0,unknown
Madrid,6246.0,17.0,unknown
Madrid,6247.0,6.0,unknown
Madrid,6255.0,15.0,Mediterranean
Madrid,6256.0,16.0,Mexican
Madrid,6262.0,4.0,"Italian,  Pizza"
Madrid,6264.0,12.0,Spanish
Madrid,6266.0,9.0,Spanish
Madrid,6269.0,16.0,Mediterranean
Madrid,6270.0,21.0,unknown
Madrid,6271.0,15.0,unknown
Madrid,6272.0,19.0,Spanish
Madrid,6282.0,28.0,Spanish
Madrid,6284.0,67.0," Mediterranean, Spanish"
Madrid,6286.0,6.0,unknown
Madrid,6287.0,5.0,unknown
Madrid,6289.0,64.0,unknown
Madrid,6290.0,4.0,Italian
Madrid,6292.0,11.0," European, American"
Madrid,6293.0,7.0,unknown
Madrid,6294.0,22.0,"European,  Spanish"
Madrid,6295.0,5.0," Delicatessen, Italian,  Cafe,  Mediterranean,  International"
Madrid,6299.0,10.0,European
Madrid,6301.0,28.0,Indian
Madrid,6302.0,4.0,unknown
Madrid,6306.0,304.0,Spanish
Madrid,6308.0,6.0,unknown
Madrid,6311.0,76.0,Spanish
Madrid,6312.0,6.0,unknown
Madrid,6318.0,16.0," Healthy, Mediterranean"
Madrid,6321.0,20.0,unknown
Madrid,6325.0,13.0,Spanish
Madrid,6326.0,5.0,unknown
Madrid,6327.0,56.0," Spanish, American"
Madrid,6328.0,3.0,unknown
Madrid,6336.0,4.0,unknown
Madrid,6339.0,90.0," European,  Spanish, Mediterranean"
Madrid,6344.0,4.0,unknown
Madrid,6350.0,85.0," Cafe, Fast Food"
Madrid,6351.0,14.0,unknown
Madrid,6354.0,18.0,Spanish
Madrid,6359.0,4.0,unknown
Madrid,6361.0,8.0,"Italian,  Pizza"
Madrid,6369.0,8.0,"Filipino,  Asian"
Madrid,6370.0,4.0," Pub, Bar"
Madrid,6371.0,68.0," Italian, Pizza"
Madrid,6376.0,17.0,unknown
Madrid,6379.0,4.0,unknown
Madrid,6382.0,4.0,Spanish
Madrid,6386.0,5.0,Spanish
Madrid,6397.0,5.0,unknown
Madrid,6398.0,5.0,unknown
Madrid,6399.0,6.0,Spanish
Madrid,6401.0,4.0,Spanish
Madrid,6404.0,2.0,Turkish
Madrid,6406.0,230.0,Spanish
Madrid,6407.0,4.0,unknown
Madrid,6409.0,2.0,unknown
Madrid,6410.0,3.0,Spanish
Madrid,6414.0,32.0,Contemporary
Madrid,6419.0,4.0,unknown
Madrid,6425.0,19.0,Spanish
Madrid,6426.0,12.0,unknown
Madrid,6428.0,51.0,unknown
Madrid,6431.0,20.0,unknown
Madrid,6438.0,71.0,"Pizza,  Vegetarian Friendly"
Madrid,6439.0,2.0,Spanish
Madrid,6441.0,18.0,unknown
Madrid,6445.0,23.0,"Spanish,  Mediterranean"
Madrid,6450.0,11.0,Spanish
Madrid,6455.0,8.0," Middle Eastern, Turkish"
Madrid,6457.0,9.0,Pizza
Madrid,6459.0,5.0," South American, American,  Venezuelan,  Spanish"
Madrid,6462.0,164.0," Spanish, European"
Madrid,6464.0,58.0,Vegetarian Friendly
Madrid,6465.0,39.0,Indian
Madrid,6466.0,38.0,unknown
Madrid,6471.0,28.0,Spanish
Madrid,6473.0,63.0,Spanish
Madrid,6476.0,63.0,Spanish
Madrid,6480.0,16.0,unknown
Madrid,6482.0,8.0,unknown
Madrid,6483.0,59.0,unknown
Madrid,6488.0,4.0,Turkish
Madrid,6489.0,5.0,unknown
Madrid,6493.0,2.0,unknown
Madrid,6495.0,6.0,unknown
Madrid,6499.0,4.0,unknown
Madrid,6502.0,2.0,unknown
Madrid,6503.0,9.0,unknown
Madrid,6506.0,33.0,Spanish
Madrid,6508.0,5.0,unknown
Madrid,6509.0,28.0," Mediterranean, International"
Madrid,6512.0,18.0,unknown
Madrid,6513.0,4.0,unknown
Madrid,6514.0,59.0,"American,  Spanish"
Madrid,6515.0,104.0,"Spanish,  Mediterranean,  Fusion"
Madrid,6524.0,4.0,Mediterranean
Madrid,6532.0,11.0,Spanish
Madrid,6534.0,18.0,unknown
Madrid,6535.0,4.0,Spanish
Madrid,6536.0,14.0," Spanish, Bar,  Pub"
Madrid,6546.0,4.0,unknown
Madrid,6547.0,20.0,Spanish
Madrid,6549.0,8.0,unknown
Madrid,6554.0,4.0," Bar,  Pub,  Fast Food,  Spanish,  Cafe, Brew Pub"
Madrid,6555.0,2.0,unknown
Madrid,6558.0,14.0,unknown
Madrid,6559.0,21.0,Mediterranean
Madrid,6560.0,20.0,Spanish
Madrid,6561.0,17.0,Spanish
Madrid,6566.0,3.0,"Italian,  Pizza"
Madrid,6568.0,14.0," Spanish, Mediterranean"
Madrid,6570.0,121.0," Spanish,  Fast Food,  Mediterranean,  European, International"
Madrid,6572.0,21.0,Spanish
Madrid,6573.0,4.0,Spanish
Madrid,6581.0,14.0,unknown
Madrid,6586.0,199.0," Spanish, Mediterranean"
Madrid,6592.0,7.0,Mediterranean
Madrid,6597.0,11.0,Spanish
Madrid,6599.0,2.0," Pub, Spanish,  Gastropub"
Madrid,6601.0,105.0," International, Barbecue"
Madrid,6604.0,7.0,Spanish
Madrid,6609.0,10.0,Grill
Madrid,6610.0,7.0,Spanish
Madrid,6613.0,24.0,unknown
Madrid,6615.0,25.0,unknown
Madrid,6616.0,2.0,unknown
Madrid,6623.0,26.0,German
Madrid,6627.0,4.0,unknown
Madrid,6631.0,4.0,unknown
Madrid,6633.0,4.0,Spanish
Madrid,6639.0,2.0," Fusion, Spanish"
Madrid,6640.0,2.0,unknown
Madrid,6641.0,10.0,unknown
Madrid,6644.0,17.0,Spanish
Madrid,6645.0,7.0,unknown
Madrid,6646.0,4.0,unknown
Madrid,6648.0,10.0," Pub,  Cafe,  Spanish,  Diner, Bar"
Madrid,6651.0,37.0,Spanish
Madrid,6652.0,5.0,"Brew Pub,  Pub"
Madrid,6653.0,35.0,European
Madrid,6658.0,36.0,Venezuelan
Madrid,6660.0,12.0,unknown
Madrid,6665.0,66.0,"European,  Diner,  International"
Madrid,6670.0,28.0,Spanish
Madrid,6671.0,4.0," Cafe,  Spanish, Bar,  Diner,  Pub,  Fast Food"
Madrid,6678.0,42.0," Argentinean,  South American, Steakhouse"
Madrid,6681.0,13.0," Spanish, Mediterranean"
Madrid,6683.0,2.0,Mediterranean
Madrid,6685.0,3.0,unknown
Madrid,6687.0,4.0,unknown
Madrid,6689.0,7.0,unknown
Madrid,6692.0,3.0,unknown
Madrid,6693.0,18.0,unknown
Madrid,6696.0,26.0,Sushi
Madrid,6703.0,29.0,Italian
Madrid,6708.0,9.0,Cafe
Madrid,6711.0,2.0,Spanish
Madrid,6712.0,7.0,unknown
Madrid,6713.0,7.0," Mexican, Italian,  Pizza"
Madrid,6714.0,72.0,Spanish
Madrid,6717.0,2.0,unknown
Madrid,6719.0,4.0,unknown
Madrid,6720.0,2.0,unknown
Madrid,6723.0,2.0," Spanish, Mediterranean,  European"
Madrid,6725.0,2.0,unknown
Madrid,6730.0,8.0,unknown
Madrid,6731.0,3.0,unknown
Madrid,6734.0,10.0,unknown
Madrid,6739.0,63.0,Spanish
Madrid,6740.0,65.0,International
Madrid,6746.0,3.0,unknown
Madrid,6747.0,5.0,unknown
Madrid,6749.0,59.0," European, Spanish,  Cafe,  Mediterranean"
Madrid,6755.0,15.0,Italian
Madrid,6756.0,19.0,Spanish
Madrid,6760.0,4.0,unknown
Madrid,6761.0,10.0," Spanish,  Mediterranean,  Fusion, International"
Madrid,6763.0,8.0,unknown
Madrid,6765.0,4.0,unknown
Madrid,6766.0,17.0,unknown
Madrid,6767.0,2.0,"Cafe,  Spanish,  Mediterranean"
Madrid,6768.0,7.0,Diner
Madrid,6769.0,5.0,Spanish
Madrid,6770.0,103.0,"Mediterranean,  Spanish"
Madrid,6775.0,12.0,unknown
Madrid,6776.0,3.0," Spanish,  Fast Food, Mexican"
Madrid,6780.0,11.0,American
Madrid,6782.0,62.0,Seafood
Madrid,6783.0,62.0,"Spanish,  Mediterranean"
Madrid,6784.0,5.0,Pizza
Madrid,6785.0,2.0,unknown
Madrid,6788.0,42.0,Spanish
Madrid,6792.0,3.0,unknown
Madrid,6799.0,6.0,Spanish
Madrid,6800.0,50.0,unknown
Madrid,6802.0,3.0,unknown
Madrid,6812.0,5.0,unknown
Madrid,6817.0,50.0,"European,  Portuguese"
Madrid,6820.0,25.0,Barbecue
Madrid,6826.0,20.0,unknown
Madrid,6827.0,24.0,unknown
Madrid,6830.0,38.0,Spanish
Madrid,6834.0,6.0,unknown
Madrid,6835.0,705.0," European, Mediterranean,  Spanish"
Madrid,6839.0,20.0,unknown
Madrid,6840.0,97.0," Spanish,  Mediterranean,  Vegetarian Friendly, European"
Madrid,6842.0,10.0,unknown
Madrid,6843.0,17.0,"International,  Greek"
Madrid,6845.0,8.0,unknown
Madrid,6848.0,42.0," Argentinean, Italian"
Madrid,6849.0,3.0,unknown
Madrid,6855.0,12.0,unknown
Madrid,6856.0,6.0,Spanish
Madrid,6860.0,4.0,Spanish
Madrid,6861.0,17.0,Spanish
Madrid,6862.0,12.0,Spanish
Madrid,6863.0,35.0,unknown
Madrid,6864.0,5.0,unknown
Madrid,6865.0,51.0," Diner, Spanish,  Contemporary"
Madrid,6866.0,5.0,Colombian
Madrid,6867.0,9.0,"Cafe,  Gastropub,  Pub"
Madrid,6869.0,2.0," Contemporary, International,  European,  Mediterranean"
Madrid,6870.0,24.0,unknown
Madrid,6871.0,6.0,Spanish
Madrid,6875.0,13.0,Chinese
Madrid,6876.0,5.0,unknown
Madrid,6881.0,63.0,Mediterranean
Madrid,6882.0,2.0,unknown
Madrid,6884.0,53.0,Italian
Madrid,6888.0,14.0,unknown
Madrid,6890.0,42.0," Spanish,  European, Cafe"
Madrid,6893.0,7.0,unknown
Madrid,6902.0,13.0,unknown
Madrid,6906.0,9.0," Mediterranean,  Spanish, Italian,  Fusion"
Madrid,6908.0,2.0,Vegetarian Friendly
Madrid,6913.0,19.0,Mediterranean
Madrid,6916.0,6.0,unknown
Madrid,6921.0,7.0,unknown
Madrid,6922.0,7.0,unknown
Madrid,6924.0,6.0,unknown
Madrid,6928.0,4.0,unknown
Madrid,6929.0,11.0,unknown
Madrid,6931.0,28.0,Spanish
Madrid,6933.0,14.0,unknown
Madrid,6945.0,12.0,unknown
Madrid,6956.0,5.0,Mediterranean
Madrid,6961.0,10.0,Spanish
Madrid,6962.0,3.0,French
Madrid,6964.0,5.0,"Mediterranean,  Spanish"
Madrid,6966.0,11.0,unknown
Madrid,6967.0,7.0,unknown
Madrid,6968.0,12.0,unknown
