group,Index,quantity,unit_cogs,name
ALCOHOL,595,7,2.72,PIWO REDDS BIANCO 0_5 L PUSZKA
ICE_CREAMS_FROZEN,14895,2,3.78,ZUPA KALAFIOROWA 450 G
CHEMISTRY,2574,1,5.19,SOFTLAN PLYN DO PLUK.NIEB 1 L
POULTRY,17265,1.165,24.738197424892697,FRANKFUTERKI KG
TABLETS,21113,2,6.88,TABLETKI GRIPEX CNTROL 12
DAIRY_CHESSE,7258,2,0.73,JOGURT MULLER 125 G
ALCOHOL,22742,163,2.55,WODKA ZUBR 0_9
SWEETS,19563,5,1.19,MENTOS RAINBOW 37_5 G
ICE_CREAMS_FROZEN,15820,2,6.38,LODY JAK DAWNIEJ 450 ML JAB?KO
GENERAL_FOOD,12126,5,1.46,KUCHAREK 200 G
BREAD,1274,60,2.5,C CHLEB WIEJSKI 0.6
COFFEE TEA,6039,4,4.73,KAWA WOSEBA GOLD 250G
ALCOHOL,22458,9,3.22,NAP SPIR GREJPFRUTOWA 0_1 30%
GROATS_RICE_PASTA,14541,1,2.23,WIN ZUPA BOROWIKOWA 45 G
POULTRY,17323,1.79,13.474860335195501,PAROWKOWA W FOLI KG
DRINK_JUICE,10249,15,1.75,NAP TYMBARK 1 L POMAR/BRZOSKLWINIA 1L
GENERAL_FOOD,13845,12,1.99,AGA SLIWKA SUSZONA 120 G
BREAD,1126,100,2.4374,M CHLEB MALY
GENERAL_FOOD,13444,4,2.7,MLEKO SMAKOWE 0_5 L POLMLEK
CHEMISTRY,3493,1,8.11,PASTA ELWEX 50 ML DO DZIECI
GENERAL_FOOD,12796,1,4.22,POMIDORY  SUSZONE OLE 280 G
GENERAL_FOOD,13916,3,1.35,KNORR ZUREK DOMOWY EXPRES 42 G
DAIRY_CHESSE,7667,3,1.83,MLEKO MLECZNA ZAGRODA 3_2 % BUTELKA
DAIRY_CHESSE,6799,5,1.32,DE SEREK Z WISNIA 150 G
CHEMISTRY,2745,3,4.15,SKARPETY
GENERAL_ITEMS,17766,2,2.13,KARMA MR DOG SUPREM 500G
DAIRY_CHESSE,7330,12,1.42,SEREK SMACZEK 125G JANA NATURALNY
SWEETS,19570,2,7.51,MILKA CZEK. 250 G WHOLE NUTS
CHEWING_GUM_LOLIPOPS,4144,4,0.51,LIZAK KOLOROWY
ICE_CREAMS_FROZEN,15591,9,1.28,LODY KORAL SNIEZKA
ALCOHOL,23038,1,14.0,WINO ELSOL CZ/PÓ?S? 0_75 L
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16207,7,1.52,FASOLA CZERWONA SLONECZNY OGROD 400G.
CHEMISTRY,3333,1,4.99,SOFTLAN PLYN DO PLUKANIA 1 L BIALY
SWEETS,20456,12,1.16,TIC TAC ORANGE 16G
COFFEE TEA,6112,2,2.59,KAWA MK CAFE PREMIUM 80 G
SWEETS,21053,3,2.16,WEDEL CZEKOL.WISNIOWA 100 G
SWEETS,19951,5,1.49,LIZAK CHOINKA
GROATS_RICE_PASTA,14066,1,0.95,MAKARON SWIDEREK 400 G DOBRY
ALCOHOL,259,7,2.02,PIWO LECH  FREE 0_5 L  B/ZWR
CHEMISTRY,2598,2,0.93,WORECZKI DO LODU 252 KULKI
ALCOHOL,22756,1,6.2,NAP SPIR KRAKOWSKA  0_2 L PIGWA
GENERAL_FOOD,12384,19,0.55,CYKORIA BUDYN SMIETANKOWY B/C 40 G
GENERAL_ITEMS,17687,9,6.19,OLEJ LNIANY 200 ML
GENERAL_ITEMS,17988,1,5.5,RAJSTOPY 60 DEN
DRINK_JUICE,9730,3,3.31,COSTA POMARANCZE 2L
SWEETS,20459,3,1.29,WAFLE DESSINO MLECZNE 160GR
ICE_CREAMS_FROZEN,14687,2,0.75,LODY PINGWIN W CZEKOL.
CIGARETTES,5588,376,0.55,PAP PAPIEROSY NA SZT
CHIPS_FLAKES,4822,6,2.58,LAYS ZIEL.CEBULKA 160G
COFFEE TEA,6111,8,2.71,KAWA INKA 150G KARTON
SPICES,18237,1,1.38,KNORR MIESZANKA WLOSKA
SWEETS,21043,3,0.61,WAFLE GORALKI CZEKOLADA 42 G
SPICES,18313,1,0.89,PRYMAT PRZYP.DO KURCZAKA
ALCOHOL,190,12,2.485,PIWO DESPERADOS 0_4 L
CHEMISTRY,3473,1,4.29,ODSWIEZACZ SZYSZKA KONWALIA
POULTRY,16916,1.42,15.633802816901401,KIELBASA WINERKI KG
ALCOHOL,22942,1,6.75,WINO STAROPOLSKIE CHERRY 0_75 CZ/SLODKIE
GENERAL_FOOD,12606,4,3.33,KLUSKI SLASKIE 400G GRZESKOWIAK
CHIPS_FLAKES,4639,22,0.77,PALUSZKI BESKIDZKIE 60G SER+CEBULA
BREAD,1234,62,2.2,C CHLEB MAZOWIECKI 600G_
DRINK_JUICE,9277,3,0.74,NAP.VOLCANO ORANZADA BEZBARWNA GAZ 2L
GENERAL,11701,29,1.02,AMINO BLYSK .POMIDOROWA Z PIETRUSZKA
DRINK_JUICE,9546,1,2.37,KUBECZKI DO PIWA 6+6
SPICES,18272,5,0.91,GALEO MAJERANEK 6 G
GENERAL_ITEMS,8712,6,3.15,CATERING HAMBURGER 225G Z AMERYK.
ALCOHOL,848,237,1.7185232067510603,PIWO LECH PREMIUM 0_5L BUTELKA
DAIRY_CHESSE,6433,62,1.31290322580645,DESER JANA CZEKOLADOWY 120G
CHEMISTRY,3278,4,0.45,OPASKA DZIANA PODTRZYMUJACA 10 CM *4M
CHIPS_FLAKES,4362,9,3.85,LAYS ZIELONA CEBULKA 140 G
COFFEE TEA,5783,1,3.62,LIPTON HERB ZIELONA CITRUS 25 EX
CHEMISTRY,2809,2,2.94,CLIN ZAPAS 500 ML
POULTRY,10928,2,1.27,SALATKA PIKANTNA Z MAKRELA 130 G
ALCOHOL,621,5,4.06,PIWO WARZACY Z CHMIELEM 0_5 L B/BEZWROT
POULTRY,11072,3,2.13,PAPRYKARZ SZCZECINSKI 300G ORKA
ICE_CREAMS_FROZEN,15379,2,2.46,ZAPIEKANKA Z  PIECZARKAMI
SWEETS,19301,75,0.620666666666667,BATON MILKY WAY 21 5
GENERAL,11392,7,1.07,KLEJ SUPER GLU
VEGETABLES,22175,774.179,0.780478416490243,KT ZIEMNIAK WCZESNY KG
SWEETS,18994,19,0.58,GRZESKI B/CZEKOL DZIEL
GENERAL_ITEMS,17955,4,1.76,PODKOLANÓWKI 2 PARY
CHEMISTRY,1991,3,2.1,ZAPALNICZKA SPARK
VEGETABLES,21358,140.51,0.784072308020782,KT MARCHEW LUZ
CHIPS_FLAKES,4439,5,2.28,LAYS CHETOS PAPRYKA 165 G
GENERAL_FOOD,12343,2,2.13,WIN POMYSL NA KURCZAK W SOS SMIET ZIOLOW
CHEMISTRY,2112,2,2.82,TOREBKA BUTELKA
CHEMISTRY,3758,2,1.75,WKLADKI BELLA PANTY
GENERAL_FOOD,13183,54,1.08,WIN SOS PIECZ/CIEMNY 30G
SWEETS,19745,6,1.99,KNORR FIX SPAGH_BOLOGNESE ZIOLA
CHEMISTRY,3995,8,0.98,ZMYWACZ DO PAZNOKCI 50 ML
ICE_CREAMS_FROZEN,15250,8,11.18,LODY BRACI KORAL 900 Z CIASTECZKAMI
CHEMISTRY,3528,2,2.4,RECZNIK PAPIEROWY 2 MEA
POULTRY,1838,1,1.59,ROLNIK SELER WYBORNY 370G
ALCOHOL,253,23,1.12,PIWO FOX 0_5L PUSZKA JASNE
SPICES,18358,1,1.44,KAMIS ROZMARYN 15 G
SWEETS,18885,1,2.0,PRECLE SOLONE KLASYCZNE 125 G
GROATS_RICE_PASTA,14160,13,2.28923076923077,MAKARON CZANIECKI RYZOWY 250 G
GENERAL_ITEMS,17539,4,1.2,MAR MLECZNA 250G KRUSZWICA
BREAD,1483,13.85,11.774007220216598,S CIASTKA KRUCHPLACEK DROZDZOWY
POULTRY,1512,1,1.72,TOREBKA NA BUTELK?
GENERAL_FOOD,13988,36,1.18,WIN BARSZCZ CZERWONY 60 G
DAIRY_CHESSE,8607,3,1.74,?ACIATY SEREK Z CZOSNKIEM 135 G
DRINK_JUICE,8781,12,0.46,NAP NAPI POMARANCZ 0_2L
DRINK_JUICE,8966,20,2.266,WODA 5 L N/G PRIMAVERA +1 L GRATIS
GENERAL_FOOD,12067,1,0.82,AMINO BLYSK GULASZOWA 61G
CHEMISTRY,2833,1,0.93,GUMA ORBIT 5 LIST.
COFFEE TEA,5876,4,4.8,JACOBS KRONUNG 100G MIELONA
BREAD,1460,59,4.45677966101695,C CHLEB KROJONY 0_9 KG
SWEETS,20441,5,1.06,ROGAL 7DAYS SZAMPANSKI
POULTRY,11011,1,1.87,SLEDZIK NA RAZ 100G W SMIETANIE
CHEMISTRY,2407,1,0.29,TASMA BEZBARWNA
CIGARETTES,5143,7,10.67,PAP CHESTERFIELD PSTRYK 20
ICE_CREAMS_FROZEN,15537,2,0.6,JOGURT ZOTT 125 G SERDUSZKO
COFFEE TEA,6059,1,9.29,HERBATA EXP.100T.AKBAR
BREAD,1227,204,0.694901960784314,C BULKA SEROWA
POULTRY,17014,0.16,30.4375,SMAKOSZKI KG
SPICES,18482,1,1.44,KAMIS JA?OWIEC 15G
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16840,48,3.85,POMPKA PLAY DOLADOWANIE
POULTRY,1539,2,1.74,PROFI SZYNKA MIELONA 110G
SPICES,18405,2,2.08,FASOLA  PIEKNY JAS 400G KROS
POULTRY,17251,5.715,10.2449693788276,PAROWKA HOT-DOG KG
VEGETABLES,21960,95.825,3.1922775893555997,KT BANAN
GROATS_RICE_PASTA,14453,1,2.34,MAK.LUBELLA FALA 400G
CHEWING_GUM_LOLIPOPS,4239,38,0.35,LIZAK POP Z GUMA
GENERAL_FOOD,12447,2,12.68,O CUKIERKI KROWKA 1 KG
SPICES,18730,6,0.8,GALEO PRZYP DO BIGOSU I KAPUSTY 20G
POULTRY,10892,5,1.18,FORTUNA 300 ML SZKLO JABLKO
CIGARETTES,5055,17,0.92,ZAPALNICZKA KOLOR
CHEMISTRY,2008,4,0.78,BATERIA R6 AA
VEGETABLES,22173,36.55,6.1578659370725,KT WINOGRONO BIALEI/ROZOWE KG
GROATS_RICE_PASTA,14569,9,1.11555555555556,MAKA WROCLAWSKA ZLOTY LAN TYP 500 1KG
GENERAL_FOOD,13472,7,2.23,PUDL KUKURYDZA 400G PUSZKA
GROATS_RICE_PASTA,14544,1,4.83,FILETY SLEDZIOWE 400G W SOS KOPERKOWYM
SWEETS,20543,2,2.13,CIASTKA LEIBNIZ  ZOO 100 G ORYGINAL
CIGARETTES,5132,1,0.89,ZAPALNICZKA MAX LX 7
GENERAL,11624,2,1.86,CZEK.ALPEN GOLD 90G TRUS.
GENERAL_FOOD,12328,10,1.158,VEGETA 75G
GENERAL,11323,7,1.08571428571429,DR O KISIEL SLODKA CHWILA 32 G TRUS
ICE_CREAMS_FROZEN,15272,2,6.38,LODY JAK DAWNIEJ MIETA 450 ML
GENERAL,11754,4,3.42,SMAK MAK ZAPIEKANKA Z PIECZARKAMI 250 G
BREAD,1142,2,9.5,S SKUBANIEC FOREMKA
CHEMISTRY,2132,1,4.31,ZNICZ TECZA
ICE_CREAMS_FROZEN,15695,4,3.92,LOD W KOSTKACH 2 KG
CHEMISTRY,2122,1,4.95,ZAKRESLACZE KOLOR 4 SZT
CIGARETTES,5572,3,10.73,PAP LD SILVER 2
VEGETABLES,22266,3,2.13,SUROWKA WIEJSKA KUBEK
SWEETS,20128,16,2.41,GOFRY SLODKIE 100 G
GENERAL_FOOD,13743,8,1.2525,KNORR G.K. POMIDOROWA Z MAKARON
DAIRY_CHESSE,6574,6,4.44,BAKOMA OLEJ RZEPAKOWY
GENERAL_FOOD,13722,6,0.8,GELLWE GALARETKA WISNIA 75 G
DRINK_JUICE,10712,2,0.99,NAP VERONI 1 L LIFE POMAR. GAZ
GROATS_RICE_PASTA,14395,22,1.72,MAKA KOSZALINSKA  STOISLAW 1KG
CHEMISTRY,3929,3,3.59,PUR 900 ML BALSAAM
SWEETS,18903,2,4.11,SPRAY GRENADE
DAIRY_CHESSE,7985,12,1.22,DA FANTASIA Z PLATKAMI CZEK.107G
ICE_CREAMS_FROZEN,15899,6,1.12,LODY KAKTUS NESTLA 100ML
CIGARETTES,5081,14,11.847142857142902,PAP LM LINK FORWARD
ICE_CREAMS_FROZEN,15667,2,3.07,SZPINAK 450G NORDIS.
DRINK_JUICE,10310,29,1.9,WODA ZYWIEC 1_5 L N/G CYTRYNA
SWEETS,21029,1,1.99,RURKI SUCHE 115 G
ICE_CREAMS_FROZEN,14986,1,1.0,LODY ROZEK
DRINK_JUICE,9099,2,1.49,NAP TYMBARK MUS 100% 120 G TRUSK.
SWEETS,18993,5,0.92,GOPLANA EXTRA MIETA EXTRA MOCNE
DRINK_JUICE,8923,1,2.22,NAP NAPPI JABLKO/WISNIOWY 2L
SWEETS,19682,2,1.31,CIASTKA DESSIMO MALINA 135 G
ALCOHOL,22744,1,21.92,WODKA ZUBROWKA CZARNA 0_5 L 40%
VEGETABLES,21434,18,2.05055555555556,KT POR KG
CHEMISTRY,3778,1,0.79,ZESZYT LINIA 60 K
ALCOHOL,22971,1,8.01,WINO KADARKA 1 L B/PPÓ?
GENERAL_FOOD,13346,5,1.68,WIN POMYSL NA SPAG.PO BOLONSKU
DRINK_JUICE,8883,2,1.87,NAP ALOE VERA 0_5 L
DRINK_JUICE,8879,11,1.62909090909091,KUBUS PLAY MAR/TRUS/LIMETKA
ALCOHOL,781,5,1.63,PIWO OKOCIM PILS 0_5 B/ZWROTNA
ICE_CREAMS_FROZEN,14902,1,3.79,BRUKSELKA 450 G
DAIRY_CHESSE,7716,3,2.4,SMIETANA 18 400G SREM
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16558,16,1.4,WODA STAROPOLANKA 2000 N/GAZ.1_5L
DAIRY_CHESSE,7616,18,2.05333333333333,HOCH TWAR.KANAPKOWY SZCZYPIOREK 130G
SWEETS,19254,2,0.83,WAFELEK PEPPA30G
DAIRY_CHESSE,6558,14,2.7,TWAROG POLTLUSTY SREMSKI 250G
VEGETABLES,21549,12.17,0.7904683648315529,KT BURACZEK CZERWONY
GENERAL,11964,1,3.56,POWIDLA WEGIERKOWE 290 HERBOPOL
SWEETS,18865,9,1.16,MILKA CZEK.NADZ 37 G
GENERAL_FOOD,13350,8,1.18,WIN ROSOL DROBIOWY 60G
VEGETABLES,22231,85.7,5.5043173862310395,KT PIECZARKI
CIGARETTES,4868,6,12.18,PAP LUCKY STRIKE 22 RED
COFFEE TEA,5729,3,4.69,LIPTON EARL GREY 25 SZT
SWEETS,21007,1,6.78,MLECZKO ALPEJSKIE CARAMEL 350 G
DRINK_JUICE,8970,10,0.71,WODA CISOWIANKA 0_5 N/G
CIGARETTES,5290,3,11.693333333333301,PAP CAMEL SUBTLE
SPICES,18473,11,0.65,GALEO PAPRYKA SLODKA 16 G
ICE_CREAMS_FROZEN,15370,1,4.33,WARZYWA NA PATELNIE 450 GWLOSKIE
GENERAL_ITEMS,17589,1,1.72,MASLO ROSLINNE 250GR WARSZAWA
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16106,1,3.43,PUDL KETCHUP LAGODNY 480 G
DAIRY_CHESSE,7215,14,2.9992857142857097,GOS.MLEKO ZAGESZCZ.NIE/S?.Z MAGNEZEM 500
ALCOHOL,22597,120,2.5560833333333304,WODKA ZUBR 0_9
DAIRY_CHESSE,7983,15,3.02,DA DANONKI TRUSKAWE 4X50G
ALCOHOL,334,5,1.52,PIWO LEZAJSK CHMIEL 0_5 L B/BEZ
DRINK_JUICE,9156,6,0.9,ZBYSZKO MAXER 2 L GAZ  ORANGE
DAIRY_CHESSE,7717,16,1.5225,SMIETANA 18% ZOOT 180G
DAIRY_CHESSE,7969,6,1.72,BAKOMA TWIST 250 G TRUSKAWKA
ALCOHOL,208,77,1.6957142857142902,PIWO LECH PREMIUM 0_5L BUTELKA
GENERAL,11491,1,5.82,RUSIECKI KIE?BASA DROBIOWA 280 G SLOIK
COFFEE TEA,6060,2,1.12,HERBATA MIETA 20T POSTI EXPRES
DRINK_JUICE,10139,6,3.31,COSTA POMARANCZE 2L
SWEETS,19552,3,6.48,KREM NUTELLA 230 G
ICE_CREAMS_FROZEN,15882,1,5.31,FRYTKI 750 G DOMOWE
CHEMISTRY,3432,4,2.69,FAIRY 500 ML CYTRYNA
BREAD,1419,429.5,2.81478463329453,C CHLEB KROJONY 0_6 KG
SWEETS,20986,1,1.16,LAURKA
OCCASIONAL,17486,1,1.64,GAZ DO ZAPALNICZEK 90 ML
GENERAL,11709,13,2.4,CIASTKA KRAKUSKI DESEROWE Z CUKREM 200G
ALCOHOL,22639,4,5.37,WODKA ZUBR  0_2 L 40%
GROATS_RICE_PASTA,14524,1,4.75,MAKARON EXQUISIT 500G
DAIRY_CHESSE,8070,13,1.83769230769231,MLEKO 3_2% MLECZ.ZAGRODA
GENERAL,11868,4,3.62,KRAKUS BARSZCZ CZERW.300 ML KONC
DAIRY_CHESSE,7694,1,3.54,SER NA GRILA LUB PATELNIE 100G
BREAD,1336,1.765,13.6940509915014,B CIASTKA FRANCUSKIE/ROZNE LUZ
CHEMISTRY,2713,2,1.19,PATYCZKI BELLA FOLIA 160 T
CHIPS_FLAKES,4724,4,2.77,LAYS STRONG 225G OSTRY
GENERAL_ITEMS,35,1,6.29,BAMBINO SZAMPON 400 ML
GENERAL,11425,1,2.29,SMAK MAK SURÓWKA KOPERKOWA 300G
GENERAL_ITEMS,17909,1,1.74,RAJSTOPY 20 DEN L
GENERAL_ITEMS,28,2,2.53,BELLA HERBS 12 Z WERBENA
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16825,1,2.12,MIX EKSTRA PASLECKIE 200G.
POULTRY,1612,3,3.62,PIEROGI Z KAPUS/GRZYB.400GR GRZESKOWIAK
SWEETS,19022,1,3.71,MIESZANKA STUDENCKA 100 G
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16243,83,3.87,POMPKA PLAY DOLADOWANIE
CHEMISTRY,2748,3,4.99,SOMAT MACHINE 1_5KG
VEGETABLES,21349,314.32,2.39924280987529,KT JABLKO CZERWONE
SWEETS,19268,4,2.35,WEDEL CZEK TRUSKAW 100G
ALCOHOL,170,99,1.9343434343434296,PIWO TYSKIE PUSZKA 0_5L
DRINK_JUICE,10720,2,5.56,PICCOLO BRZOSKWINIA 0_75L
DAIRY_CHESSE,7127,3,0.99,SEREK HEJ TRUSKAWKA 150 G
CIGARETTES,5106,33,9.78,PAP PS RED 20
SWEETS,20495,16,1.945,ZELKI NIMM2 SMIEJZELKI 100 G
ICE_CREAMS_FROZEN,15609,203,0.47,LODY PALECZKA LODOWA NORDIS
SWEETS,19609,11,2.62,SYROP MALINA 440 ML SPIZARNIA
CHEMISTRY,2164,1,2.65,DLUGOPIS Z DODATKIEM
CHEMISTRY,3461,1,1.79,MYDLO DOVE 100G EXFOLIATING
CHEMISTRY,3852,2,0.99,KLEJ W SZTYFCIE
CHEMISTRY,2077,2,3.49,PERSIL 280 G COLD
ALCOHOL,604,4,4.89,PIWO SROGIE LANIE 0_5 L B/BEZWROT
DAIRY_CHESSE,7505,0.14,15.0,SER GOUDA LACPOL/CAMELOT
DAIRY_CHESSE,8464,3,3.09,SER FAVITA 270G 45 %NIEBIESKI
SWEETS,21058,4,1.44,ZELKI FRUCIAKI 90 G
DAIRY_CHESSE,7885,6,3.5366666666666697,SER CAMEMBERT TUREK NATURALNY 120 G
GENERAL,11387,1,3.27,FASOLKA ZÓ?TA 400 G MROZONA
DRINK_JUICE,8854,41,1.13536585365854,WODA ZYWIEC 1_5L NIE/GAZ
DAIRY_CHESSE,8373,6,1.24,DA FANTAZJA 104 G WEDEL KARMEL
DAIRY_CHESSE,7015,5,1.46,GOS.MLEKO ZAG.NIES?.LIGHT 200G GOSTYN
CHIPS_FLAKES,4631,6,3.85,LAYS PAPRYKA 140 G
GENERAL_FOOD,12465,18,1.31,O ROGAL 7 DAYS 110G
GENERAL,11381,4,1.0,DELECTA AROMAT ARAKOWY
CHEMISTRY,3526,2,3.39,PUR ACTION 900 ML APLLE
GENERAL_FOOD,14015,1,2.26,WIN ZUPA OGORKOWA 44GR
SPICES,18225,3,1.78,KAMIS PIEPRZ CYTRYNOWY 20G
DRINK_JUICE,9675,2,0.59,WODA AQA TRUSKAWKA N/G 0_75 L
DAIRY_CHESSE,6734,69,1.37695652173913,SEREK WIEJSKI 200G ZIARNISTY COTTAGE
CIGARETTES,5283,68,0.37,WODA AQA 0_5 L N/G
GENERAL_FOOD,14004,2,2.77,WIN POMYS? NA KURCZAK PAP ZIOLA
GENERAL_ITEMS,17931,1,2.2,RAJSTOPY STRETCH -3
GENERAL_FOOD,13653,1,5.63,SZPARAGI KONSERWOWE 212ML ROLNIK
POULTRY,17001,0.85,16.694117647058803,METKA CEBULOWA KG
GENERAL_FOOD,13693,3,1.02,AMINO BLYSK KWASNICA PO GÓRALSKU 64 G
CHIPS_FLAKES,4336,7,1.24,CHRUPKI TRUSKAWKOWE 80 G
GROATS_RICE_PASTA,14537,24,1.78,RYZ SONKO  4X100G
GENERAL_ITEMS,17684,4,1.96,MASLO ROSLINNE 250 G KRUSZ
GENERAL_FOOD,13595,1,2.61,KONSERWA TYROLSKA 300 GR SOKO?ÓW
GENERAL_FOOD,13300,1,0.77,PRZYPRAWA DO MIESA MIELONEGO CYKORIA
CIGARETTES,4999,14,10.73,PAP LD MINT
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16429,3,2.7,MARMOLADA SLONECZNY OGROD 550 G
CHEMISTRY,3277,1,1.49,ODPLAMIACZ VANISH 100ML P?YN SASZETKA
GENERAL,11885,3,2.2,PECZAK KUJAWSKI 900 G
GENERAL_FOOD,13065,4,0.4,GELLWE KWASEK CYTRYNOWY 20G
ALCOHOL,708,166,1.3672289156626498,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T
ICE_CREAMS_FROZEN,15736,5,4.29,LODY MAGNUM 90 ML PRALIN
SWEETS,19298,13,0.6415384615384621,BATON LION BLACK/WHITE 40 G
CHEMISTRY,3776,1,1.99,ZESZYT 96 W SZER LINIE
GENERAL,11538,7,1.31,DR O KISIEL SLOD CHWILA CZ_PORZECZKA AGR
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16867,2,16.54,WODKA STOCK PRESTIGE 500ML
ICE_CREAMS_FROZEN,14936,1,2.51,LODY JAK DAWNIEJ 180 ML
GENERAL_ITEMS,114,1,1.69,KOREKTOR  W PISAKU
ICE_CREAMS_FROZEN,15918,2,3.99,PIEROGI Z OWOCAMI 450 G
ALCOHOL,371,8,1.69,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR
GENERAL_ITEMS,0,1,2.39,BELLA HERBS 12 Z WERBENA
DRINK_JUICE,10728,6,1.935,STAR CHIPS SER ZIEMNIAKI 125 G
DAIRY_CHESSE,7517,0.12,17.25,SER ROLADA USTRZYCKA
CHEMISTRY,2672,1,3.99,LUDWIK DO DREWNA 1 L
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16266,16,0.96875,BATON 3BIT 46/51 G
CIGARETTES,5331,47,9.85,PAP PS MINT LINK
SWEETS,18815,1,1.88,CUKIERKI JOJO PIANKA 90G NESTLE
ALCOHOL,22400,3,5.79,NAP SPIR KRAKOWSKA  0_2 L PIGWA
SWEETS,20295,27,1.01,BATON TWIX 56 G
GENERAL_FOOD,12755,4,0.99,KNORR G.K. KURKOWA Z MAKARONEM 13 G
DRINK_JUICE,9854,356,0.45,ORANZADA W BUT.ZWROTNEJ
BREAD,1356,100,2.5209,M CHLEB MALY
GENERAL_FOOD,12634,8,1.45,PASZTET DROBIOWY  DROP 160
SWEETS,19004,3,2.29,JAJKO Z NIESPODZ FCB
DRINK_JUICE,10611,11,0.92,WODA ZYWIEC 0_5L N/GAZ
POULTRY,1826,12,3.62,PIEROGI Z KAPUS/GRZYB.400GR GRZESKOWIAK
DAIRY_CHESSE,8344,12,1.72,BAKOMA GRECKI 180GR
GENERAL_ITEMS,17899,4,2.35,RAJSTOPY DZIECIECE
GROATS_RICE_PASTA,14110,3,3.0,MAKARON POL MLYN 500 G SWIDEREK DURUM
SWEETS,19803,13,0.77,PRINCESSA CHERRY 33 G
BREAD,1386,72,2.2933333333333303,C CHLEB MAZOWIECKI 600G_
CHEWING_GUM_LOLIPOPS,4093,3,5.05,ZABAWKA UFO Z CUKIERKAMI
CIGARETTES,5068,4,10.7,PAP CHESTERFIELD PSTRYK 20
GENERAL,11341,1,1.39,KUBUS WOTER 0_5 L N/G DZIUB.
GENERAL_FOOD,12548,3,1.18,WIN ROSOL DROBIOWY 60G
GROATS_RICE_PASTA,14236,2,0.92,KASZKA MANNA 400 G KROS
SWEETS,19538,1,0.14,GUMA ROZPUSZCZALNA KREDKA
GENERAL_ITEMS,98,1,3.6,ODSWIEZACZ SZYSZKA ZAPAS
CHIPS_FLAKES,4431,1,2.34,CHRUPKI PODUSZKI 150 G MIKUS
TABLETS,21200,1,4.34,OPASKA ELASTYCZNA 5M* 12 CM
VEGETABLES,21972,1,3.0,KT CZERESNIE KG
TABLETS,21127,1,3.05,VITAFIZZ MAGNEZ
CHEWING_GUM_LOLIPOPS,4072,8,0.13,GUMA FOOTBALL EURO/TURBO
GENERAL,11467,9,1.68,KNORR NUDLE CEBULOWE Z SEREM
SWEETS,21049,11,1.96,WAFLE TORTOWE 160 G
SWEETS,20327,5,2.506,CIASTKA PALUSZKI 144G WISNIA
DAIRY_CHESSE,8364,26,1.1,DA DANIO WANILIOWY 140G
SWEETS,20009,4,2.13,SUROWKA
CHIPS_FLAKES,4371,4,1.11,PRAZYNKI SPOKO 60 G
CHEMISTRY,2966,8,0.67,ZMYWACZ DO PAZNOKCI 50ML EVINA
CHEMISTRY,2730,5,2.77,PODPASKI NATURELLA ULTRA NORMAL
CHEMISTRY,3068,1,3.6,ODSWIEZACZ POWIETRZA SZYSZKA ZAPAS
CIGARETTES,5321,2,10.66,PAP PAL MAL SZARE
VEGETABLES,21363,39.85,2.47252195734002,KT PIETRUSZKA LUZ KORZE?
DAIRY_CHESSE,8591,44,0.966363636363636,JOGOBELLA 150G STANDARD
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16774,1,2.83,PYZY DROZDZOWE 370 B.TERENI
SPICES,18393,1,1.65,WIN ZIARENKA SMAKU 120G
DAIRY_CHESSE,8066,13,2.25,MASLANKA TRUSK.1 L MLEKOWITA
DRINK_JUICE,9234,14,0.99,NAP MARTON POMARANCZ 1_5 L GAZ
DAIRY_CHESSE,7382,21,1.26,CHRUPKI KUKURYDZIANE  60 G
DAIRY_CHESSE,6508,8,1.89,MLEKO 3_2% ZAMBROWSKIE 1L
SPICES,18159,1,1.78,KAMIS PIEPRZ CYTRYNOWY 20G
CHEMISTRY,2353,1,1.3,MYDLO BAMBINO 90 G
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16854,11,6.16,WIN MAJONEZ 700G
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16005,3,2.69,HER.EXP.MALWA ARONIA x25
VEGETABLES,21966,1.125,1.60888888888889,KT CEBUL CZERWONNA MODRA
SWEETS,20593,3,0.92,KNORR G.K. GROCHOWA Z GRZANKAMI
CIGARETTES,4922,57,10.73,PAP LD BLUE CIENKIE
DAIRY_CHESSE,7320,2,1.99,SER TOPIONY 130 G LACTIMA SMIETANA
DAIRY_CHESSE,6728,6,1.42,SEREK SMACZEK 125 G JANABAZYLIA
DRINK_JUICE,10474,3,3.8,WODA ZYWIEC 5L
