ranking,rating,reviews_number,cuisine_style
2136.0,3.5,712.0," British,  Gluten Free Options, Steakhouse,  Vegetarian Friendly"
2136.0,4.0,21.0,"Seafood,  European,  Portuguese"
2137.0,1.0,NaN,unknown
2137.0,3.0,42.0," Middle Eastern, Lebanese,  Halal,  Mediterranean,  Vegetarian Friendly"
2137.0,3.5,2.0,Pub
2137.0,3.5,13.0,"Belgian,  European"
2137.0,3.5,18.0," Pizza, Italian"
2137.0,4.0,7.0,unknown
2137.0,4.0,9.0,unknown
2138.0,3.5,2.0,unknown
2138.0,3.5,87.0,"Asian,  Vegetarian Friendly"
2138.0,4.0,78.0," Mediterranean, Italian"
2138.0,4.5,133.0," Asian, Japanese"
2139.0,3.5,6.0," Fast Food, American"
2139.0,3.5,14.0,Thai
2139.0,4.0,94.0,"Soups,  Italian,  Brew Pub,  Vegetarian Friendly,  Pub"
2139.0,4.0,172.0," Mediterranean,  Fast Food,  Pizza, Italian,  Vegetarian Friendly"
2139.0,4.5,46.0,"Moroccan,  Vegetarian Friendly,  Mediterranean"
2139.0,4.5,154.0,"British,  Gluten Free Options,  Vegetarian Friendly"
2139.0,5.0,NaN,unknown
2140.0,3.0,3.0,unknown
2140.0,3.5,15.0,"Austrian,  European"
2140.0,4.0,27.0,Spanish
2140.0,4.5,11.0,unknown
2140.0,5.0,2.0," Portuguese, European"
2140.0,5.0,38.0,"Spanish,  European,  Wine Bar"
2140.0,5.0,NaN,Italian
2141.0,1.0,NaN," Middle Eastern,  Tunisian,  Arabic,  Turkish, Mediterranean"
2141.0,3.5,77.0," Vegetarian Friendly, Mediterranean,  European,  Spanish"
2141.0,4.0,133.0,"Mediterranean,  Spanish"
2141.0,4.5,25.0," Czech, European"
2142.0,3.5,5.0," Asian, Sushi"
2142.0,3.5,16.0,unknown
2142.0,4.0,15.0,unknown
2142.0,4.0,117.0," Wine Bar, Italian"
2142.0,4.5,32.0,"American,  Venezuelan,  Vegan Options"
2142.0,5.0,9.0,unknown
2143.0,3.5,216.0,"Lebanese,  Vegetarian Friendly,  Mediterranean,  Middle Eastern"
2143.0,4.0,303.0,"Italian,  Vegetarian Friendly"
2143.0,4.5,80.0,"Middle Eastern,  Persian,  Vegetarian Friendly"
2143.0,5.0,2.0,unknown
2144.0,5.0,9.0,unknown
2144.0,5.0,NaN,Thai
2145.0,3.0,9.0,unknown
2145.0,3.5,49.0,"Bar,  Vegetarian Friendly,  Pub,  European"
2145.0,3.5,87.0,Spanish
2145.0,3.5,97.0,Vegetarian Friendly
2145.0,4.0,4.0," European, Belgian"
2145.0,4.5,79.0," Vegetarian Friendly,  Vegan Options,  Cafe,  European, French"
2145.0,4.5,117.0,Bar
2145.0,5.0,2.0,unknown
2146.0,3.0,50.0,"Bar,  Pub"
2146.0,4.0,4.0,unknown
2146.0,4.0,16.0,unknown
2146.0,4.0,45.0,unknown
2146.0,4.5,89.0," Gastropub,  Pub,  Pizza, Italian"
2146.0,5.0,8.0,unknown
2147.0,3.0,55.0,"Bar,  Pub"
2147.0,3.5,37.0,unknown
2147.0,3.5,180.0,"Italian,  Pizza,  Vegan Options,  Vegetarian Friendly,  Mediterranean"
2147.0,4.0,66.0," Spanish, Mediterranean"
2147.0,4.5,79.0," Latin,  Chilean, French,  Spanish,  South American"
2147.0,5.0,NaN," Mediterranean,  International,  European,  European,  Soups, Dutch,  Healthy, Cafe,  Portuguese"
2148.0,3.5,859.0," Seafood,  Vegetarian Friendly, American,  Bar,  European"
2148.0,4.0,4.0," Pub,  Cafe, Bar"
2148.0,4.0,536.0," British,  Vegetarian Friendly, European,  Gluten Free Options"
2148.0,4.5,39.0," South American, Chilean,  Bar,  Brew Pub,  Mediterranean,  Spanish,  Pub"
2148.0,5.0,NaN,unknown
2149.0,3.5,5.0,unknown
2149.0,3.5,32.0," Bar, Belgian,  European,  Pub"
2149.0,4.5,36.0," Asian,  Sushi, Japanese"
2149.0,5.0,4.0,unknown
2149.0,5.0,NaN,unknown
2150.0,2.5,9.0,unknown
2150.0,3.5,5.0,unknown
2150.0,3.5,6.0,Bar
2150.0,4.0,19.0," Grill, Bar,  Cafe"
2150.0,4.5,207.0," Halal,  Mediterranean,  Vegetarian Friendly,  Vegan Options, Lebanese,  Middle Eastern,  Gluten Free Options"
2151.0,3.0,14.0,unknown
2151.0,3.5,69.0," Pub, Bar,  Vegetarian Friendly,  European"
2151.0,3.5,175.0,"Indian,  Vegetarian Friendly,  Asian"
2151.0,5.0,NaN,unknown
2152.0,3.0,5.0,American
2152.0,4.5,9.0,unknown
2152.0,4.5,13.0,unknown
2152.0,4.5,261.0," Mediterranean, Italian,  Vegetarian Friendly,  European"
2153.0,3.0,5.0,"European,  Hungarian"
2153.0,3.5,2.0,Asian
2153.0,3.5,112.0," Seafood,  Mediterranean, Italian"
2153.0,5.0,3.0," Contemporary,  European,  Portuguese, Indian"
2154.0,3.5,2229.0," Vegetarian Friendly, Italian,  Mediterranean"
2154.0,4.0,452.0," Mediterranean,  Pizza,  Seafood,  Vegetarian Friendly, Italian"
2154.0,4.5,2.0,unknown
2154.0,5.0,NaN," Portuguese, European"
2155.0,3.0,2.0,unknown
2155.0,3.0,12.0,Italian
2155.0,3.5,43.0," Middle Eastern,  Vegetarian Friendly,  Halal, Fast Food,  Turkish"
2155.0,4.0,13.0,unknown
2155.0,4.0,17.0,unknown
2155.0,4.5,11.0,"Italian,  Pub,  Bar"
2155.0,4.5,60.0,"Italian,  Mediterranean,  Street Food"
2155.0,5.0,8.0,"Spanish,  Contemporary"
2156.0,3.0,3.0,unknown
2156.0,3.5,18.0,Cafe
2156.0,3.5,20.0,unknown
2156.0,4.0,4.0,unknown
2156.0,4.0,11.0,"European,  Czech"
2156.0,4.0,197.0," Central European,  International,  Cafe,  Vegetarian Friendly,  European, Austrian,  Gluten Free Options"
2156.0,4.0,198.0," Vegetarian Friendly, Italian,  Kosher,  Seafood,  Contemporary,  Vegan Options,  Gluten Free Options,  Israeli,  Mediterranean"
2156.0,5.0,2.0,"Healthy,  Vegan Options,  Vegetarian Friendly,  Gluten Free Options"
2156.0,5.0,NaN," European, Mediterranean,  Portuguese"
2157.0,4.0,25.0,unknown
2157.0,4.0,NaN,unknown
2157.0,4.5,26.0,Greek
2157.0,5.0,4.0,"Italian,  Asian,  Thai,  International"
2157.0,5.0,NaN,Turkish
2158.0,3.5,144.0," European, American,  French,  Swedish,  Vegetarian Friendly"
2158.0,4.0,37.0,"International,  Czech,  Central European,  Eastern European,  European"
2158.0,4.0,373.0,"French,  Gluten Free Options,  Vegetarian Friendly,  European"
2158.0,4.5,32.0,unknown
2159.0,3.0,7.0,unknown
2159.0,3.5,11.0,Italian
2159.0,4.0,22.0," European,  Pub, Czech"
2159.0,4.5,50.0,Spanish
2159.0,4.5,129.0," Fast Food,  Vegetarian Friendly, Pizza"
2159.0,5.0,10.0,Vietnamese
2160.0,3.5,2.0,unknown
2160.0,4.5,40.0,"Italian,  Vegetarian Friendly,  Pizza,  Vegan Options"
2160.0,5.0,2.0,Wine Bar
2160.0,5.0,3.0,unknown
2160.0,5.0,36.0,"Italian,  Mediterranean,  Pub"
2161.0,4.0,5.0," European, Austrian,  Barbecue,  International"
2161.0,4.0,NaN,unknown
2161.0,4.5,4.0,Japanese
2161.0,4.5,51.0,unknown
2161.0,5.0,4.0,German
2162.0,2.5,4.0,"Italian,  Hungarian,  European"
2162.0,3.5,3.0,Seafood
2162.0,3.5,565.0," Vegetarian Friendly,  European,  Vegan Options,  Barbecue,  Seafood, Italian,  Mediterranean,  Pizza,  Gluten Free Options"
2162.0,4.0,148.0," Barbecue, Steakhouse,  Latin,  Grill,  Argentinean"
2162.0,4.5,25.0,Cafe
2163.0,3.5,6.0," Hungarian,  Asian,  European, International"
2163.0,4.0,3.0,unknown
2163.0,4.0,180.0," European, Mediterranean,  Spanish,  Vegetarian Friendly"
2163.0,4.0,NaN,unknown
2163.0,4.5,5.0,unknown
2163.0,4.5,38.0," Fast Food, Street Food,  Vegan Options,  Vegetarian Friendly"
2163.0,4.5,43.0,"Mediterranean,  Spanish"
2163.0,5.0,5.0,"Japanese,  Vietnamese,  Asian"
2163.0,5.0,NaN,"unknown, unknown"
2164.0,3.0,9.0," Greek, Turkish"
2164.0,3.0,123.0,"Belgian,  Bar,  European"
2164.0,4.5,101.0," Korean,  Vegetarian Friendly, Asian"
2164.0,5.0,2.0,International
2165.0,3.0,26.0,Fast Food
2165.0,3.0,29.0," Pizza,  Fast Food, Italian,  International"
2165.0,4.0,NaN,unknown
2165.0,4.5,28.0," Vegetarian Friendly,  Gluten Free Options,  Healthy,  Mediterranean, Cafe,  Vegan Options"
2166.0,3.5,4.0,Pizza
2166.0,4.0,14.0,unknown
2166.0,4.0,261.0,"French,  European"
2166.0,4.0,278.0,"Italian,  Seafood,  Vegetarian Friendly,  European,  Mediterranean"
2166.0,4.5,3.0,unknown
2166.0,4.5,83.0," Gluten Free Options,  British, Seafood"
2167.0,3.0,40.0," Scandinavian,  Swedish, Bar,  European,  Pub"
2167.0,4.0,2.0,Vietnamese
2167.0,4.0,152.0," Vietnamese, Asian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
2167.0,5.0,34.0,Mediterranean
2168.0,3.0,30.0," Hungarian,  International,  Grill, European"
2168.0,3.5,13.0,French
2168.0,5.0,2.0," Fusion, Mediterranean"
2169.0,3.5,964.0," Danish,  European,  Gluten Free Options, Italian,  Vegetarian Friendly,  Vegan Options"
2169.0,4.0,8.0,International
2169.0,5.0,3.0,unknown
2170.0,3.5,22.0,unknown
2170.0,4.0,8.0," Thai, Vietnamese"
2170.0,4.0,27.0," European, Pizza,  Italian,  Portuguese"
2170.0,4.0,172.0," Turkish,  Halal,  Vegetarian Friendly,  Vegan Options, Lebanese,  Mediterranean,  Middle Eastern"
2170.0,5.0,NaN,Italian
2171.0,3.5,2.0,"Italian,  Pizza,  European,  Hungarian"
2171.0,4.0,5.0,unknown
2171.0,4.0,12.0,unknown
2171.0,4.5,11.0," Scandinavian, European"
2171.0,4.5,77.0," Vegetarian Friendly,  Fast Food,  Vegan Options, Cafe,  Soups"
2172.0,3.0,52.0,Steakhouse
2172.0,3.5,16.0,unknown
2172.0,3.5,26.0," Thai, Asian"
2172.0,3.5,110.0," Portuguese, European"
2172.0,4.0,42.0,unknown
2172.0,4.5,3.0,"Italian,  Wine Bar"
2172.0,5.0,NaN,International
2173.0,3.0,30.0,"Asian,  Korean"
2173.0,3.5,130.0,"Mediterranean,  European,  German,  Vegetarian Friendly,  Grill,  Italian"
2173.0,3.5,717.0," Mediterranean, Italian"
2173.0,4.0,7.0,Italian
2173.0,4.0,8.0,unknown
2173.0,4.0,103.0,"French,  Vegan Options,  Vegetarian Friendly,  European,  Cafe"
2174.0,3.5,7.0,unknown
2174.0,3.5,12.0,unknown
2174.0,4.0,NaN,Cafe
2175.0,3.5,15.0,Italian
2175.0,4.0,33.0,Spanish
2175.0,4.0,152.0," Pizza,  Vegetarian Friendly, Italian"
2175.0,4.0,NaN,German
2175.0,4.5,16.0,Turkish
2176.0,3.5,14.0,French
2176.0,3.5,62.0," Mediterranean, Italian,  Vegetarian Friendly"
2176.0,4.0,30.0," European, Mediterranean,  Portuguese"
2176.0,4.0,37.0,European
2176.0,4.0,497.0," European, Italian,  Gluten Free Options,  Vegetarian Friendly"
2176.0,4.5,3.0,Asian
2177.0,3.0,4.0," European,  Swedish, Seafood"
2177.0,3.5,11.0,unknown
2177.0,3.5,71.0,"Japanese,  Vegetarian Friendly,  Asian,  Sushi"
2177.0,4.0,2.0,unknown
2177.0,4.0,272.0,"Mexican,  Central American,  Southwestern"
2177.0,4.0,NaN,African
2177.0,4.5,35.0,"Chinese,  Asian"
2177.0,4.5,264.0," European, Italian,  Mediterranean,  Gluten Free Options,  Seafood"
2178.0,3.0,5.0,unknown
2178.0,3.5,18.0,"Japanese,  Sushi,  Asian"
2178.0,4.0,NaN,International
2178.0,4.5,5.0," Pizza, Italian,  Portuguese"
2178.0,4.5,30.0,unknown
2178.0,5.0,NaN,unknown
2179.0,2.0,5.0,European
2179.0,3.0,3.0,Pizza
2179.0,4.0,7.0,unknown
2179.0,4.0,54.0,Turkish
2179.0,4.0,212.0," Spanish, Bar,  Mediterranean"
2179.0,4.5,3.0," Czech, European"
2180.0,2.5,17.0,French
2180.0,3.5,3.0,"Indian,  Italian,  Vegetarian Friendly,  Vegan Options"
2180.0,3.5,110.0," Mediterranean,  Portuguese,  European, Seafood"
2180.0,3.5,249.0," European, Bar,  Mediterranean"
2180.0,4.0,NaN,"German,  Diner"
2180.0,4.5,4.0,unknown
2181.0,3.5,5.0,unknown
2181.0,4.0,100.0," Vegetarian Friendly, Chinese,  Asian"
2181.0,4.0,NaN,"Belgian,  European"
2181.0,4.5,10.0,Mediterranean
2181.0,4.5,55.0," Fusion, Japanese"
2182.0,3.0,56.0,American
2182.0,3.0,NaN,unknown
2182.0,3.5,36.0,"Central European,  European,  Hungarian"
2182.0,4.0,33.0," Asian, Chinese"
2182.0,4.0,NaN,unknown
2182.0,4.5,2.0," Kosher, Middle Eastern,  Israeli,  Vegetarian Friendly,  Vegan Options"
2182.0,4.5,14.0,Italian
2182.0,4.5,70.0,Vegetarian Friendly
2182.0,5.0,8.0,"German,  Mediterranean"
2183.0,4.0,261.0,unknown
2183.0,4.5,30.0," Delicatessen, Mediterranean"
2184.0,3.5,3.0,unknown
2184.0,3.5,34.0,"American,  Fast Food"
2184.0,4.0,172.0," Pub, Mediterranean"
2184.0,4.0,199.0," European, French"
2184.0,4.0,335.0,"European,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options"
2184.0,4.0,NaN,unknown
2184.0,5.0,3.0,Healthy
2184.0,5.0,7.0," Portuguese, European"
2185.0,3.0,11.0,unknown
2185.0,4.0,NaN,unknown
2185.0,4.5,10.0,unknown
2185.0,4.5,30.0,"Japanese,  Fusion"
2185.0,5.0,5.0,Mediterranean
2186.0,3.5,225.0," Bar,  Vegetarian Friendly, American,  Barbecue"
2186.0,4.0,2.0,"unknown, unknown"
2186.0,4.0,11.0," Thai,  Fusion, Asian"
2186.0,4.0,35.0," Portuguese, European"
2186.0,4.0,236.0,"Sushi,  Mediterranean,  Spanish,  Gluten Free Options,  European,  Asian,  Vegetarian Friendly"
2186.0,4.0,263.0," Healthy,  French,  Pub,  Contemporary, Wine Bar,  Bar"
2186.0,4.5,8.0," American,  French, Italian,  German"
2186.0,5.0,4.0," Hungarian, unknown, Pizza"
2187.0,4.0,4.0,unknown
2187.0,4.0,5.0,unknown
2187.0,4.0,139.0," Mediterranean,  Halal,  Middle Eastern,  Vegetarian Friendly, Lebanese"
2187.0,4.5,3.0,Pizza
2187.0,5.0,13.0,Delicatessen
2188.0,4.0,NaN,unknown
2188.0,4.5,2.0,unknown
2188.0,4.5,3.0,unknown
2188.0,4.5,13.0," European,  Czech, French,  Mediterranean,  Central European"
2188.0,5.0,15.0,unknown
2189.0,3.5,68.0," Sushi, Chinese,  Japanese"
2189.0,4.0,3.0,Thai
2189.0,4.0,203.0," Mediterranean,  European, Italian,  Vegetarian Friendly"
2189.0,4.5,10.0," European, International,  Hungarian"
2189.0,4.5,52.0,"European,  Central European,  German"
2189.0,4.5,115.0,"Italian,  European,  Mediterranean,  Vegetarian Friendly"
2189.0,5.0,2.0,"Italian,  Mediterranean,  European,  Dutch,  Mexican,  Delicatessen"
2190.0,3.0,2.0,unknown
2190.0,4.0,54.0,"Mexican,  Latin"
2190.0,4.0,402.0," Vegetarian Friendly, Chinese,  Asian"
2190.0,4.5,12.0," Asian,  Thai,  Vietnamese, Japanese"
2190.0,4.5,16.0,"Steakhouse,  South American,  Argentinean,  Barbecue,  Australian"
2190.0,5.0,NaN,unknown
2191.0,3.0,NaN,"European,  Scandinavian"
2191.0,3.5,444.0," Pizza,  Mediterranean,  Vegetarian Friendly,  Pub, Italian"
2191.0,4.0,3.0,unknown
2191.0,4.5,3.0,unknown
2192.0,3.0,2.0,unknown
2192.0,3.5,4.0,unknown
2192.0,4.5,15.0,"Bar,  Mediterranean,  Spanish,  Pub"
2192.0,5.0,NaN,unknown
2193.0,3.0,2.0,"Pizza,  Fast Food"
2193.0,4.0,NaN,unknown
2193.0,4.5,9.0,unknown
2194.0,3.0,NaN,unknown
2194.0,3.5,33.0," Cafe,  Kosher, International,  European,  Soups,  Vegetarian Friendly"
2194.0,4.0,146.0,"Mediterranean,  Spanish"
2194.0,4.0,173.0," Fast Food,  Vegetarian Friendly,  Gluten Free Options, Mexican"
2195.0,3.0,NaN,unknown
2195.0,4.0,7.0,Japanese
2195.0,4.0,44.0,"Italian,  Mediterranean,  Vegetarian Friendly"
2195.0,4.0,77.0,"Italian,  Vegetarian Friendly"
2195.0,4.0,134.0," European,  Contemporary, Mediterranean,  Spanish"
2195.0,4.5,4.0,Cafe
2196.0,3.0,NaN,unknown
2196.0,3.5,19.0,"Austrian,  European"
2196.0,4.0,17.0,unknown
2196.0,4.0,192.0," Asian,  Sushi, Japanese"
2196.0,4.0,264.0," Vegetarian Friendly,  Chinese,  Japanese,  Sushi, Italian"
2196.0,4.0,NaN,unknown
2197.0,3.0,NaN,"unknown, unknown"
2197.0,3.5,2.0," Steakhouse, American"
2197.0,3.5,17.0,Chinese
2197.0,3.5,498.0," Vegetarian Friendly,  Seafood,  Mediterranean, Italian"
2197.0,4.0,256.0," South American,  Vegetarian Friendly,  International, Brazilian,  Central American"
2197.0,4.0,NaN," Grill, Bar,  Pub"
2197.0,4.5,20.0," Kosher, Middle Eastern,  Russian"
2197.0,4.5,192.0," Gluten Free Options, Cafe,  Vegan Options,  Vegetarian Friendly,  Delicatessen,  Soups"
2198.0,3.5,7.0,"French,  Seafood"
2198.0,3.5,537.0," Vegan Options,  European, Italian,  Gluten Free Options,  Vegetarian Friendly"
2198.0,4.0,4.0,unknown
2198.0,5.0,NaN,Cafe
2199.0,3.0,2.0,unknown
2199.0,3.5,12.0," European, Belgian"
2199.0,3.5,247.0,"Pizza,  Vegetarian Friendly"
2199.0,4.0,185.0,"French,  European"
2199.0,4.5,5.0," European, Fast Food,  Czech"
2199.0,4.5,16.0,unknown
2200.0,3.0,NaN,unknown
2200.0,4.0,75.0,"Bar,  Pub,  Brew Pub"
2200.0,4.0,318.0,"Italian,  Chinese,  Fusion,  Vegetarian Friendly,  Japanese,  Sushi"
2200.0,4.0,NaN,unknown
2200.0,4.5,5.0," Czech, European"
2200.0,4.5,11.0,Italian
2200.0,4.5,29.0," Vegetarian Friendly, American"
2200.0,4.5,240.0," Vegan Options,  Asian,  Vegetarian Friendly, Indian,  Gluten Free Options"
2201.0,3.0,2.0,unknown
2201.0,3.5,8.0,unknown
2201.0,3.5,216.0," Sushi, Japanese,  Asian"
2201.0,4.5,20.0,unknown
2201.0,4.5,99.0," South American, Latin,  Colombian,  Vegetarian Friendly"
2201.0,5.0,6.0,Pizza
2201.0,5.0,17.0,unknown
2202.0,3.0,213.0,Italian
2202.0,3.0,NaN,unknown
2202.0,3.5,447.0," Austrian,  Central European,  European, German,  Vegetarian Friendly"
2202.0,4.0,2.0,unknown
2202.0,4.0,15.0,unknown
2202.0,4.0,283.0," Vegan Options,  Mediterranean, Italian,  Gluten Free Options,  Healthy,  Vegetarian Friendly,  Pizza"
2202.0,4.0,NaN," Healthy,  Asian, Chinese"
2202.0,4.5,58.0," Latin,  Vegetarian Friendly,  Vegan Options, Mexican"
2202.0,5.0,4.0,"European,  Portuguese"
2202.0,5.0,38.0," Fast Food, French,  Mediterranean,  Vegetarian Friendly"
2203.0,3.0,NaN,Sushi
2203.0,4.0,58.0,"Asian,  Thai,  Vegetarian Friendly"
2203.0,4.0,381.0,"Italian,  Vegetarian Friendly,  Mediterranean,  Barbecue"
2203.0,4.5,17.0,Street Food
2203.0,4.5,138.0," Gluten Free Options,  Mediterranean,  Vegetarian Friendly,  European,  Vegan Options, Italian"
2204.0,3.0,NaN,unknown
2204.0,3.5,18.0,unknown
2204.0,4.0,2.0,unknown
2204.0,4.0,53.0,"Chinese,  Asian"
2204.0,4.5,4.0,unknown
2204.0,4.5,15.0,Vegetarian Friendly
2204.0,4.5,26.0,"Italian,  Mediterranean,  Grill"
2204.0,4.5,33.0,Vegetarian Friendly
2204.0,4.5,56.0," Contemporary, Cafe,  Spanish,  Gluten Free Options"
2205.0,4.5,29.0,Spanish
2205.0,5.0,4.0,"European,  Czech"
2206.0,3.0,37.0,French
2206.0,3.0,NaN,unknown
2206.0,3.5,49.0," Mediterranean, Italian,  European,  Central European"
2206.0,3.5,454.0," Vegan Options,  Soups,  Vegetarian Friendly, Asian,  Thai"
2206.0,3.5,841.0," Gluten Free Options,  Bar, Italian,  Mediterranean,  Vegan Options,  European,  Vegetarian Friendly"
2206.0,4.0,235.0," Vegan Options,  Gluten Free Options,  Vegetarian Friendly,  Healthy, Mexican"
2206.0,4.0,NaN,unknown
2206.0,4.5,2.0,unknown
2207.0,3.0,13.0,unknown
2207.0,3.5,143.0," Mediterranean, Italian,  European,  Pizza,  Vegetarian Friendly"
2207.0,3.5,361.0," European, French"
2207.0,4.0,100.0," Spanish,  Mediterranean, Seafood"
2207.0,4.5,13.0,unknown
2207.0,5.0,2.0,unknown
2207.0,5.0,11.0,unknown
2208.0,3.0,15.0,unknown
2208.0,3.0,NaN,unknown
2208.0,4.0,3.0,unknown
2208.0,4.0,14.0," European, Austrian"
2208.0,4.0,109.0,"Asian,  Vietnamese,  Vegetarian Friendly,  Vegan Options"
2208.0,4.0,239.0," Mediterranean,  Wine Bar,  Bar,  European, Italian"
2208.0,5.0,NaN,unknown
2209.0,4.0,2.0,unknown
2209.0,4.0,13.0,"Moroccan,  Mediterranean"
2209.0,4.0,44.0,Italian
2209.0,4.5,109.0," Pub, Bar"
2209.0,5.0,NaN,Delicatessen
2210.0,3.0,NaN,unknown
2210.0,3.5,318.0," Mediterranean, International,  European,  Vegetarian Friendly,  Spanish,  Gluten Free Options"
2210.0,4.0,27.0,Italian
2210.0,4.5,24.0,Seafood
2211.0,4.0,11.0," Portuguese, European"
2211.0,4.0,67.0,"Italian,  Mediterranean"
2211.0,4.0,90.0,"Bar,  Mediterranean,  Spanish,  European"
2211.0,4.0,NaN,unknown
2211.0,4.5,38.0," Peruvian, Japanese,  South American"
2211.0,4.5,45.0," Vegan Options,  Vegetarian Friendly,  Middle Eastern,  Halal,  Lebanese,  Turkish,  Mediterranean, Fast Food"
2211.0,5.0,24.0,unknown
2212.0,3.0,6.0,unknown
2212.0,3.0,NaN,Thai
2212.0,4.0,9.0,unknown
2212.0,4.0,24.0," European, German,  Central European"
2212.0,4.0,43.0,Spanish
2212.0,4.0,NaN,unknown
2212.0,4.5,55.0," Bar,  Eastern European,  Central European,  International, Czech,  Pub,  European"
2212.0,5.0,18.0," Mediterranean, Italian"
2213.0,3.0,NaN,unknown
2213.0,3.5,8.0,unknown
2213.0,3.5,39.0,"Mediterranean,  Portuguese,  European"
2213.0,4.0,26.0,Sushi
2213.0,4.0,NaN,unknown
2213.0,4.5,32.0," Barbecue,  Czech, European,  Central European"
2214.0,3.0,69.0," European,  Swedish, Bar,  American,  Pub"
2214.0,3.5,12.0,unknown
2214.0,4.0,8.0,Greek
2214.0,4.0,NaN,unknown
2214.0,4.5,12.0,unknown
2215.0,4.0,74.0,unknown
2215.0,4.0,532.0," Soups, Italian,  Seafood,  Gluten Free Options,  Mediterranean"
2215.0,4.0,NaN,unknown
2215.0,4.5,117.0," Mediterranean, Italian,  European"
2215.0,4.5,257.0," Vegan Options, Indian,  Gluten Free Options,  Vegetarian Friendly,  Asian"
2216.0,3.0,2.0,unknown
2216.0,3.5,4.0,Grill
2216.0,3.5,753.0," European,  Vegetarian Friendly,  Spanish, Mediterranean"
2216.0,4.0,2.0,unknown
2216.0,4.0,66.0," Vegan Options,  Asian, Barbecue,  Vegetarian Friendly,  Korean"
2216.0,4.0,67.0,Mediterranean
2217.0,3.0,2.0," Hungarian, European"
2217.0,3.0,307.0," European,  Steakhouse,  Bar,  Barbecue,  Gluten Free Options, American"
2217.0,3.0,468.0," European,  Vegetarian Friendly,  Vegan Options, French"
2217.0,4.0,12.0,"Japanese,  Bar"
2217.0,4.0,33.0,"Italian,  Seafood"
2217.0,4.0,120.0,"Italian,  European,  Mediterranean"
2217.0,4.0,175.0," Vegetarian Friendly,  Mediterranean,  European,  Vegan Options,  Spanish,  Cafe, Bar"
2217.0,4.5,73.0," Asian,  Sushi, Japanese"
2217.0,4.5,76.0," Vegetarian Friendly, Fast Food,  Vegan Options"
2217.0,5.0,NaN,"Asian,  Indonesian"
2218.0,3.0,2.0," Hungarian,  European, German"
2218.0,3.0,18.0," Swedish, European"
2218.0,3.5,6.0,unknown
2218.0,3.5,179.0," Seafood, Italian,  Vegetarian Friendly,  Mediterranean"
2218.0,4.0,12.0,unknown
2218.0,4.0,90.0," South American, Peruvian"
2218.0,5.0,5.0,"European,  Czech"
2219.0,3.0,280.0," European, French"
2219.0,3.0,NaN,unknown
2219.0,4.0,NaN,Japanese
2220.0,3.5,226.0," Spanish, Mediterranean"
2220.0,4.0,69.0," Spanish, Mediterranean"
2220.0,4.0,NaN,unknown
2220.0,4.5,5.0,"Lebanese,  Middle Eastern,  Mediterranean"
2221.0,3.0,8.0,"French,  Swedish,  European"
2221.0,3.0,NaN,unknown
2221.0,4.0,101.0," European,  Vegetarian Friendly, Italian,  Pizza,  Fast Food,  Mediterranean,  Vegan Options"
2221.0,4.0,253.0," European,  Eastern European, French,  Central European,  Vegetarian Friendly,  Hungarian,  Gastropub"
2221.0,4.0,NaN,unknown
2221.0,4.5,4.0,"European,  Czech"
2221.0,4.5,174.0," Vegetarian Friendly,  Gluten Free Options, Asian,  Thai,  Vegan Options"
2222.0,3.0,NaN,Cafe
2222.0,4.0,63.0,"Italian,  Vegetarian Friendly,  Mediterranean,  European,  Pizza"
2222.0,4.0,NaN," European,  Fast Food, Italian,  French"
2222.0,4.5,38.0,"Vietnamese,  Vegetarian Friendly"
2222.0,4.5,46.0,British
2223.0,3.0,4.0,"Cafe,  European"
2223.0,3.0,84.0," Halal, Middle Eastern,  Persian"
2223.0,4.0,18.0,"European,  Central European,  Czech"
2223.0,4.0,112.0,"Italian,  Pizza,  Mediterranean,  European"
2224.0,3.5,13.0,unknown
2224.0,3.5,369.0," Vegetarian Friendly,  Spanish,  Vegan Options, Mediterranean,  European"
2224.0,3.5,550.0," Spanish, Mediterranean,  Vegetarian Friendly,  European"
2224.0,3.5,873.0," Vegetarian Friendly, Italian,  Pizza,  Mediterranean"
2224.0,4.0,6.0,unknown
2224.0,4.0,8.0," American, French"
2224.0,4.0,224.0,"Japanese,  Sushi"
2224.0,4.0,285.0," Vegetarian Friendly,  European, French"
2224.0,4.0,NaN," Cafe,  Asian, Bar,  Pub"
2224.0,4.5,178.0," Vegetarian Friendly,  Mediterranean,  Gluten Free Options,  European,  Vegan Options, Italian"
2225.0,4.0,17.0,unknown
2225.0,4.0,114.0," Vegan Options, Cafe,  Vegetarian Friendly"
2225.0,4.0,NaN,unknown
2225.0,4.5,13.0,unknown
2225.0,4.5,34.0,"Fast Food,  Vegetarian Friendly,  European"
2225.0,4.5,39.0,unknown
2225.0,4.5,132.0," British,  Pub, Bar"
2225.0,4.5,140.0,"French,  Wine Bar"
2225.0,5.0,5.0,Spanish
2226.0,4.0,11.0,Fast Food
2226.0,4.0,55.0," Spanish, Peruvian,  Latin,  South American"
