id,title,rating,year,duration,actor_1,actor_fb_likes_1,actor_2,actor_fb_likes_2,actor_3,actor_fb_likes_3
2463,The Best Man Holiday,R,2013.0,123.0,Harold Perrineau,1000.0,Sanaa Lathan,886.0,Eddie Cibrian,849.0
2464,Smokin' Aces,R,2006.0,109.0,Ryan Reynolds,16000.0,Common,989.0,Alex Rocco,968.0
2465,Saw 3D: The Final Chapter,R,2010.0,90.0,Costas Mandylor,723.0,Gina Holden,346.0,Betsy Russell,298.0
2466,40 Days and 40 Nights,R,2002.0,96.0,Emmanuelle Vaugier,1000.0,Vinessa Shaw,580.0,Paulo Costanzo,486.0
2467,A Night at the Roxbury,PG-13,1998.0,82.0,Will Ferrell,8000.0,Chris Kattan,357.0,Dan Hedaya,281.0
2468,Beastly,PG-13,2011.0,86.0,Alex Pettyfer,15000.0,Mary-Kate Olsen,976.0,Erik Knudsen,583.0
2469,The Hills Have Eyes,R,2006.0,108.0,Dan Byrd,1000.0,Greg Nicotero,1000.0,Vinessa Shaw,580.0
2470,Dickie Roberts: Former Child Star,PG-13,2003.0,98.0,Kevin Grevioux,593.0,Jenna Boyd,518.0,Mary McCormack,428.0
2471,"McFarland, USA",PG,2015.0,129.0,Morgan Saylor,427.0,Valente Rodriguez,234.0,Diana Maria Riva,89.0
2472,Lottery Ticket,PG-13,2010.0,99.0,Brandon T. Jackson,918.0,Loretta Devine,912.0,Shad Moss,826.0
2473,ATL,PG-13,2006.0,105.0,T.I.,680.0,Adam Boyer,503.0,Malika,104.0
2474,Pitch Perfect,PG-13,2012.0,112.0,Anna Kendrick,10000.0,Hana Mae Lee,751.0,Ben Platt,746.0
2475,Summer Catch,PG-13,2001.0,108.0,Marc Blucas,973.0,Brian Dennehy,954.0,Bruce Davison,505.0
2476,A Simple Plan,R,1998.0,121.0,Gary Cole,989.0,Bridget Fonda,889.0,Chelcie Ross,244.0
2477,They,PG-13,2002.0,89.0,Alexander Gould,1000.0,Ethan Embry,982.0,Marc Blucas,973.0
2478,Larry the Cable Guy: Health Inspector,PG-13,2006.0,89.0,Thomas F. Wilson,690.0,Larry the Cable Guy,400.0,Megyn Price,323.0
2479,The Adventures of Elmo in Grouchland,G,1999.0,73.0,Vanessa Williams,1000.0,Kevin Clash,436.0,Caroll Spinney,142.0
2480,Brooklyn's Finest,R,2009.0,132.0,Don Cheadle,3000.0,Lili Taylor,960.0,Armando Riesco,625.0
2481,55 Days at Peking,Unrated,1963.0,154.0,Ava Gardner,715.0,David Niven,490.0,John Ireland,86.0
2482,Evil Dead,R,2013.0,96.0,Lou Taylor Pucci,394.0,Elizabeth Blackmore,150.0,Ellen Sandweiss,58.0
2483,My Life in Ruins,PG-13,2009.0,98.0,Nia Vardalos,567.0,Harland Williams,503.0,Rachel Dratch,399.0
2484,American Dreamz,PG-13,2006.0,107.0,Judy Greer,2000.0,Dennis Quaid,2000.0,Chris Klein,841.0
2485,Superman IV: The Quest for Peace,PG,1987.0,134.0,Jim Broadbent,1000.0,Margot Kidder,593.0,William Hootkins,488.0
2486,How She Move,PG-13,2007.0,94.0,DeRay Davis,328.0,Clé Bennett,122.0,Conrad Coates,66.0
2487,Running Scared,R,2006.0,122.0,Paul Walker,23000.0,Chazz Palminteri,979.0,Ivana Milicevic,834.0
2488,Bobby Jones: Stroke of Genius,PG,2004.0,128.0,Aidan Quinn,767.0,Jeremy Northam,327.0,Paul Freeman,193.0
2489,Shanghai Surprise,PG-13,1986.0,97.0,Victor Wong,400.0,Paul Freeman,193.0,Clyde Kusatsu,161.0
2490,The Illusionist,PG-13,2006.0,110.0,Rufus Sewell,3000.0,Eddie Marsan,979.0,Jake Wood,96.0
2491,Roar,PG,1981.0,102.0,Tippi Hedren,634.0,Melanie Griffith,537.0,Zakes Mokae,60.0
2492,Veronica Guerin,R,2003.0,98.0,Brenda Fricker,214.0,David Murray,96.0,Gerard McSorley,71.0
2493,Escobar: Paradise Lost,R,2014.0,120.0,Josh Hutcherson,14000.0,Brady Corbet,287.0,Carlos Bardem,55.0
2494,Southland Tales,R,2006.0,160.0,Janeane Garofalo,1000.0,Curtis Armstrong,876.0,Chris Andrew Ciulla,215.0
2495,Dragon Hunters,PG,2008.0,80.0,Rob Paulsen,677.0,Jess Harnell,262.0,Mary Mouser,168.0
2496,Damnation Alley,PG,1977.0,91.0,George Peppard,669.0,Jan-Michael Vincent,642.0,Paul Winfield,255.0
2497,The Apparition,PG-13,2012.0,83.0,Julianna Guill,465.0,Rick Gomez,152.0,Tim Williams,62.0
2498,My Girl,PG-13,1991.0,102.0,Macaulay Culkin,3000.0,Jamie Lee Curtis,2000.0,Griffin Dunne,165.0
2499,Fur: An Imaginary Portrait of Diane Arbus,R,2006.0,122.0,Robert Downey Jr.,21000.0,Ty Burrell,3000.0,Matt Servitto,260.0
2500,Wall Street,R,1987.0,126.0,Hal Holbrook,826.0,Tamara Tunie,508.0,James Karen,168.0
2501,Sense and Sensibility,PG,1995.0,136.0,Alan Rickman,25000.0,Kate Winslet,14000.0,Tom Wilkinson,1000.0
2502,Becoming Jane,PG,2007.0,120.0,Anne Hathaway,11000.0,Julie Walters,838.0,Laurence Fox,281.0
2503,Sydney White,PG-13,2007.0,108.0,Danny Strong,714.0,Matt Long,701.0,Samm Levine,433.0
2504,House of Sand and Fog,R,2003.0,126.0,Frances Fisher,638.0,Kim Dickens,624.0,Ron Eldard,385.0
2505,Dead Poets Society,PG,1989.0,128.0,Robin Williams,49000.0,Josh Charles,1000.0,Kurtwood Smith,1000.0
2506,Dumb & Dumber,PG-13,1994.0,113.0,Lauren Holly,879.0,Mike Starr,854.0,Teri Garr,481.0
2507,When Harry Met Sally...,R,1989.0,89.0,Bruno Kirby,227.0,Gretchen Palmer,73.0,Harley Jane Kozak,62.0
2508,The Verdict,R,1982.0,129.0,Charlotte Rampling,844.0,James Mason,617.0,Jack Warden,359.0
2509,Road Trip,R,2000.0,94.0,Ethan Suplee,1000.0,Rachel Blanchard,491.0,Paulo Costanzo,486.0
2510,Varsity Blues,R,1999.0,106.0,Paul Walker,23000.0,Ron Lester,255.0,Mark Walters,35.0
2511,The Artist,PG-13,2011.0,100.0,Bérénice Bejo,996.0,Ed Lauter,897.0,Beth Grant,628.0
2512,The Unborn,PG-13,2009.0,89.0,Gary Oldman,10000.0,Atticus Shaffer,787.0,Rachel Brosnahan,389.0
2513,Moonrise Kingdom,PG-13,2012.0,94.0,Bruce Willis,13000.0,Bill Murray,13000.0,Bob Balaban,559.0
2514,The Texas Chainsaw Massacre: The Beginning,R,2006.0,83.0,Matt Bomer,20000.0,Jordana Brewster,4000.0,Lew Temple,597.0
2515,The Young Messiah,PG-13,2016.0,111.0,Clive Russell,241.0,Vincent Walsh,118.0,Finn Ireland,107.0
2516,The Master of Disguise,PG,2002.0,80.0,Jennifer Esposito,912.0,Kenan Thompson,521.0,James Brolin,499.0
2517,Pan's Labyrinth,R,2006.0,112.0,Ivana Baquero,634.0,Maribel Verdú,269.0,Sergi López,250.0
2518,The Messengers,,,60.0,Joel Courtney,1000.0,Jessika Van,921.0,Riley Smith,762.0
2519,See Spot Run,PG,2001.0,94.0,Leslie Bibb,1000.0,Angus T. Jones,1000.0,Paul Sorvino,636.0
2520,Baby Boy,R,2001.0,130.0,Mo'Nique,940.0,Snoop Dogg,881.0,Angell Conwell,522.0
2521,The Roommate,PG-13,2011.0,91.0,Leighton Meester,3000.0,Danneel Ackles,1000.0,Frances Fisher,638.0
2522,Joe Dirt,PG-13,2001.0,91.0,Brittany Daniel,862.0,Erik Per Sullivan,593.0,Fred Ward,459.0
2523,Double Impact,R,1991.0,110.0,Bolo Yeung,633.0,Alonna Shaw,67.0,Kamel Krifa,51.0
2524,Hot Fuzz,R,2007.0,121.0,Bill Bailey,175.0,Joe Cornish,115.0,Billie Whitelaw,108.0
2525,The Women,PG-13,2008.0,114.0,Jada Pinkett Smith,851.0,Debi Mazar,680.0,Debra Messing,650.0
2526,Vicky Cristina Barcelona,PG-13,2008.0,96.0,Scarlett Johansson,19000.0,Kevin Dunn,581.0,Christopher Evan Welch,252.0
2527,Arn: The Knight Templar,,2007.0,270.0,Gustaf Skarsgård,908.0,Michael Nyqvist,690.0,Vincent Perez,292.0
2528,Boys and Girls,PG-13,2000.0,94.0,Alyson Hannigan,3000.0,Amanda Detmer,240.0,Tsianina Joelson,95.0
2529,White Oleander,PG-13,2002.0,109.0,Patrick Fugit,835.0,Cole Hauser,787.0,Marc Donato,450.0
2530,Jennifer's Body,R,2009.0,107.0,J.K. Simmons,24000.0,Amy Sedaris,397.0,Cynthia Stevenson,271.0
2531,Drowning Mona,PG-13,2000.0,96.0,Will Ferrell,8000.0,Jamie Lee Curtis,2000.0,Tracey Walter,324.0
2532,Radio Days,PG,1987.0,88.0,Mike Starr,854.0,Don Pardo,410.0,Julie Kavner,233.0
2533,Remember Me,PG-13,2010.0,113.0,Robert Pattinson,21000.0,Lena Olin,541.0,Ruby Jerins,238.0
2534,How to Deal,PG-13,2003.0,101.0,Dylan Baker,812.0,Alexandra Holden,326.0,Trent Ford,258.0
2535,My Stepmother Is an Alien,PG-13,1988.0,105.0,Jon Lovitz,11000.0,Alyson Hannigan,3000.0,Tony Jay,384.0
2536,Philadelphia,PG-13,1993.0,125.0,Denzel Washington,18000.0,Tom Hanks,15000.0,Jason Robards,372.0
2537,The Thirteenth Floor,R,1999.0,100.0,Gretchen Mol,600.0,Craig Bierko,380.0,Brad William Henke,363.0
2538,The Cookout,PG-13,2004.0,97.0,Farrah Fawcett,1000.0,Vincent Pastore,584.0,Jenifer Lewis,578.0
2539,Meteor,PG,1979.0,108.0,Martin Landau,940.0,Karl Malden,416.0,Brian Keith,316.0
2540,Duets,R,2000.0,112.0,Lochlyn Munro,555.0,Marian Seldes,403.0,Huey Lewis,215.0
2541,Hollywood Ending,PG-13,2002.0,112.0,Woody Allen,11000.0,Debra Messing,650.0,Treat Williams,642.0
2542,Detroit Rock City,R,1999.0,95.0,Natasha Lyonne,1000.0,Lin Shaye,852.0,Shannon Tweed,322.0
2543,Highlander,R,1986.0,110.0,Christopher Lambert,1000.0,Jon Polito,309.0,Celia Imrie,186.0
2544,Things We Lost in the Fire,R,2007.0,118.0,Alison Lohman,1000.0,Omar Benson Miller,418.0,Robin Weigert,295.0
2545,Steel,PG-13,1997.0,97.0,Charles Napier,503.0,Annabeth Gish,489.0,Hill Harper,466.0
2546,The Immigrant,R,2013.0,120.0,Jeremy Renner,10000.0,Dagmara Dominczyk,316.0,Angela Sarafyan,310.0
2547,The White Countess,PG-13,2005.0,135.0,Vanessa Redgrave,898.0,Natasha Richardson,708.0,Lynn Redgrave,258.0
2548,Trance,R,2013.0,101.0,Rosario Dawson,3000.0,Spencer Wilding,1000.0,Tuppence Middleton,888.0
2549,Soul Plane,R,2004.0,92.0,Mo'Nique,940.0,Snoop Dogg,881.0,Tom Arnold,618.0
2550,Welcome to the Sticks,,2008.0,106.0,Dany Boon,172.0,Kad Merad,55.0,Michel Galabru,27.0
2551,Good,R,2008.0,92.0,Viggo Mortensen,10000.0,Jodie Whittaker,304.0,Steven Mackintosh,227.0
2552,Enter the Void,Not Rated,2009.0,161.0,Paz de la Huerta,488.0,Emily Alyn Lind,289.0,Olly Alexander,116.0
2553,Vamps,PG-13,2012.0,92.0,Taylor Negron,1000.0,Justin Kirk,945.0,Ivan Sergei,613.0
2554,Hachi: A Dog's Tale,G,2009.0,93.0,Cary-Hiroyuki Tagawa,1000.0,Sarah Roemer,884.0,Joan Allen,805.0
2555,Zulu,R,2013.0,110.0,Orlando Bloom,5000.0,Tanya van Graan,170.0,Conrad Kemp,44.0
2556,The Homesman,R,2014.0,122.0,Barry Corbin,883.0,Tim Blake Nelson,596.0,Miranda Otto,568.0
2557,Juwanna Mann,PG-13,2002.0,91.0,Vivica A. Fox,890.0,Jenifer Lewis,578.0,Kevin Pollak,574.0
2558,Lilyhammer,TV-MA,,45.0,Steven Van Zandt,422.0,Trond Fausa,57.0,Tommy Karlsen,15.0
2559,Ararat,R,2002.0,115.0,David Alpay,232.0,Marie-Josée Croze,150.0,Charles Aznavour,125.0
2560,Madison,PG,2001.0,94.0,Bruce Dern,844.0,Jake Lloyd,626.0,William Shockley,518.0
2561,Slow Burn,R,2005.0,93.0,Mekhi Phifer,1000.0,LL Cool J,1000.0,Fisher Stevens,922.0
2562,Wasabi,R,2001.0,94.0,Carole Bouquet,235.0,Ryôko Hirosue,46.0,Michel Muller,17.0
2563,Slither,R,2006.0,95.0,Dustin Milligan,499.0,Gregg Henry,298.0,Tania Saulnier,102.0
2564,Beverly Hills Cop,R,1984.0,105.0,Judge Reinhold,901.0,Ronny Cox,605.0,James Russo,383.0
2565,Home Alone,PG,1990.0,103.0,Macaulay Culkin,3000.0,Devin Ratray,1000.0,Catherine O'Hara,925.0
2566,3 Men and a Baby,PG,1987.0,102.0,Tom Selleck,19000.0,Ted Danson,875.0,Steve Guttenberg,801.0
2567,Tootsie,PG,1982.0,116.0,Bill Murray,13000.0,Sydney Pollack,521.0,Teri Garr,481.0
2568,Top Gun,PG,1986.0,110.0,Tom Cruise,10000.0,Tom Skerritt,1000.0,Adrian Pasdar,555.0
2569,"Crouching Tiger, Hidden Dragon",PG-13,2000.0,120.0,Chen Chang,103.0,Pei-Pei Cheng,21.0,Sihung Lung,5.0
2570,American Beauty,R,1999.0,122.0,Kevin Spacey,18000.0,Peter Gallagher,828.0,Ara Celi,158.0
2571,The King's Speech,R,2010.0,118.0,Colin Firth,14000.0,Jennifer Ehle,1000.0,Derek Jacobi,520.0
2572,Twins,PG,1988.0,107.0,Kelly Preston,743.0,Tony Jay,384.0,Hugh O'Brian,247.0
2573,Scream: The TV Series,TV-14,,45.0,Bex Taylor-Klaus,460.0,Bobby Campo,292.0,Jason Wiles,260.0
2574,The Yellow Handkerchief,PG-13,2008.0,102.0,Kristen Stewart,17000.0,Eddie Redmayne,13000.0,William Hurt,882.0
2575,The Color Purple,PG-13,1985.0,154.0,Oprah Winfrey,852.0,Rae Dawn Chong,581.0,Dana Ivey,271.0
2576,Tidal Wave,R,2009.0,103.0,Nicole Dionne,94.0,Ji-won Ha,80.0,Kyung-gu Sol,13.0
2577,The Imitation Game,PG-13,2014.0,114.0,Benedict Cumberbatch,19000.0,Rory Kinnear,393.0,Allen Leech,305.0
2578,Private Benjamin,R,1980.0,109.0,Eileen Brennan,1000.0,Albert Brooks,745.0,Alan Oppenheimer,271.0
2579,Coal Miner's Daughter,PG,1980.0,124.0,Sissy Spacek,874.0,Beverly D'Angelo,816.0,Levon Helm,572.0
2580,Diary of a Wimpy Kid,PG,2010.0,94.0,Chloë Grace Moretz,17000.0,Zachary Gordon,975.0,Rachael Harris,569.0
2581,Mama,PG-13,2013.0,100.0,Javier Botet,1000.0,Megan Charpentier,340.0,Isabelle Nélisse,250.0
2582,National Lampoon's Vacation,R,1983.0,98.0,Beverly D'Angelo,816.0,Randy Quaid,695.0,Jane Krakowski,624.0
2583,Bad Grandpa,R,2013.0,102.0,Jackson Nicoll,925.0,Georgina Cates,38.0,Grasie Mercedes,27.0
2584,The Queen,PG-13,2006.0,94.0,Roger Allam,326.0,Sylvia Syms,48.0,Alex Jennings,39.0
2585,Beetlejuice,PG,1988.0,92.0,Catherine O'Hara,925.0,Jeffrey Jones,692.0,Glenn Shadix,217.0
2586,Why Did I Get Married?,PG-13,2007.0,113.0,Michael Jai White,2000.0,Tasha Smith,721.0,Lamman Rucker,607.0
2587,Little Women,PG,1994.0,115.0,Christian Bale,23000.0,Kirsten Dunst,4000.0,Eric Stoltz,902.0
2588,The Woman in Black,PG-13,2012.0,95.0,Daniel Radcliffe,11000.0,Roger Allam,326.0,Jessica Raine,259.0
2589,When a Stranger Calls,PG-13,2006.0,87.0,Madeline Carroll,1000.0,Tessa Thompson,431.0,Brian Geraghty,383.0
2590,Big Fat Liar,PG,2002.0,88.0,Frankie Muniz,934.0,Donald Faison,927.0,Lee Majors,799.0
2591,The Deer Hunter,R,1978.0,183.0,Robert De Niro,22000.0,Meryl Streep,11000.0,John Savage,652.0
2592,Wag the Dog,R,1997.0,97.0,Robert De Niro,22000.0,Kirsten Dunst,4000.0,John Michael Higgins,957.0
2593,The Lizzie McGuire Movie,PG,2003.0,94.0,Clayton Snyder,925.0,Adam Lamberg,738.0,Alex Borstein,566.0
2594,Snitch,PG-13,2013.0,112.0,Dwayne Johnson,12000.0,Harold Perrineau,1000.0,Nadine Velazquez,874.0
2595,Krampus,PG-13,2015.0,98.0,Adam Scott,3000.0,Conchata Ferrell,658.0,Allison Tolman,562.0
2596,The Faculty,R,1998.0,104.0,Jordana Brewster,4000.0,Salma Hayek,4000.0,Clea DuVall,1000.0
2597,What's Love Got to Do with It,R,1993.0,118.0,Rae'Ven Kelly,90.0,Virginia Capers,22.0,Dororthy Thorton,2.0
2598,Cop Land,R,1997.0,120.0,Robert De Niro,22000.0,Sylvester Stallone,13000.0,Janeane Garofalo,1000.0
2599,Not Another Teen Movie,R,2001.0,99.0,Chris Evans,11000.0,JoAnna Garcia Swisher,983.0,Mia Kirshner,972.0
2600,End of Watch,R,2012.0,109.0,Jake Gyllenhaal,15000.0,Anna Kendrick,10000.0,America Ferrera,953.0
2601,The Skulls,PG-13,2000.0,106.0,Paul Walker,23000.0,Leslie Bibb,1000.0,William Petersen,883.0
2602,The Theory of Everything,PG-13,2014.0,123.0,Eddie Redmayne,13000.0,Emily Watson,876.0,Simon McBurney,149.0
2603,Malibu's Most Wanted,PG-13,2003.0,86.0,Greg Grunberg,833.0,Regina Hall,807.0,Blair Underwood,685.0
2604,Where the Heart Is,PG-13,2000.0,120.0,Natalie Portman,20000.0,James Frain,1000.0,Stockard Channing,944.0
2605,Lawrence of Arabia,PG,1962.0,227.0,Claude Rains,607.0,José Ferrer,202.0,Jack Hawkins,87.0
2606,Halloween II,R,2009.0,119.0,Scout Taylor-Compton,908.0,Tyler Mane,764.0,Margot Kidder,593.0
2607,Wild,R,2014.0,115.0,Michiel Huisman,2000.0,Kevin Rankin,820.0,Gaby Hoffmann,612.0
2608,The Last House on the Left,R,2009.0,114.0,Tony Goldwyn,956.0,Monica Potter,878.0,Martha MacIsaac,616.0
2609,The Wedding Date,PG-13,2005.0,90.0,Jack Davenport,1000.0,Debra Messing,650.0,Holland Taylor,458.0
2610,Halloween: Resurrection,R,2002.0,94.0,Jamie Lee Curtis,2000.0,Thomas Ian Nicholas,864.0,Bianca Kajlich,732.0
2611,The Princess Bride,PG,1987.0,98.0,Robin Wright,18000.0,Carol Kane,636.0,André the Giant,594.0
2612,The Great Debaters,PG-13,2007.0,126.0,Denzel Washington,18000.0,Jurnee Smollett-Bell,2000.0,John Heard,697.0
2613,Drive,R,2011.0,100.0,Ryan Gosling,33000.0,Albert Brooks,745.0,Russ Tamblyn,228.0
2614,Confessions of a Teenage Drama Queen,PG,2004.0,89.0,Adam Garcia,811.0,Carol Kane,636.0,Glenne Headly,231.0
2615,The Object of My Affection,R,1998.0,111.0,Liam Aiken,818.0,Tim Daly,511.0,Kali Rocha,106.0
2616,28 Weeks Later,R,2007.0,100.0,Jeremy Renner,10000.0,Harold Perrineau,1000.0,Catherine McCormack,307.0
2617,When the Game Stands Tall,PG,2014.0,115.0,Jessie T. Usher,116.0,Matthew Daddario,110.0,Ser'Darius Blain,100.0
2618,Because of Winn-Dixie,PG,2005.0,106.0,Cicely Tyson,907.0,Luke Benward,807.0,Eva Marie Saint,649.0
2619,Love & Basketball,PG-13,2000.0,124.0,Alfre Woodard,1000.0,Sanaa Lathan,886.0,Omar Epps,865.0
2620,Grosse Pointe Blank,R,1997.0,107.0,Minnie Driver,893.0,Michael Cudlitz,822.0,Mitchell Ryan,141.0
2621,All About Steve,PG-13,2009.0,99.0,Bradley Cooper,14000.0,Katy Mixon,982.0,Beth Grant,628.0
2622,Book of Shadows: Blair Witch 2,R,2000.0,90.0,Kim Director,193.0,Erica Leerhsen,184.0,Kurt Loder,162.0
2623,The Craft,R,1996.0,101.0,Christine Taylor,838.0,Rachel True,328.0,Brenda Strong,266.0
2624,Match Point,R,2005.0,119.0,Scarlett Johansson,19000.0,Mark Gatiss,567.0,Penelope Wilton,400.0
2625,Ramona and Beezus,G,2010.0,103.0,Sierra McCormick,512.0,Hutch Dano,316.0,Jason Spevack,125.0
2626,The Remains of the Day,PG,1993.0,134.0,Anthony Hopkins,12000.0,Peter Vaughan,310.0,Ben Chaplin,258.0
2627,Boogie Nights,R,1997.0,155.0,Don Cheadle,3000.0,Nicole Ari Parker,360.0,Nina Hartley,170.0
2628,Nowhere to Run,R,1993.0,94.0,Kieran Culkin,1000.0,Rosanna Arquette,605.0,Joss Ackland,232.0
2629,Flicka,PG,2006.0,95.0,Alison Lohman,1000.0,Danny Pino,786.0,Tim McGraw,461.0
2630,The Hills Have Eyes II,R,2007.0,89.0,Jeff Kober,919.0,Daniella Alonso,557.0,Jacob Vargas,399.0
2631,Urban Legends: Final Cut,R,2000.0,97.0,Loretta Devine,912.0,Joey Lawrence,786.0,Jacinda Barrett,579.0
2632,Tuck Everlasting,PG,2002.0,90.0,William Hurt,882.0,Sissy Spacek,874.0,Jonathan Jackson,613.0
2633,The Marine,PG-13,2006.0,92.0,Kelly Carlson,472.0,Firass Dirani,239.0,Drew Powell,129.0
2634,Keanu,R,2016.0,100.0,Nia Long,826.0,Will Forte,622.0,Keegan-Michael Key,415.0
2635,Country Strong,PG-13,2010.0,117.0,Leighton Meester,3000.0,Cinda McCain,646.0,Tim McGraw,461.0
2636,Disturbing Behavior,R,1998.0,84.0,Bruce Greenwood,991.0,Ethan Embry,982.0,Katharine Isabelle,918.0
2637,The Place Beyond the Pines,R,2012.0,140.0,Ryan Gosling,33000.0,Ben Mendelsohn,748.0,Angelo Anthony Pizza,619.0
2638,The November Man,R,2014.0,108.0,Luke Bracey,775.0,Akie Kotabe,614.0,Will Patton,537.0
2639,Eye of the Beholder,R,1999.0,109.0,Jason Priestley,471.0,Patrick Bergin,308.0,Geneviève Bujold,159.0
2640,The Hurt Locker,R,2008.0,131.0,Jeremy Renner,10000.0,Christian Camargo,602.0,Brian Geraghty,383.0
2641,Firestarter,R,1984.0,114.0,Heather Locklear,695.0,George C. Scott,654.0,David Keith,563.0
2642,Killing Them Softly,R,2012.0,97.0,Brad Pitt,11000.0,Sam Shepard,820.0,Ben Mendelsohn,748.0
2643,A Most Wanted Man,R,2014.0,122.0,Philip Seymour Hoffman,22000.0,Nina Hoss,164.0,Homayoun Ershadi,123.0
2644,Freddy Got Fingered,R,2001.0,87.0,Rip Torn,826.0,Harland Williams,503.0,Eddie Kaye Thomas,484.0
2645,The Pirates Who Don't Do Anything: A VeggieTales Movie,G,2008.0,85.0,Yuri Lowenthal,354.0,Cam Clarke,173.0,Phil Vischer,23.0
2646,U2 3D,G,2007.0,85.0,Bono,468.0,The Edge,67.0,Larry Mullen Jr.,44.0
2647,Highlander: Endgame,R,2000.0,101.0,Christopher Lambert,1000.0,Adrian Paul,786.0,Adam Copeland,377.0
2648,Idlewild,R,2006.0,121.0,Cicely Tyson,907.0,Faizon Love,585.0,Bobb'e J. Thompson,526.0
2649,One Day,PG-13,2011.0,107.0,Anne Hathaway,11000.0,Jim Sturgess,5000.0,Rafe Spall,358.0
2650,Whip It,PG-13,2009.0,111.0,Daniel Stern,796.0,Jimmy Fallon,787.0,Alia Shawkat,728.0
2651,Knockaround Guys,R,2001.0,92.0,Vin Diesel,14000.0,Tom Noonan,442.0,Kevin Gage,366.0
2652,Confidence,R,2003.0,97.0,Louis Lombardi,437.0,Brian Van Holt,324.0,Leland Orser,308.0
2653,The Muse,PG-13,1999.0,97.0,Jeff Bridges,12000.0,Bradley Whitford,821.0,Albert Brooks,745.0
2654,De-Lovely,PG-13,2004.0,125.0,Kevin McNally,427.0,Keith Allen,66.0,Sandra Nelson,65.0
2655,New York Stories,PG,1989.0,124.0,Woody Allen,11000.0,Larry David,860.0,Mia Farrow,563.0
2656,Barney's Great Adventure,G,1998.0,76.0,Trevor Morgan,595.0,Kyla Pratt,417.0,Shirley Douglas,47.0
2657,The Man with the Iron Fists,R,2012.0,107.0,Rick Yune,746.0,RZA,561.0,Daniel Wu,353.0
2658,Home Fries,PG-13,1998.0,91.0,Catherine O'Hara,925.0,Jake Busey,660.0,Shelley Duvall,629.0
2659,Here on Earth,PG-13,2000.0,96.0,Bruce Greenwood,991.0,Chris Klein,841.0,Elaine Hendrix,670.0
2660,Brazil,R,1985.0,142.0,Robert De Niro,22000.0,Bob Hoskins,5000.0,Jim Broadbent,1000.0
2661,Raise Your Voice,PG,2004.0,103.0,Oliver James,1000.0,Rebecca De Mornay,872.0,Jason Ritter,782.0
2662,The Dead Zone,TV-14,,60.0,David Ogden Stiers,443.0,Nicole de Boer,319.0,Chris Bruno,186.0
2663,The Big Lebowski,R,1998.0,117.0,Philip Seymour Hoffman,22000.0,Jeff Bridges,12000.0,Steve Buscemi,12000.0
2664,Black Snake Moan,R,2006.0,116.0,Justin Timberlake,3000.0,Michael Raymond-James,788.0,S. Epatha Merkerson,539.0
2665,Dark Blue,R,2002.0,118.0,Khandi Alexander,556.0,Dash Mihok,463.0,Michael Michele,274.0
2666,A Mighty Heart,R,2007.0,108.0,Angelina Jolie Pitt,11000.0,Archie Panjabi,884.0,Dan Futterman,254.0
2667,Whatever It Takes,PG-13,2000.0,94.0,James Franco,11000.0,Jodi Lyn O'Keefe,897.0,Marla Sokoloff,612.0
2668,Boat Trip,R,2002.0,97.0,Vivica A. Fox,890.0,Lin Shaye,852.0,Bob Gunton,461.0
2669,The Importance of Being Earnest,PG,2002.0,97.0,Colin Firth,14000.0,Tom Wilkinson,1000.0,Rupert Everett,692.0
2670,The Love Letter,Unrated,1998.0,99.0,Jennifer Jason Leigh,1000.0,Campbell Scott,393.0,Estelle Parsons,224.0
2671,Hoot,PG,2006.0,91.0,Logan Lerman,8000.0,Neil Flynn,625.0,Tim Blake Nelson,596.0
2672,In Bruges,R,2008.0,107.0,Elizabeth Berrington,65.0,Anna Madeley,49.0,Eric Godon,39.0
2673,Peeples,PG-13,2013.0,95.0,Tyler James Williams,931.0,S. Epatha Merkerson,539.0,Diahann Carroll,426.0
2674,The Rocker,PG-13,2008.0,102.0,Emma Stone,15000.0,Bradley Cooper,14000.0,Josh Gad,1000.0
2675,Post Grad,PG-13,2009.0,88.0,J.K. Simmons,24000.0,Zach Gilford,971.0,Bobby Coleman,360.0
2676,Promised Land,R,2012.0,106.0,Matt Damon,13000.0,Hal Holbrook,826.0,Terry Kinney,363.0
2677,Whatever Works,PG-13,2009.0,92.0,Larry David,860.0,Michael McKean,658.0,Conleth Hill,386.0
2678,The In Crowd,PG-13,2000.0,105.0,Matthew Settle,477.0,Susan Ward,398.0,A.J. Buckley,275.0
2679,Three Burials,R,2005.0,107.0,Levon Helm,572.0,Dwight Yoakam,324.0,Guillermo Arriaga,289.0
2680,Jakob the Liar,PG-13,1999.0,120.0,Robin Williams,49000.0,Mark Margolis,1000.0,Michael Jeter,693.0
2681,Kiss Kiss Bang Bang,R,2005.0,103.0,Robert Downey Jr.,21000.0,Corbin Bernsen,1000.0,Larry Miller,611.0
2682,Idle Hands,R,1999.0,92.0,Vivica A. Fox,890.0,Fred Willard,729.0,Elden Henson,577.0
2683,Mulholland Drive,R,2001.0,147.0,Naomi Watts,6000.0,Robert Forster,889.0,Laura Harring,669.0
2684,Blood and Chocolate,PG-13,2007.0,98.0,Olivier Martinez,838.0,Agnes Bruckner,401.0,Chris Geere,220.0
2685,You Will Meet a Tall Dark Stranger,R,2010.0,98.0,Anthony Hopkins,12000.0,Naomi Watts,6000.0,Ewen Bremner,557.0
