Index,group,name,quantity,unit_cogs
4165,CHEWING_GUM_LOLIPOPS,GUMA ARBUZ,91,0.231538461538462
22492,ALCOHOL,WODKA WYBOROWA 0_5 L,1,16.74
12932,GENERAL_FOOD,MAK MIELONY 200 G BACK MIT,1,3.43
9040,DRINK_JUICE,NAP CAPRIO ROZOWY GREJFRUT 2L,8,2.9025
6194,COOKIES_BULK,CIASTKA CUKRY NYSKIE,0.18,12.166666666666698
6371,COOKIES_BULK,CUKIERKI CZEKOLADOWE SW,0.78,13.474358974359
21148,TABLETS,BANDAZ 15 CM *4M,2,0.66
19646,SWEETS,AMELIA PIANKA CYTRYNA 380 G,3,4.94
21125,TABLETS,TABLETKI SYROP PRAWOSLAZOWY 100 ML,3,3.04
4674,CHIPS_FLAKES,LAYS MAX CZ.PAPRYKA 140 G,4,4.03
11272,GENERAL,MLEKOLAKI CHOCO 250 G,2,2.91
18098,SPICES,KAMIS PRZYPRAWA DO WIEPRZOWN,1,1.39
19907,SWEETS,DELICJE WISNIOWE 294G WEDEL,1,4.29
8775,DRINK_JUICE,NAP LIPTON 1 L LEMON,1,2.5
3110,CHEMISTRY,PODPASKI NATURELLA ULTRA NORMAL,1,2.77
3067,CHEMISTRY,ODPLAMIACZ VANISH 100ML P?YN SASZETKA,4,1.49
10433,DRINK_JUICE,PEPSI CHERRY 2 L,2,2.03
843,ALCOHOL,PIWO LECH FREE B/A.Z LIMON 0_33 B/BZW,7,1.6
22245,VEGETABLES,KT SELER NAC SZT,13,2.18076923076923
8682,DAIRY_CHESSE,WIN ZUREK RAZOWY 33 G,5,2.64
367,ALCOHOL,PIWO WOJAK 0_5 L BUTELKA JASNE,178,1.19741573033708
14236,GROATS_RICE_PASTA,KASZKA MANNA 400 G KROS,2,0.92
17521,OCCASIONAL,JOGURT FINEZJA 4*115 G,3,3.71
20746,SWEETS,CZEKOLADA BARON Z TRUSK 100G,5,1.61
9585,DRINK_JUICE,NAP COCA COLA 1L,35,2.36914285714286
11687,GENERAL,SOS WEGIERSKI Z PIECZ.550G DAWTONA,1,2.67
6708,DAIRY_CHESSE,SER EDEN/GOUDA/MORSKI/EDEK,11.01,11.5640326975477
12234,GENERAL_FOOD,CUKIER BIALY 1KG,30,1.634
5462,CIGARETTES,PAP PALL MALL RED,18,9.87
20641,SWEETS,PRINCE POLO XXL ORZECHOWE 50G,9,0.8
17256,POULTRY,PASZTET WEDZONY  KG,2.64,8.58333333333333
2162,CHEMISTRY,COLGATE SZCZOTECZKA PLUS MEDIUM,2,1.65
5702,COFFEE TEA,HERBATA LOYD PIRAMIDKA 20 SZT,1,3.53
9927,DRINK_JUICE,HELLENA 1_75 N/G TRUSK+MALINA,6,1.67
4633,CHIPS_FLAKES,LAYS STAR SMITI CEBULA 130 G,9,2.23
19929,SWEETS,GUMA Z TATUAZEM,18,0.34
20069,SWEETS,BATON TWIX 56 G,14,1.01214285714286
11192,GENERAL,MIESZANKA KEKS 90 G,1,1.58
4073,CHEWING_GUM_LOLIPOPS,GUMA MAMBA,4,0.605
6582,DAIRY_CHESSE,BERLISA 175 G,9,1.3
11710,GENERAL,CYKORIA BUDYN MALINOWY 40 G B/CUKRU,5,0.68
12471,GENERAL_FOOD,O SEREK KOLUS 150 G,12,2.25
4833,CHIPS_FLAKES,STAR CHIPS 130 G SER CEBULA,17,2.23
22017,VEGETABLES,KT ZIOLA  DONICZKA  1 SZT,1,2.81
22252,VEGETABLES,MARCHEW MINI CALA -NORDIS,1,4.38
23026,ALCOHOL,WODKA DRINK SOBIESKI 025ML CRANBERRY4.4%,4,2.75
21388,VEGETABLES,PIEPRZ ZIARNISTY 15 G,1,1.0
52,GENERAL_ITEMS,BELLA PODPASKI NORMAL 20 B/SKRZYD,8,1.76
6226,COOKIES_BULK,CUKIERKI MLECZNE /CHOCO/ROSHEN,1.46,13.246575342465801
17120,POULTRY,PAROWKOWA KG,2.62,10.1526717557252
9363,DRINK_JUICE,KUBUS GO 0_33 JA+BAN+MARCZ,5,1.21
19701,SWEETS,CUKIERKI WERTHERS SOFT 70 G,2,2.43
6285,COOKIES_BULK,CIASTKA JIW KG,0.36,6.25
2719,CHEMISTRY,PERWOL 900 ML RENEW KOLOR,2,6.29
9152,DRINK_JUICE,ZBYSZKO 3 GREJPFRUTY 1_5 GAZ,8,1.86
16946,POULTRY,KABANOSY Z DROBIEM KG,0.36,17.0
432,ALCOHOL,PIWO SROGIE LANIE 0_5 L B/BEZWROT,4,4.89
489,ALCOHOL,PIWO LECH  FREE 0_5 L  B/ZWR,37,1.56081081081081
1760,POULTRY,PASZTET PROCHOWICK 160GR,4,1.11
1816,POULTRY,KAMIS PRZYPRAWA DO RYB 20 G,5,1.05
14939,ICE_CREAMS_FROZEN,LODY JAK DAWNIEJ 900 ML SMIET+WISNIA,3,11.18
22828,ALCOHOL,WODKA LUKSUSOWA 0_2L,2,6.89
12114,GENERAL_FOOD,KNORR FIX DO SPAGH.4-SERY,1,1.93
6219,COOKIES_BULK,WAFLE CHRUPS/LUMARKI/GRZESKI,7.14,9.7436974789916
18763,SPICES,WIN KOSTKA MIESNA 60G,10,1.31
18366,SPICES,KNORR KURKUMA Z INDI 20 G,1,1.29
18322,SPICES,PRZYPRAWA DO RYB CYKORIA 40 G,1,0.82
17076,POULTRY,KIE?BASA S?OIKOWA  KG,0.38,12.2105263157895
6835,DAIRY_CHESSE,HOCH SER PLASTRY EDAMSKI 135 G,4,2.96
9399,DRINK_JUICE,NAP COCOLA 0_2 PUSZKA,10,0.84
1279,BREAD,M CHLEB MALY,95,2.49305263157895
18463,SPICES,CYKORIA KURKUMA 15 G,3,0.88
10439,DRINK_JUICE,PUDL SOK POMIDOROWY 300 G,28,1.72
15709,ICE_CREAMS_FROZEN,LODY GRAND GOLD ORANGE 120 ML,1,2.62
1388,BREAD,C CHLEB WIEJSKI 0.6,55,2.5
12243,GENERAL_FOOD,DZEM SL.OGROD WISNIA 280G,4,1.81
9194,DRINK_JUICE,NAP AQA 1_5 GAZ CYTR+MIETA,5,0.74
6663,DAIRY_CHESSE,JOGURT MIAMU TRUSKAWKOWY 125 G,3,0.77
9789,DRINK_JUICE,NAP FANTA 1L GAZ,3,2.4
21311,TABLETS,ASPIRYN ULTRA 2 SZT,1,1.79
12613,GENERAL_FOOD,KNORR G.K. KURKOWA Z MAKARONEM 13 G,1,0.99
18305,SPICES,PESTKI DYNI 100GR KRESTO,3,3.39
2458,CHEMISTRY,CLIN ZAPAS 500 ML,3,3.07
7276,DAIRY_CHESSE,MAR DELMA EXTRA 450 G Z MASLEM,1,2.34
14739,ICE_CREAMS_FROZEN,KALAFIOR MROZONY 500 G,1,3.02
12748,GENERAL_FOOD,KLUSKI SLASKIE 400G GRZESKOWIAK,4,3.33
20230,SWEETS,WAFLE DESIMO 160 G KAKAOWE,4,1.3175
19396,SWEETS,ORANZADA W PROSZKU ROZEK,12,0.73
12446,GENERAL_FOOD,O CIASTKA PIEGUSKI 135 G ROZNE,69,2.25
442,ALCOHOL,PIWO WARKA RADLER 0% MIETA B/ZWROT,8,2.05
15805,ICE_CREAMS_FROZEN,FILET Z MIRUNY,1.845,18.065040650406498
59,GENERAL_ITEMS,BELLA HERBS 12 Z WERBENA,2,2.51
5740,COFFEE TEA,CAPPUCCINO WANILIA MOKATE 110GR,1,2.09
20507,SWEETS,BATON IKAR XXL WAWEL,11,0.99
18734,SPICES,GALEO ZIOLA PROWANSALSKIE 10GR,5,0.84
5727,COFFEE TEA,LIPTON 50 EX,2,6.97
875,ALCOHOL,PIWO TYSKIE PUSZKA 0_5L,144,1.98486111111111
18041,SPICES,PRYMAT GOZDZIKI 10G,1,0.91
8558,DAIRY_CHESSE,FRYTKI 750 G VIKO,3,6.89
19659,SWEETS,BATON KNOPERS 25G,22,0.89
7643,DAIRY_CHESSE,LACIATY 150 G NATURALNE,17,2.06
752,ALCOHOL,PIWO EB 0_5 L B/ZWR,9,1.96
6942,DAIRY_CHESSE,SMIETANA 18 % MLEKOWITA GESTA,7,1.46
17766,GENERAL_ITEMS,KARMA MR DOG SUPREM 500G,2,2.13
620,ALCOHOL,PIWO WARKA STRONG BUTELKA,7,2.14
11098,POULTRY,LARUS DORSZ W GALARECIE 160 G,2,4.01
13277,GENERAL_FOOD,OCET 0_5L 10% PEGAZ,66,1.20424242424242
1239,BREAD,M BULKA Z RODZYNKAMI,16,1.35
15965,ICE_CREAMS_FROZEN,LODY SORBET 450 ML,1,6.38
16682,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PALUSZKI BESKIDZKIE SER.-CEB.220 G,6,2.46
14211,GROATS_RICE_PASTA,MAKARON CZANIECKI NITKA WALCOWANA 500G,3,3.98
6567,DAIRY_CHESSE,ZOTT JOGURTPRIMA NAT+OWOCE 125 G,7,1.49
19844,SWEETS,WEDEL PTASIE KARMEL  380 G,1,9.59
9725,DRINK_JUICE,ZBYSZKO 3 WITAMINKI GAZ 1_5 L,8,1.66
6766,DAIRY_CHESSE,BAKOMA GRECKI 180GR,22,1.54
22229,VEGETABLES,KT OGOREK ZIELONY,19.57,4.66939192641799
11214,GENERAL,SOK Z CZARNEGO BZU 750 ML 100%,1,6.7
5368,CIGARETTES,PAP LD LINK PSTRYK,7,10.73
6429,DAIRY_CHESSE,DA FANTAZJA TRUSKA 122G,4,1.48
16947,POULTRY,KIELBASA JA?OWCOWA KG,0.19,19.1578947368421
13601,GENERAL_FOOD,MAJONEZ 180 G PEGAZ,5,2.04
16981,POULTRY,KABANOSY Z DROBIEM KG,0.17,16.8235294117647
653,ALCOHOL,PIWO FOX 0_5L PUSZKA JASNE,74,1.11527027027027
2958,CHEMISTRY,WORKI NA SMIECI 60 L*50 SZT,2,2.99
19638,SWEETS,ZELKI AKUKU 90G PYSZCZKI,1,1.52
5532,CIGARETTES,PAP PS GOLD 100,3,10.03
5319,CIGARETTES,PAP PAL MAL MINT  LINK,17,10.6917647058824
9762,DRINK_JUICE,NAP AQA 1_5 L N/G TRUSKAWKA,27,0.6718518518518521
5627,CIGARETTES,PAP CHESTERFILD LINK BLU,3,9.9
14843,ICE_CREAMS_FROZEN,LODY KUBEK KORAL 200ML,7,1.32
12239,GENERAL_FOOD,DANIE KACHNY KLOPSIKI 500 G W SOSIE KOPE,2,2.4
3615,CHEMISTRY,E DO PLUKANIA 1_8 L,2,5.99
20864,SWEETS,WAFLE RONDEL 100 G,3,2.31
20013,SWEETS,TIC TAK MALINA,2,1.14
3642,CHEMISTRY,KREDKI O?OWKOWE 12 SZT,2,1.68
967,ALCOHOL,PIWO DESPERADOS RED 0_4 L,3,2.43
2955,CHEMISTRY,WORECZKI SNIADANIOWE 100 SZT,14,1.12
5111,CIGARETTES,PAP RGD SUPER PINK,66,10.1
12032,GENERAL,PRZYPRAWA DO DROBIU 20 G,1,2.08
21454,VEGETABLES,SKORUPKA BURACZKI 500G,9,2.0
5342,CIGARETTES,PAP ROTMANSY  20 RED,32,10.3615625
11664,GENERAL,PERSIL 1_4 KG COLOR,2,12.59
16252,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,SLIWKI SUSZONE KRESTO 100G,3,1.81
2146,CHEMISTRY,BLOK TECHNICZNY,6,0.89
20161,SWEETS,LODY CADENZA 0_9 L,1,9.52
10111,DRINK_JUICE,WODA ZYWIEC 0_33 N/G ANG_,15,1.21
10425,DRINK_JUICE,NAP TYMBARK 2L ASEPTIC JAB/WISNIA,10,2.89
16755,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MUSZTARDA SAREPSKA 200G PEGAZ,4,1.32
253,ALCOHOL,PIWO FOX 0_5L PUSZKA JASNE,23,1.12
3125,CHEMISTRY,SCIERKA 5 SZT,2,1.4
12076,GENERAL_FOOD,BURACZKI WIORKI 360 G SLON.OGRÓD,3,1.48
9543,DRINK_JUICE,HELLENA ORANZADA ZOLTA 1_25L GAZ,32,1.27
20034,SWEETS,ZABAWKA MOTOR,9,3.83
3687,CHEMISTRY,PAPIER TOAL ALMUSA 6 SZT,6,5.19
2424,CHEMISTRY,ZAPALNICZKA SPARK,3,2.1
1098,BREAD,S CHLEB ZIARNISTY 0_6,21.5,2.98
1756,POULTRY,OGOREK KISZONE LUZ,2.96,4.25
22353,ALCOHOL,NAP SPOLICA PRZYPALANA 0_5 L,1,16.7
347,ALCOHOL,PIWO REDDS MALINOWY 0_4  BEZ/ZWR,7,2.46428571428571
17920,GENERAL_ITEMS,SKARPETY FITN,1,4.55
19602,SWEETS,ROGAL 7DAYS KAKAOWY 60G,22,1.02318181818182
11223,GENERAL,SZNURA PIEROGI Z SEREM 400 G,3,4.29
14662,ICE_CREAMS_FROZEN,BURGERY Z WARZYWAMI LUZ RYBNE,1.15,5.73913043478261
12786,GENERAL_FOOD,PASZTET DROBIOWY  DROP 160,3,1.45
15653,ICE_CREAMS_FROZEN,LODY TWISTER MAX,11,1.61
4475,CHIPS_FLAKES,GELLWE FITELLA MUSLI TROPIKALNE,6,0.68
2364,CHEMISTRY,PALMOLIVE SZAMPON 350 ML PRZECIW LUPIEZO,2,4.29
2617,CHEMISTRY,BELLA HERBS 12 SZT,2,2.49
3195,CHEMISTRY,BREF 4 FORMU?A POWER,1,2.79
17986,GENERAL_ITEMS,RAJSTOPY 20 DEN XL,2,1.91
14590,GROATS_RICE_PASTA,ROGAL 7 DAYS ORZECH,6,1.06
6828,DAIRY_CHESSE,GOS.SMIETANKA 12% 250ML GOSTYN,91,1.49
1026,BREAD,B CIASTKA FRANCUSKIE/ROZNE LUZ,2.38,13.6596638655462
22364,ALCOHOL,WODKA FINLA. 0_5 +ZESTAW SMAKOWY,1,41.36
16103,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PROSZEK D/PIECZ.CYKORIA 18G,3,0.26
1050,BREAD,M CHLEB MALY KROJONY,362,2.5572928176795604
16400,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,CHRZAN DYMECKI 200G,2,1.71
15368,ICE_CREAMS_FROZEN,SZPINAK LISC 450 G,1,3.19
14819,ICE_CREAMS_FROZEN,KALAFIOR MROZONY NORDIS,2,3.91
5097,CIGARETTES,PAP PS  66 RED 100,109,9.96
5411,CIGARETTES,PAP ROTHMANS BLU 100,25,10.022
9259,DRINK_JUICE,NAP TYMBARK 0_5 L WIS.JABLKO,5,1.43
12687,GENERAL_FOOD,WIN ROSOL DROBIOWY 60G,3,1.18
10391,DRINK_JUICE,NAP JURAJSKA ORANZADA BIALA 1_25 G,3,0.94
7618,DAIRY_CHESSE,HOCHL KANAPKOWY Z OGORKIEM 130 G,3,1.79
5443,CIGARETTES,PAP LD RED.,61,10.32
22634,ALCOHOL,WODKA KRUPNIK PREMIUM 0_7 L,5,20.77
4802,CHIPS_FLAKES,STAR CHIPS 130 G SER CEBULA,2,2.23
18663,SPICES,GALEO OREGANO 8 G,6,0.84
17963,GENERAL_ITEMS,RAJSTOPY STRETCH -3,2,2.2
20147,SWEETS,KNORR FIX SPAGHETTI BOLOGNESE EXTRA,12,2.65
9994,DRINK_JUICE,NAP HOOP COLA 2L,16,1.87
4166,CHEWING_GUM_LOLIPOPS,GUMA MAMBA,10,0.528
829,ALCOHOL,PIWO DESPERADOS 0_4 L,13,2.62230769230769
2295,CHEMISTRY,AJAX  PROSZEK DO CZYSZCZENIA 450 G,1,3.99
15551,ICE_CREAMS_FROZEN,LODY BIG MILK TOFFI,48,1.88
10606,DRINK_JUICE,WODA ZYWIEC 0_33 N/G ANG_,2,1.21
12898,GENERAL_FOOD,GELLWE KISIEL CYTRYNOWY 38G,2,0.55
17899,GENERAL_ITEMS,RAJSTOPY DZIECIECE,4,2.35
15921,ICE_CREAMS_FROZEN,PIEROGI Z TRUSKAWKA 450 G,2,5.03
993,ALCOHOL,PIWO NAMYS?OW 0_5 B/BEZW,21,1.76
3723,CHEMISTRY,PUR ACTION 900 ML LEMON,3,3.39
12599,GENERAL_FOOD,KAKAO DEKOMORENO 80 G,1,2.15
9398,DRINK_JUICE,NAP COCA COLA ZERO 1L,3,2.21
5001,CIGARETTES,PAP LD RED.,66,10.1
14625,GROATS_RICE_PASTA,MAKA WROCLAWSKA ZLOTY LAN TYP 500 1KG,8,1.07
10591,DRINK_JUICE,SYROP TRUSKAWKA HERBOPOL,1,3.69
17296,POULTRY,SZYNKA CHLEBOWA KG,1.26,19.2777777777778
22147,VEGETABLES,KT MANDARYNKA LUZ,44.955,4.94049605160716
23103,ALCOHOL,WINO WALDWEIN JEZYNA 0_75 L SLODKIE,1,7.6
18132,SPICES,AMONIAK 40 G MARSYL,1,0.57
17288,POULTRY,PAROWKOWA W FOLI KG,1.735,13.510086455331399
15537,ICE_CREAMS_FROZEN,JOGURT ZOTT 125 G SERDUSZKO,2,0.6
2376,CHEMISTRY,PERSIL 280 G COLD,1,3.39
13734,GENERAL_FOOD,KIELBASA BIA?A PARZONA KG,0.735,15.8503401360544
21836,VEGETABLES,KT PIETRUSZKA ZIELONA NATKA,91,0.9525274725274728
2031,CHEMISTRY,EVA SIMPLE 500 ML SZAMPON Z JEDWABIEM,1,3.63
1702,POULTRY,PROFI SZYNKA MIELONA 110G,7,2.27
2461,CHEMISTRY,DOMESTOS 750 ML BLU ZERO,1,4.99
3571,CHEMISTRY,ZESZYT 60 K KRATKE,1,0.99
16743,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KETCHUP PIKANTNY 250G TORTEX,6,2.13
5249,CIGARETTES,PAP PAL MAL MINT,38,10.9078947368421
21339,VEGETABLES,KT CEBUL CZERWONNA MODRA,0.95,2.09473684210526
5632,CIGARETTES,PAP LD MENTHOL SUPER SLIM,46,10.73
2396,CHEMISTRY,REKAW DO PIECZENIA 3 M,2,1.4
2412,CHEMISTRY,WIN GALARETKA MALINOWA 75GR,2,1.0
721,ALCOHOL,PIWO WARKA RADLER CZAR_PORZE.0_5 L PUSZ,5,1.95
6466,DAIRY_CHESSE,HOCHL SMIETANKOW 100 G TOPIONY,45,1.66
7952,DAIRY_CHESSE,BAKOMA 7 ZBOZ BRZOSKWONIA 140GR,1,1.39
2592,CHEMISTRY,WELLAFLEX LAKIER 250 ML,1,6.49
10122,DRINK_JUICE,WODA ZYWIEC 1_5L GAZ,123,1.23439024390244
3883,CHEMISTRY,ODSWIEZACZ ZAPAS,1,3.6
303,ALCOHOL,PIWO BOJAN  WIELKOP.0_5 L B/ZW,3,2.5
17352,OCCASIONAL,ZAPALNICZKA ZAROWA,8,1.8
9177,DRINK_JUICE,KUBUS MALINA+MARCH+JAB 0_3 100%,9,1.29
6996,DAIRY_CHESSE,DE SEREK Z MALINAMI 150 G,1,1.32
10026,DRINK_JUICE,NAP OSHE 0_75 L LIME MIETA,1,2.3
12626,GENERAL_FOOD,MUSZTARDA STOLOWA 0_9L PEGAZ,2,3.27
20519,SWEETS,BATON SNIKERS 49 ORZECH,11,1.17
3917,CHEMISTRY,PODGRZEWACZ ZAPACH,1,1.99
19203,SWEETS,MILKA CZEK.NADZ 37 G,2,1.16
5546,CIGARETTES,PAP ROTMANSY 20 BLU,49,9.14
7364,DAIRY_CHESSE,ALMETTE SER POMIDOR 150 G,3,2.77
1894,CHEMISTRY,LUDWIK D/NACZYN 1L MIETOW,2,3.89
12025,GENERAL,PASSATA 680 G LOWICZ,1,4.58
2484,CHEMISTRY,HELP 1 L Z LANOLINA,1,2.49
12672,GENERAL_FOOD,WIN BUDYN MALINOWY 60GR,2,0.75
14464,GROATS_RICE_PASTA,MAKA ZIEMNIACZANA 500G NIECHLOW,4,1.52
20833,SWEETS,PREZERWATYWA  3 SZT,2,2.8
1000,ALCOHOL,PIWO REDDS MALINOWY 0_4  BEZ/ZWR,2,2.49
10528,DRINK_JUICE,NAP COCA COLA ZERO 0_200 ML PUSZKA,3,1.07
20865,SWEETS,WAFLE SUCHE 165 G,1,1.98
14457,GROATS_RICE_PASTA,MAKA KRUPCZATKA BASIA 1 KG,3,1.93
7032,DAIRY_CHESSE,HOCHL SMIETANKOW 100 G TOPIONY,13,1.59
9059,DRINK_JUICE,NAP HORTEX 1 L CZARNA PORZECZKA,4,2.19
7343,DAIRY_CHESSE,SMIETANA 12% PIATNICA,7,1.68
21911,VEGETABLES,KT KOPER ZIELONY DO OGURKOW,49,0.9742857142857142
22681,ALCOHOL,WODKA PAN TADEUSZ 0_5L,2,18.31
8442,DAIRY_CHESSE,MAR NIEZBEDNA KOSTKA 250GR,43,1.02
21074,TABLETS,TABLETKI IBUM 7 SZT,4,4.09
6528,DAIRY_CHESSE,SER PULAWSKI/GOUDA/CAMELOT,4.32,12.9907407407407
21885,VEGETABLES,KT BOROWKA PUDE?KO 250 G,6,3.67
16731,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G,5,1.6740000000000002
6715,DAIRY_CHESSE,SER MLEKPOL KROLEWSKI Z KOLNA 150G PLAS,1,2.59
2553,CHEMISTRY,PLYN DO KAPIELI 750 ML EVA,1,5.39
20658,SWEETS,SEKACZ TOFFI 32 G,38,0.86
5166,CIGARETTES,PAP MARLBORO GOLD MIEK.,6,12.18
18201,SPICES,WIN ZIARENKA SMAKU 120G,3,1.65
18043,SPICES,PRYMAT KEBAB-GYROS 30G,4,0.89
14579,GROATS_RICE_PASTA,MAKARON GWIAZDKI CZANIEC 250 G,7,1.04
10262,DRINK_JUICE,NAP VERONI 1 L LIFE POMAR. GAZ,7,0.93
16438,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,ORZESZKI ZIEMNE OK SOLONE 150G PUSZ,12,2.57
12144,GENERAL_FOOD,PAPIER TOALETOWY 8 2W MEA,16,3.12
20998,SWEETS,MIGDALY W CZEKOLADZIE 70 G EURO,5,2.47
11244,GENERAL,CIASTO FRANCUSKIE 375 G,2,3.37
10644,DRINK_JUICE,LODY KOKTAILOWE 400 ML,1,3.9
1934,CHEMISTRY,PERSIL 280 G COLD,1,3.49
19415,SWEETS,PRINCESSA MLECZNA MAXI,1,0.8
2099,CHEMISTRY,REX 300 G 3*SWIEZOSC,1,1.99
9156,DRINK_JUICE,ZBYSZKO MAXER 2 L GAZ  ORANGE,6,0.9
16725,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,CIASTKA LAKOTKI MASLANE SAN 168G,4,2.81
17516,OCCASIONAL,BATERIE ALKAICZ R6,8,0.97
18772,SWEETS,ANIMALS MODEL,1,5.68
13266,GENERAL_FOOD,MAK.LUBELLA SWIDEREK DUZY 20,4,2.69
1988,CHEMISTRY,WORKI NA SMIECI 60 L 16 SZT,14,2.16
1349,BREAD,C CHLEB MAZOWIECKI 600G_,70,2.2
20112,SWEETS,CZEKOLADA MILKA 280GR TRIOLADE,1,8.36
20857,SWEETS,WAFLE GORALKI CZEKOLADA 42 G,26,0.601538461538462
1018,ALCOHOL,PIWO ZAU?EK SZATANA 0_5 L B/BEZW,4,4.89
13896,GENERAL_FOOD,KARMA MR 415 G,2,1.19
20354,SWEETS,GRZESKI MEGA KAKAO,21,0.6
19298,SWEETS,BATON LION BLACK/WHITE 40 G,13,0.6415384615384621
528,ALCOHOL,PIWO WARKA 0_5L BUT.JASNE PE?NE,34,1.49
4331,CHIPS_FLAKES,CHETOS MINIONKI 80 G,4,2.12
12943,GENERAL_FOOD,PALUSZKI LAJKONIK 200G,12,1.96
17496,OCCASIONAL,TORBA BUTELKA,1,1.22
4338,CHIPS_FLAKES,GELLWE FITELLA MUSLI BANANOWE,1,0.83
14862,ICE_CREAMS_FROZEN,MARCHEW KOSTKA  MROZONA,2,2.15
16489,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KASZKA SMAKIJA Z SOSEM MIX SMAK,1,1.85
4400,CHIPS_FLAKES,LAYS FROMAGE 140 G,3,3.85
6542,DAIRY_CHESSE,SEREK TWOJ SMAK NATURALNY 150GR PUSZYSTY,14,2.41642857142857
2,GENERAL_ITEMS,BELLA PODPASKI NORMAL 20 B/SKRZYD,2,1.76
20838,SWEETS,PRINCESSA CHERRY 33 G,16,0.93
15137,ICE_CREAMS_FROZEN,LODY PIPI W KAKAOWE,14,1.88
18657,SPICES,DR O PROSZEK DO PIECZENIA  30G,7,0.37
16641,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WODKA ABSOLWENT 40% 0_1L,5,3.73
19282,SWEETS,ZAJACZEK Z CZEKOLADY,24,2.03
22087,VEGETABLES,KT SELER LUZ,28.89,2.3423329871928
11354,GENERAL,POWIDLA WEGIERKOWE 290 HERBOPOL,3,3.34
9646,DRINK_JUICE,NAP TYMBARK 1 L GRAPEFRUIT,3,3.24
12836,GENERAL_FOOD,WIN BUDYN CZEKOLADOWY 63GR,1,0.72
22002,VEGETABLES,KT POMIDORY KOKTAILOWE KUBEK,2,2.15
14669,ICE_CREAMS_FROZEN,KNEDLE TRUSKAWKOWE 450 G,1,4.53
20763,SWEETS,GOPL CZEKOLADA GORZKA 90 G,16,2.1
5598,CIGARETTES,PAP PS RED 20,26,9.666538461538464
10317,DRINK_JUICE,WODA ZYWIEC DELIKATNIE GAZOWANA 1_5L,17,1.25
7660,DAIRY_CHESSE,MLEKO 3_2% MLECZ.ZAGRODA,28,1.90535714285714
23146,ALCOHOL,WINO SOPHIA 0_75 RED S?ODKIE,3,6.01
3658,CHEMISTRY,MYDLO DOVE KOSTKA 100G BUTTER,2,1.79
17575,GENERAL_ITEMS,MAR SNIADANIOWA 450 G,7,2.53
375,ALCOHOL,PIWO BOJAN  WIELKOP.0_5 L B/ZW,5,2.5
20036,SWEETS,ZELKI JUMI 100 G,3,1.08
14086,GROATS_RICE_PASTA,MAK SULMA SWIDEREK DUZY 500G,4,2.35
12332,GENERAL_FOOD,WAFLE SUNNY 60 G NATURALNE,6,1.87
15079,ICE_CREAMS_FROZEN,LODY BIG TOFFI ALGIDA,1,1.44
10738,DRINK_JUICE,WODA KROPLA BESKIDU 1_5L GAZ,5,0.78
7676,DAIRY_CHESSE,PALUSZKI BESKIDZKIE 250 G DELIKAT,4,2.05
1637,POULTRY,PASZTET PODLASKI 155GR DROSED PUSZKA,1,1.7
21892,VEGETABLES,KT CEBULA OBRANA MLODA KG,17.475,2.1991416309012903
15297,ICE_CREAMS_FROZEN,LODY OREO W CZEKIL.,2,3.17
22851,ALCOHOL,NAP SPIR CYTRYNOWKA 30% 200ML,32,6.48
7821,DAIRY_CHESSE,JOGOBELA 400 G,6,2.4233333333333302
22050,VEGETABLES,KT CZERESNIE KG,1,3.0
3091,CHEMISTRY,PERSIL 280 G COLOR,3,3.39
17628,GENERAL_ITEMS,MARGARYNA NIEZB?DNA Z MAS?EM 500G,8,1.87
3344,CHEMISTRY,SZCZOTECZKA DO ZEBOW,4,1.76
17109,POULTRY,KIE?BASA KRUCHA Z WEDZARNI KG,1.68,14.958333333333302
20673,SWEETS,WAFLE GORALKI MLECZNY 50G,2,0.57
5339,CIGARETTES,PAP ROTHMANS BLU LINK,6,9.95
16312,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PUDL KETCHUP PIKANTNY 480G,4,3.12
14725,ICE_CREAMS_FROZEN,ZUPA OGORKOWA,1,3.12
7955,DAIRY_CHESSE,BAKOMA BAKUS DO KIESZONKI WANIL.,10,1.75
3323,CHEMISTRY,REKLAMOWKA Z UCHWYTEM,47,0.3674468085106379
6689,DAIRY_CHESSE,MIESZANKA CHINSKA 400 G,2,3.67
3072,CHEMISTRY,ODSWIEZACZ ZAPAS SZYSZKA,1,3.6
18968,SWEETS,CIASTKA KRAKUSKI FLORIANKI 171G,2,2.9
6794,DAIRY_CHESSE,DA FANTAZJA HAPPY 101 G,12,1.18
10794,POULTRY,FILETY SLEDZ.ALA MATJAS 275 G,3,4.09
