Index,popularity,budget,revenue,original_title,genres
5446,2.497001,90000000,188133322,The Secret Life of Walter Mitty,Drama
5446,2.497001,90000000,188133322,The Secret Life of Walter Mitty,Fantasy
5447,2.476989,110000000,125537191,Ender's Game,Science Fiction
5447,2.476989,110000000,125537191,Ender's Game,Action
5447,2.476989,110000000,125537191,Ender's Game,Adventure
5448,2.443357,37000000,269994119,We're the Millers,Comedy
5448,2.443357,37000000,269994119,We're the Millers,Crime
5449,2.196946,61000000,131940411,2 Guns,Action
5449,2.196946,61000000,131940411,2 Guns,Crime
5449,2.196946,61000000,131940411,2 Guns,Drama
5449,2.196946,61000000,131940411,2 Guns,Comedy
5449,2.196946,61000000,131940411,2 Guns,Thriller
5450,2.195536,0,87100449,About Time,Comedy
5450,2.195536,0,87100449,About Time,Drama
5450,2.195536,0,87100449,About Time,Science Fiction
5451,2.119986,38000000,90247624,Rush,Drama
5451,2.119986,38000000,90247624,Rush,Action
5452,2.1092470000000003,130000000,371876278,G.I. Joe: Retaliation,Adventure
5452,2.1092470000000003,130000000,371876278,G.I. Joe: Retaliation,Action
5452,2.1092470000000003,130000000,371876278,G.I. Joe: Retaliation,Science Fiction
5452,2.1092470000000003,130000000,371876278,G.I. Joe: Retaliation,Thriller
5453,2.070019,11000000,32935319,Inside Llewyn Davis,Drama
5453,2.070019,11000000,32935319,Inside Llewyn Davis,Music
5454,2.063266,70000000,161025640,Olympus Has Fallen,Action
5454,2.063266,70000000,161025640,Olympus Has Fallen,Thriller
5455,2.032753,90000000,174578751,Percy Jackson: Sea of Monsters,Adventure
5455,2.032753,90000000,174578751,Percy Jackson: Sea of Monsters,Family
5455,2.032753,90000000,174578751,Percy Jackson: Sea of Monsters,Fantasy
5456,2.032167,46000000,122126687,Prisoners,Drama
5456,2.032167,46000000,122126687,Prisoners,Thriller
5456,2.032167,46000000,122126687,Prisoners,Crime
5457,2.0253349999999997,20000000,0,The World's End,Comedy
5457,2.0253349999999997,20000000,0,The World's End,Action
5457,2.0253349999999997,20000000,0,The World's End,Science Fiction
5458,2.024873,40000000,251171807,American Hustle,Drama
5458,2.024873,40000000,251171807,American Hustle,Crime
5459,1.999054,35000000,116980662,Warm Bodies,Horror
5459,1.999054,35000000,116980662,Warm Bodies,Comedy
5459,1.999054,35000000,116980662,Warm Bodies,Romance
5460,1.932704,6000000,0,Don Jon,Comedy
5460,1.932704,6000000,0,Don Jon,Drama
5461,1.92107,50000000,224803475,Hansel & Gretel: Witch Hunters,Fantasy
5461,1.92107,50000000,224803475,Hansel & Gretel: Witch Hunters,Horror
5461,1.92107,50000000,224803475,Hansel & Gretel: Witch Hunters,Action
5462,1.91745,175000000,150962475,47 Ronin,Action
5462,1.91745,175000000,150962475,47 Ronin,Adventure
5462,1.91745,175000000,150962475,47 Ronin,Fantasy
5463,1.905773,3500000,0,"Batman: The Dark Knight Returns, Part 2",Animation
5463,1.905773,3500000,0,"Batman: The Dark Knight Returns, Part 2",Action
5464,1.875017,60000000,90565421,The Mortal Instruments: City of Bones,Action
5464,1.875017,60000000,90565421,The Mortal Instruments: City of Bones,Adventure
5464,1.875017,60000000,90565421,The Mortal Instruments: City of Bones,Drama
5464,1.875017,60000000,90565421,The Mortal Instruments: City of Bones,Mystery
5464,1.875017,60000000,90565421,The Mortal Instruments: City of Bones,Romance
5465,1.874575,100000000,268426634,Epic,Animation
5465,1.874575,100000000,268426634,Epic,Adventure
5465,1.874575,100000000,268426634,Epic,Family
5465,1.874575,100000000,268426634,Epic,Fantasy
5466,1.821423,40000000,149295601,Lone Survivor,Action
5466,1.821423,40000000,149295601,Lone Survivor,Drama
5466,1.821423,40000000,149295601,Lone Survivor,Thriller
5466,1.821423,40000000,149295601,Lone Survivor,War
5467,1.800356,0,10285896,Nymphomaniac: Vol. I,Drama
5468,1.765514,5000000,55198285,Dallas Buyers Club,Drama
5468,1.765514,5000000,55198285,Dallas Buyers Club,History
5469,1.6898689999999998,130000000,61648500,R.I.P.D.,Fantasy
5469,1.6898689999999998,130000000,61648500,R.I.P.D.,Action
5469,1.6898689999999998,130000000,61648500,R.I.P.D.,Comedy
5469,1.6898689999999998,130000000,61648500,R.I.P.D.,Crime
5470,1.675461,84000000,0,RED 2,Action
5470,1.675461,84000000,0,RED 2,Comedy
5470,1.675461,84000000,0,RED 2,Crime
5470,1.675461,84000000,0,RED 2,Thriller
5471,1.6531639999999999,50000000,219788712,Planes,Animation
5471,1.6531639999999999,50000000,219788712,Planes,Family
5471,1.6531639999999999,50000000,219788712,Planes,Adventure
5471,1.6531639999999999,50000000,219788712,Planes,Comedy
5472,1.626627,5000000,31724284,Spring Breakers,Drama
5472,1.626627,5000000,31724284,Spring Breakers,Crime
5473,1.624323,0,104810,The English Teacher,Comedy
5473,1.624323,0,104810,The English Teacher,Drama
5474,1.5590760000000001,13000000,68572378,The Call,Thriller
5475,1.5264659999999999,17000000,97542952,Evil Dead,Horror
5476,1.496605,28000000,134402450,Last Vegas,Comedy
5477,1.4833290000000001,30000000,36894225,The Family,Crime
5477,1.4833290000000001,30000000,36894225,The Family,Comedy
5477,1.4833290000000001,30000000,36894225,The Family,Action
5478,1.473406,5000000,0,Insidious: Chapter 2,Horror
5478,1.473406,5000000,0,Insidious: Chapter 2,Thriller
5479,1.470189,0,76586316,The Book Thief,Drama
5480,1.454579,15000000,35485608,The Place Beyond the Pines,Drama
5480,1.454579,15000000,35485608,The Place Beyond the Pines,Crime
5481,1.447973,80000000,246984278,Grown Ups 2,Comedy
5482,1.439458,103000000,362000072,The Hangover Part III,Comedy
5483,1.432796,135000000,585178928,The Croods,Adventure
5483,1.432796,135000000,585178928,The Croods,Animation
5483,1.432796,135000000,585178928,The Croods,Comedy
5483,1.432796,135000000,585178928,The Croods,Family
5483,1.432796,135000000,585178928,The Croods,Fantasy
5484,1.419386,22000000,43058898,Homefront,Action
5484,1.419386,22000000,43058898,Homefront,Thriller
5485,1.41459,50000000,122915111,Escape Plan,Action
5485,1.41459,50000000,122915111,Escape Plan,Thriller
5486,1.412233,30000000,82394288,Carrie,Drama
5486,1.412233,30000000,82394288,Carrie,Horror
5487,1.40572,55000000,95000000,Captain Phillips,Action
5487,1.40572,55000000,95000000,Captain Phillips,Drama
5487,1.40572,55000000,95000000,Captain Phillips,Thriller
5488,1.388168,25000000,71009334,The Counselor,Thriller
5488,1.388168,25000000,71009334,The Counselor,Crime
5488,1.388168,25000000,71009334,The Counselor,Drama
5489,1.375772,150000000,205366737,White House Down,Action
5489,1.375772,150000000,205366737,White House Down,Drama
5489,1.375772,150000000,205366737,White House Down,Thriller
5490,1.3666989999999999,8000000,63464861,Begin Again,Comedy
5490,1.3666989999999999,8000000,63464861,Begin Again,Music
5490,1.3666989999999999,8000000,63464861,Begin Again,Romance
5490,1.3666989999999999,8000000,63464861,Begin Again,Drama
5491,1.3635629999999999,35000000,21819348,The Big Wedding,Comedy
5492,1.358934,12000000,1456675,Life of Crime,Comedy
5492,1.358934,12000000,1456675,Life of Crime,Crime
5493,1.3339290000000001,0,1600000,Short Term 12,Drama
5494,1.3317,195000000,197687603,Jack the Giant Slayer,Action
5494,1.3317,195000000,197687603,Jack the Giant Slayer,Family
5494,1.3317,195000000,197687603,Jack the Giant Slayer,Fantasy
5495,1.321896,30000000,62616646,Runner Runner,Crime
5495,1.321896,30000000,62616646,Runner Runner,Thriller
5495,1.321896,30000000,62616646,Runner Runner,Drama
5496,1.319947,55000000,9489829,Bullet to the Head,Action
5496,1.319947,55000000,9489829,Bullet to the Head,Crime
5496,1.319947,55000000,9489829,Bullet to the Head,Thriller
5497,1.316881,11000000,7847000,What If,Drama
5497,1.316881,11000000,7847000,What If,Comedy
5497,1.316881,11000000,7847000,What If,Romance
5498,1.30454,26000000,51164106,Delivery Man,Comedy
5499,1.302011,32000000,126041322,This Is the End,Action
5499,1.302011,32000000,126041322,This Is the End,Comedy
5500,1.291008,15000000,151831537,Jackass Presents: Bad Grandpa,Comedy
5501,1.290891,35000000,46216641,Parker,Action
5501,1.290891,35000000,46216641,Parker,Crime
5502,1.28446,130000000,243843127,After Earth,Science Fiction
5502,1.28446,130000000,243843127,After Earth,Action
5502,1.28446,130000000,243843127,After Earth,Adventure
5503,1.2790780000000002,7000000,0,Only Lovers Left Alive,Drama
5503,1.2790780000000002,7000000,0,Only Lovers Left Alive,Romance
5504,1.2753809999999999,43000000,158674180,The Heat,Action
5504,1.2753809999999999,43000000,158674180,The Heat,Comedy
5504,1.2753809999999999,43000000,158674180,The Heat,Crime
5505,1.261132,35000000,112544580,Saving Mr. Banks,Comedy
5505,1.261132,35000000,112544580,Saving Mr. Banks,Drama
5505,1.261132,35000000,112544580,Saving Mr. Banks,History
5506,1.251506,28000000,29000000,Kick-Ass 2,Action
5506,1.251506,28000000,29000000,Kick-Ass 2,Adventure
5506,1.251506,28000000,29000000,Kick-Ass 2,Crime
5507,1.227417,5000000,44030246,Oculus,Horror
5508,1.21451,255000000,89289910,The Lone Ranger,Action
5508,1.21451,255000000,89289910,The Lone Ranger,Adventure
5508,1.21451,255000000,89289910,The Lone Ranger,Western
5509,1.212556,60000000,105200903,Gangster Squad,Crime
5509,1.212556,60000000,105200903,Gangster Squad,Drama
5509,1.212556,60000000,105200903,Gangster Squad,Action
5509,1.212556,60000000,105200903,Gangster Squad,Thriller
5510,1.200825,35000000,173965010,Identity Thief,Comedy
5510,1.200825,35000000,173965010,Identity Thief,Crime
5511,1.191537,30000000,0,The Last Stand,Action
5511,1.191537,30000000,0,The Last Stand,Crime
5511,1.191537,30000000,0,The Last Stand,Thriller
5512,1.188033,12000000,12077441,Stoker,Drama
5512,1.188033,12000000,12077441,Stoker,Horror
5512,1.188033,12000000,12077441,Stoker,Thriller
5513,1.138355,1030064,0,Kill Your Darlings,Drama
5513,1.138355,1030064,0,Kill Your Darlings,Romance
5513,1.138355,1030064,0,Kill Your Darlings,Thriller
5514,1.134425,9000000,6108720,All Is Lost,Action
5514,1.134425,9000000,6108720,All Is Lost,Adventure
5514,1.134425,9000000,6108720,All Is Lost,Drama
5515,1.1206209999999999,20000000,47241945,Texas Chainsaw 3D,Horror
5515,1.1206209999999999,20000000,47241945,Texas Chainsaw 3D,Thriller
5516,1.116296,2500000,6854611,The Spectacular Now,Comedy
5516,1.116296,2500000,6854611,The Spectacular Now,Drama
5516,1.116296,2500000,6854611,The Spectacular Now,Romance
5517,1.114792,20000000,24261569,Trance,Thriller
5517,1.114792,20000000,24261569,Trance,Crime
5517,1.114792,20000000,24261569,Trance,Drama
5517,1.114792,20000000,24261569,Trance,Mystery
5518,1.1084370000000001,50000000,173649015,Anchorman 2: The Legend Continues,Comedy
5519,1.0990229999999999,7500000,0,Saving Santa,Animation
5519,1.0990229999999999,7500000,0,Saving Santa,Comedy
5519,1.0990229999999999,7500000,0,Saving Santa,Family
5520,1.094958,200000000,491868548,Oz: The Great and Powerful,Fantasy
5520,1.094958,200000000,491868548,Oz: The Great and Powerful,Adventure
5520,1.094958,200000000,491868548,Oz: The Great and Powerful,Family
5521,1.0892680000000001,135000000,282570682,Turbo,Animation
5521,1.0892680000000001,135000000,282570682,Turbo,Family
5522,1.078745,20000000,8352885,Redemption,Action
5522,1.078745,20000000,8352885,Redemption,Thriller
5523,1.0755700000000001,25000000,86175291,Pain & Gain,Thriller
5523,1.0755700000000001,25000000,86175291,Pain & Gain,Crime
5523,1.0755700000000001,25000000,86175291,Pain & Gain,Action
5524,1.072862,0,0,Curse of Chucky,Horror
5524,1.072862,0,0,Curse of Chucky,Thriller
5525,1.06823,0,5750401,Closed Circuit,Mystery
5525,1.06823,0,5750401,Closed Circuit,Drama
5525,1.06823,0,5750401,Closed Circuit,Crime
5525,1.06823,0,5750401,Closed Circuit,Thriller
5526,1.06549,44000000,63327201,The Host,Action
5526,1.06549,44000000,63327201,The Host,Adventure
5526,1.06549,44000000,63327201,The Host,Romance
5526,1.06549,44000000,63327201,The Host,Science Fiction
5526,1.06549,44000000,63327201,The Host,Thriller
5527,1.064357,30000000,4861022,Oldboy,Drama
5527,1.064357,30000000,4861022,Oldboy,Thriller
5527,1.064357,30000000,4861022,Oldboy,Mystery
5527,1.064357,30000000,4861022,Oldboy,Action
5528,1.0559969999999999,18000000,20275812,Labor Day,Drama
5529,1.054366,15000000,146497771,Mama,Horror
5530,1.049952,16000000,0,The Colony,Action
5530,1.049952,16000000,0,The Colony,Science Fiction
5530,1.049952,16000000,0,The Colony,Horror
5531,1.047604,32000000,57284237,The Physician,Adventure
5531,1.047604,32000000,57284237,The Physician,Drama
5531,1.047604,32000000,57284237,The Physician,History
5532,1.047374,13000000,18000000,Admission,Comedy
5532,1.047374,13000000,18000000,Admission,Drama
5532,1.047374,13000000,18000000,Admission,Romance
5533,1.03439,0,0,Pleasure or Pain,Drama
5533,1.03439,0,0,Pleasure or Pain,Thriller
5534,1.031715,25000000,115922175,The Butler,Drama
5535,1.020237,6000000,32438988,Movie 43,Comedy
5536,1.010837,13000000,48065672,21 & Over,Comedy
5537,1.002527,40000000,74597643,Escape from Planet Earth,Animation
5537,1.002527,40000000,74597643,Escape from Planet Earth,Comedy
5537,1.002527,40000000,74597643,Escape from Planet Earth,Adventure
5537,1.002527,40000000,74597643,Escape from Planet Earth,Family
5537,1.002527,40000000,74597643,Escape from Planet Earth,Science Fiction
5538,0.9838049999999999,40000000,44907260,Grudge Match,Comedy
5539,0.976612,10900000,16505460,Belle,Drama
5540,0.971052,0,0,Tarzan,Animation
5540,0.971052,0,0,Tarzan,Action
5540,0.971052,0,0,Tarzan,Adventure
5540,0.971052,0,0,Tarzan,Family
5541,0.9680340000000001,12000000,15008161,Machete Kills,Action
5541,0.9680340000000001,12000000,15008161,Machete Kills,Crime
5541,0.9680340000000001,12000000,15008161,Machete Kills,Thriller
5542,0.96795,28000000,97594140,Safe Haven,Romance
5543,0.964707,125687,0,Europa Report,Science Fiction
5543,0.964707,125687,0,Europa Report,Thriller
5544,0.942674,0,0,Company of Heroes,War
5545,0.9417110000000001,9500000,7800000,Bad Words,Comedy
5546,0.9394020000000001,15000000,19145732,The Bling Ring,Drama
5546,0.9394020000000001,15000000,19145732,The Bling Ring,Crime
5547,0.9379540000000001,11000000,3639345,Empire State,Action
5547,0.9379540000000001,11000000,3639345,Empire State,Drama
5548,0.934716,23000000,15600000,Behind the Candelabra,Drama
5548,0.934716,23000000,15600000,Behind the Candelabra,Romance
5549,0.932599,78000000,248384621,Cloudy with a Chance of Meatballs 2,Animation
5549,0.932599,78000000,248384621,Cloudy with a Chance of Meatballs 2,Family
5549,0.932599,78000000,248384621,Cloudy with a Chance of Meatballs 2,Comedy
5550,0.9266139999999999,16000000,0,Zulu,Crime
5550,0.9266139999999999,16000000,0,Zulu,Drama
5550,0.9266139999999999,16000000,0,Zulu,Thriller
5551,0.9263899999999999,18000000,97505481,Blue Jasmine,Comedy
5551,0.9263899999999999,18000000,97505481,Blue Jasmine,Drama
5552,0.9214379999999999,28000000,1021398,Third Person,Drama
5552,0.9214379999999999,28000000,1021398,Third Person,Romance
5553,0.916811,0,0,The Last Days on Mars,Science Fiction
5553,0.916811,0,0,The Last Days on Mars,Thriller
5553,0.916811,0,0,The Last Days on Mars,Horror
5554,0.9046639999999999,0,0,Vehicle 19,Thriller
5555,0.902702,0,28234657,I Give It a Year,Comedy
5555,0.902702,0,28234657,I Give It a Year,Romance
5556,0.8924549999999999,2500000,60141683,A Haunted House,Comedy
5556,0.8924549999999999,2500000,60141683,A Haunted House,Horror
5557,0.890458,4800000,10337387,Only God Forgives,Drama
5557,0.890458,4800000,10337387,Only God Forgives,Thriller
5557,0.890458,4800000,10337387,Only God Forgives,Crime
5558,0.886993,30000000,63372757,Side Effects,Thriller
5558,0.886993,30000000,63372757,Side Effects,Crime
5558,0.886993,30000000,63372757,Side Effects,Drama
5559,0.8797309999999999,0,16971,Cold Comes the Night,Crime
5559,0.8797309999999999,0,16971,Cold Comes the Night,Drama
5559,0.8797309999999999,0,16971,Cold Comes the Night,Thriller
5560,0.878843,0,0,Are You Here,Comedy
5561,0.8736879999999999,13500000,19255873,La migliore offerta,Drama
5561,0.8736879999999999,13500000,19255873,La migliore offerta,Romance
5561,0.8736879999999999,13500000,19255873,La migliore offerta,Crime
5561,0.8736879999999999,13500000,19255873,La migliore offerta,Mystery
5562,0.869067,30000000,27437881,The Incredible Burt Wonderstone,Comedy
5563,0.8646969999999999,10000000,21587700,Mud,Drama
5564,0.863341,0,0,Mindscape,Thriller
5564,0.863341,0,0,Mindscape,Drama
5565,0.861368,7000000,0,The Trials of Cate McCall,Drama
5566,0.860381,16000000,318982,Adore,Drama
5567,0.859276,18000000,22309223,The Railway Man,Drama
5567,0.859276,18000000,22309223,The Railway Man,History
5568,0.8444659999999999,56000000,19701164,Broken City,Thriller
5568,0.8444659999999999,56000000,19701164,Broken City,Crime
5568,0.8444659999999999,56000000,19701164,Broken City,Drama
5569,0.835456,0,343341,Drinking Buddies,Romance
5569,0.835456,0,343341,Drinking Buddies,Drama
5570,0.8323,0,0,The Machine,Science Fiction
5570,0.8323,0,0,The Machine,Thriller
5571,0.8317030000000001,0,0,Plush,Thriller
5572,0.816581,80000000,126546518,Walking With Dinosaurs,Animation
5572,0.816581,80000000,126546518,Walking With Dinosaurs,Family
5572,0.816581,80000000,126546518,Walking With Dinosaurs,Adventure
5573,0.8134560000000001,0,0,Puppy,Animation
5573,0.8134560000000001,0,0,Puppy,Family
5574,0.805517,27000000,0,Odd Thomas,Mystery
5574,0.805517,27000000,0,Odd Thomas,Thriller
5575,0.7996449999999999,2900000,74918,No One Lives,Horror
5575,0.7996449999999999,2900000,74918,No One Lives,Thriller
5576,0.794369,8500000,9747,Welcome to the Punch,Action
5576,0.794369,8500000,9747,Welcome to the Punch,Adventure
5576,0.794369,8500000,9747,Welcome to the Punch,Crime
5577,0.787443,60000000,60052138,Beautiful Creatures,Fantasy
5577,0.787443,60000000,60052138,Beautiful Creatures,Drama
5577,0.787443,60000000,60052138,Beautiful Creatures,Romance
5578,0.784571,27220000,5496951,The Frozen Ground,Thriller
5578,0.784571,27220000,5496951,The Frozen Ground,Crime
5579,0.782462,105000000,347434178,The Smurfs 2,Fantasy
5579,0.782462,105000000,347434178,The Smurfs 2,Family
5579,0.782462,105000000,347434178,The Smurfs 2,Comedy
5579,0.782462,105000000,347434178,The Smurfs 2,Animation
5580,0.7794479999999999,16000000,5867686,The Immigrant,Drama
5580,0.7794479999999999,16000000,5867686,The Immigrant,Romance
5581,0.774149,40000000,95020213,42,Drama
5582,0.765495,10000000,1585582,Lovelace,Drama
5583,0.759606,0,0,All Is Bright,Comedy
5583,0.759606,0,0,All Is Bright,Drama
5584,0.7523270000000001,4600000,23198652,The Way Way Back,Comedy
5584,0.7523270000000001,4600000,23198652,The Way Way Back,Drama
5585,0.751379,28000000,8555008,The Fifth Estate,Drama
5585,0.751379,28000000,8555008,The Fifth Estate,Thriller
5586,0.74452,25000000,6399,The Adventurer: The Curse of the Midas Box,Fantasy
5586,0.74452,25000000,6399,The Adventurer: The Curse of the Midas Box,Adventure
5586,0.74452,25000000,6399,The Adventurer: The Curse of the Midas Box,Family
5587,0.744185,25500000,2415472,Blood Ties,Thriller
5587,0.744185,25500000,2415472,Blood Ties,Crime
5587,0.744185,25500000,2415472,Blood Ties,Drama
5588,0.734349,120000000,415440673,The Wolverine,Action
5588,0.734349,120000000,415440673,The Wolverine,Science Fiction
