Index,unit_cogs,quantity,name,group,date
11563,2.39,1,MAK SULMA PAPPARDELE 320 G,GENERAL,2018-01-06
11564,8.15,1,MAKA KOKOSOWA 1 KG,GENERAL,2018-01-06
11565,2.91,1,MANGO W SYROPIE 425 NETTO,GENERAL,2018-01-06
11566,2.02,1,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO,GENERAL,2018-01-06
11567,2.53,1,MARYNATA 160 G KLASYCZNA,GENERAL,2018-01-06
11568,1.32,5,MIESZANKA STUDENCKA 40 G POL.MLYNY,GENERAL,2018-01-06
11569,3.17,2,MLEKO KOKOSOWE 250 ML,GENERAL,2018-01-06
11570,3.4,4,MLEKO KOKOSOWE 250 ML BANAN,GENERAL,2018-01-06
11571,3.4,3,MLEKO KOKOSOWE 250 ML CZEKOLADA,GENERAL,2018-01-06
11572,3.4,1,MLEKO KOKOSOWE 250 ML TRUSKAWKA,GENERAL,2018-01-06
11573,1.59,5,NAP CAFFE CAPPUCCINO 250 ML,GENERAL,2018-01-06
11574,1.21,2,NAP IZOTONI MOVE LEMON 750 ML,GENERAL,2018-01-06
11575,0.87,6,ORZESZKI ZIEMNE W KARMELU 40 G,GENERAL,2018-01-06
11576,1.36,2,PALUSZKI SOLONE 125 G POLSKIE MLYN,GENERAL,2018-01-06
11577,2.2,1,PECZAK KUJAWSKI 900 G,GENERAL,2018-01-06
11578,12.59,1,PERSIL 1_4 KG COLOR,GENERAL,2018-01-06
11579,1.78,4,PRETZEL 100 G CHIPS,GENERAL,2018-01-06
11580,3.38,1,PRZYPRAWA POMID+CZOSNKOWA Z CZARNU 50 G,GENERAL,2018-01-06
11581,4.22,5,PUDL KETCHUP ?AGODNY 410 G,GENERAL,2018-01-06
11582,3.28,2,PUDL KETCHUP PIKANTNY 480 G,GENERAL,2018-01-06
11583,3.37,1,PUDL KONCEN.POMIDOROWY 310 G,GENERAL,2018-01-06
11584,5.82,1,RUSIECKI KIE?BASA DROBIOWA 280 G SLOIK,GENERAL,2018-01-06
11585,7.4,1,SMAK MAK FLAKI KROLEWSKIE 800G,GENERAL,2018-01-06
11586,7.2,1,SMAK MAK FLAKI W ROSOLE 800 G,GENERAL,2018-01-06
11587,7.7,1,SMAK MAK FLAKI WOLOWE 900G,GENERAL,2018-01-06
11588,3.15,3,SMAK MAK GALARETKA Z KURCZAKA 200G,GENERAL,2018-01-06
11589,3.15,1,SMAK MAK GALAT WIEPRZOWY 200G,GENERAL,2018-01-06
11590,3.5,1,SMAK MAK INDYK W GALARECIE 200G,GENERAL,2018-01-06
11591,5.52,2,SMAK MAK MEDALIONY Z SEREM 315 G,GENERAL,2018-01-06
11592,5.52,4,SMAK MAK NUGGETS  300G,GENERAL,2018-01-06
11593,2.55,2,SMAK MAK SMALEC Z MIESEM 200G,GENERAL,2018-01-06
11594,2.29,2,SMAK MAK SUROWKA Z KUKURYDZA 300G,GENERAL,2018-01-06
11595,2.29,1,SMAK MAK SURÓWKA KOPERKOWA 300G,GENERAL,2018-01-06
11596,2.29,1,SMAK MAK SURÓWKA POROWA 300G,GENERAL,2018-01-06
11597,3.42,3,SMAK MAK ZAPIEKANKA Z PIECZARKAMI 250 G,GENERAL,2018-01-06
11598,3.84,1,SOK Z BURAKA 750 ML,GENERAL,2018-01-06
11599,6.7,1,SOK Z CZARNEGO BZU 750 ML 100%,GENERAL,2018-01-06
11600,7.41,1,SOK Z GRANATU 1 L 100%,GENERAL,2018-01-06
11601,2.61,1,SOK Z KAPUSTY KISZONEJ 1 L,GENERAL,2018-01-06
11602,2.67,2,SOS WEGIERSKI Z PIECZ.550G DAWTONA,GENERAL,2018-01-06
11603,1.65,1,SPRAY COLA 25 ML,GENERAL,2018-01-06
11604,3.16,8,TORTILLA 150 G,GENERAL,2018-01-06
11605,3.05,1,VITAFIZZ WIT C,GENERAL,2018-01-06
11606,2.09,1,WAFLE RYZOWE W CZEK.MLECZNEJ SONKO65 G,GENERAL,2018-01-06
11607,2.06,1,WAFLE RYZOWE W CZEKOLADZIE 65 G SONKO,GENERAL,2018-01-06
11608,1.83,3,WAFLE SUNNY GRAHAM 60 G,GENERAL,2018-01-06
11609,2.35,1,WEDEL CZEKOLADA 100G CREME BRULLE,GENERAL,2018-01-06
11610,4.99,1,WEGIEL DRZEWNY 2 KG,GENERAL,2018-01-06
11611,3.09,6,WIN MAJONEZ 300 G,GENERAL,2018-01-06
11612,2.15,4,WORKI NA SMIECI 35L*26SZT,GENERAL,2018-01-06
11613,1.02,3,AMINO BLYSK .POMIDOROWA Z PIETRUSZKA,GENERAL,2018-01-07
11614,1.4,5,AMINO BLYSK BARSZCZ CZERW Z MAJERANKIEM,GENERAL,2018-01-07
11615,0.78,14,BATERIA R3 WARTA ALKAICZNA,GENERAL,2018-01-07
11616,1.68,4,BERLISO 180 G +20 G CZEKOL,GENERAL,2018-01-07
11617,4.69,4,BRYKIET 2 KG,GENERAL,2018-01-07
11618,3.0,3,CATERING SANDWICH 180 G,GENERAL,2018-01-07
11619,3.0,4,CATERING SANDWISCH 180 G,GENERAL,2018-01-07
11620,1.59,2,CH?ODNIK 0_5 L KRASNYSTAW,GENERAL,2018-01-07
11621,2.4,11,CIASTKA KRAKUSKI DESEROWE Z CUKREM 200G,GENERAL,2018-01-07
11622,1.35,1,CWIKLA Z CHRZANEM 300 G SLON.OGROD,GENERAL,2018-01-07
11623,0.68,3,CYKORIA BUDYN MALINOWY 40 G B/CUKRU,GENERAL,2018-01-07
11624,1.86,2,CZEK.ALPEN GOLD 90G TRUS.,GENERAL,2018-01-07
11625,1.07,2,DR O BUDYN SLODKA CHWILA CZEK+MALINA,GENERAL,2018-01-07
11626,1.07,1,DR O BUDYN SLODKA CHWILA CZEK+WISNIA,GENERAL,2018-01-07
11627,1.49,3,FASOLA BIALA 400G SLON.OGROD,GENERAL,2018-01-07
11628,2.37,2,FASOLA PIEKNY JAS 400 SARITA,GENERAL,2018-01-07
11629,7.16,5,FRYTKI 750 G SUPER,GENERAL,2018-01-07
11630,0.85,6,GROCH PO?ÓWKI400 KROS,GENERAL,2018-01-07
11631,2.9,1,GROSZEK PTYSIOWY 100G,GENERAL,2018-01-07
11632,2.77,18,JOGURT NATURALNY 330 G GRECKI,GENERAL,2018-01-07
11633,0.93,4,KASZKA MANNA 400 G SARITA,GENERAL,2018-01-07
11634,1.1,8,KLEJ SUPER GLU,GENERAL,2018-01-07
11635,2.09,2,KNORR FIX RURKI Z KURCZAKIEM,GENERAL,2018-01-07
11636,0.93,2,KNORR G K BOROWIKOWA,GENERAL,2018-01-07
11637,1.27,1,KNORR SOS SALATKOWY OGRODOWY,GENERAL,2018-01-07
11638,1.49,5,KONSERWA TURYSTYCZNA 300G EVRO,GENERAL,2018-01-07
11639,1.49,3,KONSERWA TYROLSKA 300G EVRA,GENERAL,2018-01-07
11640,1.36,2,KRAKERST 110 G CEBULOWE POL.MLYN,GENERAL,2018-01-07
11641,1.36,3,KRAKERST 110 G SOLONE POL.MLYNY,GENERAL,2018-01-07
11642,2.87,5,KRAKUS BARSZCZ CZERW.300 ML KONC,GENERAL,2018-01-07
11643,2.15,1,KRATKA DO WYSMAZENIA 200G,GENERAL,2018-01-07
11644,4.95,6,KROKIETY Z MIESEM  GRZESKOWIAK,GENERAL,2018-01-07
11645,0.8343589743589741,39,LIZAK LOLLIPOP,GENERAL,2018-01-07
11646,5.16,1,LOWICZ DZEM CZEKO WISNIA 250 G,GENERAL,2018-01-07
11647,2.39,3,MAK SULMA PAPPARDELE 320 G,GENERAL,2018-01-07
11648,6.0,2,MAKA GRYCZANA 500 G,GENERAL,2018-01-07
11649,4.96,1,MAKA JAGLANA 500 G,GENERAL,2018-01-07
11650,2.67,2,MANDARYNKI W SYROPIE 312 G,GENERAL,2018-01-07
11651,2.02,1,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO,GENERAL,2018-01-07
11652,2.53,1,MARYNATA 160 G CZOSNKOWO -ZIOLOWA,GENERAL,2018-01-07
11653,2.53,1,MARYNATA 160 G KLASYCZNA,GENERAL,2018-01-07
11654,2.53,1,MARYNATA 160 G WEGIERSKA,GENERAL,2018-01-07
11655,1.32,1,MIESZANKA STUDENCKA 40 G POL.MLYNY,GENERAL,2018-01-07
11656,3.17,5,MLEKO KOKOSOWE 250 ML,GENERAL,2018-01-07
11657,3.4,3,MLEKO KOKOSOWE 250 ML BANAN,GENERAL,2018-01-07
11658,3.4,1,MLEKO KOKOSOWE 250 ML CZEKOLADA,GENERAL,2018-01-07
11659,3.4,3,MLEKO KOKOSOWE 250 ML TRUSKAWKA,GENERAL,2018-01-07
11660,3.06,5,MOZZARELLA 125 G MINI,GENERAL,2018-01-07
11661,1.21,10,NAP IZOTONI MOVE LEMON 750 ML,GENERAL,2018-01-07
11662,4.63,3,PASSATA 680 G LOWICZ,GENERAL,2018-01-07
11663,2.2,1,PECZAK KUJAWSKI 900 G,GENERAL,2018-01-07
11664,12.59,2,PERSIL 1_4 KG COLOR,GENERAL,2018-01-07
11665,3.04,1,PIEROGI RUSKIE 450 G,GENERAL,2018-01-07
11666,0.93,21,PRAZYNKI OK 70 G SOLONE,GENERAL,2018-01-07
11667,2.08,2,PRZYPRAWA DO DROBIU 20 G,GENERAL,2018-01-07
11668,4.22,1,PUDL KETCHUP ?AGODNY 410 G,GENERAL,2018-01-07
11669,3.3339999999999996,5,PUDL KETCHUP PIKANTNY 480 G,GENERAL,2018-01-07
11670,4.03666666666667,6,PUDL KONCEN.POMIDOROWY 310 G,GENERAL,2018-01-07
11671,7.4,3,SMAK MAK FLAKI KROLEWSKIE 800G,GENERAL,2018-01-07
11672,7.7,1,SMAK MAK FLAKI WOLOWE 900G,GENERAL,2018-01-07
11673,3.15,1,SMAK MAK GALARETKA Z KURCZAKA 200G,GENERAL,2018-01-07
11674,3.15,2,SMAK MAK GALAT WIEPRZOWY 200G,GENERAL,2018-01-07
11675,3.5,2,SMAK MAK INDYK W GALARECIE 200G,GENERAL,2018-01-07
11676,3.5,1,SMAK MAK JAJKO Z SZYNKA W GALARECIE 200G,GENERAL,2018-01-07
11677,5.52,2,SMAK MAK MEDALIONY 315 G,GENERAL,2018-01-07
11678,5.52,2,SMAK MAK MEDALIONY Z SEREM 315 G,GENERAL,2018-01-07
11679,5.52,3,SMAK MAK NUGGETS  300G,GENERAL,2018-01-07
11680,4.45,1,SMAK MAK PIEROGI Z KAP.I GRZYBAMI 400G,GENERAL,2018-01-07
11681,4.45,2,SMAK MAK PIEROGI Z SEREM 400G,GENERAL,2018-01-07
11682,2.55,2,SMAK MAK SMALEC Z MIESEM 200G,GENERAL,2018-01-07
11683,3.42,11,SMAK MAK ZAPIEKANKA Z PIECZARKAMI 250 G,GENERAL,2018-01-07
11684,5.67,1,SOK ARONIA 750 ML 100%,GENERAL,2018-01-07
11685,3.84,1,SOK Z BURAKA 750 ML,GENERAL,2018-01-07
11686,6.7,1,SOK Z CZARNEGO BZU 750 ML 100%,GENERAL,2018-01-07
11687,2.67,1,SOS WEGIERSKI Z PIECZ.550G DAWTONA,GENERAL,2018-01-07
11688,1.65,23,SPRAY COLA 25 ML,GENERAL,2018-01-07
11689,3.14,1,TRUSKAWKI W SYROPIE 410 G M-K,GENERAL,2018-01-07
11690,3.05,1,VITAFIZZ WIT C,GENERAL,2018-01-07
11691,1.9,3,WAFLE RYZOWE 100G Z SOLA MORSKA MLYN PO,GENERAL,2018-01-07
11692,2.4,9,WAFLE RYZOWE W CZEK.DESEROWEJ 70 G,GENERAL,2018-01-07
11693,2.4,1,WAFLE RYZOWE W CZEKOLADZIE MIECZ.Z SOLA,GENERAL,2018-01-07
11694,1.9,1,WAFLE RYZOWE Z SOLA MORSKA POL_MLYN 100G,GENERAL,2018-01-07
11695,0.72,3,WIN BUDYN CZEKOLADOWY B/CUKRU 38 G,GENERAL,2018-01-07
11696,0.98,1,WIN KISIEL MALINA Z IMBIREM 36 G,GENERAL,2018-01-07
11697,3.09,9,WIN MAJONEZ 300 G,GENERAL,2018-01-07
11698,0.65,1,ZESZYT W KRATKE 16,GENERAL,2018-01-07
11699,3.73,1,ZUPA 9 WARZYW 450 G,GENERAL,2018-01-07
11700,0.92,5,ZUPA VIFON KREWETKA PIKANTNA OSTRA,GENERAL,2018-01-07
11701,1.02,29,AMINO BLYSK .POMIDOROWA Z PIETRUSZKA,GENERAL,2018-01-08
11702,1.4,29,AMINO BLYSK BARSZCZ CZERW Z MAJERANKIEM,GENERAL,2018-01-08
11703,0.78,17,BATERIA R3 WARTA ALKAICZNA,GENERAL,2018-01-08
11704,1.29,3,BERLISO 180 G +20 G CZEKOL,GENERAL,2018-01-08
11705,4.69,2,BRYKIET 2 KG,GENERAL,2018-01-08
11706,3.0,1,CATERING SANDWICH 180 G,GENERAL,2018-01-08
11707,3.25,1,CEBULKA MARYNOWANA 305 G OLE,GENERAL,2018-01-08
11708,1.59,3,CHRUPKI KUKURYDZIANE 200G,GENERAL,2018-01-08
11709,2.4,13,CIASTKA KRAKUSKI DESEROWE Z CUKREM 200G,GENERAL,2018-01-08
11710,0.68,5,CYKORIA BUDYN MALINOWY 40 G B/CUKRU,GENERAL,2018-01-08
11711,2.17,1,CZARNUSZKA 50 G,GENERAL,2018-01-08
11712,1.07,2,DR O BUDYN SLODKA CHWILA CZEK+MALINA,GENERAL,2018-01-08
11713,1.57888888888889,9,FASOLA BIALA 400G SLON.OGROD,GENERAL,2018-01-08
11714,2.62,6,FASOLA PIEKNY JAS 400 SARITA,GENERAL,2018-01-08
11715,7.16,4,FRYTKI 750 G SUPER,GENERAL,2018-01-08
11716,0.85,1,GROCH PO?ÓWKI400 KROS,GENERAL,2018-01-08
11717,5.31,1,JAB?KO PRAZONE 900G,GENERAL,2018-01-08
11718,2.77,6,JOGURT NATURALNY 330 G GRECKI,GENERAL,2018-01-08
11719,0.93,4,KASZKA MANNA 400 G SARITA,GENERAL,2018-01-08
11720,1.10333333333333,6,KLEJ SUPER GLU,GENERAL,2018-01-08
11721,2.09,2,KNORR FIX RURKI Z KURCZAKIEM,GENERAL,2018-01-08
11722,4.36,2,KNORR G.K MAKARON BOLONSKI,GENERAL,2018-01-08
11723,1.27,3,KNORR SOS SALATKOWY OGRODOWY,GENERAL,2018-01-08
11724,1.49,3,KONSERWA TURYSTYCZNA 300G EVRO,GENERAL,2018-01-08
11725,1.49,5,KONSERWA TYROLSKA 300G EVRA,GENERAL,2018-01-08
11726,2.87,2,KRAKUS BARSZCZ CZERW.300 ML KONC,GENERAL,2018-01-08
11727,4.95,3,KROKIETY Z MIESEM  GRZESKOWIAK,GENERAL,2018-01-08
11728,1.31,1,KUBUS MULTIWITAMINA 300 ML,GENERAL,2018-01-08
11729,0.82,39,LIZAK LOLLIPOP,GENERAL,2018-01-08
11730,3.17,1,MLEKO KOKOSOWE 250 ML,GENERAL,2018-01-08
11731,3.4,2,MLEKO KOKOSOWE 250 ML BANAN,GENERAL,2018-01-08
11732,3.4,2,MLEKO KOKOSOWE 250 ML CZEKOLADA,GENERAL,2018-01-08
11733,1.76,12,MLEKO MLECZ.ZAGRODA 2% 1L BUT_,GENERAL,2018-01-08
11734,1.5,11,NAP TYMBARK 0_3 ML JAB?KO,GENERAL,2018-01-08
11735,2.17,1,OREGANO 20 G,GENERAL,2018-01-08
11736,1.36,1,PALUSZKI SOLONE 125 G POLSKIE MLYN,GENERAL,2018-01-08
11737,4.63,1,PASSATA 680 G LOWICZ,GENERAL,2018-01-08
11738,0.51,1,PASZTET PODLASKI 50 G,GENERAL,2018-01-08
11739,2.2,1,PECZAK KUJAWSKI 900 G,GENERAL,2018-01-08
11740,10.19,1,PERSIL 1_4 KG COLOR,GENERAL,2018-01-08
11741,3.47,1,PLATKI FITNESS 225 G FRUITS,GENERAL,2018-01-08
11742,0.93,5,PRAZYNKI OK 70 G SOLONE,GENERAL,2018-01-08
11743,1.78,1,PRETZEL 100 G CHIPS,GENERAL,2018-01-08
11744,2.59,4,SER MLEKOPOL Z?OTY MAZYR 150 G PLASTRY,GENERAL,2018-01-08
11745,3.15,1,SMAK MAK GALARETKA Z KURCZAKA 200G,GENERAL,2018-01-08
11746,3.15,1,SMAK MAK GALAT WIEPRZOWY 200G,GENERAL,2018-01-08
11747,3.5,2,SMAK MAK INDYK W GALARECIE 200G,GENERAL,2018-01-08
11748,3.5,2,SMAK MAK JAJKO W SZYNCE 200G,GENERAL,2018-01-08
11749,5.52,1,SMAK MAK MEDALIONY 315 G,GENERAL,2018-01-08
11750,5.52,2,SMAK MAK MEDALIONY Z SEREM 315 G,GENERAL,2018-01-08
11751,5.52,2,SMAK MAK NUGGETS  300G,GENERAL,2018-01-08
11752,4.45,2,SMAK MAK PIEROGI Z KAP.I GRZYBAMI 400G,GENERAL,2018-01-08
11753,2.55,1,SMAK MAK SMALEC Z MIESEM 200G,GENERAL,2018-01-08
11754,3.42,4,SMAK MAK ZAPIEKANKA Z PIECZARKAMI 250 G,GENERAL,2018-01-08
11755,3.84,1,SOK Z BURAKA 750 ML,GENERAL,2018-01-08
11756,3.6,1,TABLETKI PIEC ZIÓL GARD?O,GENERAL,2018-01-08
11757,3.16,1,TORTILLA 150 G,GENERAL,2018-01-08
11758,3.05,1,VITAFIZZ WIT C,GENERAL,2018-01-08
11759,1.9,3,WAFLE RYZOWE 100G Z SOLA MORSKA MLYN PO,GENERAL,2018-01-08
11760,1.9,1,WAFLE RYZOWE Z SOLA MORSKA POL_MLYN 100G,GENERAL,2018-01-08
11761,0.72,2,WIN BUDYN CZEKOLADOWY B/CUKRU 38 G,GENERAL,2018-01-08
11762,3.00764705882353,17,WIN MAJONEZ 300 G,GENERAL,2018-01-08
11763,1.94,1,WIN POMYS? NA KOTLECIKI SCHABOWE Z PIEPR,GENERAL,2018-01-08
11764,3.34,1,ZAPIEKANKA Z KEBABEM 240 G,GENERAL,2018-01-08
11765,2.88,1,ZARODKI PRZENNE 150 G POL MLYN,GENERAL,2018-01-08
11766,3.73,6,ZUPA 9 WARZYW 450 G,GENERAL,2018-01-08
11767,0.92,1,ZUPA VIFON KREWETKA PIKANTNA OSTRA,GENERAL,2018-01-08
11768,0.971538461538461,26,AMINO BLYSK .POMIDOROWA Z PIETRUSZKA,GENERAL,2018-01-09
11769,1.11739130434783,23,AMINO BLYSK BARSZCZ CZERW Z MAJERANKIEM,GENERAL,2018-01-09
11770,0.31,1,BANDAZ 5 CM *4 M,GENERAL,2018-01-09
11771,1.0,1,BANKI MYDLANE,GENERAL,2018-01-09
11772,0.791666666666667,30,BATERIA R3 WARTA ALKAICZNA,GENERAL,2018-01-09
11773,1.29,9,BERLISO 180 G +20 G CZEKOL,GENERAL,2018-01-09
11774,3.0,2,CATERING SANDWICH 180 G,GENERAL,2018-01-09
11775,3.255,12,CATERING SANDWISCH 180 G,GENERAL,2018-01-09
11776,3.25,1,CEBULKA MARYNOWANA 305 G OLE,GENERAL,2018-01-09
11777,1.605,6,CHRUPKI KUKURYDZIANE 200G,GENERAL,2018-01-09
11778,3.14,1,CUKIER TRZCINOWY SASZETKI40 SZT,GENERAL,2018-01-09
11779,1.35,1,CWIKLA Z CHRZANEM 300 G SLON.OGROD,GENERAL,2018-01-09
11780,0.68,8,CYKORIA BUDYN MALINOWY 40 G B/CUKRU,GENERAL,2018-01-09
11781,2.17,1,CZARNUSZKA 50 G,GENERAL,2018-01-09
11782,1.59,4,FASOLA BIALA 400G SLON.OGROD,GENERAL,2018-01-09
11783,2.62,1,FASOLA PIEKNY JAS 400 SARITA,GENERAL,2018-01-09
11784,0.85,10,GROCH PO?ÓWKI400 KROS,GENERAL,2018-01-09
11785,2.7,3,GRZANKI Z CZOSNKIEM 200G,GENERAL,2018-01-09
11786,1.45,5,GUMA BALONOWA TUBA 35 G,GENERAL,2018-01-09
11787,5.31,2,JAB?KO PRAZONE 900G,GENERAL,2018-01-09
11788,2.78,10,JOGURT NATURALNY 330 G GRECKI,GENERAL,2018-01-09
11789,0.93,5,KASZKA MANNA 400 G SARITA,GENERAL,2018-01-09
11790,1.11,11,KLEJ SUPER GLU,GENERAL,2018-01-09
11791,2.09,2,KNORR FIX RURKI Z KURCZAKIEM,GENERAL,2018-01-09
11792,4.36,1,KNORR G.K MAKARON BOLONSKI,GENERAL,2018-01-09
11793,1.27,1,KNORR SOS SALATKOWY OGRODOWY,GENERAL,2018-01-09
11794,1.27,1,KNORR SOS SALATKOWY PAP+ZIOLA,GENERAL,2018-01-09
11795,2.87,10,KRAKUS BARSZCZ CZERW.300 ML KONC,GENERAL,2018-01-09
11796,2.15,1,KRATKA DO WYSMAZENIA 200G,GENERAL,2018-01-09
11797,4.95,6,KROKIETY Z MIESEM  GRZESKOWIAK,GENERAL,2018-01-09
11798,0.82,22,LIZAK LOLLIPOP,GENERAL,2018-01-09
11799,4.9,3,LOWICZ DZEM CZEKO BRZOSKWINIA 250 G,GENERAL,2018-01-09
11800,5.16,1,LOWICZ DZEM CZEKO WISNIA 250 G,GENERAL,2018-01-09
11801,6.0,1,MAKA GRYCZANA 500 G,GENERAL,2018-01-09
11802,8.15,1,MAKA KOKOSOWA 1 KG,GENERAL,2018-01-09
11803,3.67,2,MAKA RYZOWA 500 G,GENERAL,2018-01-09
11804,1.32,3,MIESZANKA STUDENCKA 40 G POL.MLYNY,GENERAL,2018-01-09
11805,3.17,4,MLEKO KOKOSOWE 250 ML,GENERAL,2018-01-09
11806,3.4,10,MLEKO KOKOSOWE 250 ML BANAN,GENERAL,2018-01-09
11807,3.4,5,MLEKO KOKOSOWE 250 ML CZEKOLADA,GENERAL,2018-01-09
11808,3.4,7,MLEKO KOKOSOWE 250 ML TRUSKAWKA,GENERAL,2018-01-09
11809,3.06,3,MOZZARELLA 125 G MINI,GENERAL,2018-01-09
11810,0.51,11,PASZTET PODLASKI 50 G,GENERAL,2018-01-09
11811,10.19,1,PERSIL 1_4 KG COLOR,GENERAL,2018-01-09
11812,3.47,2,PLATKI FITNESS 225 G FRUITS,GENERAL,2018-01-09
11813,1.78,1,PRETZEL 100 G CHIPS,GENERAL,2018-01-09
11814,2.59,8,SER MLEKOPOL Z?OTY MAZYR 150 G PLASTRY,GENERAL,2018-01-09
11815,1.45,1,SEZAM KRESTO 200 G,GENERAL,2018-01-09
11816,3.15,3,SMAK MAK GALARETKA Z KURCZAKA 200G,GENERAL,2018-01-09
11817,3.15,3,SMAK MAK GALAT WIEPRZOWY 200G,GENERAL,2018-01-09
11818,3.5,2,SMAK MAK INDYK W GALARECIE 200G,GENERAL,2018-01-09
11819,5.52,1,SMAK MAK MEDALIONY 315 G,GENERAL,2018-01-09
11820,5.52,3,SMAK MAK NUGGETS  300G,GENERAL,2018-01-09
11821,4.45,1,SMAK MAK PIEROGI Z SEREM 400G,GENERAL,2018-01-09
11822,2.55,2,SMAK MAK SMALEC Z MIESEM 200G,GENERAL,2018-01-09
11823,3.42,2,SMAK MAK ZAPIEKANKA Z PIECZARKAMI 250 G,GENERAL,2018-01-09
11824,2.45,1,SOL HIMALAJSKA ROZOWA 500 G,GENERAL,2018-01-09
11825,3.04,1,STARTER VIRGIN 5 ZL,GENERAL,2018-01-09
11826,3.6,1,TABLETKI PIEC ZIÓL GARD?O,GENERAL,2018-01-09
11827,3.14,1,TRUSKAWKI W SYROPIE 410 G M-K,GENERAL,2018-01-09
11828,3.05,1,VITAFIZZ WIT C,GENERAL,2018-01-09
11829,2.4,2,WAFLE RYZOWE W CZEKOLADZIE MIECZ.Z SOLA,GENERAL,2018-01-09
11830,2.43,2,WEDEL CZEKOL.100G PANNA COTTA,GENERAL,2018-01-09
11831,4.69,2,WEGIEL DO GRILA 2 KG,GENERAL,2018-01-09
11832,0.72,7,WIN BUDYN CZEKOLADOWY B/CUKRU 38 G,GENERAL,2018-01-09
11833,2.99,5,WIN MAJONEZ 300 G,GENERAL,2018-01-09
11834,1.94,1,WIN POMYS? NA KOTLECIKI SCHABOWE Z PIEPR,GENERAL,2018-01-09
11835,1.16,2,WIN ZUPA OGONOWA,GENERAL,2018-01-09
11836,3.58454545454545,11,ZUPA 9 WARZYW 450 G,GENERAL,2018-01-09
11837,0.92,4,ZUPA VIFON KREWETKA PIKANTNA OSTRA,GENERAL,2018-01-09
11838,1.65,2,AMINO BLYSK  KARTOFLE PO POZNAN.65 G,GENERAL,2018-01-10
11839,1.125,18,AMINO BLYSK .POMIDOROWA Z PIETRUSZKA,GENERAL,2018-01-10
11840,0.9,12,AMINO BLYSK BARSZCZ CZERW Z MAJERANKIEM,GENERAL,2018-01-10
11841,1.0,4,BANKI MYDLANE,GENERAL,2018-01-10
11842,0.8542857142857142,21,BATERIA R3 WARTA ALKAICZNA,GENERAL,2018-01-10
11843,1.59,10,BERLISO 180 G+20G TRUSKA,GENERAL,2018-01-10
11844,3.96,3,CATERING KANAPKA KEBAB,GENERAL,2018-01-10
11845,3.96,1,CATERING KANAPKA Z KURCZAKIEM,GENERAL,2018-01-10
11846,3.34,7,CATERING SANDWICH 180 G,GENERAL,2018-01-10
11847,3.34,21,CATERING SANDWISCH 180 G,GENERAL,2018-01-10
11848,1.62,8,CHRUPKI KUKURYDZIANE 200G,GENERAL,2018-01-10
11849,3.8,1,CIASTKA TWIN 8 SZT MILK,GENERAL,2018-01-10
11850,3.8,1,CIASTKO TWIN 8 SZT KAKAO,GENERAL,2018-01-10
11851,1.35,2,CWIKLA Z CHRZANEM 300 G SLON.OGROD,GENERAL,2018-01-10
11852,0.68,6,CYKORIA BUDYN MALINOWY 40 G B/CUKRU,GENERAL,2018-01-10
11853,2.04,3,CZEK ALPEN GOLD 100 G MLECZNA,GENERAL,2018-01-10
11854,1.87,1,CZEK ALPEN GOLD 100G ORZECH,GENERAL,2018-01-10
11855,1.86,4,CZEK.ALPEN GOLD 90G TRUS.,GENERAL,2018-01-10
11856,3.05,0.4,DELECTA  MACZEK 40 G MANGO,GENERAL,2018-01-10
11857,1.59,4,FASOLA BIALA 400G SLON.OGROD,GENERAL,2018-01-10
11858,2.62,5,FASOLA PIEKNY JAS 400 SARITA,GENERAL,2018-01-10
11859,0.85,8,GROCH PO?ÓWKI400 KROS,GENERAL,2018-01-10
11860,2.7,2,GRZANKI Z CZOSNKIEM 200G,GENERAL,2018-01-10
11861,1.45,12,GUMA BALONOWA TUBA 35 G,GENERAL,2018-01-10
11862,0.93,5,KASZKA MANNA 400 G SARITA,GENERAL,2018-01-10
11863,1.08,9,KLEJ SUPER GLU,GENERAL,2018-01-10
11864,1.19,1,KNORR BARSZCZ BIALY 45 G,GENERAL,2018-01-10
11865,4.36,2,KNORR G.K MAKARON BOLONSKI,GENERAL,2018-01-10
11866,1.27,1,KNORR SOS SALATKOWY PAP+ZIOLA,GENERAL,2018-01-10
11867,1.49,1,KONSERWA TYROLSKA 300G EVRA,GENERAL,2018-01-10
11868,3.62,4,KRAKUS BARSZCZ CZERW.300 ML KONC,GENERAL,2018-01-10
11869,2.15,1,KRATKA DO WYSMAZENIA 200G,GENERAL,2018-01-10
11870,4.95,5,KROKIETY Z MIESEM  GRZESKOWIAK,GENERAL,2018-01-10
11871,1.31,12,KUBUS MULTIWITAMINA 300 ML,GENERAL,2018-01-10
11872,4.9,1,LOWICZ DZEM CZEKO BRZOSKWINIA 250 G,GENERAL,2018-01-10
11873,1.75,5,MAK EKOMAK 500 G SWIDERKI,GENERAL,2018-01-10
11874,2.39,4,MAK SULMA PAPPARDELE 320 G,GENERAL,2018-01-10
11875,8.44,1,MAKA KASZTANOWA 200G,GENERAL,2018-01-10
11876,1.915,2,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO,GENERAL,2018-01-10
11877,1.23,14,MIKUS KREM Z PALUSZKAMI 25 G,GENERAL,2018-01-10
